"SIM","YEAR","FMORT"
158,2,0.39957783637495
158,3,0.459680040978587
158,4,0.473840317712204
158,5,0.395354818234609
158,6,0.468664127490133
158,7,0.486304313747898
158,8,0.479857555567277
158,9,0.533563847845153
158,10,0.488103504225671
158,11,0.442876916656202
158,12,0.395602696450486
158,13,0.48888814551511
158,14,0.396808708923435
158,15,0.420122013051917
158,16,0.530099491463244
158,17,0.387824559087725
158,18,0.501705856246521
158,19,0.39692694139841
158,20,0.44093053307506
158,21,0.449380379264923
158,22,0.50660077787521
158,23,0.481449011516791
158,24,0.432539920782912
158,25,0.385440966390902
158,26,0.384732465090587
158,27,0.481027107976928
158,28,0.530449328779008
158,29,0.408178460910533
158,30,0.538634290603165
158,31,0.417836387960301
158,32,0.451030050204267
158,33,0.427263687472076
158,34,0.396750465805696
158,35,0.436298974307718
158,36,0.499766135857679
158,37,0.479501464576328
158,38,0.437382413953168
158,39,0.413090411473532
158,40,0.385565291636914
158,41,0.388870817875794
158,42,0.398991576786429
158,43,0.416508433827151
158,44,0.443746069000891
158,45,0.40638151861128
158,46,0.532131564264263
158,47,0.454643716190416
158,48,0.409048186997208
158,49,0.387351629638103
158,50,0.396775484239423
158,51,0.390804500245648
158,52,0.478020211119648
158,53,0.449713824352186
158,54,0.492018243209549
158,55,0.446493988857739
158,56,0.444780447580719
158,57,0.419972710438415
158,58,0.390323891254542
158,59,0.391799726865543
158,60,0.477239720887309
158,61,0.432565883920623
159,1,0.439971859686772
159,2,0.416936577769724
159,3,0.465290575391189
159,4,0.428976224380621
159,5,0.498001712407497
159,6,0.410963032076764
159,7,0.453537207203903
159,8,0.468699869546908
159,9,0.385905194066244
159,10,0.447887360032826
159,11,0.465901501193688
159,12,0.413762419531525
159,13,0.426006906304698
159,14,0.389069336116199
159,15,0.406535407642115
159,16,0.510323414412446
159,17,0.434781698009585
159,18,0.513464520271576
159,19,0.384570430571079
159,20,0.455054792884923
159,21,0.524506354556572
159,22,0.455069492891002
159,23,0.394142842479622
159,24,0.441428616030768
159,25,0.400132599759709
159,26,0.437565620787282
159,27,0.513870790125851
159,28,0.437979559509031
159,29,0.47705598326596
159,30,0.395004601577968
159,31,0.54066705090011
159,32,0.521954972025344
159,33,0.495044379802628
159,34,0.537851821746175
159,35,0.510904784529535
159,36,0.386560053705797
159,37,0.403099302516982
159,38,0.459852215471624
159,39,0.451575254113413
159,40,0.517001743204077
159,41,0.397572708349133
159,42,0.458069921107446
159,43,0.404909771393183
159,44,0.527592230367734
159,45,0.396434855656009
159,46,0.426773202901109
159,47,0.468576288446522
159,48,0.50417510668416
159,49,0.479320671996366
159,50,0.463552910534084
159,51,0.391248853534222
159,52,0.481258572400151
159,53,0.421130680125901
159,54,0.509748808504906
159,55,0.408486464681397
159,56,0.432127454139751
159,57,0.407995890762732
159,58,0.465009592838286
159,59,0.478693005660438
159,60,0.478327957096679
159,61,0.512603320833909
160,1,0.505107645037125
160,2,0.413771646156065
160,3,0.46180577300633
160,4,0.4029371952954
160,5,0.480782047839868
160,6,0.425094678156145
160,7,0.539744353775063
160,8,0.457858657228845
160,9,0.405015905285981
160,10,0.409874593125084
160,11,0.446427324491155
160,12,0.413663701338171
160,13,0.45279211698452
160,14,0.390213281185126
160,15,0.385035779904071
160,16,0.463181962885789
160,17,0.385751907151792
160,18,0.517059407853185
160,19,0.463517373256105
160,20,0.525608159698935
160,21,0.449543255327936
160,22,0.427589349043
160,23,0.501699317620499
160,24,0.431778764903507
160,25,0.386642002885747
160,26,0.395592757631295
160,27,0.389802418612491
160,28,0.388653994264642
160,29,0.442998488668183
160,30,0.520057141837329
160,31,0.40536954013908
160,32,0.41974829171587
160,33,0.470657432134186
160,34,0.520695161616723
160,35,0.484308126635131
160,36,0.453257123914805
160,37,0.432159927026734
160,38,0.417466599506761
160,39,0.420672843012248
160,40,0.398580207620407
160,41,0.431340857905926
160,42,0.432279133310351
160,43,0.448281198033757
160,44,0.520620061297178
160,45,0.398939145721025
160,46,0.50634427370305
160,47,0.523874370342703
160,48,0.439940738414114
160,49,0.531192955249956
160,50,0.399361309274551
160,51,0.406214536551937
160,52,0.47574970912515
160,53,0.409696349797333
160,54,0.419844462246621
160,55,0.462119375372097
160,56,0.464199011171985
160,57,0.462914602181678
160,58,0.436665861358291
160,59,0.53212926749388
160,60,0.44237475458512
160,61,0.385933372921483
161,1,0.4530694092185
161,2,0.537461280576914
161,3,0.440257211605233
161,4,0.526469614454486
161,5,0.419580543828854
161,6,0.498706314730588
161,7,0.38485684012716
161,8,0.455968636780902
161,9,0.39352363984818
161,10,0.441296021332286
161,11,0.399812901073038
161,12,0.464301013890092
161,13,0.464244864280188
161,14,0.402218928184055
161,15,0.487329270599079
161,16,0.506660735104455
161,17,0.411659558272713
161,18,0.388709118872929
161,19,0.436058836799567
161,20,0.487629242217793
161,21,0.453807457343232
161,22,0.466115099440482
161,23,0.422906169186596
161,24,0.430527231471991
161,25,0.466562820098893
161,26,0.39883178721018
161,27,0.414739444033203
161,28,0.393454387925181
161,29,0.392695427181061
161,30,0.504717881619751
161,31,0.387398631631156
161,32,0.410656561439662
161,33,0.448045006518576
161,34,0.478602106703769
161,35,0.458608956700663
161,36,0.498862078489457
161,37,0.496078869797459
161,38,0.389089832455868
161,39,0.4152825038239
161,40,0.404722833180557
161,41,0.390120935943117
161,42,0.540398589498561
161,43,0.425229807057051
161,44,0.469289561492317
161,45,0.537385845691711
161,46,0.457549480442696
161,47,0.40423221448104
161,48,0.384732555213349
161,49,0.526656718927953
161,50,0.389575677170544
161,51,0.466124349378588
161,52,0.46189321048097
161,53,0.508157590948376
161,54,0.452086410016904
161,55,0.437587278240097
161,56,0.513553922639443
161,57,0.386716110164312
161,58,0.45338060919349
161,59,0.400814996331618
161,60,0.519952866618648
161,61,0.399991497952802
162,1,0.415517606533791
162,2,0.534246138462492
162,3,0.427534968290599
162,4,0.38938449204501
162,5,0.46849402304349
162,6,0.424081062921144
162,7,0.39257107384074
162,8,0.435549999561786
162,9,0.391259261600703
162,10,0.497366191744945
162,11,0.466017871624754
162,12,0.391946059973557
162,13,0.518152722189744
162,14,0.452937971997578
162,15,0.427760671512905
162,16,0.412479887108562
162,17,0.535001294070741
162,18,0.416218103718993
162,19,0.433270101621061
162,20,0.469180339834605
162,21,0.437781508187697
162,22,0.510058489447142
162,23,0.480866445212768
162,24,0.496167171792816
162,25,0.455424749503627
162,26,0.461377077437288
162,27,0.473040349669723
162,28,0.536109097988682
162,29,0.442255827432209
162,30,0.507217440709021
162,31,0.4235601734516
162,32,0.473135974271246
162,33,0.50465578115743
162,34,0.450923001938875
162,35,0.433767870754267
162,36,0.423614837754938
162,37,0.400431287250641
162,38,0.41418539913063
162,39,0.446173416756022
162,40,0.523007958322355
162,41,0.52031674447279
162,42,0.391696360979665
162,43,0.445433541472598
162,44,0.538096305036017
162,45,0.396181779985405
162,46,0.448888037951346
162,47,0.432794323741743
162,48,0.384760958572442
162,49,0.478671537794863
162,50,0.393386988100139
162,51,0.39465365519038
162,52,0.411453348361328
162,53,0.4354758883159
162,54,0.504302142799753
162,55,0.475686551916145
162,56,0.437207171866639
162,57,0.41055579290294
162,58,0.453016094874204
162,59,0.467358645952262
162,60,0.410988859710929
162,61,0.514580442618064
163,1,0.403558369634528
163,2,0.391637121425389
163,3,0.438183568232022
163,4,0.507641911138704
163,5,0.438411882519351
163,6,0.434995538621886
163,7,0.478724708697873
163,8,0.543170057333706
163,9,0.542640906769872
163,10,0.398689734306945
163,11,0.462762889312527
163,12,0.459923528838188
163,13,0.388962606143859
163,14,0.468858445955693
163,15,0.518378897057942
163,16,0.459301021621581
163,17,0.464734997845769
163,18,0.467300305457161
163,19,0.526587492211031
163,20,0.427665181740886
163,21,0.541664170799745
163,22,0.53680186756019
163,23,0.431887993908245
163,24,0.529506225732746
163,25,0.464114343056413
163,26,0.503250179475502
163,27,0.444353083607709
163,28,0.411261756927067
163,29,0.527998173619896
163,30,0.437644848261763
163,31,0.499605411982899
163,32,0.482615691226609
163,33,0.436341441962397
163,34,0.520014647417437
163,35,0.509301076115243
163,36,0.393571998922745
163,37,0.385861014395978
163,38,0.39983373524684
163,39,0.456816993541762
163,40,0.52568215235038
163,41,0.491646748874616
163,42,0.425304539871505
163,43,0.486302075986113
163,44,0.468506420373816
163,45,0.537508348196357
163,46,0.482884031075169
163,47,0.395137992927614
163,48,0.44982182324184
163,49,0.49427596060349
163,50,0.445028227996664
163,51,0.474504786391231
163,52,0.412313649231574
163,53,0.540573523449496
163,54,0.455224265339074
163,55,0.486352923534738
163,56,0.506594078734992
163,57,0.404145689264375
163,58,0.542517990023244
163,59,0.449379224699179
163,60,0.538390572677642
163,61,0.398386182894794
164,1,0.434155938347414
164,2,0.395928542404398
164,3,0.452897399359804
164,4,0.482120581742251
164,5,0.395058618254278
164,6,0.493433213601967
164,7,0.412313519214263
164,8,0.402717276978212
164,9,0.494738926498404
164,10,0.48581083288918
164,11,0.476337548042675
164,12,0.517687695939303
164,13,0.461135753801924
164,14,0.415217833760976
164,15,0.435880961525704
164,16,0.404887621189107
164,17,0.494084054170213
164,18,0.423708728768909
164,19,0.525904989070749
164,20,0.527115862440444
164,21,0.384604298940591
164,22,0.440341287776515
164,23,0.391668281732976
164,24,0.412436812174275
164,25,0.52373996060461
164,26,0.49625783565413
164,27,0.518549775968344
164,28,0.504896430916349
164,29,0.470224263105526
164,30,0.527971453114025
164,31,0.387637049153133
164,32,0.443384194544896
164,33,0.411596262867171
164,34,0.481421875476203
164,35,0.446935464439193
164,36,0.484929945188406
164,37,0.491045630538744
164,38,0.460427094398331
164,39,0.514300567235222
164,40,0.406425954447219
164,41,0.399808532157835
164,42,0.448782283736852
164,43,0.474030338639797
164,44,0.468625546782407
164,45,0.401869734139749
164,46,0.432963055937699
164,47,0.481566507530319
164,48,0.451038938853859
164,49,0.481830819058695
164,50,0.511951941809111
164,51,0.427256340804488
164,52,0.48949459543729
164,53,0.451356339084662
164,54,0.479101483742647
164,55,0.529073622041543
164,56,0.413310532376627
164,57,0.405269174739123
164,58,0.505040032741748
164,59,0.500058362066585
164,60,0.42883759266015
164,61,0.554409976012669
165,1,0.549949960321304
165,2,0.508435742213519
165,3,0.550281702919663
165,4,0.429624446276309
165,5,0.531561922779111
165,6,0.423296104387318
165,7,0.467271620521099
165,8,0.464502640469474
165,9,0.587419269877774
165,10,0.540757337233696
165,11,0.443523503971656
165,12,0.568451335758677
165,13,0.505537707909434
165,14,0.461859183193336
165,15,0.540045754679006
165,16,0.509661492426196
165,17,0.510924001908278
165,18,0.497548247364123
165,19,0.569872836346965
165,20,0.482566309288255
165,21,0.48791784228372
165,22,0.446976364870628
165,23,0.478843975440305
165,24,0.579212722657344
165,25,0.476630846548796
165,26,0.462128345935921
165,27,0.426078532741627
165,28,0.437907730971704
165,29,0.567478054417664
165,30,0.569398656985081
165,31,0.432121130582118
165,32,0.508932217084317
165,33,0.456956052499835
165,34,0.548002541560593
165,35,0.576847911856159
165,36,0.470670390128295
165,37,0.433277822916809
165,38,0.443299969589429
165,39,0.425364993416941
165,40,0.421939304684981
165,41,0.523939729837826
165,42,0.464154416089958
165,43,0.476654309715482
165,44,0.454990223792531
165,45,0.542730052496593
165,46,0.557350799614185
165,47,0.576902320833984
165,48,0.440716267327551
165,49,0.501233398992447
165,50,0.540343035436076
165,51,0.425932927359438
165,52,0.436073089326926
165,53,0.449562322001879
165,54,0.467395368735219
165,55,0.507917511544012
165,56,0.465518907790425
165,57,0.435520690847747
165,58,0.544841508501004
165,59,0.438306402080112
165,60,0.496096140745376
165,61,0.528212725731128
166,1,0.450729680041034
166,2,0.572686966441273
166,3,0.478853259527645
166,4,0.42649612872549
166,5,0.442756456409651
166,6,0.484045151881019
166,7,0.527435175920174
166,8,0.434184947411272
166,9,0.570036848442853
166,10,0.448075654022082
166,11,0.43869435596981
166,12,0.436040545104384
166,13,0.564361905331114
166,14,0.438787139598235
166,15,0.510143666263215
166,16,0.589861221521278
166,17,0.45011634836921
166,18,0.422211792392255
166,19,0.426581410403721
166,20,0.423995063391053
166,21,0.431395126111882
166,22,0.577131167698817
166,23,0.561304317958775
166,24,0.500292468577983
166,25,0.44933193577891
166,26,0.465174320736467
166,27,0.581396558431501
166,28,0.48380552625595
166,29,0.426448134280178
166,30,0.538956447699544
166,31,0.56562884080113
166,32,0.445809734430211
166,33,0.481559199705985
166,34,0.515521074729085
166,35,0.479062029698899
166,36,0.561248147121706
166,37,0.431635711533795
166,38,0.468624593422248
166,39,0.464512284207638
166,40,0.422572073499908
166,41,0.451934553546106
166,42,0.479772397131077
166,43,0.456477156652708
166,44,0.509026245593167
166,45,0.498728305503345
166,46,0.429536893303648
166,47,0.42489452738438
166,48,0.590354250216854
166,49,0.572096053602031
166,50,0.444344749526897
166,51,0.487878687234209
166,52,0.582373827731591
166,53,0.47490486843621
166,54,0.535641259072771
166,55,0.427672359987559
166,56,0.436146479596327
166,57,0.48768694325219
166,58,0.533041654773696
166,59,0.557517046777185
166,60,0.472922634835937
166,61,0.437640985953107
167,1,0.525281764851774
167,2,0.54229118096381
167,3,0.491785148433518
167,4,0.525475863934248
167,5,0.540883524671893
167,6,0.442989473702602
167,7,0.542659635253722
167,8,0.492196103129854
167,9,0.466998341183338
167,10,0.427494049571797
167,11,0.493439915567597
167,12,0.553423723836852
167,13,0.431928775181509
167,14,0.504418445205579
167,15,0.477577640524353
167,16,0.569916807307701
167,17,0.459396006243755
167,18,0.569136795930264
167,19,0.430686226417903
167,20,0.474757135788895
167,21,0.478322951923682
167,22,0.542422425531498
167,23,0.512184421375967
167,24,0.53431082337073
167,25,0.469579637943997
167,26,0.47497678352904
167,27,0.454766884521178
167,28,0.480536762146564
167,29,0.457609744701915
167,30,0.578156490031741
167,31,0.564330206675651
167,32,0.498891984615782
167,33,0.458433472314188
167,34,0.577816790449122
167,35,0.454178288006627
167,36,0.566055688104326
167,37,0.488482674334688
167,38,0.438796001147806
167,39,0.435288951267053
167,40,0.430058884922495
167,41,0.429308656628502
167,42,0.512819470959134
167,43,0.551115807078728
167,44,0.509423584881649
167,45,0.548095399749921
167,46,0.502833201090129
167,47,0.494516343821012
167,48,0.512723309517407
167,49,0.552788500954554
167,50,0.513929055548745
167,51,0.430107275388825
167,52,0.465494508068323
167,53,0.471138765635109
167,54,0.457855819833208
167,55,0.43600975592596
167,56,0.519123113939845
167,57,0.530728567420347
167,58,0.515229179962046
167,59,0.58874139634568
167,60,0.468762722236456
167,61,0.469320864215614
168,1,0.42082527763949
168,2,0.482609293928482
168,3,0.5352952017933
168,4,0.563829894881387
168,5,0.505070816858743
168,6,0.452944684811762
168,7,0.445773428074598
168,8,0.530950272290719
168,9,0.533541873662797
168,10,0.462771807095666
168,11,0.51495430805255
168,12,0.448450877685664
168,13,0.440932656428651
168,14,0.52071059515748
168,15,0.491720191699198
168,16,0.426807849721252
168,17,0.477716343970332
168,18,0.466672062579493
168,19,0.49944126212532
168,20,0.432804629082797
168,21,0.428156869075389
168,22,0.435241221902027
168,23,0.532462450554164
168,24,0.434231725805396
168,25,0.456849413612293
168,26,0.540375504325732
168,27,0.510425976017038
168,28,0.530698056979504
168,29,0.491940324228056
168,30,0.575781297051755
168,31,0.446864162668109
168,32,0.526954837748713
168,33,0.439021089793719
168,34,0.440215486201829
168,35,0.555344406058346
168,36,0.438580580249423
168,37,0.498122151517947
168,38,0.449603513868132
168,39,0.471804775333271
168,40,0.445300781012531
168,41,0.531951218127221
168,42,0.515324016128834
168,43,0.558749805519336
168,44,0.542380074116123
168,45,0.512123474297534
168,46,0.445674060281768
168,47,0.580973544096115
168,48,0.4721393343491
168,49,0.584552643362072
168,50,0.46431284243494
168,51,0.427131428544108
168,52,0.497551858181565
168,53,0.466873271190294
168,54,0.56027212703644
168,55,0.559279114808416
168,56,0.48065943668877
168,57,0.578708847402285
168,58,0.479777741107507
168,59,0.427221256577345
168,60,0.437828243582814
168,61,0.497091659159916
169,1,0.517249259972309
169,2,0.47938411758827
169,3,0.502027610468929
169,4,0.452961645332415
169,5,0.481291411679196
169,6,0.535502574933114
169,7,0.584779957037377
169,8,0.42336168530818
169,9,0.427967672592283
169,10,0.449762413953381
169,11,0.544820101151771
169,12,0.453465531270489
169,13,0.469451810013451
169,14,0.471757533439155
169,15,0.576615196540605
169,16,0.513056818492295
169,17,0.522099700082501
169,18,0.456533752354312
169,19,0.441320790647388
169,20,0.463148835523235
169,21,0.540482758675767
169,22,0.460074559168234
169,23,0.441132746144459
169,24,0.508601681240692
169,25,0.575863526946099
169,26,0.475924837485261
169,27,0.431112381649725
169,28,0.58183920103876
169,29,0.436038564857941
169,30,0.499073736685059
169,31,0.583603601136069
169,32,0.431768714451025
169,33,0.488521915499283
169,34,0.482467060989613
169,35,0.546323313902077
169,36,0.425451851233647
169,37,0.482311119930862
169,38,0.541660265021739
169,39,0.583783828466745
169,40,0.483836322938518
169,41,0.553041967534885
169,42,0.553958943373876
169,43,0.590148387725698
169,44,0.482384535086209
169,45,0.463504518968037
169,46,0.437792260613732
169,47,0.488373971882632
169,48,0.477095794824674
169,49,0.455101284410517
169,50,0.460062736073633
169,51,0.509095017456946
169,52,0.443405087169642
169,53,0.515025405205596
169,54,0.581993130350696
169,55,0.479816133975689
169,56,0.503890479481796
169,57,0.535466403834303
169,58,0.448485843195141
169,59,0.521310820210605
169,60,0.499541606858561
169,61,0.438759296832417
170,1,0.5018432316176
170,2,0.499985107430384
170,3,0.468727959960088
170,4,0.506947723450864
170,5,0.430633510767164
170,6,0.450982498190083
170,7,0.552094024138402
170,8,0.452361238053507
170,9,0.516152951781197
170,10,0.485644285191152
170,11,0.474444657699338
170,12,0.527981003465517
170,13,0.425637344858749
170,14,0.556338547454119
170,15,0.544397162243618
170,16,0.423580953999841
170,17,0.424071559396195
170,18,0.540539845186294
170,19,0.447359465751078
170,20,0.581085516339008
170,21,0.423994721842687
170,22,0.448295627344829
170,23,0.486789475986126
170,24,0.444962366776158
170,25,0.42218008514755
170,26,0.534340001143032
170,27,0.568450900843818
170,28,0.548754993023525
170,29,0.520537173780233
170,30,0.521740610297512
170,31,0.472242455252289
170,32,0.467944177441206
170,33,0.490835077539656
170,34,0.550382191427763
170,35,0.511022678408543
170,36,0.440002873763944
170,37,0.431273370081755
170,38,0.473857110714323
170,39,0.463349502553688
170,40,0.518188488986795
170,41,0.476884133004773
170,42,0.543420971726162
170,43,0.558322242947542
170,44,0.433383166147087
170,45,0.53644142448605
170,46,0.474185710175503
170,47,0.47307590462719
170,48,0.48103080566387
170,49,0.445249839910478
170,50,0.536450891751251
170,51,0.453333197726146
170,52,0.45543228159946
170,53,0.460649871982095
170,54,0.469586767338173
170,55,0.481210866375364
170,56,0.506416856113427
170,57,0.58737381448125
170,58,0.560728690149358
170,59,0.476146343258446
170,60,0.518258136042917
170,61,0.456332523923387
171,1,0.579751765129172
171,2,0.426266033901929
171,3,0.58616843448948
171,4,0.540616114763249
171,5,0.52530230922402
171,6,0.476460585679725
171,7,0.510880830860418
171,8,0.480867337344747
171,9,0.44944597492679
171,10,0.469243984881719
171,11,0.476008264576506
171,12,0.501188723179317
171,13,0.42949440998754
171,14,0.44539167540982
171,15,0.424533922362077
171,16,0.555013977530701
171,17,0.426791906273046
171,18,0.439969732557479
171,19,0.528278239877646
171,20,0.434807665778286
171,21,0.580069603995844
171,22,0.537090959077061
171,23,0.469690811177817
171,24,0.48282654197762
171,25,0.436732967079484
171,26,0.464486044627219
171,27,0.478586698684092
171,28,0.433876882070541
171,29,0.47808340784559
171,30,0.492732515193046
171,31,0.558611757829691
171,32,0.505057608278586
171,33,0.473498547519755
171,34,0.423801934933112
171,35,0.458824238882449
171,36,0.562158752548161
171,37,0.448997374940798
171,38,0.453081082621223
171,39,0.485329903141882
171,40,0.538803746287624
171,41,0.444967248237817
171,42,0.520017524668675
171,43,0.520089515029283
171,44,0.442629626463251
171,45,0.564166313289913
171,46,0.47146490609854
171,47,0.547310510120224
171,48,0.495129353223209
171,49,0.49479112114923
171,50,0.542298663675722
171,51,0.538867485033036
171,52,0.590174942630159
171,53,0.44674469984429
171,54,0.580700764693084
171,55,0.500053499359476
171,56,0.458245839911958
171,57,0.425780911965658
171,58,0.467067930930244
171,59,0.5614470330137
171,60,0.550443728816502
171,61,0.443859660892797
172,1,0.555151667917871
172,2,0.515148996849655
172,3,0.442166229064499
172,4,0.434142086061035
172,5,0.428090329541964
172,6,0.525295015238555
172,7,0.580735032831745
172,8,0.578026242088832
172,9,0.497597514263876
172,10,0.52890451266273
172,11,0.433948116273563
172,12,0.473964039865856
172,13,0.572955075429377
172,14,0.562608216636055
172,15,0.576886116640631
172,16,0.529477842544825
172,17,0.532834959252336
172,18,0.453805108724865
172,19,0.512717127730939
172,20,0.564179567784403
172,21,0.44341632898979
172,22,0.525014398083382
172,23,0.547986219198495
172,24,0.565228427005163
172,25,0.46524882215691
172,26,0.516244990288507
172,27,0.446558811829402
172,28,0.516579821451261
172,29,0.478797447361946
172,30,0.494155540713705
172,31,0.443124153227061
172,32,0.44125295459365
172,33,0.466847579035611
172,34,0.459177046421641
172,35,0.426872062634188
172,36,0.558007565407427
172,37,0.514207881838172
172,38,0.534056439462479
172,39,0.486478676210022
172,40,0.499382442694271
172,41,0.455397721385122
172,42,0.452034924884384
172,43,0.424665511699917
172,44,0.540633298955819
172,45,0.579943844580335
172,46,0.439080922458923
172,47,0.470879644547615
172,48,0.424297768418653
172,49,0.434338841629011
172,50,0.52463202553732
172,51,0.536727622041064
172,52,0.483898032357068
172,53,0.574709822651192
172,54,0.554565842193564
172,55,0.477614928625965
172,56,0.582472799737067
172,57,0.439565855930561
172,58,0.42469839643852
172,59,0.425068892149529
172,60,0.545411312749324
172,61,0.489763117926143
173,1,0.469394167092716
173,2,0.483116287333071
173,3,0.546981084160582
173,4,0.534979952159215
173,5,0.430730811438401
173,6,0.455647497514184
173,7,0.42178237184643
173,8,0.433598536423143
173,9,0.444972042267126
173,10,0.462536540558904
173,11,0.479099321261536
173,12,0.517923024399684
173,13,0.470531253174166
173,14,0.58794835231372
173,15,0.563928691451182
173,16,0.553256630712984
173,17,0.460649021969516
173,18,0.541261434453888
173,19,0.473458481025869
173,20,0.457136045733485
173,21,0.436930099022036
173,22,0.435564032842998
173,23,0.523806646000902
173,24,0.457219532265481
173,25,0.457268977515687
173,26,0.42574673444163
173,27,0.561946286428967
173,28,0.511366120189516
173,29,0.530877323139921
173,30,0.503848285647085
173,31,0.529357580298029
173,32,0.532750076001442
173,33,0.452251197671694
173,34,0.465949543639043
173,35,0.467186362112622
173,36,0.457080380912174
173,37,0.532887942408804
173,38,0.468452487544971
173,39,0.482143880131265
173,40,0.477988106152864
173,41,0.513873331943551
173,42,0.583152497412248
173,43,0.484113008421389
173,44,0.499027207238382
173,45,0.544659376076489
173,46,0.528260858601546
173,47,0.471822811398086
173,48,0.473491185756311
173,49,0.529964108452665
173,50,0.544458580493195
173,51,0.581098436552502
173,52,0.466171089606421
173,53,0.544822423482721
173,54,0.555637184995212
173,55,0.508535445977249
173,56,0.452594689653396
173,57,0.458912139237097
173,58,0.555406224701025
173,59,0.508700818445323
173,60,0.454523156752922
173,61,0.505324337327569
174,1,0.422673518707302
174,2,0.440094929648914
174,3,0.505499163033892
174,4,0.464864589586412
174,5,0.446424968984378
174,6,0.552270871250153
174,7,0.523226669247505
174,8,0.505673234135502
174,9,0.426375700889177
174,10,0.479283838383095
174,11,0.500286021997537
174,12,0.551945160472131
174,13,0.5676586892181
174,14,0.451350579905114
174,15,0.530662155303554
174,16,0.521532691850059
174,17,0.560117403747913
174,18,0.579272682559447
174,19,0.564628693757458
174,20,0.483299139405691
174,21,0.447311586440063
174,22,0.424447585381663
174,23,0.539731084837837
174,24,0.446437201341453
174,25,0.446857825509582
174,26,0.436803461614541
174,27,0.50078322780551
174,28,0.515857070780005
174,29,0.432307990690953
174,30,0.510346932801672
174,31,0.529125195592195
174,32,0.522262517528954
174,33,0.579433731889273
174,34,0.531040462874986
174,35,0.482896030946197
174,36,0.432571861049789
174,37,0.531875726183098
174,38,0.433855680779057
174,39,0.458673069044861
174,40,0.575745868644016
174,41,0.424291908373301
174,42,0.545520385993955
174,43,0.433981541155643
174,44,0.480824074230787
174,45,0.489819071787738
174,46,0.550731109018044
174,47,0.523956648055856
174,48,0.471892132113339
174,49,0.421754535502489
174,50,0.421000324440864
174,51,0.523507524932775
174,52,0.576118276109184
174,53,0.44595896515242
174,54,0.584831299986511
174,55,0.456239984269915
174,56,0.491575173110265
174,57,0.466275496653418
174,58,0.433793680040819
174,59,0.475893705220391
174,60,0.54345552235422
174,61,0.521883452925686
175,1,0.477047044197806
175,2,0.451187815751741
175,3,0.421886881732115
175,4,0.425405667728342
175,5,0.43617937882676
175,6,0.454826355676561
175,7,0.483821257635704
175,8,0.444046091091924
175,9,0.577909042916067
175,10,0.495421978837456
175,11,0.446884802599525
175,12,0.423788467346285
175,13,0.433820312567045
175,14,0.427464103799478
175,15,0.520306634729864
175,16,0.490174029461276
175,17,0.535207765664275
175,18,0.486746462644607
175,19,0.484922370317456
175,20,0.458514134004681
175,21,0.426952487776687
175,22,0.428523538588398
175,23,0.519475790288988
175,24,0.471919770292193
175,25,0.47980355094648
175,26,0.455282121808978
175,27,0.506755732180215
175,28,0.468098519814127
175,29,0.541577265133059
175,30,0.448923186071311
175,31,0.494244082174394
175,32,0.510384980797593
175,33,0.422248713350435
175,34,0.488229728734216
175,35,0.507406072550616
175,36,0.451903179168314
175,37,0.464937632830079
175,38,0.425616993597161
175,39,0.444209908447329
175,40,0.554693915654456
175,41,0.47427854012883
175,42,0.558037673504498
175,43,0.420827836081388
175,44,0.495859576609028
175,45,0.569791884194977
175,46,0.495875225002596
175,47,0.431017822951772
175,48,0.481354291570735
175,49,0.437394016185414
175,50,0.477242070827669
175,51,0.558470154317113
175,52,0.477682715273402
175,53,0.519280198627551
175,54,0.431935179411302
175,55,0.586995206109066
175,56,0.567075896339154
175,57,0.538429136876262
175,58,0.58399834926778
175,59,0.555312793521034
175,60,0.422945821998991
175,61,0.440552119120575
176,1,0.500966510330356
176,2,0.492155551465163
176,3,0.561803104368128
176,4,0.434668970490284
176,5,0.499069229233005
176,6,0.442479392440402
176,7,0.57307684876815
176,8,0.433457707945991
176,9,0.465753367916581
176,10,0.510253426722988
176,11,0.548148942911442
176,12,0.521690996308307
176,13,0.504905959912974
176,14,0.427937125042153
176,15,0.523753922544593
176,16,0.459746811413941
176,17,0.554082238398043
176,18,0.446286840134307
176,19,0.471453054719006
176,20,0.445764616285406
176,21,0.506456621720673
176,22,0.521022835370061
176,23,0.520634235286059
176,24,0.557120912812788
176,25,0.549141645029114
176,26,0.451913001058954
176,27,0.503046103835042
176,28,0.440379553368568
176,29,0.523246654464292
176,30,0.463966551252587
176,31,0.586012980137242
176,32,0.498844335426752
176,33,0.442592373681122
176,34,0.44776452525178
176,35,0.486675497351146
176,36,0.45179809205926
176,37,0.493450921618277
176,38,0.426834741573761
176,39,0.421323207951992
176,40,0.504511080158337
176,41,0.422085536957631
176,42,0.561864489317179
176,43,0.504868129907383
176,44,0.570964773540073
176,45,0.489992455983849
176,46,0.466622168648271
176,47,0.545513425521093
176,48,0.471081869403005
176,49,0.423033058222808
176,50,0.432561281016456
176,51,0.426397371738374
176,52,0.425174855497116
176,53,0.483025446313789
176,54,0.565055625493848
176,55,0.442968823686034
176,56,0.458275236654875
176,57,0.512468837745341
176,58,0.565734807839654
176,59,0.527000222214089
176,60,0.493945928995677
176,61,0.471487622630956
177,1,0.455846338496791
177,2,0.459259436421987
177,3,0.435741469714543
177,4,0.470615710341064
177,5,0.471614519642549
177,6,0.488648975638433
177,7,0.565654862338203
