"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
81,0,0.501932493596873,6.33154399083523,"LOW MED NA",0.248116313898936,"late","med","R1"
14,1,1.4998237852542,9.61614798666372,"LOW MED NA",0,"early","low","R1"
83,3,3.50093789129892,15.8739185234103,"LOW MED NA",0.297036258736625,"late","med","R1"
46,7,7.50108308070299,21.113964830427,"LOW MED NA",0,"early","low","R1"
4,0,0.498375589097054,6.34318621147274,"LOW MED NA",0,"early","low","R1"
21,3,3.49939112995648,14.5101900692754,"LOW MED NA",0,"early","low","R1"
79,0,0.499606228202184,6.21037301033253,"LOW MED NA",0.200241214269772,"late","med","R1"
56,1,1.50047835369817,10.1502217499954,"LOW MED NA",0.105812271405011,"early","low","R1"
9,3,3.50023295319708,14.8926722809835,"LOW MED NA",0,"early","low","R1"
48,2,2.49902585694164,12.9137537408472,"LOW MED NA",0,"early","low","R1"
54,3,3.49940679267678,14.0360164056784,"LOW MED NA",0.104979418078437,"early","low","R1"
63,2,2.50051045653968,13.246882024201,"LOW MED NA",0.104171653394587,"early","low","R1"
20,2,2.50178202055187,12.494172526483,"LOW MED NA",0,"early","low","R1"
47,2,2.50028005126687,12.0508627308868,"LOW MED NA",0,"early","low","R1"
33,3,3.49929691733905,13.8313721789856,"LOW MED NA",0,"early","low","R1"
96,3,3.49915827028564,14.1669627783283,"LOW MED NA",0.246634756424464,"late","med","R1"
12,1,1.49914630053851,9.41920878206704,"LOW MED NA",0,"early","low","R1"
51,1,1.50219572174296,9.67773847215917,"LOW MED NA",0.193697301181965,"early","low","R1"
39,6,6.49963246577534,17.7580732555331,"LOW MED NA",0,"early","low","R1"
7,7,7.49958185909117,19.4871968633245,"LOW MED NA",0,"early","low","R1"
62,0,0.500845214894759,6.38488254152642,"LOW MED NA",0.178691785689443,"early","low","R1"
20,3,3.50083030982161,15.9855451853434,"LOW MED NA",0,"early","low","R1"
33,3,3.50082478419295,15.3422900026759,"LOW MED NA",0,"early","low","R1"
91,1,1.50043825469598,9.87172669194869,"LOW MED NA",0.248303813580424,"late","med","R1"
90,2,2.50001125594229,11.7572593852147,"LOW MED NA",0.261489873286337,"late","med","R1"
37,0,0.500360290639408,6.3090807136625,"LOW MED NA",0,"early","low","R1"
34,1,1.49886627744907,9.79400784772089,"LOW MED NA",0,"early","low","R1"
87,2,2.50089552361499,13.8320120147875,"LOW MED NA",0.210318549955264,"late","med","R1"
40,0,0.500054372441361,6.26938142679782,"LOW MED NA",0,"early","low","R1"
20,5,5.49877891379315,17.8753014888861,"LOW MED NA",0,"early","low","R1"
10,1,1.49801790894321,9.50657008027033,"LOW MED NA",0,"early","low","R1"
36,1,1.50136790559218,9.16610248529639,"LOW MED NA",0,"early","low","R1"
34,0,0.500708779266072,6.39042649588667,"LOW MED NA",0,"early","low","R1"
64,0,0.498840879502173,6.31095295217277,"LOW MED NA",0.127178794960491,"early","low","R1"
50,1,1.50019106558402,9.68408809597694,"LOW MED NA",0.108226439892314,"early","low","R1"
37,4,4.49905231717878,18.173173307892,"LOW MED NA",0,"early","low","R1"
39,11,11.5006297538931,22.3973220742249,"LOW MED NA",0,"early","low","R1"
24,2,2.49887329562199,11.7321201721935,"LOW MED NA",0,"early","low","R1"
26,11,11.4996860968646,18.1686130645127,"LOW MED NA",0,"early","low","R1"
86,1,1.50059706294316,9.67298722502235,"LOW MED NA",0.296590295643546,"late","med","R1"
7,3,3.50140495178802,15.2004359331929,"LOW MED NA",0,"early","low","R1"
54,2,2.49928329326201,11.9264178514988,"LOW MED NA",0.104979418078437,"early","low","R1"
86,0,0.500291686642557,6.4240261786597,"LOW MED NA",0.208532823901624,"late","med","R1"
7,1,1.50052281806559,9.8305503138125,"LOW MED NA",0,"early","low","R1"
45,1,1.49992688831322,9.84419779293774,"LOW MED NA",0,"early","low","R1"
64,0,0.500485697922133,6.07001978134896,"LOW MED NA",0.135386274755001,"early","low","R1"
47,2,2.50002357775546,12.3789739394646,"LOW MED NA",0,"early","low","R1"
32,3,3.50115123698341,14.7639999800479,"LOW MED NA",0,"early","low","R1"
67,3,3.49910103850135,14.2925010261052,"LOW MED NA",0.139167581591755,"early","low","R1"
17,4,4.49929338931306,17.8313404512941,"LOW MED NA",0,"early","low","R1"
66,0,0.500140483296574,6.17705711187205,"LOW MED NA",0.116151227289811,"early","low","R1"
72,2,2.50076531310752,12.0526667690729,"LOW MED NA",0.143778874841519,"early","low","R1"
37,1,1.50091788445371,9.98002887145426,"LOW MED NA",0,"early","low","R1"
40,1,1.49913388333074,9.95135164308819,"LOW MED NA",0,"early","low","R1"
28,1,1.49928528351581,9.93223162318475,"LOW MED NA",0,"early","low","R1"
6,5,5.50073563839919,15.9541320705258,"LOW MED NA",0,"early","low","R1"
53,0,0.500784959454484,6.04632696824542,"LOW MED NA",0.136545036477037,"early","low","R1"
56,0,0.500323524002394,6.24126485672354,"LOW MED NA",0.169786188192666,"early","low","R1"
82,0,0.500596418198081,6.33640204525376,"LOW MED NA",0.258156499755569,"late","med","R1"
93,0,0.499913106561007,6.43248526141447,"LOW MED NA",0.260374361556023,"late","med","R1"
15,3,3.50141320699449,14.1054604188733,"LOW MED NA",0,"early","low","R1"
14,4,4.49999713252285,16.0284753120522,"LOW MED NA",0,"early","low","R1"
41,0,0.499197783711837,6.26088018182503,"LOW MED NA",0,"early","low","R1"
70,6,6.5003393999995,20.2837933119033,"LOW MED NA",0.179813037835993,"early","low","R1"
76,0,0.498334007807543,6.04863195234749,"LOW MED NA",0.299132220516913,"late","med","R1"
29,7,7.49970761346023,21.2962193733698,"LOW MED NA",0,"early","low","R1"
96,0,0.50266881819633,6.40070875420294,"LOW MED NA",0.246634756424464,"late","med","R1"
81,6,6.50034124102461,16.6025733363638,"LOW MED NA",0.248116313898936,"late","med","R1"
11,2,2.49989315697776,12.2922825541589,"LOW MED NA",0,"early","low","R1"
63,1,1.50017652232102,10.4598265568635,"LOW MED NA",0.113311226805672,"early","low","R1"
30,5,5.50066864683994,15.7122462435278,"LOW MED NA",0,"early","low","R1"
14,0,0.499211062802898,6.15472538180698,"LOW MED NA",0,"early","low","R1"
69,7,7.50050143055888,19.524306611876,"LOW MED NA",0.105855989828706,"early","low","R1"
65,8,8.49961598131308,18.9320435206467,"LOW MED NA",0.158014384261332,"early","low","R1"
100,11,11.4991817746258,21.3729236521667,"LOW MED NA",0,"late","med","R1"
40,2,2.49857536197666,12.0588064976865,"LOW MED NA",0,"early","low","R1"
27,10,10.4997077015961,22.0697810507052,"LOW MED NA",0,"early","low","R1"
1,0,0.500243416972235,6.18909968167969,"LOW MED NA",0,"early","low","R1"
88,1,1.50068579987509,10.1603789376823,"LOW MED NA",0.291342003108002,"late","med","R1"
52,4,4.4998118554082,15.4037635108132,"LOW MED NA",0.188587832753547,"early","low","R1"
30,1,1.49838258735799,9.68776511562129,"LOW MED NA",0,"early","low","R1"
74,7,7.50131982286855,16.3190634267213,"LOW MED NA",0.105755952955224,"early","low","R1"
93,1,1.49956530292905,10.1410974989581,"LOW MED NA",0.235919779236428,"late","med","R1"
61,0,0.499411473461527,6.66896201560965,"LOW MED NA",0.140467670932412,"early","low","R1"
54,1,1.50118515571827,9.83620649010554,"LOW MED NA",0.195444586011581,"early","low","R1"
33,2,2.49949573459581,12.9951217440284,"LOW MED NA",0,"early","low","R1"
85,2,2.50011671499459,11.9850386043442,"LOW MED NA",0.28845017820131,"late","med","R1"
25,3,3.49883947468996,14.7175776815343,"LOW MED NA",0,"early","low","R1"
97,1,1.50034032970223,9.75636321032885,"LOW MED NA",0.25130650238134,"late","med","R1"
50,1,1.50004396536947,9.72995745080109,"LOW MED NA",0.168329514656216,"early","low","R1"
61,1,1.50031964111718,9.19046270507167,"LOW MED NA",0.117298319959082,"early","low","R1"
11,7,7.49981744820042,19.8966891884165,"LOW MED NA",0,"early","low","R1"
78,4,4.49982292350322,16.448111725463,"LOW MED NA",0.263931155414321,"late","med","R1"
35,1,1.50092037323239,10.1494635885813,"LOW MED NA",0,"early","low","R1"
53,0,0.499176781383708,6.2443615029753,"LOW MED NA",0.138679042737931,"early","low","R1"
19,0,0.500572785298682,6.33867771059451,"LOW MED NA",0,"early","low","R1"
37,2,2.49884448929408,12.5676741587826,"LOW MED NA",0,"early","low","R1"
