"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG"
70,0,0.500406391157503,6.38872884542434,"MED MED","early","med","R1"
24,0,0.500392504909752,6.64520856292234,"MED MED","early","med","R1"
28,4,4.50016119572228,14.8132751219805,"MED MED","early","med","R1"
72,2,2.4999741995627,13.3608178717178,"MED MED","early","med","R1"
18,4,4.50073824462718,17.1985304542641,"MED MED","early","med","R1"
32,0,0.500946132939406,6.15439978997585,"MED MED","early","med","R1"
97,0,0.500116167143058,6.00304996711874,"MED MED","late","med","R1"
6,0,0.499282432536542,6.16461680844849,"MED MED","early","med","R1"
19,3,3.50045555550904,15.3735252471842,"MED MED","early","med","R1"
49,0,0.49969465941379,6.43343828021153,"MED MED","early","med","R1"
16,1,1.50019979594992,9.87650930140642,"MED MED","early","med","R1"
48,0,0.498471555436365,6.32203623143701,"MED MED","early","med","R1"
71,4,4.5017749457822,15.7285430429931,"MED MED","early","med","R1"
43,1,1.50061797861657,9.63695854553208,"MED MED","early","med","R1"
28,3,3.49929524491721,13.9125811794704,"MED MED","early","med","R1"
14,0,0.49907988856639,6.10658158127865,"MED MED","early","med","R1"
1,1,1.49742789437976,9.24500959717846,"MED MED","early","med","R1"
71,0,0.500643669915293,6.32896513057851,"MED MED","early","med","R1"
18,0,0.49931437343579,6.25074459962208,"MED MED","early","med","R1"
59,2,2.50071195358931,11.5769531134286,"MED MED","early","med","R1"
61,0,0.500086144447717,6.52825496646438,"MED MED","early","med","R1"
30,2,2.50054913052754,12.3081675340077,"MED MED","early","med","R1"
10,1,1.49922011887554,9.81058205653655,"MED MED","early","med","R1"
21,6,6.50075234766704,22.5892957477325,"MED MED","early","med","R1"
31,0,0.500075965265966,6.47698933034453,"MED MED","early","med","R1"
25,6,6.50058953648592,18.8993313742002,"MED MED","early","med","R1"
18,7,7.49765872245784,19.1585606856316,"MED MED","early","med","R1"
98,2,2.5008301211057,13.0002013798044,"MED MED","late","med","R1"
45,1,1.50049333635673,9.74800664941461,"MED MED","early","med","R1"
24,0,0.498594381192616,6.05220969226509,"MED MED","early","med","R1"
65,4,4.50091112879848,18.7055433070049,"MED MED","early","med","R1"
29,1,1.49954233924738,9.93093475659381,"MED MED","early","med","R1"
82,2,2.50072598166333,12.7286094988355,"MED MED","late","med","R1"
56,0,0.500420934211808,6.02526469502739,"MED MED","early","med","R1"
1,1,1.500770459812,10.3436960608092,"MED MED","early","med","R1"
100,2,2.50108239327577,12.7412801186393,"MED MED","late","med","R1"
5,1,1.49696575486393,9.4734718538472,"MED MED","early","med","R1"
9,0,0.500969588692463,6.60697758663302,"MED MED","early","med","R1"
42,1,1.50036044082439,9.52474801861855,"MED MED","early","med","R1"
99,2,2.50113309210661,11.7689865360451,"MED MED","late","med","R1"
14,1,1.50170247755324,9.80005662450702,"MED MED","early","med","R1"
21,12,12.4997107570716,21.3372265062255,"MED MED","early","med","R1"
45,1,1.49888266748167,10.2977919905549,"MED MED","early","med","R1"
51,3,3.49943791632275,15.0014660681774,"MED MED","early","med","R1"
13,1,1.50069520480577,9.80512305390101,"MED MED","early","med","R1"
68,1,1.50047780063049,10.0273259370496,"MED MED","early","med","R1"
18,0,0.500803762469987,6.53436283359012,"MED MED","early","med","R1"
77,1,1.49880391526997,9.61925070387796,"MED MED","late","med","R1"
80,4,4.50057350932048,15.2983775258912,"MED MED","late","med","R1"
2,1,1.50085203588649,9.71636456628387,"MED MED","early","med","R1"
14,3,3.49972444827458,14.8447608991709,"MED MED","early","med","R1"
57,4,4.50039188517028,16.0774703708054,"MED MED","early","med","R1"
4,1,1.49884227705973,9.79291543666439,"MED MED","early","med","R1"
24,1,1.50043880315128,9.78702921623161,"MED MED","early","med","R1"
44,3,3.49900858084184,14.4470143325991,"MED MED","early","med","R1"
91,3,3.49796843207096,14.9859679966641,"MED MED","late","med","R1"
26,0,0.499462337883794,6.25969463243062,"MED MED","early","med","R1"
77,1,1.50132174957378,10.0285741631219,"MED MED","late","med","R1"
48,1,1.49884355000208,9.87390980527098,"MED MED","early","med","R1"
30,2,2.50006468768685,12.7136309660116,"MED MED","early","med","R1"
67,1,1.50042388131438,10.2341095344965,"MED MED","early","med","R1"
21,8,8.5014026287901,22.4775582915283,"MED MED","early","med","R1"
51,1,1.50006262432867,10.2731890905586,"MED MED","early","med","R1"
40,0,0.501137376871597,6.22936083811362,"MED MED","early","med","R1"
4,3,3.50143207462109,15.7178195755899,"MED MED","early","med","R1"
25,1,1.49984452327716,9.84843721706255,"MED MED","early","med","R1"
96,4,4.50112521167696,16.002806037671,"MED MED","late","med","R1"
64,3,3.50012142618048,13.6337318643656,"MED MED","early","med","R1"
80,0,0.501129224345614,6.08184134016763,"MED MED","late","med","R1"
53,3,3.50019932251088,13.6148702460629,"MED MED","early","med","R1"
25,0,0.501388141779971,6.40068392815733,"MED MED","early","med","R1"
16,1,1.50051004386194,9.52823255396933,"MED MED","early","med","R1"
18,3,3.50131749679367,15.3194481213158,"MED MED","early","med","R1"
62,2,2.50158540150614,12.0825530736793,"MED MED","early","med","R1"
19,2,2.49819978456844,12.6898174635874,"MED MED","early","med","R1"
42,0,0.499645753599368,6.06266400034298,"MED MED","early","med","R1"
10,1,1.50222991559821,10.4293425342449,"MED MED","early","med","R1"
13,2,2.49935106658462,13.333000778866,"MED MED","early","med","R1"
10,6,6.50005042572294,16.8187262147315,"MED MED","early","med","R1"
74,0,0.500168687164956,6.42030542917168,"MED MED","early","med","R1"
50,0,0.499358570352287,6.16149030143795,"MED MED","early","med","R1"
22,0,0.499227942749656,6.52896394035445,"MED MED","early","med","R1"
19,0,0.498979520568949,6.37612416039775,"MED MED","early","med","R1"
31,0,0.500176519824904,6.27314465940914,"MED MED","early","med","R1"
11,9,9.50176997701895,25.8490669571481,"MED MED","early","med","R1"
26,0,0.498544397457242,6.14505925863365,"MED MED","early","med","R1"
23,6,6.50030479746122,18.4160374039406,"MED MED","early","med","R1"
84,0,0.499417454777801,6.20597907859998,"MED MED","late","med","R1"
99,0,0.49987227117118,6.1895794913348,"MED MED","late","med","R1"
24,5,5.49896902544741,19.8296108631228,"MED MED","early","med","R1"
87,0,0.501208736005332,6.12184135566535,"MED MED","late","med","R1"
8,2,2.50004691937073,12.9045057111751,"MED MED","early","med","R1"
69,1,1.5015196344918,10.7453252592083,"MED MED","early","med","R1"
18,2,2.50186097885307,13.1724778929059,"MED MED","early","med","R1"
28,5,5.50087311178441,16.5308591411773,"MED MED","early","med","R1"
44,0,0.499141207128767,6.52039932922465,"MED MED","early","med","R1"
12,1,1.50129631595046,10.1424015339667,"MED MED","early","med","R1"
93,0,0.501958335608959,6.33393649658783,"MED MED","late","med","R1"
0,0,0.499643007135299,6.40493431765637,"MED MED","early","med","R1"
39,1,1.49996769606138,10.208476039069,"MED MED","early","med","R1"
44,1,1.50123346035453,10.0726392085954,"MED MED","early","med","R1"
12,0,0.498665138857692,6.33505148415037,"MED MED","early","med","R1"
8,5,5.50130769444905,21.6651689654344,"MED MED","early","med","R1"
42,4,4.4995049716772,16.3790744545236,"MED MED","early","med","R1"
87,1,1.49967168303754,9.66019948471845,"MED MED","late","med","R1"
65,1,1.50106202013867,9.69606452547247,"MED MED","early","med","R1"
16,0,0.49865211466631,6.42084399501581,"MED MED","early","med","R1"
21,0,0.5002419456416,6.1912503276623,"MED MED","early","med","R1"
62,6,6.49946134459897,18.1669511748703,"MED MED","early","med","R1"
7,3,3.49885645605154,15.2786963979292,"MED MED","early","med","R1"
23,0,0.499852511917836,6.3517460165888,"MED MED","early","med","R1"
27,3,3.50099170341345,14.8455407252694,"MED MED","early","med","R1"
91,0,0.50051199112225,6.21128915441002,"MED MED","late","med","R1"
26,0,0.499662356816606,6.29354235283144,"MED MED","early","med","R1"
21,6,6.50008075709325,16.1187843281473,"MED MED","early","med","R1"
30,2,2.50178196346418,11.8822203466835,"MED MED","early","med","R1"
8,2,2.49972987355369,12.0984636907475,"MED MED","early","med","R1"
17,3,3.50103540253832,15.4412065576027,"MED MED","early","med","R1"
12,1,1.49885805782385,9.8744260586189,"MED MED","early","med","R1"
38,10,10.4994782418305,19.2239379874479,"MED MED","early","med","R1"
71,1,1.50162036163045,10.0642817142575,"MED MED","early","med","R1"
14,3,3.49920449230891,13.7720414933471,"MED MED","early","med","R1"
77,1,1.49946371467643,9.45488518601734,"MED MED","late","med","R1"
30,1,1.49851251033333,9.9089180603672,"MED MED","early","med","R1"
41,7,7.49971292055169,18.1963369402858,"MED MED","early","med","R1"
7,2,2.49849730527893,13.088182115221,"MED MED","early","med","R1"
72,0,0.500095095991257,6.13461806113623,"MED MED","early","med","R1"
60,2,2.50000498334408,14.0061636785142,"MED MED","early","med","R1"
94,1,1.50092581285913,10.0360028071194,"MED MED","late","med","R1"
46,3,3.50038382812888,14.5396708212136,"MED MED","early","med","R1"
99,0,0.499523306812783,6.41864532923587,"MED MED","late","med","R1"
20,5,5.50004752756647,16.091610593568,"MED MED","early","med","R1"
43,1,1.50038540056733,10.2793898675897,"MED MED","early","med","R1"
12,4,4.49990627363733,18.0739023564282,"MED MED","early","med","R1"
9,0,0.499238529266616,6.33550778587458,"MED MED","early","med","R1"
11,0,0.501084056706232,6.33349727220015,"MED MED","early","med","R1"
89,3,3.50032378768748,13.753119871508,"MED MED","late","med","R1"
56,1,1.49944659298975,9.38762265447034,"MED MED","early","med","R1"
42,3,3.4993985051288,15.983822938659,"MED MED","early","med","R1"
19,0,0.499188112105175,6.15994534358469,"MED MED","early","med","R1"
17,0,0.500084197124058,6.64414288133432,"MED MED","early","med","R1"
20,2,2.50197175813979,12.8633736634388,"MED MED","early","med","R1"
17,7,7.50155736560845,19.0433944331408,"MED MED","early","med","R1"
9,1,1.50041380241262,9.78374494069147,"MED MED","early","med","R1"
57,0,0.499542161676661,6.05802400907645,"MED MED","early","med","R1"
39,7,7.49869566914912,19.4910791159414,"MED MED","early","med","R1"
80,0,0.497307949148374,6.23114546753081,"MED MED","late","med","R1"
40,3,3.50253361403937,13.7243460182183,"MED MED","early","med","R1"
31,6,6.49854352468683,18.9965245418483,"MED MED","early","med","R1"
30,5,5.50166701788881,17.8300466143295,"MED MED","early","med","R1"
91,0,0.50000029423859,6.34626730233256,"MED MED","late","med","R1"
25,0,0.501461638650504,6.19938521299251,"MED MED","early","med","R1"
42,2,2.49851048114032,13.4470505379961,"MED MED","early","med","R1"
97,3,3.49836348260158,13.5203284515609,"MED MED","late","med","R1"
68,0,0.498536827078867,6.50533499612816,"MED MED","early","med","R1"
46,1,1.49920997204178,10.0863147638385,"MED MED","early","med","R1"
19,5,5.50076374818238,18.6320004809826,"MED MED","early","med","R1"
75,5,5.50068593907618,19.2804861049283,"MED MED","late","med","R1"
49,0,0.500013819633152,6.20045987074167,"MED MED","early","med","R1"
38,1,1.50040318898238,9.46492720556623,"MED MED","early","med","R1"
49,3,3.49970059961341,14.7887800139199,"MED MED","early","med","R1"
25,6,6.50010393500984,20.2689824956223,"MED MED","early","med","R1"
61,4,4.50177898923714,14.6920072681726,"MED MED","early","med","R1"
18,1,1.49848069787202,9.54022811493695,"MED MED","early","med","R1"
7,4,4.49953994867262,16.0037934189738,"MED MED","early","med","R1"
85,0,0.500404563700246,5.92719437651967,"MED MED","late","med","R1"
69,0,0.50019537686096,6.40497410552462,"MED MED","early","med","R1"
38,9,9.50040997741892,21.2153437822064,"MED MED","early","med","R1"
71,0,0.498689734739903,6.20178452930991,"MED MED","early","med","R1"
10,3,3.49991173172548,13.9028379003441,"MED MED","early","med","R1"
52,0,0.499976691449543,6.094008782824,"MED MED","early","med","R1"
18,2,2.50046057236755,12.4848879500554,"MED MED","early","med","R1"
55,1,1.50012995145349,9.84165039130886,"MED MED","early","med","R1"
38,1,1.50057825921583,9.71220091048937,"MED MED","early","med","R1"
96,4,4.50061276071388,15.1345331989764,"MED MED","late","med","R1"
93,1,1.50036305381262,10.0575287788485,"MED MED","late","med","R1"
95,0,0.499898202563657,6.32569683779806,"MED MED","late","med","R1"
42,1,1.49949313704951,9.91137893677114,"MED MED","early","med","R1"
17,0,0.502457517745941,6.27238402846982,"MED MED","early","med","R1"
13,10,10.5017174951965,22.2974183654106,"MED MED","early","med","R1"
12,0,0.501129315057682,6.25414172533897,"MED MED","early","med","R1"
1,0,0.500696075220133,5.91429994891919,"MED MED","early","med","R1"
45,0,0.49852674618547,6.41228338435549,"MED MED","early","med","R1"
10,0,0.500764381270449,6.30885454166349,"MED MED","early","med","R1"
45,4,4.49957266613723,15.0117163699338,"MED MED","early","med","R1"
41,2,2.50023879463798,12.7617926286502,"MED MED","early","med","R1"
2,1,1.4997953733805,10.0850851107165,"MED MED","early","med","R1"
37,1,1.50205701959237,9.78807872834873,"MED MED","early","med","R1"
15,4,4.4994305097372,15.378054145691,"MED MED","early","med","R1"
9,2,2.50051679819745,12.3409393545572,"MED MED","early","med","R1"
85,0,0.500315677313125,6.40337605639765,"MED MED","late","med","R1"
81,1,1.50143211644317,10.1076223704405,"MED MED","late","med","R1"
63,1,1.49875021351411,9.6678362495284,"MED MED","early","med","R1"
22,1,1.50101846732165,9.5529804975052,"MED MED","early","med","R1"
23,1,1.50028003898659,9.94618733636961,"MED MED","early","med","R1"
72,0,0.499341633606574,6.25851097023249,"MED MED","early","med","R1"
40,0,0.500137348589648,6.27917570123914,"MED MED","early","med","R1"
36,1,1.50077189483422,9.35953775112573,"MED MED","early","med","R1"
96,2,2.50100999575363,12.3976985538454,"MED MED","late","med","R1"
14,3,3.49992095789708,13.1418166745383,"MED MED","early","med","R1"
31,2,2.50122777177994,12.6643264504247,"MED MED","early","med","R1"
14,0,0.500297422003413,6.22617761466912,"MED MED","early","med","R1"
90,1,1.49918113452893,9.6150612532655,"MED MED","late","med","R1"
40,2,2.5013573490189,12.4372653627316,"MED MED","early","med","R1"
85,2,2.49963046758186,11.9945467890769,"MED MED","late","med","R1"
11,2,2.50177411976181,13.3304755465576,"MED MED","early","med","R1"
71,1,1.50023226895319,9.41119633705813,"MED MED","early","med","R1"
22,1,1.49986534567502,10.3249194524951,"MED MED","early","med","R1"
84,3,3.4991589042379,14.4983265545842,"MED MED","late","med","R1"
32,2,2.50056459662803,12.7268872147405,"MED MED","early","med","R1"
35,4,4.49926007014829,15.4586568545495,"MED MED","early","med","R1"
60,2,2.50025410325422,12.3934648770716,"MED MED","early","med","R1"
15,6,6.4991377784355,18.687715800174,"MED MED","early","med","R1"
44,0,0.499506014855435,6.24917912858601,"MED MED","early","med","R1"
87,2,2.50110236752316,11.7336225002878,"MED MED","late","med","R1"
42,0,0.500422053826578,6.34718664921936,"MED MED","early","med","R1"
18,0,0.498960732947463,6.20157336825425,"MED MED","early","med","R1"
10,2,2.49982633713481,11.4680131868205,"MED MED","early","med","R1"
37,2,2.49971438555122,12.7370140857787,"MED MED","early","med","R1"
18,2,2.49839717985934,13.9137742790282,"MED MED","early","med","R1"
10,1,1.50046987385528,10.2840644809876,"MED MED","early","med","R1"
31,8,8.50033402158645,22.1117506708844,"MED MED","early","med","R1"
78,1,1.50025578207881,10.3817577740026,"MED MED","late","med","R1"
37,1,1.49965439531947,9.61449320355673,"MED MED","early","med","R1"
86,2,2.49956268284354,12.1183744745456,"MED MED","late","med","R1"
28,3,3.50113413569315,14.2559515325724,"MED MED","early","med","R1"
17,2,2.50335362256075,13.1646284700603,"MED MED","early","med","R1"
50,2,2.50035689170689,12.2648586507288,"MED MED","early","med","R1"
79,2,2.50220675889443,13.1630002727052,"MED MED","late","med","R1"
1,1,1.5013779438088,9.29292889085358,"MED MED","early","med","R1"
15,0,0.500941131669612,6.14379462918528,"MED MED","early","med","R1"
79,2,2.49888226275307,13.4268653363451,"MED MED","late","med","R1"
55,1,1.49911704747842,9.5212343501165,"MED MED","early","med","R1"
93,2,2.49943063000262,12.7309403295439,"MED MED","late","med","R1"
36,2,2.50018472116054,12.7986074468955,"MED MED","early","med","R1"
67,2,2.49961201975154,12.0249844408746,"MED MED","early","med","R1"
4,2,2.50034402820124,13.4953588873163,"MED MED","early","med","R1"
37,7,7.50070946990239,20.1722153900182,"MED MED","early","med","R1"
97,0,0.500609632826266,6.36358949004817,"MED MED","late","med","R1"
24,1,1.5005107420838,10.5226992622907,"MED MED","early","med","R1"
14,7,7.50133318330794,18.3216934389088,"MED MED","early","med","R1"
97,0,0.498909517069571,6.24270030191827,"MED MED","late","med","R1"
3,3,3.5012225391642,15.893563982383,"MED MED","early","med","R1"
91,2,2.49942402851451,13.498469283544,"MED MED","late","med","R1"
97,0,0.499069667094157,6.16425790049526,"MED MED","late","med","R1"
80,2,2.50106885206189,12.5273614065993,"MED MED","late","med","R1"
24,1,1.50038784542872,9.99717541111817,"MED MED","early","med","R1"
87,0,0.501238842197369,6.22650016279333,"MED MED","late","med","R1"
70,4,4.49986337868027,17.3214019825079,"MED MED","early","med","R1"
86,4,4.49925768047737,16.6589533433727,"MED MED","late","med","R1"
93,0,0.499067220283994,6.16898447329811,"MED MED","late","med","R1"
95,1,1.49967343421843,10.1351327550872,"MED MED","late","med","R1"
82,1,1.49911546715436,9.42428982988817,"MED MED","late","med","R1"
74,3,3.50048040718476,14.2392337139754,"MED MED","early","med","R1"
99,2,2.50031043377264,11.9216407391849,"MED MED","late","med","R1"
25,0,0.500324346824591,6.17329379316018,"MED MED","early","med","R1"
30,5,5.50007309629621,17.9682772064949,"MED MED","early","med","R1"
93,0,0.498766841496787,6.0959167384288,"MED MED","late","med","R1"
16,4,4.49808300870727,14.8953947004511,"MED MED","early","med","R1"
34,4,4.49983728049114,18.0535328232079,"MED MED","early","med","R1"
30,0,0.500705768074842,6.50534506488778,"MED MED","early","med","R1"
42,2,2.49997720798216,11.8669653721413,"MED MED","early","med","R1"
60,1,1.50018563429805,10.9229104383363,"MED MED","early","med","R1"
54,3,3.49999636914798,14.3526929240673,"MED MED","early","med","R1"
79,0,0.499948978437056,6.49993047252922,"MED MED","late","med","R1"
92,0,0.500938728951142,6.04776579160883,"MED MED","late","med","R1"
25,3,3.49921763346049,14.3243333128469,"MED MED","early","med","R1"
7,4,4.50045347788859,15.2338216138447,"MED MED","early","med","R1"
94,2,2.49959271282694,13.3271251780478,"MED MED","late","med","R1"
22,3,3.50044551827307,16.1475287244089,"MED MED","early","med","R1"
26,2,2.50060617964993,11.6907658416632,"MED MED","early","med","R1"
49,0,0.499731234337021,5.94225319531181,"MED MED","early","med","R1"
71,2,2.50028792806227,12.5316425224589,"MED MED","early","med","R1"
18,1,1.49992663233914,9.85363979902014,"MED MED","early","med","R1"
76,1,1.50125668499061,9.7249733874727,"MED MED","late","med","R1"
41,0,0.500789117788901,6.07708287002238,"MED MED","early","med","R1"
50,2,2.49905422828428,11.7597639417998,"MED MED","early","med","R1"
5,0,0.499691046564125,6.33551432321707,"MED MED","early","med","R1"
58,0,0.499111333887461,5.9246382174308,"MED MED","early","med","R1"
5,4,4.49929901362235,17.7301695919806,"MED MED","early","med","R1"
11,0,0.499878894376977,5.90801864136863,"MED MED","early","med","R1"
0,0,0.500656522496487,6.29843135123185,"MED MED","early","med","R1"
25,0,0.500036038454989,6.35745641771364,"MED MED","early","med","R1"
18,3,3.50002266357176,14.8738561961351,"MED MED","early","med","R1"
81,3,3.49944548292574,15.1590135456733,"MED MED","late","med","R1"
60,4,4.49981124872757,16.3753129738559,"MED MED","early","med","R1"
46,1,1.50184071251105,10.3582481346739,"MED MED","early","med","R1"
6,0,0.50129244472834,6.45037941859277,"MED MED","early","med","R1"
4,1,1.50105660130329,9.70326845331176,"MED MED","early","med","R1"
60,0,0.50010180386432,6.28124188812165,"MED MED","early","med","R1"
10,0,0.500175585926606,6.29215071816651,"MED MED","early","med","R1"
25,3,3.50210675120335,14.3703759264656,"MED MED","early","med","R1"
28,1,1.49943240053244,10.0732552722371,"MED MED","early","med","R1"
17,6,6.49977086004989,17.6391433360296,"MED MED","early","med","R1"
75,3,3.50066226100556,15.130138789406,"MED MED","late","med","R1"
26,3,3.49930420375688,15.2449616474665,"MED MED","early","med","R1"
52,2,2.49897975261047,12.3292601493659,"MED MED","early","med","R1"
31,4,4.49808951783611,16.4756215468295,"MED MED","early","med","R1"
55,0,0.499997329020265,6.33792406038618,"MED MED","early","med","R1"
29,12,12.4998261131004,21.3340791438985,"MED MED","early","med","R1"
37,0,0.499337435471635,6.08940992890131,"MED MED","early","med","R1"
24,0,0.500988413281623,5.91582896785841,"MED MED","early","med","R1"
18,1,1.49787984700014,9.67298986442676,"MED MED","early","med","R1"
82,2,2.50049343569108,12.1909191575625,"MED MED","late","med","R1"
16,3,3.49852722642251,14.0298358721944,"MED MED","early","med","R1"
36,3,3.49877696748764,15.2447144163089,"MED MED","early","med","R1"
4,1,1.50082791460962,10.1167043051742,"MED MED","early","med","R1"
52,5,5.50099829858599,15.3972079754139,"MED MED","early","med","R1"
14,9,9.50079962837252,18.7398777333039,"MED MED","early","med","R1"
8,4,4.49952561753616,15.8563289893328,"MED MED","early","med","R1"
17,1,1.50069502368104,9.78296082480495,"MED MED","early","med","R1"
20,1,1.50270542669669,9.76008119068652,"MED MED","early","med","R1"
19,3,3.49942902635503,15.6029629808969,"MED MED","early","med","R1"
75,2,2.50295925701395,13.6768559210684,"MED MED","late","med","R1"
57,2,2.50101056752085,11.7936979206721,"MED MED","early","med","R1"
68,1,1.50028235125583,9.921610053775,"MED MED","early","med","R1"
63,0,0.500611521924428,6.43509203511516,"MED MED","early","med","R1"
64,2,2.50058867267785,13.8292891061603,"MED MED","early","med","R1"
43,9,9.49968161783367,19.0528772958838,"MED MED","early","med","R1"
42,2,2.49959187796324,12.2665653829265,"MED MED","early","med","R1"
85,4,4.49939463744373,15.4751540188846,"MED MED","late","med","R1"
75,0,0.500341482977393,6.17647138116738,"MED MED","late","med","R1"
43,0,0.501028475186103,5.87081121057229,"MED MED","early","med","R1"
86,2,2.50196376064243,12.0431530489483,"MED MED","late","med","R1"
43,2,2.49812415009846,12.8506003644047,"MED MED","early","med","R1"
26,12,12.4987816194781,19.6227833825929,"MED MED","early","med","R1"
72,0,0.500082035854758,6.34061241832006,"MED MED","early","med","R1"
14,0,0.498797359307577,6.42112103471305,"MED MED","early","med","R1"
51,4,4.4985788990944,15.0736576911661,"MED MED","early","med","R1"
