"Year","Age","AgeE","FSIM","Length_cm"
55,3,3.50074004082651,"MED HIGH",13.4411214111638
9,3,3.50003019974223,"MED HIGH",15.2659296245979
28,0,0.501155095077937,"MED HIGH",5.9483166378043
13,4,4.50070554187619,"MED HIGH",17.0840074774242
15,3,3.49857285911298,"MED HIGH",15.4104929447622
28,0,0.499597034925602,"MED HIGH",6.23801224433784
18,1,1.5003622068218,"MED HIGH",9.18925275320596
63,0,0.500603821162332,"MED HIGH",6.23732004601745
29,0,0.499020513988804,"MED HIGH",6.36344453012324
15,0,0.502392625833247,"MED HIGH",6.00889889043729
4,4,4.50048385444508,"MED HIGH",16.448418062682
50,5,5.50127196804424,"MED HIGH",18.0938367302151
92,10,10.4995832749893,"MED HIGH",18.7863533046854
27,3,3.4995594123171,"MED HIGH",13.890375066782
17,1,1.50112785153836,"MED HIGH",9.26110923524246
65,2,2.50070107929993,"MED HIGH",11.9511363475447
88,2,2.50054777174834,"MED HIGH",12.521616189481
42,5,5.50265828403348,"MED HIGH",15.732346867077
26,8,8.49954890058319,"MED HIGH",19.3746613737207
36,1,1.50056941085066,"MED HIGH",9.92548659077632
29,3,3.50143062641021,"MED HIGH",16.0371911130273
11,7,7.49949709371107,"MED HIGH",16.4867390508715
97,0,0.499576789790536,"MED HIGH",6.2309723054922
72,3,3.50016644865789,"MED HIGH",14.6091664065682
51,0,0.500720262479251,"MED HIGH",6.26085343682352
27,1,1.50032113928181,"MED HIGH",9.75417521645152
93,0,0.498266200259552,"MED HIGH",6.05306858028464
33,3,3.49886213789072,"MED HIGH",14.2384467222908
40,2,2.49967179072754,"MED HIGH",13.9663431100902
55,0,0.498822841486454,"MED HIGH",6.20618762943645
7,2,2.4996208226773,"MED HIGH",11.9707479809472
67,4,4.49937511951948,"MED HIGH",17.42388387116
45,1,1.49980222864524,"MED HIGH",10.1795999181573
72,0,0.49988632941532,"MED HIGH",6.32822386362825
23,2,2.49962382579102,"MED HIGH",13.1420213301075
51,2,2.50134383130938,"MED HIGH",13.3772326567074
77,1,1.49915929864026,"MED HIGH",10.1734269365045
34,8,8.50066657052856,"MED HIGH",22.8115100459379
78,0,0.499698048938001,"MED HIGH",6.33372158810509
32,2,2.50180675269335,"MED HIGH",11.9727453019263
10,0,0.499245169951712,"MED HIGH",6.15150297869514
95,4,4.50093280605958,"MED HIGH",18.2314572279887
26,1,1.49926354355614,"MED HIGH",10.2412859100522
20,4,4.49985312598189,"MED HIGH",15.4644037624341
80,2,2.49978397561704,"MED HIGH",12.3008718046908
88,0,0.501617784875413,"MED HIGH",6.21652692521007
58,2,2.4985512785819,"MED HIGH",11.7464647678137
47,1,1.50126487095544,"MED HIGH",9.99159951900784
16,4,4.49901122677238,"MED HIGH",17.2411506033533
83,0,0.500149890683581,"MED HIGH",6.32093170814694
96,1,1.50097445470052,"MED HIGH",9.90806128490353
90,1,1.49964646948821,"MED HIGH",9.1046669203793
33,1,1.4995285178036,"MED HIGH",9.70936993144619
12,0,0.500256762779757,"MED HIGH",6.88534472248277
82,1,1.49879305509741,"MED HIGH",9.67007637760816
80,1,1.49911677636441,"MED HIGH",9.79607378834434
69,3,3.50039063616714,"MED HIGH",14.60416662603
14,0,0.500478619371096,"MED HIGH",6.51485451647173
10,2,2.50077310273881,"MED HIGH",12.1932175830933
98,0,0.498734623357654,"MED HIGH",6.18581634938223
13,0,0.49923665154774,"MED HIGH",6.25451301121972
37,4,4.49965035205544,"MED HIGH",16.4577399044042
64,1,1.50060525788696,"MED HIGH",10.0641516091419
32,4,4.50085723243167,"MED HIGH",16.68782840306
6,5,5.50042760130751,"MED HIGH",18.9294121447649
65,0,0.499681957524452,"MED HIGH",6.27881457067641
55,3,3.50054274772902,"MED HIGH",14.4008486314806
28,1,1.50054490729767,"MED HIGH",10.522062513437
40,7,7.50170452134909,"MED HIGH",19.5101756632505
36,2,2.49866455657243,"MED HIGH",13.0597736631903
94,0,0.50090268126515,"MED HIGH",6.36387420105945
17,1,1.49955261386362,"MED HIGH",10.2270793473701
96,3,3.49893875070072,"MED HIGH",14.8757941939289
16,0,0.500498997061794,"MED HIGH",6.41750342440296
81,3,3.5004669543562,"MED HIGH",14.953417234659
72,1,1.50059427245998,"MED HIGH",9.97767499263527
48,5,5.50286882878219,"MED HIGH",17.2763069893179
8,4,4.50031566245243,"MED HIGH",16.2636754885942
22,0,0.501848593339657,"MED HIGH",6.3488942896178
53,0,0.500849073762583,"MED HIGH",6.37154652131348
63,0,0.500499408258634,"MED HIGH",6.16415728033419
10,4,4.49958193169118,"MED HIGH",17.0462594200147
6,5,5.50168037661552,"MED HIGH",14.4535978864904
86,3,3.50118253453878,"MED HIGH",13.4542075928199
27,3,3.50045927726998,"MED HIGH",14.6153689854084
57,2,2.50000231306479,"MED HIGH",12.4641797122897
92,5,5.49988889791091,"MED HIGH",17.3715209423953
9,2,2.50062154611115,"MED HIGH",13.6295834261771
55,2,2.49858688640731,"MED HIGH",12.6669997277707
52,0,0.500390984430561,"MED HIGH",6.16564719734669
53,2,2.49880227452064,"MED HIGH",12.9434696538218
12,1,1.50059163985729,"MED HIGH",9.7502561758899
9,7,7.4992433658704,"MED HIGH",18.7164122379187
22,3,3.49928830627454,"MED HIGH",13.9185788921168
91,0,0.499730810714314,"MED HIGH",6.16050497901442
16,4,4.50065670878136,"MED HIGH",17.2893061295801
40,0,0.501731884118055,"MED HIGH",6.27642271472668
7,1,1.49948370826358,"MED HIGH",9.46378928631493
82,1,1.49992687314816,"MED HIGH",10.2404235443351
73,0,0.500201316735224,"MED HIGH",6.09366168884935
4,4,4.50054125082534,"MED HIGH",14.6337012732515
40,0,0.499687059409301,"MED HIGH",6.37861345223285
71,1,1.49856356379021,"MED HIGH",10.0516974062758
6,4,4.49990699273725,"MED HIGH",15.7761818479185
15,1,1.50181481409255,"MED HIGH",9.83490331392469
46,1,1.4991023887683,"MED HIGH",9.85062653648842
72,2,2.50065428253721,"MED HIGH",12.9465215387855
16,2,2.49993643866149,"MED HIGH",12.8635332823339
32,0,0.501771068825988,"MED HIGH",6.40488249803379
39,0,0.501227607183123,"MED HIGH",6.29877985863093
6,0,0.498996219029938,"MED HIGH",6.23944386616605
28,2,2.50000819182574,"MED HIGH",12.4601346834614
98,0,0.499698130291537,"MED HIGH",6.22999630604536
31,3,3.5009152473546,"MED HIGH",13.1647973994938
11,0,0.499034446997839,"MED HIGH",6.50215764129898
36,0,0.500424162095735,"MED HIGH",6.25058083766357
27,2,2.49971155141707,"MED HIGH",13.1140609731993
26,0,0.500145117069047,"MED HIGH",6.15999370479725
35,11,11.4998782759141,"MED HIGH",25.9487436130034
18,1,1.49968023800359,"MED HIGH",9.88351664635339
54,2,2.49954094115489,"MED HIGH",11.7253722783681
9,5,5.50167906553921,"MED HIGH",15.3187056744693
51,2,2.50162388166169,"MED HIGH",11.86101684613
21,5,5.50239244849077,"MED HIGH",18.4450523852342
31,3,3.4998035399345,"MED HIGH",14.8657560141425
13,2,2.50060439774171,"MED HIGH",13.137227289485
19,1,1.50003451603791,"MED HIGH",10.0297973844232
37,0,0.500254127516125,"MED HIGH",6.13906517789262
29,2,2.50065322971754,"MED HIGH",12.0277956472883
13,1,1.5017488096784,"MED HIGH",10.4018852578194
75,3,3.5005939944428,"MED HIGH",15.6028329753642
39,2,2.5015931501116,"MED HIGH",12.1864077136159
83,1,1.49997504227027,"MED HIGH",10.046115296346
36,4,4.50071076338146,"MED HIGH",15.6563829199421
45,2,2.49930815420571,"MED HIGH",12.1501028870579
46,1,1.50191293624701,"MED HIGH",9.93698182770287
13,2,2.50121023801216,"MED HIGH",12.007050862595
32,3,3.49997779468292,"MED HIGH",14.0996675170337
64,4,4.50080295754992,"MED HIGH",18.9339813200409
97,0,0.500758699656874,"MED HIGH",6.2196228864357
12,3,3.50113957206127,"MED HIGH",14.555836770723
25,11,11.498808525533,"MED HIGH",17.2678394637366
25,1,1.49984222814421,"MED HIGH",9.78872857467831
78,3,3.50065412898473,"MED HIGH",12.6791897655653
36,0,0.499626581622705,"MED HIGH",6.05407773126942
10,5,5.50091705544593,"MED HIGH",15.7301082292412
76,0,0.499267064931887,"MED HIGH",6.36317155265031
84,0,0.500667924303512,"MED HIGH",6.20737408617977
27,7,7.5005340764221,"MED HIGH",17.1350501584928
4,1,1.5000306883994,"MED HIGH",10.1274746304385
51,5,5.5012315604397,"MED HIGH",17.1101325833489
14,0,0.501176102904272,"MED HIGH",6.36555895844172
71,1,1.50023863294418,"MED HIGH",10.0330232798699
24,1,1.49883562962493,"MED HIGH",9.41397129085872
0,0,0.499820293558482,"MED HIGH",6.13910440659932
97,0,0.50145716076657,"MED HIGH",6.02083581258533
37,4,4.49943095210595,"MED HIGH",17.2665574462236
19,3,3.49802094367472,"MED HIGH",13.9310024867106
57,0,0.50019833800564,"MED HIGH",6.57262723079172
97,3,3.49909623811364,"MED HIGH",14.9777383485157
24,1,1.49960153715789,"MED HIGH",9.84927532425179
37,0,0.501159568751408,"MED HIGH",6.84438381425628
25,14,14.5007961074477,"MED HIGH",18.0828425932315
99,2,2.49976310036539,"MED HIGH",12.5338275592358
98,0,0.499142385804955,"MED HIGH",6.38057407506021
16,0,0.50068099288868,"MED HIGH",6.33810613155733
73,2,2.50041229832602,"MED HIGH",11.5633028897433
9,1,1.50101170406748,"MED HIGH",9.67350393897454
55,1,1.50013363190991,"MED HIGH",9.21819510879341
97,0,0.499599142192175,"MED HIGH",6.24898643357441
19,3,3.4988408830668,"MED HIGH",13.6217658048239
