"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,65.677720163642,0,0,0.500762526245347,"M",0,0.25,0.000259409167087466,"MED MED"
1,2,130.62331369291,2,2,2.50053693093326,"M",0,0.25,0.15939132316102,"MED MED"
1,3,62.1349315255832,0,0,0.499494676123052,"M",0,0.25,0.000181050722945335,"MED MED"
1,4,165.080663677233,3,3,3.49987562529198,"M",0,0.25,0.862447995239279,"MED MED"
1,5,175.242069776432,4,4,4.50053471750515,"M",0,0.25,0.946215474449897,"MED MED"
1,6,147.332247910038,3,3,3.50040335696719,"M",0,0.25,0.508432680478948,"MED MED"
1,7,152.237019884586,4,4,4.50009732074199,"M",0,0.25,0.629885837106573,"MED MED"
1,8,61.6753165908436,0,0,0.500961416354161,"M",0,0.25,0.000172797378669464,"MED MED"
1,9,201.951906841419,6,6,6.49904278061484,"M",0,0.25,0.996239357810015,"MED MED"
1,10,148.201518382835,3,3,3.49987182293887,"M",0,0.25,0.530460487365205,"MED MED"
1,11,60.160833787353,0,0,0.499546812346359,"M",0,0.25,0.000148172224200923,"MED MED"
2,1,120.958314066116,3,2,2.49941987091956,"M",0,0.25,0.0663551765029936,"MED MED"
2,2,214.016901459903,14,13,13.4993807014139,"M",0,0.25,0.998892326820136,"MED MED"
2,3,63.1448323774031,1,0,0.499042925803945,"M",0,0.25,0.000200596477472498,"MED MED"
2,4,146.999966739196,4,3,3.49967040778242,"M",0,0.25,0.49999915573787,"MED MED"
2,5,64.5524766705514,1,0,0.501974189991954,"M",0,0.25,0.000231408829222115,"MED MED"
2,6,63.0002880604476,1,0,0.498960842927478,"M",0,0.25,0.000197674612872304,"MED MED"
2,7,95.7004601000046,2,1,1.50029472379428,"M",0,0.25,0.00543976768593668,"MED MED"
2,8,100.493102370201,2,1,1.5003813282459,"M",0,0.25,0.00881928618580534,"MED MED"
2,9,98.4746453368866,2,1,1.49967658200315,"M",0,0.25,0.00719680924096903,"MED MED"
2,10,170.425871980235,5,4,4.49926951187182,"M",0,0.25,0.915171856688387,"MED MED"
2,11,95.824050582656,2,1,1.50023135584676,"M",0,0.25,0.00550807998598799,"MED MED"
2,12,93.2598648378716,2,1,1.49990416029619,"M",0,0.25,0.00425090357307375,"MED MED"
2,13,180.732232008646,11,10,10.4983565790479,"M",0,0.25,0.96847414400159,"MED MED"
3,1,96.1978235368053,3,1,1.50034855307984,"M",0,0.25,0.00571991035652912,"MED MED"
3,2,60.5604953259762,2,0,0.499422923776669,"M",0,0.25,0.000154307555526093,"MED MED"
3,3,224.754470110694,12,10,10.4997162096236,"M",0,0.25,0.999627386541294,"MED MED"
3,4,116.891924449376,4,2,2.50012898162479,"M",0,0.25,0.0449186036081093,"MED MED"
3,5,150.577053562729,5,3,3.50042196930815,"M",0,0.25,0.58981163848032,"MED MED"
3,6,127.686064856721,4,2,2.50013577760897,"M",0,0.25,0.123359971115992,"MED MED"
3,7,142.695957263585,5,3,3.49968433011521,"M",0,0.25,0.392456113246312,"MED MED"
3,8,188.105449378159,11,9,9.49999343777944,"M",0,0.25,0.984835747855289,"MED MED"
3,9,93.0964779826005,3,1,1.49965155942287,"M",0,0.25,0.00418125921571195,"MED MED"
3,10,183.104266041078,7,5,5.4992323550107,"M",0,0.25,0.975053334570185,"MED MED"
3,11,62.715996287215,2,0,0.499392433863063,"M",0,0.25,0.000192051413320992,"MED MED"
3,12,164.913727988812,6,4,4.49865895763189,"M",0,0.25,0.860424885925883,"MED MED"
3,13,62.4689699620302,2,0,0.499468812037718,"M",0,0.25,0.000187295334612769,"MED MED"
4,1,125.440774185043,5,2,2.50126744193081,"M",0,0.25,0.10074632209893,"MED MED"
4,2,176.388185801616,12,9,9.49937114392567,"M",0,0.25,0.951839278211521,"MED MED"
4,3,230.344043699922,12,9,9.50119250817519,"M",0,0.25,0.999788720847194,"MED MED"
4,4,97.9244860693325,4,1,1.50089749761528,"M",0,0.25,0.00680848650153101,"MED MED"
4,5,116.434787366616,5,2,2.50054781573379,"M",0,0.25,0.0429689225875071,"MED MED"
4,6,244.312105730016,16,13,13.5001577101237,"M",0,0.25,0.999948831207368,"MED MED"
4,7,103.357596016214,4,1,1.49969156607048,"M",0,0.25,0.011761215190205,"MED MED"
4,8,127.827638119639,5,2,2.50007708649531,"M",0,0.25,0.124922872104448,"MED MED"
4,9,60.5926776047145,3,0,0.499574989766292,"M",0,0.25,0.000154812508617933,"MED MED"
4,10,99.61555436234,4,1,1.49876904552581,"M",0,0.25,0.00807355161062173,"MED MED"
4,11,61.0075923455403,3,0,0.500335435885303,"M",0,0.25,0.000161472586033971,"MED MED"
5,1,98.0801493840143,5,1,1.4998954750176,"M",0,0.25,0.00691619843375875,"MED MED"
5,2,123.520490953566,6,2,2.49974862245157,"M",0,0.25,0.0844063202709845,"MED MED"
5,3,60.6912688402043,4,0,0.500721327955239,"M",0,0.25,0.000156369752032234,"MED MED"
5,4,63.3237849549656,4,0,0.498248315533568,"M",0,0.25,0.000204273772915654,"MED MED"
5,5,155.321187815261,7,3,3.50044944237511,"M",0,0.25,0.69948990011283,"MED MED"
5,6,171.407002885659,10,6,6.49919785848188,"M",0,0.25,0.922592292217329,"MED MED"
5,7,62.3692210607431,4,0,0.499288189787803,"M",0,0.25,0.000185408378688163,"MED MED"
5,8,210.243265900172,14,10,10.4998828633679,"M",0,0.25,0.998376002431462,"MED MED"
5,9,96.4520845125926,5,1,1.50094610978135,"M",0,0.25,0.00586861863570757,"MED MED"
5,10,122.031499590109,6,2,2.49898496011807,"M",0,0.25,0.0734331153914807,"MED MED"
5,11,65.0909238352168,4,0,0.500443806194533,"M",0,0.25,0.000244408935568902,"MED MED"
5,12,63.2445864168797,4,0,0.49780144439599,"M",0,0.25,0.000202638081536978,"MED MED"
5,13,101.661745419568,5,1,1.49872777696252,"M",0,0.25,0.00991933213316386,"MED MED"
6,1,225.619553749287,14,9,9.49826850879017,"M",0,0.25,0.999658707830825,"MED MED"
6,2,176.285029234735,10,5,5.49991895821186,"M",0,0.25,0.951356870531092,"MED MED"
6,3,114.914813793668,7,2,2.50024953018085,"M",0,0.25,0.0370517077150487,"MED MED"
6,4,123.161040741717,7,2,2.49975875478477,"M",0,0.25,0.0816282968822821,"MED MED"
6,5,63.2733102442841,5,0,0.501226361962486,"M",0,0.25,0.000203229797254411,"MED MED"
6,6,222.768538632266,14,9,9.50135295386348,"M",0,0.25,0.999544181508287,"MED MED"
6,7,63.3367359482587,5,0,0.500399759549789,"M",0,0.25,0.000204542503425778,"MED MED"
6,8,127.800615224024,7,2,2.49905998560068,"M",0,0.25,0.1246232473003,"MED MED"
6,9,145.132950100807,8,3,3.49974202707734,"M",0,0.25,0.452749906449091,"MED MED"
6,10,98.5604062830877,6,1,1.49965144590421,"M",0,0.25,0.00725929227805118,"MED MED"
7,1,105.679389895666,7,1,1.50168556133867,"M",0,0.25,0.0148414327771548,"MED MED"
7,2,145.428992677482,9,3,3.50017938717388,"M",0,0.25,0.460207306603099,"MED MED"
7,3,164.761500200088,10,4,4.49887621948167,"M",0,0.25,0.858558347790927,"MED MED"
7,4,60.2460990886302,6,0,0.500538329342315,"M",0,0.25,0.000149460355158524,"MED MED"
7,5,95.6320441403077,7,1,1.49896021192229,"M",0,0.25,0.00540231506158487,"MED MED"
7,6,158.8391822256,9,3,3.50059619128793,"M",0,0.25,0.768891102303041,"MED MED"
7,7,62.9304268401705,6,0,0.500140293648645,"M",0,0.25,0.000196277707392929,"MED MED"
7,8,101.941178757667,7,1,1.49947359266803,"M",0,0.25,0.0102018768578368,"MED MED"
7,9,102.784227924884,7,1,1.4996859902879,"M",0,0.25,0.0111034647643957,"MED MED"
7,10,141.530260855277,9,3,3.50018670955245,"M",0,0.25,0.364622757851383,"MED MED"
7,11,148.161139877291,9,3,3.49992751785088,"M",0,0.25,0.529439233728639,"MED MED"
7,12,146.066829144072,9,3,3.50118453588013,"M",0,0.25,0.476330939631558,"MED MED"
7,13,195.679603621699,12,6,6.50148836079132,"M",0,0.25,0.992914231452701,"MED MED"
8,1,197.369471790854,16,9,9.50054760954809,"M",0,0.25,0.99402472690432,"MED MED"
8,2,101.707496715307,8,1,1.50012692314916,"M",0,0.25,0.00996505674268619,"MED MED"
