"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
40,2,2.50056362168388,12.3010803886845,"LOW MED NA",0,"early","low","R1"
56,3,3.50016032792028,15.3738555998567,"LOW MED NA",0.121801430988126,"early","low","R1"
17,0,0.501352410954927,6.04014721858581,"LOW MED NA",0,"early","low","R1"
14,2,2.50014306046002,12.5739557387584,"LOW MED NA",0,"early","low","R1"
4,0,0.499525757456103,6.6216312960644,"LOW MED NA",0,"early","low","R1"
91,2,2.49964901496835,13.1469971247532,"LOW MED NA",0.258943756739609,"late","med","R1"
72,7,7.50015061985367,17.6554733523329,"LOW MED NA",0.181243296107277,"early","low","R1"
85,1,1.49748365971478,9.69197033796475,"LOW MED NA",0.206939622247592,"late","med","R1"
35,5,5.49859051185003,18.5759405473838,"LOW MED NA",0,"early","low","R1"
78,0,0.499725890289732,6.21190877316384,"LOW MED NA",0.288217217894271,"late","med","R1"
6,0,0.500982041869304,6.26368688769323,"LOW MED NA",0,"early","low","R1"
87,2,2.5003682107044,12.4309710806643,"LOW MED NA",0.218547006580047,"late","med","R1"
73,5,5.49929187902908,17.916003855721,"LOW MED NA",0.143921316205524,"early","low","R1"
91,0,0.497932295418941,6.49103459383364,"LOW MED NA",0.250062460801564,"late","med","R1"
21,9,9.4989974500407,21.9965511930892,"LOW MED NA",0,"early","low","R1"
73,1,1.49995085058956,10.7721215204144,"LOW MED NA",0.156761400797404,"early","low","R1"
27,0,0.500823353196806,6.13001348852749,"LOW MED NA",0,"early","low","R1"
45,4,4.49826373595368,16.8739694793326,"LOW MED NA",0,"early","low","R1"
34,0,0.499395182652855,6.08209536119587,"LOW MED NA",0,"early","low","R1"
47,2,2.4989154558,11.6631158914555,"LOW MED NA",0,"early","low","R1"
30,1,1.49840654065542,9.93538347931958,"LOW MED NA",0,"early","low","R1"
45,0,0.500305854602919,6.34913696155426,"LOW MED NA",0,"early","low","R1"
85,5,5.50199378410264,18.7954290396844,"LOW MED NA",0.223234118474647,"late","med","R1"
18,3,3.50119184242113,14.5677241481637,"LOW MED NA",0,"early","low","R1"
41,8,8.50056518962041,19.6184509167693,"LOW MED NA",0,"early","low","R1"
32,8,8.50041465482703,22.0529049329869,"LOW MED NA",0,"early","low","R1"
38,1,1.50171100483755,10.3305500291589,"LOW MED NA",0,"early","low","R1"
83,9,9.49880496752228,22.6786169055113,"LOW MED NA",0.202181535051204,"late","med","R1"
3,2,2.50087347813363,12.4464035286832,"LOW MED NA",0,"early","low","R1"
47,0,0.500713681215502,6.54456942153642,"LOW MED NA",0,"early","low","R1"
44,0,0.500026342529471,6.33920251807857,"LOW MED NA",0,"early","low","R1"
38,0,0.4986051704063,6.37431173371807,"LOW MED NA",0,"early","low","R1"
26,3,3.4995396938723,15.5712467701388,"LOW MED NA",0,"early","low","R1"
7,3,3.49960477087772,15.1743839500884,"LOW MED NA",0,"early","low","R1"
24,5,5.50086476317433,15.0154837760959,"LOW MED NA",0,"early","low","R1"
60,1,1.49949319330226,9.22915711955647,"LOW MED NA",0.13547162564937,"early","low","R1"
36,0,0.498792083626767,6.67188875419156,"LOW MED NA",0,"early","low","R1"
37,0,0.501343332358646,6.32144055077071,"LOW MED NA",0,"early","low","R1"
77,4,4.50002745943929,16.959663639549,"LOW MED NA",0.265784250083379,"late","med","R1"
86,3,3.49931520332164,14.6967832474272,"LOW MED NA",0.204045888665132,"late","med","R1"
44,4,4.50012588784896,16.2099682015286,"LOW MED NA",0,"early","low","R1"
34,6,6.50003977364763,18.4914401231181,"LOW MED NA",0,"early","low","R1"
13,5,5.49940783496784,18.0706359896595,"LOW MED NA",0,"early","low","R1"
74,0,0.499792676709621,6.35320846713156,"LOW MED NA",0.161216924595647,"early","low","R1"
11,3,3.49981666272975,14.4685019349708,"LOW MED NA",0,"early","low","R1"
