"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,147.423995909331,3,3,3.49928571252753,"M",0,0.25,0.510760666503759,"MED LOW"
1,2,167.875643152816,4,4,4.49902797731298,"M",0,0.25,0.892789219046962,"MED LOW"
1,3,105.556481917494,1,1,1.50043744550162,"M",0,0.25,0.0146600735933117,"MED LOW"
1,4,188.725726676639,9,9,9.49993461017822,"M",0,0.25,0.985748123374726,"MED LOW"
1,5,105.654009919523,1,1,1.50006898066751,"M",0,0.25,0.0148038027196544,"MED LOW"
1,6,216.252634936747,9,9,9.49977559105915,"M",0,0.25,0.999117073028593,"MED LOW"
1,7,199.737802128503,5,5,5.50155094747263,"M",0,0.25,0.995295847939981,"MED LOW"
1,8,196.901090807502,7,7,7.50087392526861,"M",0,0.25,0.993735525810199,"MED LOW"
1,9,181.095516846405,9,9,9.4996171525292,"M",0,0.25,0.969581068381174,"MED LOW"
1,10,62.3168081468893,0,0,0.501368581363997,"M",0,0.25,0.000184424510180942,"MED LOW"
1,11,212.590944502972,12,12,12.5011291438054,"M",0,0.25,0.998719987508209,"MED LOW"
1,12,194.602026400998,12,12,12.500974998755,"M",0,0.25,0.992101456225138,"MED LOW"
1,13,60.7725051036975,0,0,0.501166755035363,"M",0,0.25,0.000157664636599524,"MED LOW"
1,14,102.290201253284,1,1,1.50067249570577,"M",0,0.25,0.0105659953018218,"MED LOW"
1,15,61.8206213178663,0,0,0.500401739468488,"M",0,0.25,0.000175365129199995,"MED LOW"
2,1,126.440303536377,3,2,2.50115593932775,"M",0,0.25,0.110320169695246,"MED LOW"
2,2,158.818705596905,5,4,4.50034990999614,"M",0,0.25,0.768521455278642,"MED LOW"
2,3,63.0095472220338,1,0,0.499689842708625,"M",0,0.25,0.000197860498297679,"MED LOW"
2,4,61.0977724707081,1,0,0.500362717418825,"M",0,0.25,0.00016295760902965,"MED LOW"
2,5,158.223766364148,5,4,4.49962625791249,"M",0,0.25,0.757601727708522,"MED LOW"
2,6,62.8766849155842,1,0,0.501120102996082,"M",0,0.25,0.000195209834332866,"MED LOW"
2,7,60.9723847606585,1,0,0.498890006736272,"M",0,0.25,0.000160896491563235,"MED LOW"
2,8,99.9482985197469,2,1,1.50170451814188,"M",0,0.25,0.00834865469069639,"MED LOW"
2,9,125.788824755272,3,2,2.49947813614804,"M",0,0.25,0.103993331802685,"MED LOW"
2,10,171.294738379254,7,6,6.50157021739729,"M",0,0.25,0.921774329802454,"MED LOW"
2,11,59.7822677741582,1,0,0.50163963658758,"M",0,0.25,0.000142585832780592,"MED LOW"
2,12,65.4013423978257,1,0,0.50183212044843,"M",0,0.25,0.000252232806683455,"MED LOW"
2,13,170.487714160021,7,6,6.49968263304298,"M",0,0.25,0.915658039805127,"MED LOW"
3,1,93.3577824500282,3,1,1.49949703166312,"M",0,0.25,0.00429319367470025,"MED LOW"
3,2,155.126256549881,8,6,6.50127284813999,"M",0,0.25,0.695313227281488,"MED LOW"
3,3,101.521278113487,3,1,1.50116123073094,"M",0,0.25,0.00978024064122229,"MED LOW"
3,4,184.359096102684,8,6,6.49843303902572,"M",0,0.25,0.977971810874881,"MED LOW"
3,5,238.282769350251,15,13,13.500617272268,"M",0,0.25,0.999905626578321,"MED LOW"
3,6,124.21688744663,4,2,2.50047666450657,"M",0,0.25,0.0900336927820597,"MED LOW"
3,7,107.2537712002,3,1,1.49871828534211,"M",0,0.25,0.0173692988514896,"MED LOW"
3,8,162.375184775925,8,6,6.49929361337314,"M",0,0.25,0.826508139638318,"MED LOW"
3,9,97.0840832680702,3,1,1.49934829077054,"M",0,0.25,0.00625511024075187,"MED LOW"
3,10,135.583791612928,4,2,2.49998158399399,"M",0,0.25,0.238828169264551,"MED LOW"
3,11,137.812986378104,5,3,3.49943967680349,"M",0,0.25,0.282361185978269,"MED LOW"
3,12,61.3793294614991,2,0,0.499666112971058,"M",0,0.25,0.000167682535981979,"MED LOW"
3,13,63.6174970385012,2,0,0.501557544020521,"M",0,0.25,0.00021045591921016,"MED LOW"
4,1,199.037851760583,12,9,9.49955865605286,"M",0,0.25,0.994951118454077,"MED LOW"
4,2,93.6581579716891,4,1,1.49865906944926,"M",0,0.25,0.00442555547712693,"MED LOW"
4,3,63.7766026636537,3,0,0.500936083164511,"M",0,0.25,0.000213882578631338,"MED LOW"
4,4,63.7424451731701,3,0,0.501759009755409,"M",0,0.25,0.000213142256925637,"MED LOW"
4,5,171.793142677946,7,4,4.49915594859002,"M",0,0.25,0.925346216441847,"MED LOW"
4,6,92.5740151754053,4,1,1.50197245171969,"M",0,0.25,0.00396609349215869,"MED LOW"
4,7,61.6640585502791,3,0,0.500698860428555,"M",0,0.25,0.000172600008567185,"MED LOW"
4,8,100.116572916873,4,1,1.49938503034735,"M",0,0.25,0.0084912978471505,"MED LOW"
4,9,94.4779252491076,4,1,1.49783564597085,"M",0,0.25,0.00480782443669995,"MED LOW"
4,10,152.776129287828,7,4,4.49982034305745,"M",0,0.25,0.642553445898825,"MED LOW"
4,11,63.8366098859455,3,0,0.499578776724711,"M",0,0.25,0.000215189392424575,"MED LOW"
4,12,183.501423181988,13,10,10.4995447561937,"M",0,0.25,0.976015631994969,"MED LOW"
5,1,175.880482753776,9,5,5.50060506864791,"M",0,0.25,0.949420435952552,"MED LOW"
5,2,96.1167253863413,5,1,1.49933901625003,"M",0,0.25,0.00567327158914775,"MED LOW"
5,3,154.829715696392,7,3,3.5006742816267,"M",0,0.25,0.688897415260282,"MED LOW"
5,4,139.618783867672,6,2,2.50216771213982,"M",0,0.25,0.320944983883085,"MED LOW"
5,5,65.0955810590758,4,0,0.499447271384488,"M",0,0.25,0.000244524505599764,"MED LOW"
5,6,62.9564421273235,4,0,0.500864859249184,"M",0,0.25,0.000196796737299343,"MED LOW"
5,7,197.531767019581,17,13,13.4999350828315,"M",0,0.25,0.994121807936764,"MED LOW"
5,8,62.4073330271968,4,0,0.50066810330414,"M",0,0.25,0.000186127090820948,"MED LOW"
5,9,134.161875275224,7,3,3.50042294292646,"M",0,0.25,0.213579024326273,"MED LOW"
5,10,128.584539579122,6,2,2.50089505179206,"M",0,0.25,0.133568858538303,"MED LOW"
5,11,168.490126473221,7,3,3.50124475039678,"M",0,0.25,0.898616286333978,"MED LOW"
6,1,132.889723731018,7,2,2.49886118678708,"M",0,0.25,0.192686132976876,"MED LOW"
6,2,65.2170881244795,5,0,0.499368231035928,"M",0,0.25,0.000247559113844309,"MED LOW"
6,3,100.709408307632,6,1,1.50039275583184,"M",0,0.25,0.00901335330868596,"MED LOW"
6,4,167.407796186644,9,4,4.5002478735944,"M",0,0.25,0.888156966389626,"MED LOW"
6,5,95.3986240142349,6,1,1.50238129682878,"M",0,0.25,0.00527645469121084,"MED LOW"
6,6,103.071238809825,6,1,1.50036691548916,"M",0,0.25,0.0114280381964214,"MED LOW"
6,7,64.3155033914575,5,0,0.498181735054938,"M",0,0.25,0.000225908716950948,"MED LOW"
6,8,99.5761101795179,6,1,1.49974287461917,"M",0,0.25,0.0080415423030403,"MED LOW"
6,9,93.5620417435199,6,1,1.49835920742939,"M",0,0.25,0.00438276530056398,"MED LOW"
6,10,130.99300301501,7,2,2.49986056381918,"M",0,0.25,0.164485060820627,"MED LOW"
7,1,197.201494771439,14,8,8.49808436451946,"M",0,0.25,0.993922568647081,"MED LOW"
7,2,211.86863299331,15,9,9.49871070301959,"M",0,0.25,0.998622720129052,"MED LOW"
7,3,64.5647653461442,6,0,0.501096786996157,"M",0,0.25,0.000231697670921082,"MED LOW"
7,4,127.930146338437,8,2,2.50073909096677,"M",0,0.25,0.126065083022919,"MED LOW"
7,5,98.8917905861252,7,1,1.49963754552615,"M",0,0.25,0.00750583115459685,"MED LOW"
7,6,185.993738808263,16,10,10.5008384633071,"M",0,0.25,0.981277458963515,"MED LOW"
7,7,203.98248193349,13,7,7.50083606769169,"M",0,0.25,0.996937837121536,"MED LOW"
7,8,100.48535841654,7,1,1.49885618249363,"M",0,0.25,0.00881241572491655,"MED LOW"
