"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG"
38,2,2.49756623765011,13.5990901103555,"MED LOW NA",0,NA
49,4,4.49988968793621,14.4042055302647,"MED LOW NA",0,NA
69,0,0.500509437717524,6.58970371704252,"MED LOW NA",0.247816835925914,NA
76,4,4.50150905497194,16.4374989191394,"MED LOW NA",0.185760616022162,NA
12,1,1.5010696905264,10.476132379046,"MED LOW NA",0,NA
52,0,0.500421532681138,6.36317199467092,"MED LOW NA",0.225259048677981,NA
6,2,2.49918217685508,12.2504936942421,"MED LOW NA",0,NA
28,1,1.50094577078501,10.1269306194472,"MED LOW NA",0,NA
14,7,7.50023336509206,18.6445002522303,"MED LOW NA",0,NA
6,0,0.498897737073747,6.20753461934402,"MED LOW NA",0,NA
58,3,3.49846677538202,14.9943088190861,"MED LOW NA",0.226535152108409,NA
89,4,4.50039323347568,15.8654978058539,"MED LOW NA",0.141798203391954,NA
26,4,4.50016030061893,17.406747367173,"MED LOW NA",0,NA
69,1,1.5011161684734,10.1024809373881,"MED LOW NA",0.241446434496902,NA
87,1,1.49794246584017,9.7351768575476,"MED LOW NA",0.111545856040902,NA
74,0,0.500466048822314,6.28181789106389,"MED LOW NA",0.225936952186748,NA
82,1,1.49998430538045,9.73255443155577,"MED LOW NA",0.130283477227204,NA
63,2,2.49920223032705,13.0392815999593,"MED LOW NA",0.262536163814366,NA
25,5,5.49984560717915,17.7053906890186,"MED LOW NA",0,NA
25,4,4.50030008322275,17.291658200906,"MED LOW NA",0,NA
3,3,3.49855714140622,13.543418547917,"MED LOW NA",0,NA
50,3,3.49817557987852,14.9567598229403,"MED LOW NA",0.239545225771144,NA
1,0,0.49992758987339,6.09206963030562,"MED LOW NA",0,NA
86,8,8.50130106020179,22.2389457288316,"MED LOW NA",0.154059651866555,NA
20,0,0.500498786647483,6.26051858740612,"MED LOW NA",0,NA
16,1,1.49868617379109,9.52376807143614,"MED LOW NA",0,NA
36,2,2.4978434899297,12.7434785385394,"MED LOW NA",0,NA
