"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
30,4,216.617855855031,40,11,11.5019445964608,"FISHED",1.13410675582364,0.25,0.99914918655588,"MED LOW"
33,1,189.911074815823,40,8,8.50005627204708,"FISHED",1.13410675582364,0.25,0.987343705037645,"MED LOW"
33,12,232.535766661814,40,8,8.5005683118452,"FISHED",1.13410675582364,0.25,0.999830865955078,"MED LOW"
34,3,192.088508135085,40,7,7.50016501492802,"FISHED",1.13410675582364,0.25,0.989828514841574,"MED LOW"
34,4,221.612601963763,41,8,8.49743253112127,"FISHED",1.16351636038014,0.25,0.999487447613237,"MED LOW"
35,7,212.088272655857,40,6,6.49913374101772,"FISHED",1.13410675582364,0.25,0.998653053359304,"MED LOW"
35,9,159.19435790729,40,6,6.49873009177805,"FISHED",1.13410675582364,0.25,0.775236980554072,"MED LOW"
35,13,215.194356702586,40,6,6.4992657181157,"FISHED",1.13410675582364,0.25,0.999017016977454,"MED LOW"
36,4,157.917559573803,40,5,5.49948141312766,"FISHED",1.13410675582364,0.25,0.751846708491959,"MED LOW"
36,8,188.365910654634,41,6,6.49962341930572,"FISHED",1.16351636038014,0.25,0.985225667019664,"MED LOW"
36,9,168.009606198032,40,5,5.5007292505361,"FISHED",1.13410675582364,0.25,0.894084178713584,"MED LOW"
37,2,172.925720801876,40,4,4.49915744699636,"FISHED",1.13410675582364,0.25,0.932911650334126,"MED LOW"
37,3,166.354877251059,40,4,4.50170569406127,"FISHED",1.13410675582364,0.25,0.877088867544982,"MED LOW"
37,9,170.919340148396,40,4,4.50059172593541,"FISHED",1.13410675582364,0.25,0.918981427905384,"MED LOW"
38,1,151.532896738329,40,3,3.50063685989027,"FISHED",1.13410675582364,0.25,0.613070110057828,"MED LOW"
38,2,150.611099956852,40,3,3.49814420205298,"FISHED",1.13410675582364,0.25,0.590647697836274,"MED LOW"
38,4,165.233036720858,41,4,4.50076311050919,"FISHED",1.16351636038014,0.25,0.864273048267221,"MED LOW"
38,5,177.755189203227,41,4,4.50020982942217,"FISHED",1.16351636038014,0.25,0.957817326191826,"MED LOW"
38,8,182.896061137484,42,5,5.500121228117,"FISHED",1.07431489710547,0.25,0.974533932756843,"MED LOW"
38,10,154.355163113347,41,4,4.49898854345511,"FISHED",1.16351636038014,0.25,0.678478244785669,"MED LOW"
39,3,145.065803952309,41,3,3.50004910353466,"FISHED",1.16351636038014,0.25,0.45106130046727,"MED LOW"
39,4,156.148881037835,41,3,3.49965068789546,"FISHED",1.16351636038014,0.25,0.716853619474423,"MED LOW"
39,13,169.833476422405,43,5,5.50161642219722,"FISHED",1.11190561320732,0.25,0.910384371996775,"MED LOW"
40,1,174.717985054423,43,4,4.50025541051507,"FISHED",1.11190561320732,0.25,0.943442252012521,"MED LOW"
40,9,144.961459131071,42,3,3.49965554339902,"FISHED",1.07431489710547,0.25,0.448439463369985,"MED LOW"
41,1,165.121206986014,44,4,4.49941779505059,"FISHED",1.20489719207002,0.25,0.862935608483578,"MED LOW"
41,2,161.663645288868,44,4,4.50155945372864,"FISHED",1.20489719207002,0.25,0.815903315772298,"MED LOW"
41,8,163.803316489904,44,4,4.50060765590363,"FISHED",1.20489719207002,0.25,0.846327240598047,"MED LOW"
42,2,157.210902948956,45,4,4.50043664267242,"FISHED",1.19517741562781,0.25,0.738219968535794,"MED LOW"
42,6,130.57352604533,43,2,2.4997582334308,"FISHED",1.11190561320732,0.25,0.158715183106003,"MED LOW"
42,8,140.099024092574,44,3,3.4997747410065,"FISHED",1.20489719207002,0.25,0.331663143128071,"MED LOW"
43,1,139.077101323106,45,3,3.50007521495534,"FISHED",1.19517741562781,0.25,0.30907853756153,"MED LOW"
43,2,168.124980781709,46,4,4.50070556709595,"FISHED",1.20858998835938,0.25,0.89518838126714,"MED LOW"
43,3,140.066449269249,45,3,3.50236505163419,"FISHED",1.19517741562781,0.25,0.330930424676027,"MED LOW"
43,4,163.304245183291,45,3,3.49925615076528,"FISHED",1.19517741562781,0.25,0.839620725194629,"MED LOW"
43,5,145.793578924857,45,3,3.50048964294735,"FISHED",1.19517741562781,0.25,0.46941553087709,"MED LOW"
43,6,156.468269544952,45,3,3.50094562947475,"FISHED",1.19517741562781,0.25,0.723389200432859,"MED LOW"
43,10,164.401609987254,46,4,4.50073653653697,"FISHED",1.20858998835938,0.25,0.854062615301212,"MED LOW"
44,1,153.551000585173,46,3,3.50015483577451,"FISHED",1.20858998835938,0.25,0.660413773286357,"MED LOW"
44,2,154.802480642921,47,4,4.49974809547507,"FISHED",1.16405494299665,0.25,0.688304465903804,"MED LOW"
44,3,126.630426734584,45,2,2.50226343291117,"FISHED",1.19517741562781,0.25,0.112229117129005,"MED LOW"
44,4,161.03640127315,47,4,4.50053653665024,"FISHED",1.16405494299665,0.25,0.806144380834628,"MED LOW"
45,1,162.65143960196,48,4,4.50022813661536,"FISHED",1.16720859808553,0.25,0.830493368084927,"MED LOW"
45,3,126.16067342106,46,2,2.49958222421228,"FISHED",1.20858998835938,0.25,0.107564229169523,"MED LOW"
45,5,157.731980569504,48,4,4.4979686225351,"FISHED",1.16720859808553,0.25,0.748314587067399,"MED LOW"
45,6,192.684249465347,48,4,4.49916094110541,"FISHED",1.16720859808553,0.25,0.990419800828748,"MED LOW"
46,1,169.411623795066,49,4,4.50107861852777,"FISHED",1.09296843546881,0.25,0.906827993529788,"MED LOW"
46,2,150.372506818271,48,3,3.49934325667629,"FISHED",1.16720859808553,0.25,0.584777919388176,"MED LOW"
