"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM","REG"
1,1,1,62.0257307280125,0,0,0.499876801265051,0,0.25,0.000179054782920404,"HIGH MED NA",NA
1,1,1,96.9122295733618,1,1,1.49874589596054,0,0.25,0.0061475784516652,"HIGH MED NA",NA
1,1,1,123.579774153009,2,2,2.49931807417123,0,0.25,0.0848726578285762,"HIGH MED NA",NA
1,2,2,61.6143690135891,0,0,0.500258109720113,0,0.25,0.000171731566876749,"HIGH MED NA",NA
1,2,2,95.9571335919996,1,1,1.5005246138581,0,0.25,0.00558259324825953,"HIGH MED NA",NA
1,2,2,122.03493729206,2,2,2.4982928086583,0,0.25,0.0734568677188746,"HIGH MED NA",NA
1,2,2,141.836833096522,3,3,3.49923463709539,0,0.25,0.371863974475205,"HIGH MED NA",NA
1,2,2,156.87318669289,4,4,4.50003889271115,0,0.25,0.73153963769036,"HIGH MED NA",NA
1,2,2,168.290877792146,5,5,5.49922843240965,0,0.25,0.896758293864795,"HIGH MED NA",NA
1,3,3,64.9366672222303,0,0,0.50161450843543,0,0.25,0.000240611727523222,"HIGH MED NA",NA
1,3,3,103.790002076293,1,1,1.5003109262578,0,0.25,0.0122825894405964,"HIGH MED NA",NA
1,3,3,134.883676742286,2,2,2.49974177937339,0,0.25,0.226146576948315,"HIGH MED NA",NA
1,3,3,159.767425019393,3,3,3.50186390680296,0,0.25,0.785212806308855,"HIGH MED NA",NA
1,3,3,179.681472971904,4,4,4.50013643645221,0,0.25,0.965048861373396,"HIGH MED NA",NA
1,3,3,195.618352795584,5,5,5.50007525350975,0,0.25,0.992870343316509,"HIGH MED NA",NA
1,3,3,208.372371422036,6,6,6.50034288237805,0,0.25,0.998036934202585,"HIGH MED NA",NA
1,3,3,218.579199416196,7,7,7.49975621951124,0,0.25,0.999302706336742,"HIGH MED NA",NA
1,3,3,226.747553309478,8,8,8.50036496874154,0,0.25,0.999695628995689,"HIGH MED NA",NA
1,3,3,233.284550441601,9,9,9.50014980084059,0,0.25,0.999843245929146,"HIGH MED NA",NA
1,4,4,63.856769459359,0,0,0.500913295474515,0,0.25,0.000215630208723819,"HIGH MED NA",NA
1,4,4,101.214120689642,1,1,1.4999010532131,0,0.25,0.00948278466467242,"HIGH MED NA",NA
1,4,4,130.613406008384,2,2,2.50003328761278,0,0.25,0.159256586289667,"HIGH MED NA",NA
1,4,4,153.7498958501,3,3,3.49949510195374,0,0.25,0.6649279222201,"HIGH MED NA",NA
1,4,4,171.957724931393,4,4,4.50076728360664,0,0.25,0.92649240926109,"HIGH MED NA",NA
1,4,4,186.286823343539,5,5,5.50044102907118,0,0.25,0.98181640687056,"HIGH MED NA",NA
1,4,4,197.563459365784,6,6,6.4998286952553,0,0.25,0.994140581727712,"HIGH MED NA",NA
1,5,5,62.6641063544434,0,0,0.500195205527543,0,0.25,0.000191042442377183,"HIGH MED NA",NA
1,5,5,98.4026631239932,1,1,1.50029375496641,0,0.25,0.00714477734985962,"HIGH MED NA",NA
1,5,5,126.002696983971,2,2,2.49992711128453,0,0.25,0.106034173135396,"HIGH MED NA",NA
1,5,5,147.317543970768,3,3,3.50177379731757,0,0.25,0.508059550530693,"HIGH MED NA",NA
1,5,5,163.778491242625,4,4,4.49791220652297,0,0.25,0.845999135935673,"HIGH MED NA",NA
1,5,5,176.490887688854,5,5,5.50135194414572,0,0.25,0.95231504515924,"HIGH MED NA",NA
1,5,5,186.308367857955,6,6,6.50043955668514,0,0.25,0.98185541845608,"HIGH MED NA",NA
1,5,5,193.890173324642,7,7,7.49873753152968,0,0.25,0.991514467040479,"HIGH MED NA",NA
1,5,5,199.745420612597,8,8,8.5001445625088,0,0.25,0.995299468204399,"HIGH MED NA",NA
1,5,5,204.267288253983,9,9,9.50072280281223,0,0.25,0.997024858173347,"HIGH MED NA",NA
1,5,5,207.759418639028,10,10,10.5005094927238,0,0.25,0.997911145262576,"HIGH MED NA",NA
1,5,5,210.456307533905,11,11,11.4999220411899,0,0.25,0.998410698085706,"HIGH MED NA",NA
1,5,5,212.539050418436,12,12,12.5009307379573,0,0.25,0.998713234114573,"HIGH MED NA",NA
1,5,5,214.14750300664,13,13,13.5008518502392,0,0.25,0.998906901978507,"HIGH MED NA",NA
1,6,6,61.1683132755992,0,0,0.499417319215933,0,0.25,0.000164128737406148,"HIGH MED NA",NA
1,6,6,94.9261987441548,1,1,1.50035591828924,0,0.25,0.0050305790668793,"HIGH MED NA",NA
1,6,6,120.374306448192,2,2,2.50026341101917,0,0.25,0.0627747928130795,"HIGH MED NA",NA
1,6,6,139.558155694897,3,3,3.49933344657408,0,0.25,0.319604891302243,"HIGH MED NA",NA
1,6,6,154.019744595746,4,4,4.50032699921691,0,0.25,0.671004410685222,"HIGH MED NA",NA
1,7,7,60.7809717086914,0,0,0.499551786432286,0,0.25,0.000157800207442506,"HIGH MED NA",NA
1,7,7,94.03494383574,1,1,1.50057070889959,0,0.25,0.00459734608055286,"HIGH MED NA",NA
1,8,8,63.9442588729902,0,0,0.500229123010452,0,0.25,0.000217553767785278,"HIGH MED NA",NA
1,9,9,62.4262247952516,0,0,0.499543896011248,0,0.25,0.000186484382037907,"HIGH MED NA",NA
1,9,9,97.8461002344482,1,1,1.49924574254159,0,0.25,0.00675487942714153,"HIGH MED NA",NA
1,10,10,63.3069983324581,0,0,0.50074783372419,0,0.25,0.000203925979086564,"HIGH MED NA",NA
1,10,10,99.9137926602648,1,1,1.50051928548024,0,0.25,0.00831969959200285,"HIGH MED NA",NA
