"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
44,1,1.49977806749577,10.0020620908409,"HIGH LOW HIGH",0,"early","high",NA
37,0,0.499858169233668,6.55614747036936,"HIGH LOW HIGH",0,"early","high",NA
61,2,2.50124598346307,12.2858103559546,"HIGH LOW HIGH",0.325402364926413,"early","high",NA
18,0,0.499089098175012,6.3178289837005,"HIGH LOW HIGH",0,"early","high",NA
13,2,2.50053930058181,13.2521992156327,"HIGH LOW HIGH",0,"early","high",NA
88,1,1.50077649833366,10.0229477182908,"HIGH LOW HIGH",0.370628615911119,"late","low",NA
32,2,2.49865597408339,12.8141472314233,"HIGH LOW HIGH",0,"early","high",NA
46,0,0.499808788334168,6.17453795465801,"HIGH LOW HIGH",0,"early","high",NA
25,5,5.50101824304664,17.0186650543773,"HIGH LOW HIGH",0,"early","high",NA
19,7,7.4993195298337,21.6449461091768,"HIGH LOW HIGH",0,"early","high",NA
17,2,2.49821683025347,13.7262269065365,"HIGH LOW HIGH",0,"early","high",NA
83,0,0.500151486737244,6.30291232197187,"HIGH LOW HIGH",0.119735971558839,"late","low",NA
26,2,2.49948672634529,12.5972887559466,"HIGH LOW HIGH",0,"early","high",NA
3,0,0.500045055192438,6.21364387543472,"HIGH LOW HIGH",0,"early","high",NA
30,3,3.50028090024609,13.7025608720233,"HIGH LOW HIGH",0,"early","high",NA
62,0,0.499669393476846,6.36222632503536,"HIGH LOW HIGH",0.390802241442725,"early","high",NA
93,2,2.49940418648717,12.6436153197361,"HIGH LOW HIGH",0.331821010936983,"late","low",NA
20,4,4.50162280038839,16.4492040353962,"HIGH LOW HIGH",0,"early","high",NA
33,1,1.50027845665969,10.0810665501496,"HIGH LOW HIGH",0,"early","high",NA
44,0,0.499079861048191,6.34706119849736,"HIGH LOW HIGH",0,"early","high",NA
43,4,4.49982315120776,15.9758534117034,"HIGH LOW HIGH",0,"early","high",NA
30,1,1.49883312286958,10.1832932030937,"HIGH LOW HIGH",0,"early","high",NA
26,1,1.50172645991563,10.168847088209,"HIGH LOW HIGH",0,"early","high",NA
42,5,5.50078157058789,18.0402404497357,"HIGH LOW HIGH",0,"early","high",NA
29,0,0.498783611987864,6.28556393596564,"HIGH LOW HIGH",0,"early","high",NA
39,0,0.498566435124468,6.04431880085136,"HIGH LOW HIGH",0,"early","high",NA
89,0,0.500319103623983,6.44519944691416,"HIGH LOW HIGH",0.391097725997679,"late","low",NA
16,4,4.50062144319949,15.7075869455655,"HIGH LOW HIGH",0,"early","high",NA
46,5,5.49877708400713,16.5410590615926,"HIGH LOW HIGH",0,"early","high",NA
25,0,0.498569962511619,6.51124859279485,"HIGH LOW HIGH",0,"early","high",NA
81,0,0.50130105488823,6.27833457124356,"HIGH LOW HIGH",0.191350962477736,"late","low",NA
45,5,5.49973498141119,18.3953171626757,"HIGH LOW HIGH",0,"early","high",NA
95,1,1.49986427381489,9.68948312751803,"HIGH LOW HIGH",0.367725389264524,"late","low",NA
3,0,0.499567330697015,6.23697221386125,"HIGH LOW HIGH",0,"early","high",NA
36,8,8.49836374903391,19.999339300215,"HIGH LOW HIGH",0,"early","high",NA
10,10,10.4999276485104,22.7632778137857,"HIGH LOW HIGH",0,"early","high",NA
32,1,1.50010920953263,9.33038349258225,"HIGH LOW HIGH",0,"early","high",NA
11,4,4.50172449600551,16.644600026748,"HIGH LOW HIGH",0,"early","high",NA
40,1,1.50109377961801,10.068849321183,"HIGH LOW HIGH",0,"early","high",NA
60,5,5.50028911739368,15.245749864444,"HIGH LOW HIGH",0.323301695124246,"early","high",NA
38,2,2.49981462765723,11.9254159780992,"HIGH LOW HIGH",0,"early","high",NA
26,1,1.50035111480395,9.73766187229624,"HIGH LOW HIGH",0,"early","high",NA
46,9,9.50030578451444,20.3495324101109,"HIGH LOW HIGH",0,"early","high",NA
24,0,0.499074164426741,6.28871570074751,"HIGH LOW HIGH",0,"early","high",NA
81,0,0.500394713203106,6.16605170312848,"HIGH LOW HIGH",0.163624435011297,"late","low",NA
98,4,4.49979559262488,17.276095301919,"HIGH LOW HIGH",0.356986294593662,"late","low",NA
10,3,3.50104011489028,15.2492003192496,"HIGH LOW HIGH",0,"early","high",NA
80,1,1.49927425379294,9.44451959978824,"HIGH LOW HIGH",0.194333507562988,"late","low",NA
37,0,0.501260676001857,6.35544730246067,"HIGH LOW HIGH",0,"early","high",NA
32,0,0.497937960596947,6.04642860858502,"HIGH LOW HIGH",0,"early","high",NA
47,10,10.4982915941789,23.900232079841,"HIGH LOW HIGH",0,"early","high",NA
85,2,2.49818293580655,12.9929192517936,"HIGH LOW HIGH",0.337329633277841,"late","low",NA
54,2,2.50023398399893,11.7475753395455,"HIGH LOW HIGH",0.30557250813581,"early","high",NA
32,0,0.498345663682245,6.045974608005,"HIGH LOW HIGH",0,"early","high",NA
86,0,0.499973093171375,6.16833379453073,"HIGH LOW HIGH",0.327937338897027,"late","low",NA
79,0,0.502430657705112,6.38953079358156,"HIGH LOW HIGH",0.189860128168948,"late","low",NA
35,1,1.49764159553979,10.0939771141979,"HIGH LOW HIGH",0,"early","high",NA
11,4,4.50117151902159,15.3574379782439,"HIGH LOW HIGH",0,"early","high",NA
29,3,3.50114485222741,13.6237984641942,"HIGH LOW HIGH",0,"early","high",NA
62,0,0.501050577634076,6.24913861482428,"HIGH LOW HIGH",0.36690695299767,"early","high",NA
47,1,1.49677176385408,9.77229605242213,"HIGH LOW HIGH",0,"early","high",NA
56,0,0.499496900261746,6.36137465673316,"HIGH LOW HIGH",0.313261893996969,"early","high",NA
86,7,7.50133988248911,17.3715735003513,"HIGH LOW HIGH",0.337735162605531,"late","low",NA
44,3,3.50042610046217,15.872233687627,"HIGH LOW HIGH",0,"early","high",NA
69,2,2.49925532402582,12.4591271220188,"HIGH LOW HIGH",0.117709182971157,"early","high",NA
5,4,4.50125384074862,15.7026111037664,"HIGH LOW HIGH",0,"early","high",NA
34,3,3.49734754064957,14.2623859047603,"HIGH LOW HIGH",0,"early","high",NA
34,3,3.49994796191097,15.0599274585924,"HIGH LOW HIGH",0,"early","high",NA
20,2,2.50149369739396,13.230012995489,"HIGH LOW HIGH",0,"early","high",NA
34,0,0.500198777383135,6.15636365687361,"HIGH LOW HIGH",0,"early","high",NA
70,0,0.500821577102435,6.17197142325631,"HIGH LOW HIGH",0.118946374789812,"early","high",NA
21,0,0.501833131710299,6.13710139489581,"HIGH LOW HIGH",0,"early","high",NA
49,3,3.49913707353051,14.8195750075225,"HIGH LOW HIGH",0,"early","high",NA
22,3,3.50003951383838,15.8080033348592,"HIGH LOW HIGH",0,"early","high",NA
56,0,0.500726941007992,6.4475769356174,"HIGH LOW HIGH",0.368988187797368,"early","high",NA
46,5,5.50129555465233,19.1843226843675,"HIGH LOW HIGH",0,"early","high",NA
46,1,1.50009077105381,9.91470576032751,"HIGH LOW HIGH",0,"early","high",NA
82,0,0.500016936806009,6.25892111473917,"HIGH LOW HIGH",0.101262382254936,"late","low",NA
18,6,6.49887936416626,16.6848842683959,"HIGH LOW HIGH",0,"early","high",NA
