"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,1,1,63.0119884078046,0,0,0.499966378632927,0,0.25,0.000197909536252864,"LOW LOW"
1,1,1,99.2191015508549,1,1,1.50101193682595,0,0.25,0.00775749341812572,"LOW LOW"
1,2,2,63.5071863114256,0,0,0.500924017759335,0,0.25,0.000208112428382541,"LOW LOW"
1,3,3,60.0480320847442,0,0,0.499291115928633,0,0.25,0.000146485132170413,"LOW LOW"
1,3,3,92.3586031569781,1,1,1.49970501860104,0,0.25,0.00388062457720304,"LOW LOW"
1,3,3,116.26957163722,2,2,2.49987944402959,0,0.25,0.0422843657762231,"LOW LOW"
1,3,3,133.964536309462,3,3,3.49819688450117,0,0.25,0.210232981942059,"LOW LOW"
1,3,3,147.059437714674,4,4,4.49896113901347,0,0.25,0.50150870855836,"LOW LOW"
1,3,3,156.750129162122,5,5,5.50018418550877,0,0.25,0.729078797956083,"LOW LOW"
1,3,3,163.921584511323,6,6,6.50066187896743,0,0.25,0.847882488216558,"LOW LOW"
1,4,4,65.4445244084362,0,0,0.499712404074558,0,0.25,0.000253340836268468,"LOW LOW"
1,5,5,64.4961051505621,0,0,0.500713351547456,0,0.25,0.000230088439800751,"LOW LOW"
1,5,5,102.735657574308,1,1,1.50037516647078,0,0.25,0.0110494467667522,"LOW LOW"
1,6,6,59.831674620566,0,0,0.500162442653184,0,0.25,0.000143302793863764,"LOW LOW"
1,6,6,91.8662930346475,1,1,1.5021673234729,0,0.25,0.00369211668450371,"LOW LOW"
1,6,6,115.487629588672,2,2,2.50072492765789,0,0.25,0.0391835670535507,"LOW LOW"
1,6,6,132.905272383295,3,3,3.49967413944536,0,0.25,0.192931830538021,"LOW LOW"
1,7,7,61.0694758586658,0,0,0.500101360437565,0,0.25,0.000162490176049604,"LOW LOW"
1,8,8,60.1351889768441,0,0,0.498702564264944,0,0.25,0.000147786975319427,"LOW LOW"
1,8,8,92.5572501308178,1,1,1.49931472333626,0,0.25,0.00395937487803557,"LOW LOW"
1,8,8,116.58555062524,2,2,2.50018618408759,0,0.25,0.0436028229723467,"LOW LOW"
1,9,9,64.115437460633,0,0,0.499949437062498,0,0.25,0.000221367094195037,"LOW LOW"
1,9,9,101.828503824428,1,1,1.50082921054041,0,0.25,0.0100870014293253,"LOW LOW"
1,9,9,131.627951112804,2,2,2.500003702221,0,0.25,0.173537520433557,"LOW LOW"
1,9,9,155.174354105514,3,3,3.49956178845845,0,0.25,0.696346813622397,"LOW LOW"
1,9,9,173.779836567311,4,4,4.49880309915063,0,0.25,0.938139714512446,"LOW LOW"
1,9,9,188.481189370258,5,5,5.49989235998564,0,0.25,0.985395074597857,"LOW LOW"
1,9,9,200.097645685246,6,6,6.49926042290946,0,0.25,0.995463850403162,"LOW LOW"
1,10,10,59.1854616773672,0,0,0.498969931306187,0,0.25,0.000134203512067739,"LOW LOW"
1,10,10,90.4027386769803,1,1,1.49977781639156,0,0.25,0.00318391547282368,"LOW LOW"
1,10,10,113.172779620544,2,2,2.49975013279537,0,0.25,0.031232720254282,"LOW LOW"
1,10,10,129.781363533163,3,3,3.4983034479702,0,0.25,0.148268171713624,"LOW LOW"
1,10,10,141.89574928531,4,4,4.497329991229,0,0.25,0.373262301437114,"LOW LOW"
2,11,1,62.9216742992075,1,0,0.498707221951118,0,0.25,0.000196103393678643,"LOW LOW"
2,11,1,99.006858235266,2,1,1.5021808222699,0,0.25,0.00759336694772757,"LOW LOW"
2,11,1,126.989128543204,3,2,2.50042594989561,0,0.25,0.115909330103286,"LOW LOW"
2,12,2,61.025010494009,1,0,0.500258337999702,0,0.25,0.000161758357705843,"LOW LOW"
2,12,2,94.5960347267524,2,1,1.49884957018462,0,0.25,0.00486554443258255,"LOW LOW"
2,12,2,119.843989764583,3,2,2.50112565768183,0,0.25,0.0596805036468604,"LOW LOW"
2,12,2,138.832365846674,4,3,3.50060492681753,0,0.25,0.303797475086315,"LOW LOW"
2,12,2,153.113064053507,5,4,4.50058349010485,0,0.25,0.650371808782013,"LOW LOW"
2,12,2,163.853231637767,6,5,5.50007592157932,0,0.25,0.846985215917644,"LOW LOW"
2,12,2,171.930651807798,7,6,6.49896967099878,0,0.25,0.926304984853395,"LOW LOW"
2,12,2,178.005484075672,8,7,7.50141829021397,0,0.25,0.958832233920743,"LOW LOW"
2,13,3,61.2553278127673,1,0,0.501252549245874,0,0.25,0.000165584963967838,"LOW LOW"
2,13,3,95.1269238285629,2,1,1.50052823984496,0,0.25,0.00513362288442168,"LOW LOW"
2,13,3,120.69707426456,3,2,2.50043589304598,0,0.25,0.0647307186896413,"LOW LOW"
2,13,3,140.000345153083,4,3,3.5017936475261,0,0.25,0.329446038576245,"LOW LOW"
2,13,3,154.572659380501,5,4,4.49930469761115,0,0.25,0.683276427156996,"LOW LOW"
2,14,4,63.1635304816139,1,0,0.49936401776878,0,0.25,0.000200977587572001,"LOW LOW"
2,15,5,62.2551213612471,1,0,0.500622180138857,0,0.25,0.000183273242243086,"LOW LOW"
2,15,5,97.446638133808,2,1,1.50069166755596,0,0.25,0.00648813617836309,"LOW LOW"
2,15,5,124.446828330932,3,2,2.50061354480309,0,0.25,0.0919648070878291,"LOW LOW"
2,15,5,145.162339838789,4,3,3.50113181210221,0,0.25,0.45348935064381,"LOW LOW"
2,15,5,161.056021101738,5,4,4.50062371277649,0,0.25,0.806455499505921,"LOW LOW"
2,15,5,173.250221761106,6,5,5.49923969277822,0,0.25,0.934944563041069,"LOW LOW"
2,15,5,182.606048599509,7,6,6.49930108658303,0,0.25,0.973792862237428,"LOW LOW"
2,15,5,189.784173535721,8,7,7.49985800817154,0,0.25,0.987181682624359,"LOW LOW"
2,15,5,195.291487692966,9,8,8.50072343823526,0,0.25,0.992631531241788,"LOW LOW"
2,16,6,65.0802764635094,1,0,0.500789720546118,0,0.25,0.000244144923800734,"LOW LOW"
2,17,7,63.0923775924907,1,0,0.501881752083833,0,0.25,0.000199531181396712,"LOW LOW"
2,18,8,61.4269557707378,1,0,0.498346490749429,0,0.25,0.000168495210424183,"LOW LOW"
2,18,8,95.523382171976,2,1,1.5013116487254,0,0.25,0.0053433572025219,"LOW LOW"
2,18,8,121.335379428174,3,2,2.4981880390366,0,0.25,0.0687667158935405,"LOW LOW"
2,18,8,140.875820250728,4,3,3.49950172337841,0,0.25,0.349371603644587,"LOW LOW"
2,18,8,155.66850846272,5,4,4.49980590985639,0,0.25,0.70685004707084,"LOW LOW"
2,18,8,166.867008359643,6,5,5.50094905871831,0,0.25,0.882585433204319,"LOW LOW"
2,19,9,61.2154110356304,1,0,0.499754446126475,0,0.25,0.000164915342246448,"LOW LOW"
2,20,10,62.6811320158948,1,0,0.497456304163305,0,0.25,0.000191372911374199,"LOW LOW"
2,20,10,98.4425509349369,2,1,1.49970149586773,0,0.25,0.0071735636943195,"LOW LOW"
2,20,10,126.067744335587,3,2,2.50150152162108,0,0.25,0.106661842363344,"LOW LOW"
2,21,11,61.9613566095275,1,0,0.501164101346449,0,0.25,0.00017788849438841,"LOW LOW"
2,21,11,96.7624910330621,2,1,1.50020426544767,0,0.25,0.00605538347751837,"LOW LOW"
2,21,11,123.337172808543,3,2,2.49912768491564,0,0.25,0.0829789756549088,"LOW LOW"
2,21,11,143.630008750998,4,3,3.49954343402829,0,0.25,0.415284099167615,"LOW LOW"
2,21,11,159.125930548538,5,4,4.50152985179701,0,0.25,0.77402408558663,"LOW LOW"
2,21,11,170.958854888754,6,5,5.50032051941742,0,0.25,0.919279639833233,"LOW LOW"
2,21,11,179.994658003319,7,6,6.49870445987887,0,0.25,0.96610569076723,"LOW LOW"
2,21,11,186.894536307087,8,7,7.49896807831134,0,0.25,0.982885846324529,"LOW LOW"
2,21,11,192.163389557118,9,8,8.49932534552282,0,0.25,0.989904776550493,"LOW LOW"
2,21,11,196.186766977441,10,9,9.50069236450224,0,0.25,0.993267473108841,"LOW LOW"
2,22,12,62.0352345176383,1,0,0.498882720089473,0,0.25,0.000179227612871894,"LOW LOW"
2,22,12,96.9343446818347,2,1,1.49977895019573,0,0.25,0.00616131258585025,"LOW LOW"
2,22,12,123.615617031168,3,2,2.49951508407613,0,0.25,0.085155740242977,"LOW LOW"
2,22,12,144.014139825301,4,3,3.50044283528705,0,0.25,0.424784814226923,"LOW LOW"
2,22,12,159.609338087768,5,4,4.50072234986672,0,0.25,0.782493365201947,"LOW LOW"
2,22,12,171.532270512837,6,5,5.50019907870362,0,0.25,0.923495741147594,"LOW LOW"
2,22,12,180.647660725918,7,6,6.49936299486958,0,0.25,0.968210917108035,"LOW LOW"
3,23,1,62.1093480979973,2,0,0.501561336483641,0,0.25,0.00018058113040121,"LOW LOW"
3,23,1,97.1068817202323,3,1,1.50012670657949,0,0.25,0.00626951533982586,"LOW LOW"
3,23,1,123.895367399811,4,2,2.50126813499542,0,0.25,0.0873947423970411,"LOW LOW"
3,23,1,144.400325627755,5,3,3.50067543481084,0,0.25,0.434392683999806,"LOW LOW"
3,24,2,63.9526319498349,2,0,0.501227893044656,0,0.25,0.000217738756950211,"LOW LOW"
3,24,2,101.441619045412,3,1,1.49843611797641,0,0.25,0.00970222170408597,"LOW LOW"
3,24,2,130.988788492015,4,2,2.49985676274212,0,0.25,0.164426261634661,"LOW LOW"
3,24,2,154.27656684891,5,3,3.50013946419131,0,0.25,0.676734955579836,"LOW LOW"
3,25,3,63.0284115077412,2,0,0.500471639405349,0,0.25,0.000198239755552915,"LOW LOW"
3,25,3,99.2577183776228,3,1,1.50133385591004,0,0.25,0.00778773181999425,"LOW LOW"
3,25,3,127.399406192594,4,2,2.49914824434211,0,0.25,0.120246821697698,"LOW LOW"
3,25,3,149.258907836378,5,3,3.49969442227386,0,0.25,0.5570880428553,"LOW LOW"
3,25,3,166.238621891068,6,4,4.50163439281789,0,0.25,0.875810709153409,"LOW LOW"
3,25,3,179.42788366278,7,5,5.50176983908373,0,0.25,0.964169933142352,"LOW LOW"
3,26,4,62.935138326539,2,0,0.497877353866581,0,0.25,0.000196371604468221,"LOW LOW"
3,26,4,99.0384867169591,3,1,1.50043102999155,0,0.25,0.00761760478461752,"LOW LOW"
3,27,5,65.9400452675592,2,0,0.497908773097432,0,0.25,0.000266409367294116,"LOW LOW"
3,27,5,106.209122034335,3,1,1.50062114953692,0,0.25,0.015648702070007,"LOW LOW"
3,27,5,138.933746208807,4,2,2.49908063926201,0,0.25,0.305978960400393,"LOW LOW"
3,28,6,63.7982391170969,2,0,0.498896680074721,0,0.25,0.000214352851648262,"LOW LOW"
3,28,6,101.075329380239,3,1,1.4985151587978,0,0.25,0.009351333034261,"LOW LOW"
3,28,6,130.38456222464,4,2,2.50130051042512,0,0.25,0.156170128661501,"LOW LOW"
3,28,6,153.42904139035,5,3,3.50055715368279,0,0.25,0.657631221429291,"LOW LOW"
3,28,6,171.547837704063,6,4,4.50059757391552,0,0.25,0.923607336121439,"LOW LOW"
3,28,6,185.793799936366,7,5,5.49941106969252,0,0.25,0.980900835564839,"LOW LOW"
3,29,7,62.5816987392931,2,0,0.500751207324222,0,0.25,0.000189450952539559,"LOW LOW"
3,30,8,60.5566390262196,2,0,0.49975111653451,0,0.25,0.00015424715919961,"LOW LOW"
3,30,8,93.5204558688435,3,1,1.49905138601955,0,0.25,0.00436437950188545,"LOW LOW"
3,31,9,60.9690521813271,2,0,0.498300990191716,0,0.25,0.000160842067833681,"LOW LOW"
3,32,10,62.6031832469242,2,0,0.498270219882889,0,0.25,0.000189864588281951,"LOW LOW"
3,32,10,98.2599906665053,3,1,1.49967666810547,0,0.25,0.00704274868976133,"LOW LOW"
3,32,10,125.770119613687,4,2,2.501547300877,0,0.25,0.103816501919585,"LOW LOW"
3,32,10,146.994880029982,5,3,3.49763389244554,0,0.25,0.499870039319374,"LOW LOW"
3,32,10,163.370319621489,6,4,4.50157312918395,0,0.25,0.84052204607858,"LOW LOW"
3,32,10,176.004385521672,7,5,5.4996974191086,0,0.25,0.950021146203749,"LOW LOW"
3,32,10,185.751886972134,8,6,6.49937900495062,0,0.25,0.980820947584761,"LOW LOW"
3,32,10,193.272330927187,9,7,7.50029967592145,0,0.25,0.990970070943467,"LOW LOW"
4,33,1,63.5843568380555,3,0,0.499633753876957,0,0.25,0.00020974911475043,"LOW LOW"
4,33,1,100.568874563775,4,1,1.50047135699052,0,0.25,0.00888679224821183,"LOW LOW"
4,33,1,129.550583897381,5,2,2.50173648375517,0,0.25,0.145333439255017,"LOW LOW"
4,33,1,152.2611538209,6,3,3.49862367685765,0,0.25,0.630456910402811,"LOW LOW"
4,33,1,170.057550172616,7,4,4.50188199341108,0,0.25,0.912223235662309,"LOW LOW"
4,34,2,62.9798336464478,3,0,0.499156287911103,0,0.25,0.000197264592033484,"LOW LOW"
4,34,2,99.1435129771802,4,1,1.50055685165375,0,0.25,0.00769864155161556,"LOW LOW"
4,35,3,59.8889511484699,3,0,0.499136407031899,0,0.25,0.000144138467522685,"LOW LOW"
4,36,4,62.5249972509819,3,0,0.500661442347166,0,0.25,0.000188363614769036,"LOW LOW"
4,36,4,98.0770252461542,4,1,1.49894718157397,0,0.25,0.00691402012133337,"LOW LOW"
4,36,4,125.47205739203,5,2,2.49700129382304,0,0.25,0.101034445132686,"LOW LOW"
4,36,4,146.581620716392,6,3,3.49913754955397,0,0.25,0.489381835676591,"LOW LOW"
4,36,4,162.847842320821,7,4,4.50044443662841,0,0.25,0.833282106751828,"LOW LOW"
4,36,4,175.381970157516,8,5,5.49934614646216,0,0.25,0.946933797194649,"LOW LOW"
4,36,4,185.040289369388,9,6,6.49777998440342,0,0.25,0.97941355363347,"LOW LOW"
4,36,4,192.4826205163,10,7,7.50170127015815,0,0.25,0.990223592134571,"LOW LOW"
4,36,4,198.217396069402,11,8,8.49943025681842,0,0.25,0.994514923416844,"LOW LOW"
4,37,5,62.1256933749268,3,0,0.499735375191679,0,0.25,0.000180881012864794,"LOW LOW"
4,37,5,97.1449518844397,4,1,1.50047895672197,0,0.25,0.00629364332010604,"LOW LOW"
4,37,5,123.957120930012,5,2,2.49957617945191,0,0.25,0.0878961122127784,"LOW LOW"
4,38,6,63.9015722452857,3,0,0.499194003155748,0,0.25,0.000216613117612752,"LOW LOW"
4,38,6,101.320417296966,4,1,1.49939796336173,0,0.25,0.00958469608975974,"LOW LOW"
4,39,7,66.0245629495429,3,0,0.500574869540886,0,0.25,0.000268704721170004,"LOW LOW"
4,39,7,106.414025254236,4,1,1.49962311875593,0,0.25,0.0159724182212956,"LOW LOW"
4,39,7,139.278550312156,5,2,2.49965283174173,0,0.25,0.313463352196098,"LOW LOW"
4,39,7,166.020104808096,6,3,3.50028551790158,0,0.25,0.873377369719626,"LOW LOW"
4,39,7,187.779455828657,7,4,4.49817272176559,0,0.25,0.984333423823804,"LOW LOW"
4,39,7,205.484834807574,8,5,5.50101908594788,0,0.25,0.997369911918817,"LOW LOW"
4,39,7,219.891534919672,9,6,6.50021385079874,0,0.25,0.999389639911562,"LOW LOW"
4,39,7,231.614131107366,10,7,7.50007515670389,0,0.25,0.999814278019887,"LOW LOW"
4,39,7,241.152697212752,11,8,8.49975130088362,0,0.25,0.999929480255328,"LOW LOW"
4,39,7,248.914138611061,12,9,9.49924857724378,0,0.25,0.999967930879691,"LOW LOW"
4,39,7,255.229550373566,13,10,10.4981929726183,0,0.25,0.999983110536179,"LOW LOW"
4,39,7,260.36834144125,14,11,11.4993966140293,0,0.25,0.999989976391398,"LOW LOW"
4,39,7,264.549727331889,15,12,12.5001182359593,0,0.25,0.99999344386939,"LOW LOW"
4,39,7,267.952081647553,16,13,13.500041781292,0,0.25,0.999995358890883,"LOW LOW"
4,40,8,64.5306781243307,3,0,0.500772904876657,0,0.25,0.000230897346211169,"LOW LOW"
