"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,99.2191015508549,1,1,1.49996503162749,"M",0,0.25,0.00775749341812572,"LOW LOW"
1,2,63.5071863114256,0,0,0.49983814193864,"M",0,0.25,0.000208112428382541,"LOW LOW"
1,3,163.921584511323,6,6,6.49890855162689,"M",0,0.25,0.847882488216558,"LOW LOW"
1,4,65.4445244084362,0,0,0.49893157493524,"M",0,0.25,0.000253340836268468,"LOW LOW"
1,5,102.735657574308,1,1,1.4996748378171,"M",0,0.25,0.0110494467667522,"LOW LOW"
1,6,132.905272383295,3,3,3.5002497119873,"M",0,0.25,0.192931830538021,"LOW LOW"
1,7,61.0694758586658,0,0,0.500920251286184,"M",0,0.25,0.000162490176049604,"LOW LOW"
1,8,116.58555062524,2,2,2.50110920275381,"M",0,0.25,0.0436028229723467,"LOW LOW"
1,9,200.097645685246,6,6,6.49826374368983,"M",0,0.25,0.995463850403162,"LOW LOW"
1,10,141.89574928531,4,4,4.50003268555342,"M",0,0.25,0.373262301437114,"LOW LOW"
2,1,126.989128543204,3,2,2.49966221041355,"M",0,0.25,0.115909330103286,"LOW LOW"
2,2,178.005484075672,8,7,7.50077638397835,"M",0,0.25,0.958832233920743,"LOW LOW"
2,3,154.572659380501,5,4,4.50215281059734,"M",0,0.25,0.683276427156996,"LOW LOW"
2,4,63.1635304816139,1,0,0.500005770940219,"M",0,0.25,0.000200977587572001,"LOW LOW"
2,5,195.291487692966,9,8,8.49963766048427,"M",0,0.25,0.992631531241788,"LOW LOW"
2,6,65.0802764635094,1,0,0.49981793128149,"M",0,0.25,0.000244144923800734,"LOW LOW"
2,7,63.0923775924907,1,0,0.498625902223998,"M",0,0.25,0.000199531181396712,"LOW LOW"
2,8,166.867008359643,6,5,5.50015566874385,"M",0,0.25,0.882585433204319,"LOW LOW"
2,9,61.2154110356304,1,0,0.500935714126688,"M",0,0.25,0.000164915342246448,"LOW LOW"
2,10,126.067744335587,3,2,2.49814179849078,"M",0,0.25,0.106661842363344,"LOW LOW"
2,11,196.186766977441,10,9,9.49924974331601,"M",0,0.25,0.993267473108841,"LOW LOW"
