"Year","Age","AgeE","FSIM","Length_cm"
85,1,1.50219628184438,"LOW MED",9.75634285947025
35,1,1.50030610411728,"LOW MED",10.0889319407428
2,0,0.500874201124259,"LOW MED",6.13057069584425
44,1,1.49878132522017,"LOW MED",9.39331698684284
29,3,3.50015066757203,"LOW MED",13.0136580581812
5,2,2.50062014038232,"LOW MED",13.7964839111201
70,1,1.50140218341477,"LOW MED",9.87083794996255
85,2,2.49924262339621,"LOW MED",12.9295721028452
84,3,3.49999825402822,"LOW MED",13.8418311624826
8,1,1.49943095847669,"LOW MED",10.1757006271016
58,1,1.49910866792614,"LOW MED",10.3192824782853
87,0,0.500175167166449,"LOW MED",6.34730773653251
99,0,0.499807957620063,"LOW MED",6.46566033003538
21,1,1.50036716534057,"LOW MED",9.42003222623489
89,4,4.50032172364764,"LOW MED",18.7324425025813
79,5,5.50061119537227,"LOW MED",16.6175412063938
92,3,3.50048307756045,"LOW MED",14.5690028659948
69,6,6.50084529059296,"LOW MED",20.157163354378
75,1,1.5010588057673,"LOW MED",9.68330062820354
31,4,4.50141416725046,"LOW MED",14.8827330958485
35,5,5.49819468013009,"LOW MED",16.8014273501895
17,1,1.50049168879505,"LOW MED",10.1637777737742
49,0,0.501107246848772,"LOW MED",6.205311166239
89,1,1.50117249264869,"LOW MED",9.70969293896757
9,2,2.4991116203051,"LOW MED",13.3923229383003
42,3,3.50045594905131,"LOW MED",14.9011779624053
50,1,1.49966811549292,"LOW MED",9.86412652111256
57,0,0.498130409677861,"LOW MED",6.1876411713865
67,0,0.501311812223909,"LOW MED",6.2738632650945
13,2,2.50039863806118,"LOW MED",13.0291558420546
51,4,4.49961297341787,"LOW MED",15.809472658658
25,2,2.49768215941017,"LOW MED",11.9824398745975
1,1,1.50063376678426,"LOW MED",9.73292238722875
69,4,4.50003510016492,"LOW MED",17.1107696390799
71,3,3.49852479153832,"LOW MED",14.4206753941824
93,1,1.49938411308118,"LOW MED",9.96094529218534
0,0,0.49897332066555,"LOW MED",6.22667108997734
92,1,1.50065279110103,"LOW MED",10.3089710199665
95,1,1.49919168530753,"LOW MED",9.54824572230039
39,0,0.499897204068332,"LOW MED",6.17676485640466
98,0,0.501061866372269,"LOW MED",6.24163275289361
34,2,2.49906343448026,"LOW MED",12.1796077785613
79,1,1.49998499099419,"LOW MED",9.97940853921929
4,0,0.500336925664302,"LOW MED",6.28815219702432
67,1,1.50103256342002,"LOW MED",9.94983908999128
36,5,5.50023131972523,"LOW MED",18.5157549926085
5,0,0.500941954822399,"LOW MED",6.3283252848168
82,1,1.4996190351473,"LOW MED",9.66848320274184
15,4,4.49983773281059,"LOW MED",16.4353908536526
44,1,1.49956490787964,"LOW MED",9.91417614789824
28,4,4.50071493457959,"LOW MED",17.6088982348237
84,1,1.49857148597532,"LOW MED",10.2132701356166
11,2,2.4996563096615,"LOW MED",12.4863801113057
48,2,2.49979015396516,"LOW MED",12.4234644805301
42,1,1.50170709550144,"LOW MED",9.89207776782997
15,8,8.50022823498142,"LOW MED",19.0389279363552
30,2,2.49877584326382,"LOW MED",12.5541248179447
79,8,8.49860316247933,"LOW MED",18.8242370387482
80,0,0.498717662465834,"LOW MED",6.28222142537067
52,0,0.50033540834925,"LOW MED",6.15281425977506
4,1,1.5006156281223,"LOW MED",9.79411294849483
82,3,3.4999554925264,"LOW MED",13.72655010538
8,2,2.5012351288625,"LOW MED",11.9468421492738
51,2,2.50024743634616,"LOW MED",11.7838815511897
33,9,9.49973619049062,"LOW MED",18.2412287793779
100,2,2.49886293023403,"LOW MED",12.7546852277127
43,1,1.50068350040803,"LOW MED",9.99292144977601
26,9,9.49885952219197,"LOW MED",17.7885921075911
1,0,0.498471951762159,"LOW MED",6.36784638908128
50,6,6.4997877584944,"LOW MED",21.2509176358678
13,1,1.50086344475468,"LOW MED",9.46637447783401
23,5,5.49993394791857,"LOW MED",16.5991919382816
12,0,0.499485499492998,"LOW MED",6.09506153230684
46,1,1.49965759391916,"LOW MED",9.72115935945647
9,2,2.49870566312823,"LOW MED",11.88198881927
85,1,1.50096303221063,"LOW MED",9.8693090958158
53,1,1.49951845608271,"LOW MED",9.56700293122702
0,0,0.499669289281086,"LOW MED",5.96764552959841
60,1,1.50052259862118,"LOW MED",9.95682012244805
71,1,1.50119415067696,"LOW MED",9.82228566445314
38,5,5.50066471425643,"LOW MED",15.0296455602968
36,4,4.50055898855346,"LOW MED",16.7864430215082
12,7,7.49849449142014,"LOW MED",19.9440934503318
29,4,4.4991897882604,"LOW MED",16.2054128314996
15,0,0.500541694845237,"LOW MED",6.29733053891949
45,3,3.50138177336265,"LOW MED",14.5944094270569
46,2,2.49901148838033,"LOW MED",13.6054043247908
36,4,4.49933281993684,"LOW MED",15.9051947604502
17,2,2.49907652743796,"LOW MED",13.8246618743571
30,4,4.50067206194267,"LOW MED",17.3194835423699
33,1,1.50137251704202,"LOW MED",9.98182821570982
87,2,2.49861416798457,"LOW MED",13.3273553251587
55,1,1.4997578837818,"LOW MED",9.69835255182441
99,5,5.49935612086919,"LOW MED",17.4396441828282
63,1,1.5011907100341,"LOW MED",10.0717472705722
40,2,2.49976352726716,"LOW MED",13.0100438169207
76,6,6.50077018809559,"LOW MED",18.2333021261852
5,2,2.50057096779454,"LOW MED",12.3816163055315
18,0,0.498843877550019,"LOW MED",6.29016423843161
61,2,2.49882295549174,"LOW MED",13.2584468841927
26,12,12.4989197798388,"LOW MED",23.2425622754655
38,0,0.500302370581092,"LOW MED",6.30652956983174
7,2,2.49888154460634,"LOW MED",12.5281092803902
38,10,10.5018218247433,"LOW MED",18.4979037533132
83,0,0.499743290654276,"LOW MED",6.19930618218904
40,7,7.49849021775217,"LOW MED",16.1349527992243
44,2,2.49798401045241,"LOW MED",13.2332465494475
71,0,0.499280322397461,"LOW MED",6.19415181557427
45,2,2.50029779483517,"LOW MED",13.323320529451
4,0,0.498221759874665,"LOW MED",6.35956991571439
11,1,1.4988398210357,"LOW MED",9.62208462867017
20,2,2.50088509787192,"LOW MED",13.5290208498034
72,2,2.5000458478831,"LOW MED",12.7721312863139
72,1,1.50019196207165,"LOW MED",9.75773920705218
8,0,0.499756673025694,"LOW MED",6.2696717920955
37,3,3.50076639363404,"LOW MED",13.5847193327139
52,2,2.50056888734551,"LOW MED",12.2173929164676
78,3,3.49854984013375,"LOW MED",13.9567488233893
24,7,7.49904997507015,"LOW MED",17.0844007798466
33,2,2.50012187891909,"LOW MED",12.5682129765849
53,2,2.50132167281348,"LOW MED",12.9539156391073
7,6,6.49977591746748,"LOW MED",20.0339293816952
19,0,0.501400507666583,"LOW MED",6.34302224608325
16,4,4.49928009698031,"LOW MED",15.3800660428885
29,0,0.49839442679225,"LOW MED",6.08184759156274
63,2,2.498963571017,"LOW MED",13.2701342911237
75,2,2.50047114231818,"LOW MED",12.9828854482346
79,3,3.50161738377807,"LOW MED",15.2502487182418
71,1,1.50042735000637,"LOW MED",10.2083240335464
83,1,1.50073350294544,"LOW MED",9.88023406804296
83,1,1.50086490905473,"LOW MED",9.95474286063644
83,1,1.50035894186882,"LOW MED",10.2749784363652
70,1,1.50100117246951,"LOW MED",10.4586226083521
31,2,2.50073495715257,"LOW MED",12.6937722490846
54,3,3.49993238690339,"LOW MED",13.6317436461458
98,3,3.50177497481682,"LOW MED",14.6900201435508
4,4,4.50025018699614,"LOW MED",16.7814042013987
7,0,0.499825819614547,"LOW MED",6.16983535156811
17,1,1.50070340951111,"LOW MED",9.52470074996465
78,1,1.50114860612022,"LOW MED",9.69102764289619
28,0,0.501032852064216,"LOW MED",6.21971252945162
94,3,3.49926352696411,"LOW MED",16.4010935912701
37,1,1.50040180323746,"LOW MED",10.3963451143274
27,0,0.50048766352269,"LOW MED",6.28848141428692
30,2,2.5010868503172,"LOW MED",11.8619489035482
56,0,0.498837971206349,"LOW MED",6.2938236063928
84,0,0.500267295390341,"LOW MED",6.5666653118263
70,0,0.500414030318174,"LOW MED",6.16642327931488
39,0,0.499677126687205,"LOW MED",6.19140489375873
2,1,1.49964902659229,"LOW MED",10.0958947995888
68,0,0.499820424766629,"LOW MED",6.41714565211771
61,2,2.50175829358734,"LOW MED",13.2146858477689
33,2,2.50187240228472,"LOW MED",12.7371976585928
11,6,6.50056952060948,"LOW MED",17.4751126173189
77,2,2.50079393160286,"LOW MED",11.5831922715645
87,1,1.49972700607957,"LOW MED",10.5794359388502
98,2,2.50039602396521,"LOW MED",12.0888338924697
24,1,1.50030051057988,"LOW MED",9.91675608034405
98,1,1.50047074966415,"LOW MED",10.0738204352434
3,0,0.498710986800181,"LOW MED",6.37090379343565
52,1,1.50121999465131,"LOW MED",9.96984847184191
41,0,0.498409394692882,"LOW MED",6.06135284071438
37,3,3.50106644396309,"LOW MED",16.4076760215109
27,1,1.49948409274645,"LOW MED",9.66202673078456
36,5,5.50146689388123,"LOW MED",18.0906590282191
90,0,0.4999277991203,"LOW MED",6.08999490837007
6,2,2.49986887734477,"LOW MED",12.0105353932086
22,2,2.50042311311746,"LOW MED",13.1329907063498
72,0,0.498922958932587,"LOW MED",6.27683505220615
16,1,1.50117536728807,"LOW MED",9.80209455309363
2,0,0.501621424676042,"LOW MED",6.12876401005849
91,1,1.49894478956566,"LOW MED",9.43083117371495
68,2,2.50084827338071,"LOW MED",12.076269050742
29,0,0.499334231093102,"LOW MED",6.34458150831445
11,4,4.49920339663316,"LOW MED",15.9686385871249
39,2,2.49945704084189,"LOW MED",12.7351823991953
21,5,5.49876834493118,"LOW MED",18.5638935973383
37,0,0.499331811539709,"LOW MED",6.48267081388107
35,7,7.49982115785749,"LOW MED",20.6861414143148
99,0,0.500399598295349,"LOW MED",6.356003075667
64,2,2.49962819001215,"LOW MED",12.2598459463324
47,1,1.49853322264097,"LOW MED",9.53086818428471
33,0,0.499728152293182,"LOW MED",6.64665035374581
48,3,3.50042432857128,"LOW MED",14.9091603298365
83,5,5.4996434345233,"LOW MED",18.1288988470693
32,0,0.501212378917834,"LOW MED",6.19500320385571
19,1,1.49927483299386,"LOW MED",9.82655211830626
18,7,7.50079810234702,"LOW MED",18.7278888547097
69,0,0.499248961604623,"LOW MED",6.37358186964801
30,4,4.49726625089062,"LOW MED",15.872658804765
32,3,3.49717420602197,"LOW MED",14.004308831837
55,0,0.500662875386386,"LOW MED",6.41849636815405
2,0,0.499822459553891,"LOW MED",6.28161727604532
86,5,5.50082086556674,"LOW MED",17.073239768969
40,11,11.500414513487,"LOW MED",20.7248853104322
55,5,5.49987524306278,"LOW MED",17.2979785963202
52,1,1.49881593750084,"LOW MED",9.17035479649109
57,2,2.50022327554249,"LOW MED",12.6323275716113
38,0,0.499142123631539,"LOW MED",6.37546699288493
57,2,2.50107864676968,"LOW MED",12.6886151582001
9,3,3.49896683248995,"LOW MED",14.2262295938892
99,0,0.500150914283487,"LOW MED",6.41163279654016
38,0,0.500994015941771,"LOW MED",6.38316805819627
79,0,0.501740380836947,"LOW MED",6.20566078412465
16,1,1.50064149169983,"LOW MED",10.5568360044192
9,1,1.49962701603062,"LOW MED",10.0377118096408
3,1,1.4990201388475,"LOW MED",9.80710317473342
22,0,0.499619622645042,"LOW MED",6.17829167561439
86,0,0.498825064106429,"LOW MED",6.24285493532098
60,0,0.498992689261027,"LOW MED",6.34775481232064
26,2,2.50199235507772,"LOW MED",13.2907281433417
42,0,0.499721462662239,"LOW MED",6.21672701519442
23,0,0.501168587784044,"LOW MED",6.54575352298265
15,7,7.49994656467085,"LOW MED",18.7785620351892
20,0,0.500013577634741,"LOW MED",6.21388466669583
37,1,1.49895223939265,"LOW MED",9.48267675311029
55,6,6.49952658600023,"LOW MED",18.9062725805532
53,0,0.499851875003396,"LOW MED",6.3086858385005
33,0,0.5006651791131,"LOW MED",6.24518349397809
71,1,1.50113620994067,"LOW MED",10.2002844472271
76,1,1.49812938359271,"LOW MED",9.16864300474999
97,9,9.50066644057678,"LOW MED",21.3456331653113
100,4,4.49936755344847,"LOW MED",15.7748804705927
38,0,0.499763441400164,"LOW MED",6.39677935851947
50,2,2.49890819331928,"LOW MED",12.2570541806741
30,3,3.49953749885896,"LOW MED",14.194305082461
42,1,1.50107060458099,"LOW MED",9.87324231723575
9,3,3.49902849723418,"LOW MED",15.200836462619
15,3,3.49993542844876,"LOW MED",14.3386195001237
51,1,1.49936944188687,"LOW MED",9.60432204619321
39,1,1.50040185439429,"LOW MED",10.229105733485
69,7,7.4998000333386,"LOW MED",19.9807674668702
71,5,5.50167630642723,"LOW MED",19.0404829363049
12,0,0.498432957068372,"LOW MED",6.13205299183278
12,3,3.50080649582499,"LOW MED",13.6164393726756
38,3,3.49952210257757,"LOW MED",15.0767707993972
4,3,3.49769063548524,"LOW MED",14.189058212065
12,8,8.50022644628367,"LOW MED",18.62925670403
0,0,0.499239151362477,"LOW MED",6.31552964481011
72,0,0.500188392884432,"LOW MED",6.39009409278032
60,3,3.49897347448322,"LOW MED",13.840008861275
69,1,1.50174564593123,"LOW MED",9.61620289035559
42,0,0.499764235411762,"LOW MED",6.27012529167108
18,5,5.4990270186469,"LOW MED",16.7337150608976
95,0,0.5004798521462,"LOW MED",6.37645561407178
46,0,0.49912294243068,"LOW MED",6.13340504000394
12,0,0.499418238776767,"LOW MED",6.0162030416273
41,4,4.49982584558307,"LOW MED",15.6355780360884
64,1,1.50117993990193,"LOW MED",10.4347021487319
19,6,6.49836252683342,"LOW MED",17.8031496950652
30,0,0.501010216306864,"LOW MED",6.2944815403572
94,2,2.49981360401157,"LOW MED",12.7975366982385
85,0,0.500361916300409,"LOW MED",6.42954207393111
6,0,0.498471999561744,"LOW MED",6.19567242866959
45,4,4.49769721155397,"LOW MED",14.485481897357
67,0,0.501852189542834,"LOW MED",6.52208557151362
2,1,1.50131410414998,"LOW MED",9.66053477373688
35,3,3.50040749658757,"LOW MED",14.8402788086671
84,1,1.49911976203135,"LOW MED",9.78124765925934
14,0,0.499513433951979,"LOW MED",6.40644992101951
95,7,7.49956147324692,"LOW MED",18.1184002493523
57,1,1.49998482890296,"LOW MED",9.32573359479939
19,2,2.50045978294523,"LOW MED",11.6259982330325
46,0,0.500791124785506,"LOW MED",6.06531787254167
37,0,0.499179436878445,"LOW MED",6.06676885049811
35,0,0.498875115368832,"LOW MED",6.28198374480311
80,1,1.50084167269137,"LOW MED",9.42477162047161
62,14,14.5014680985694,"LOW MED",23.2134035500286
73,4,4.50060858354765,"LOW MED",15.5302851586794
51,2,2.50149144683293,"LOW MED",12.5950217816678
30,1,1.50203390473415,"LOW MED",9.91376101769667
67,1,1.49815907538616,"LOW MED",9.05153448299766
42,5,5.49983279938241,"LOW MED",16.879362384898
50,2,2.4992384707086,"LOW MED",13.3237033294464
1,1,1.49751713633562,"LOW MED",9.74736725595934
27,3,3.5008310726603,"LOW MED",16.2473625318968
45,1,1.49951665158029,"LOW MED",10.3589236221096
57,0,0.500761030785262,"LOW MED",6.54310628926923
90,2,2.5000628317603,"LOW MED",12.3364311002414
71,4,4.49853235111434,"LOW MED",15.1575988234689
76,0,0.499317482948028,"LOW MED",6.28662668054655
27,3,3.50163771123368,"LOW MED",14.3672315430223
57,0,0.498240731545432,"LOW MED",6.09393739878699
41,1,1.50175946097113,"LOW MED",10.2087253210599
97,3,3.49942528048196,"LOW MED",16.7607836775982
1,0,0.499912019045875,"LOW MED",6.34505375404725
87,3,3.50041552087257,"LOW MED",15.0713173646091
91,2,2.50007869985677,"LOW MED",12.6516568129297
90,0,0.500275547710542,"LOW MED",6.29361108236668
38,6,6.49876198208855,"LOW MED",19.6748742459175
23,6,6.50214122652854,"LOW MED",19.1127143327271
21,10,10.5000245837029,"LOW MED",20.8826035176894
15,0,0.499453543893086,"LOW MED",6.27496263372012
7,3,3.49908056335143,"LOW MED",14.3220796072207
9,3,3.49940368833737,"LOW MED",14.9741722699628
24,2,2.50160214390768,"LOW MED",12.5004263883468
17,6,6.49835690173296,"LOW MED",19.3085223079126
79,3,3.49857936936682,"LOW MED",14.7998869611097
82,0,0.500844055558255,"LOW MED",6.19574514811389
7,1,1.4994954843437,"LOW MED",10.1481955857586
3,0,0.499165396026992,"LOW MED",6.30291872928119
57,1,1.49948842722841,"LOW MED",9.34829702913661
93,2,2.49940594592597,"LOW MED",11.9940910055922
83,1,1.50029875370734,"LOW MED",10.0034097616988
25,0,0.500904418790596,"LOW MED",6.12205588373924
37,1,1.50006827925577,"LOW MED",9.78207090126817
60,0,0.498865493693424,"LOW MED",6.17515289859494
42,0,0.500297508519279,"LOW MED",6.29132972232961
77,1,1.50132034270491,"LOW MED",9.66889830868553
39,0,0.500994307445329,"LOW MED",6.06955690018094
40,2,2.49960891460273,"LOW MED",12.0415922145709
10,9,9.49973279534589,"LOW MED",21.620442835314
37,1,1.50121424826183,"LOW MED",10.1016175580274
34,4,4.50141973537421,"LOW MED",16.1599850533386
43,0,0.50017493285885,"LOW MED",6.30481814922482
51,3,3.50138396274297,"LOW MED",15.0923738321716
13,3,3.49799652501091,"LOW MED",14.1900967318915
94,0,0.501259102281712,"LOW MED",5.99276279882645
71,0,0.499945132892292,"LOW MED",6.25597481323397
32,4,4.49942991731742,"LOW MED",15.9389030048963
23,5,5.50052361269027,"LOW MED",17.7679945548247
17,0,0.499496936905047,"LOW MED",6.24477394484429
92,0,0.49835165233881,"LOW MED",6.04125536480333
51,0,0.50014159477175,"LOW MED",6.55050313135974
8,6,6.50014507931701,"LOW MED",17.4210108699246
63,1,1.5003305200547,"LOW MED",10.0463202494521
35,2,2.50054789178923,"LOW MED",12.6015796625147
53,0,0.499259228181792,"LOW MED",6.19802491207555
29,9,9.50070211799566,"LOW MED",22.0137597753797
87,3,3.50205792975069,"LOW MED",14.5114420770479
96,3,3.50020399479854,"LOW MED",14.1016949181499
22,1,1.50086591173507,"LOW MED",9.59234066643177
24,0,0.501103315438593,"LOW MED",6.0974040364214
69,3,3.50058023370575,"LOW MED",14.9287068396729
69,0,0.498235188399942,"LOW MED",6.00808200966239
42,2,2.50242973646595,"LOW MED",12.5868848676338
31,0,0.50049637663882,"LOW MED",6.15698277234564
70,2,2.49911487826393,"LOW MED",13.2693942681976
34,3,3.50055570068391,"LOW MED",15.0232131119428
12,6,6.50147281603299,"LOW MED",18.5925240148885
19,3,3.49978449765512,"LOW MED",14.8078881316557
19,3,3.50099678569706,"LOW MED",15.4731428764651
74,0,0.4991491713766,"LOW MED",6.12947751913002
12,0,0.501311210586301,"LOW MED",6.16483458750991
41,1,1.49960978592497,"LOW MED",9.8334408821877
30,6,6.50044460853645,"LOW MED",18.8777458237467
37,1,1.50029915619319,"LOW MED",9.48627674696133
11,2,2.50202055993565,"LOW MED",12.9517731548444
55,0,0.50010786634037,"LOW MED",6.32098882338884
56,0,0.499456847531245,"LOW MED",6.35792916092053
6,2,2.50023859419882,"LOW MED",12.824262994532
39,1,1.50023522025519,"LOW MED",10.1154617819608
78,0,0.500118629207985,"LOW MED",6.3211547002429
43,3,3.50064164682458,"LOW MED",13.9179471816459
94,0,0.499507684454449,"LOW MED",6.11646271695491
28,0,0.500694788489352,"LOW MED",6.35601603913494
57,1,1.50013184622428,"LOW MED",10.1707975072804
39,3,3.50117924390348,"LOW MED",16.5817264001385
53,0,0.498310342066314,"LOW MED",6.15449300310144
99,0,0.500306890800861,"LOW MED",6.11223496375396
21,3,3.50119783494716,"LOW MED",13.777531716792
0,0,0.501641623150139,"LOW MED",6.48721255636006
61,1,1.50007132835715,"LOW MED",9.63785426621515
40,8,8.50048875742605,"LOW MED",19.2035916490312
27,0,0.499847112669649,"LOW MED",6.14832554978105
74,7,7.50116874018407,"LOW MED",17.5760603691515
65,4,4.50057204741072,"LOW MED",16.3283791783713
53,0,0.499360870088382,"LOW MED",6.17804963198334
36,9,9.50030643118072,"LOW MED",21.0035544294615
9,2,2.50059361294481,"LOW MED",12.0493814821486
18,8,8.49874755497508,"LOW MED",18.8174967222338
90,4,4.50094040905532,"LOW MED",17.6716620160895
81,0,0.499194391059648,"LOW MED",6.1927952909886
53,0,0.500391465114531,"LOW MED",6.29500813847117
67,0,0.500583274586369,"LOW MED",6.28253715709279
75,0,0.498812099078756,"LOW MED",6.23016822596134
3,0,0.499888864796549,"LOW MED",6.19971801937292
94,1,1.50037340248796,"LOW MED",9.7562679125356
39,2,2.5004233690522,"LOW MED",12.9615674448012
87,0,0.501312194943998,"LOW MED",6.35709657258896
32,1,1.49955899031312,"LOW MED",9.96842199530584
24,0,0.499516027764295,"LOW MED",6.19139427388028
70,4,4.49841980083619,"LOW MED",16.8705140134966
79,1,1.50116775023084,"LOW MED",9.6622570988038
45,0,0.499944431222664,"LOW MED",6.2997166732078
37,4,4.50037266395472,"LOW MED",15.7104299852016
27,6,6.50069456941702,"LOW MED",19.8682607906916
78,1,1.49991392187724,"LOW MED",9.87380258574813
17,0,0.500438312888082,"LOW MED",6.49221654518654
92,0,0.501941839771072,"LOW MED",6.22204830332577
82,2,2.49790075283649,"LOW MED",12.6607612635346
77,4,4.50083200940044,"LOW MED",15.9314379368475
19,0,0.500353660477452,"LOW MED",6.25365685848583
83,0,0.501384292147628,"LOW MED",6.28752419041184
34,3,3.50047934990075,"LOW MED",16.1654055586548
53,0,0.496692587730492,"LOW MED",6.26976942944165
28,6,6.50115056200866,"LOW MED",20.2933711997452
20,2,2.5001508349895,"LOW MED",12.6912227464374
10,5,5.49894155123641,"LOW MED",17.0721214540029
96,1,1.50171651755546,"LOW MED",9.80917892435584
93,1,1.5007514980386,"LOW MED",9.92536220256263
82,4,4.49933329051355,"LOW MED",16.3245971149458
69,3,3.50071710581905,"LOW MED",14.1337421241593
57,0,0.499932489407262,"LOW MED",6.46873798469605
35,3,3.49983150160379,"LOW MED",15.3290127412338
45,4,4.49894659174282,"LOW MED",18.2123791774979
34,0,0.500208237600234,"LOW MED",6.24976327935193
