"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
1,1,1.50048288798644,15.7321702777275,"HIGH MED NA",0,"early","high","R2"
51,2,2.49972049734547,21.7592226115254,"HIGH MED NA",0.302116925409064,"early","high","R2"
24,5,5.50066911491669,28.6137441256849,"HIGH MED NA",0,"early","high","R2"
88,2,2.49916394273661,24.0295653288957,"HIGH MED NA",0.280431811138988,"late","med","R2"
52,3,3.49897853402402,27.507770006928,"HIGH MED NA",0.344363158615306,"early","high","R2"
10,0,0.500368695302107,5.14899045068216,"HIGH MED NA",0,"early","high","R2"
11,4,4.49915627941935,30.6003452705414,"HIGH MED NA",0,"early","high","R2"
39,6,6.49741533015126,32.0837854187877,"HIGH MED NA",0,"early","high","R2"
30,1,1.49922323273373,16.0921302227187,"HIGH MED NA",0,"early","high","R2"
97,0,0.499063294647492,4.7147166084054,"HIGH MED NA",0.239800757821649,"late","med","R2"
11,5,5.50062638973677,31.6639032374593,"HIGH MED NA",0,"early","high","R2"
27,10,10.49864885897,35.2852957666325,"HIGH MED NA",0,"early","high","R2"
29,4,4.49967405914279,31.4396734371939,"HIGH MED NA",0,"early","high","R2"
1,0,0.500038297928586,5.01009546351754,"HIGH MED NA",0,"early","high","R2"
52,2,2.50161389544227,23.0125694673208,"HIGH MED NA",0.312906861701049,"early","high","R2"
23,3,3.49938547660352,29.560061120125,"HIGH MED NA",0,"early","high","R2"
92,3,3.49870552557473,26.919218608411,"HIGH MED NA",0.260680765449069,"late","med","R2"
42,9,9.49978353618219,31.8090507097214,"HIGH MED NA",0,"early","high","R2"
50,2,2.50023662233361,21.9062650207126,"HIGH MED NA",0.313335800846107,"early","high","R2"
11,0,0.499903014629113,4.8510451190609,"HIGH MED NA",0,"early","high","R2"
17,6,6.4988906332451,32.7772127439822,"HIGH MED NA",0,"early","high","R2"
20,6,6.49938097021935,33.3203987216104,"HIGH MED NA",0,"early","high","R2"
24,0,0.498700161955688,5.12889315980363,"HIGH MED NA",0,"early","high","R2"
17,1,1.50009223287867,15.4643038707361,"HIGH MED NA",0,"early","high","R2"
36,0,0.501335401710402,5.01279925063315,"HIGH MED NA",0,"early","high","R2"
89,0,0.499740916688185,4.96598283908136,"HIGH MED NA",0.247163024102338,"late","med","R2"
98,2,2.50059093032108,21.3482391993029,"HIGH MED NA",0.243212018022314,"late","med","R2"
53,6,6.49978578746434,30.5466050566443,"HIGH MED NA",0.323394678742625,"early","high","R2"
78,0,0.499388758856898,4.91567291866992,"HIGH MED NA",0.296594179002568,"late","med","R2"
18,4,4.49992875706794,32.2354020355126,"HIGH MED NA",0,"early","high","R2"
7,0,0.499962409559841,4.78337536549237,"HIGH MED NA",0,"early","high","R2"
47,0,0.499961852132182,5.04055507385468,"HIGH MED NA",0,"early","high","R2"
6,1,1.50148578895756,15.3703311762193,"HIGH MED NA",0,"early","high","R2"
30,10,10.4990039194023,39.1982332398401,"HIGH MED NA",0,"early","high","R2"
32,3,3.49917329888638,26.8281012101661,"HIGH MED NA",0,"early","high","R2"
68,0,0.498379480151886,5.27641751355441,"HIGH MED NA",0.355716658569872,"early","high","R2"
49,4,4.49907169671177,30.8753396472043,"HIGH MED NA",0,"early","high","R2"
88,1,1.49875556465075,15.204630361407,"HIGH MED NA",0.280431811138988,"late","med","R2"
54,0,0.499703582325507,5.02736831219822,"HIGH MED NA",0.386957242642529,"early","high","R2"
77,0,0.500770617662751,5.03985875425091,"HIGH MED NA",0.298633640655316,"late","med","R2"
34,0,0.500569890488914,4.8846585102117,"HIGH MED NA",0,"early","high","R2"
93,0,0.501797331786248,4.92041958324728,"HIGH MED NA",0.200411792448722,"late","med","R2"
66,2,2.49901265918757,23.4021594362917,"HIGH MED NA",0.321335977036506,"early","high","R2"
45,4,4.4997226499048,27.4872009617451,"HIGH MED NA",0,"early","high","R2"
23,5,5.50112464379724,34.0774055296443,"HIGH MED NA",0,"early","high","R2"
49,8,8.50108926694102,35.5705782860919,"HIGH MED NA",0,"early","high","R2"
39,7,7.4990966107917,34.3959941752909,"HIGH MED NA",0,"early","high","R2"
29,3,3.49953274760745,27.7701593566429,"HIGH MED NA",0,"early","high","R2"
4,0,0.499042679806412,4.91470717808879,"HIGH MED NA",0,"early","high","R2"
48,3,3.50025940471811,26.750266508931,"HIGH MED NA",0,"early","high","R2"
51,10,10.5007320654531,30.9464427746287,"HIGH MED NA",0.318552445620298,"early","high","R2"
32,2,2.49865955827387,22.9042338260284,"HIGH MED NA",0,"early","high","R2"
92,0,0.499987809861185,5.12749407166753,"HIGH MED NA",0.297730339388363,"late","med","R2"
21,0,0.499629637096022,4.90699465654235,"HIGH MED NA",0,"early","high","R2"
15,5,5.49928619749282,32.0005281003217,"HIGH MED NA",0,"early","high","R2"
22,0,0.499443615044817,4.96914361193155,"HIGH MED NA",0,"early","high","R2"
31,1,1.49954104479021,15.8689351926116,"HIGH MED NA",0,"early","high","R2"
