"#_N_MeanSize-at-Age_obs"
50
"#Yr","Seas","Flt","Gender","Part","Ageerr","Nsamp","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","N_fish_a0","N_fish_a1","N_fish_a2","N_fish_a3","N_fish_a4","N_fish_a5","N_fish_a6","N_fish_a7","N_fish_a8","N_fish_a9","N_fish_a10","N_fish_a11","N_fish_a12","N_fish_a13","N_fish_a14","N_fish_a15"
50,1,1,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,211.185515684258,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,1,1,0,0,1,2,-999,-999,-999,-999,166.298441999388,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1,1,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,178.396715666253,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,1,1,0,0,1,2,-999,-999,-999,157.706779595675,177.16496637263,166.733778159738,181.23298604373,-999,-999,-999,194.94805161184,-999,-999,-999,-999,-999,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
54,1,1,0,0,1,2,-999,-999,-999,-999,-999,204.249474608096,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,1,1,0,0,1,2,-999,-999,-999,155.080228074208,-999,-999,-999,-999,-999,-999,-999,-999,228.527579146806,-999,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,1,1,0,0,1,2,-999,-999,136.714417219307,-999,169.374812114293,170.34076103409,-999,-999,-999,173.121953552624,239.22487548476,-999,-999,-999,-999,-999,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0
57,1,1,0,0,1,2,-999,-999,-999,-999,-999,191.40845397719,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,1,1,0,0,1,2,-999,-999,-999,141.735302965581,161.374679748884,-999,-999,216.41413173927,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
59,1,1,0,0,1,2,-999,-999,-999,152.362827016307,154.899574681102,-999,-999,191.167925802862,-999,-999,203.176365027021,-999,-999,-999,-999,-999,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
60,1,1,0,0,1,2,-999,-999,-999,130.340047244686,164.840040466511,176.401958135887,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
61,1,1,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,1,0,0,1,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,1,0,0,1,2,-999,-999,-999,-999,183.494879494376,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64,1,1,0,0,1,2,-999,-999,-999,152.890701790828,165.650637949926,-999,-999,193.9027441597,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
65,1,1,0,0,1,2,-999,-999,130.134730683306,143.975116003329,174.629531315664,-999,-999,-999,200.150041286313,-999,-999,-999,-999,-999,-999,-999,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
66,1,1,0,0,1,2,-999,-999,-999,154.431479094653,158.020631508283,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
67,1,1,0,0,1,2,-999,96.1563770946225,132.382867139384,132.050710404875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
68,1,1,0,0,1,2,-999,-999,114.93286750617,145.30606402617,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69,1,1,0,0,1,2,-999,-999,-999,148.504723891695,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,1,1,0,0,1,2,-999,-999,-999,155.130601975744,166.676942304234,176.418830619285,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
71,1,1,0,0,1,2,-999,-999,-999,147.870750011933,-999,-999,180.605067097947,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
72,1,1,0,0,1,2,-999,-999,129.269801906241,145.579787095376,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
73,1,1,0,0,1,2,-999,-999,-999,151.493325383364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,1,1,0,0,1,2,-999,-999,132.923726063852,-999,167.75175635846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
