"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG"
56,7,7.49899864084742,20.4754580679992,"LOW HIGH NA",0.108664501574822,"R1"
4,1,1.49933165932354,10.1183244537018,"LOW HIGH NA",0,"R1"
28,3,3.50007605902431,14.826425828277,"LOW HIGH NA",0,"R1"
66,1,1.49891372822492,10.6380220453816,"LOW HIGH NA",0.149537098547444,"R1"
52,2,2.49929712629832,12.601617006859,"LOW HIGH NA",0.165460554207675,"R1"
6,1,1.49967219219815,9.06926918553629,"LOW HIGH NA",0,"R1"
1,0,0.500195616658364,6.147474784591,"LOW HIGH NA",0,"R1"
19,0,0.500745992772786,6.28982594830771,"LOW HIGH NA",0,"R1"
48,2,2.49957894108993,12.7968858180181,"LOW HIGH NA",0,"R1"
17,0,0.500364326465799,6.33774224629076,"LOW HIGH NA",0,"R1"
75,7,7.49950494620195,18.7571359852455,"LOW HIGH NA",0.344899567519315,"R1"
30,6,6.50141516080727,18.8877427860167,"LOW HIGH NA",0,"R1"
13,1,1.50009910188624,9.72488754839989,"LOW HIGH NA",0,"R1"
61,5,5.50065343838709,17.2680392430556,"LOW HIGH NA",0.179848717339337,"R1"
25,0,0.49991868599075,6.17857939477653,"LOW HIGH NA",0,"R1"
14,0,0.499336090617736,6.49435714564851,"LOW HIGH NA",0,"R1"
30,2,2.50004207731408,12.7853443480399,"LOW HIGH NA",0,"R1"
26,1,1.49887241645675,9.69980521760709,"LOW HIGH NA",0,"R1"
17,3,3.49934688666522,13.8378547313672,"LOW HIGH NA",0,"R1"
80,1,1.49822027212283,10.1963074524844,"LOW HIGH NA",0.375810939632356,"R1"
48,6,6.4985247755411,16.4098376054625,"LOW HIGH NA",0,"R1"
43,2,2.49924787861192,12.4919341213316,"LOW HIGH NA",0,"R1"
47,3,3.50033762360888,14.0738996041092,"LOW HIGH NA",0,"R1"
41,1,1.50027375769948,10.356845163116,"LOW HIGH NA",0,"R1"
64,1,1.50057393206148,9.73237792953417,"LOW HIGH NA",0.130626787943766,"R1"
53,1,1.50211258257131,9.57572697209559,"LOW HIGH NA",0.12893224041909,"R1"
23,0,0.500990329135027,6.27174858646388,"LOW HIGH NA",0,"R1"
70,5,5.49952890605175,18.1608483696698,"LOW HIGH NA",0.111451039137319,"R1"
15,0,0.49858537298677,6.15840046791499,"LOW HIGH NA",0,"R1"
17,8,8.50116742088808,23.0444253523974,"LOW HIGH NA",0,"R1"
53,4,4.50197941568563,16.9941448628629,"LOW HIGH NA",0.153619463508949,"R1"
22,0,0.500909457274508,6.23082321833639,"LOW HIGH NA",0,"R1"
39,5,5.49808151873182,20.0820810474979,"LOW HIGH NA",0,"R1"
4,0,0.501088581039464,6.36531369891135,"LOW HIGH NA",0,"R1"
34,10,10.501756759203,18.6905663294322,"LOW HIGH NA",0,"R1"
