"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG"
0,0,0.498907179061095,6.33808637636002,"LOW MED NA",0,NA
1,1,1.50190286557929,10.0088067208208,"LOW MED NA",0,NA
2,2,2.49865944698371,12.8760411714883,"LOW MED NA",0,NA
0,0,0.49991980908436,6.28778024211278,"LOW MED NA",0,NA
1,1,1.4971898149543,9.89038293666434,"LOW MED NA",0,NA
2,2,2.50104171534737,12.6820747824949,"LOW MED NA",0,NA
3,3,3.49925920599565,14.8453839294801,"LOW MED NA",0,NA
4,4,4.49977495272021,16.5217532151587,"LOW MED NA",0,NA
0,0,0.499516304881001,5.99875155239675,"LOW MED NA",0,NA
1,1,1.50003102311812,9.22207846524423,"LOW MED NA",0,NA
2,2,2.50045868659606,11.6050507069969,"LOW MED NA",0,NA
3,3,3.49928582116612,13.3667574337736,"LOW MED NA",0,NA
4,4,4.5021950869508,14.6691689922429,"LOW MED NA",0,NA
5,5,5.50026597139578,15.6320283841339,"LOW MED NA",0,NA
6,6,6.50125883884135,16.3438603718985,"LOW MED NA",0,NA
7,7,7.49982141096971,16.8701103966395,"LOW MED NA",0,NA
0,0,0.499727004790039,6.3759602326174,"LOW MED NA",0,NA
0,0,0.499264964288347,6.51098074981627,"LOW MED NA",0,NA
1,1,1.50172971161213,10.4205667498516,"LOW MED NA",0,NA
2,2,2.50160561403742,13.5576853377015,"LOW MED NA",0,NA
3,3,3.50007676975185,16.0749628791455,"LOW MED NA",0,NA
4,4,4.49906839489167,18.0948693771659,"LOW MED NA",0,NA
5,5,5.5014725994573,19.7156768541215,"LOW MED NA",0,NA
0,0,0.502344756032817,6.08189850612978,"LOW MED NA",0,NA
1,1,1.50006844055136,9.41222471370913,"LOW MED NA",0,NA
2,2,2.50017485788937,11.9084265438464,"LOW MED NA",0,NA
0,0,0.500158571908814,6.01073003212821,"LOW MED NA",0,NA
1,1,1.50029818830788,9.24936662611486,"LOW MED NA",0,NA
2,2,2.50070517545039,11.6484381449913,"LOW MED NA",0,NA
3,3,3.50123712414065,13.4255884938049,"LOW MED NA",0,NA
4,4,4.50042451978697,14.7420408535777,"LOW MED NA",0,NA
5,5,5.50176943851778,15.7172238574851,"LOW MED NA",0,NA
6,6,6.50009418674918,16.439606163271,"LOW MED NA",0,NA
0,0,0.498506939475335,6.39208365461586,"LOW MED NA",0,NA
