"Year","Age","AgeE","FSIM","Length_cm"
98,0,0.500953975132152,"MED LOW",6.3269830053655
54,3,3.50003707957686,"MED LOW",14.9836506691356
33,1,1.50011864622128,"MED LOW",10.1738583424806
34,0,0.499079708696464,"MED LOW",6.5294364668932
11,0,0.499025864744065,"MED LOW",6.21511711483126
45,4,4.49949204836365,"MED LOW",18.7042317118754
95,3,3.5007328620174,"MED LOW",17.3592774428665
87,3,3.50103774479947,"MED LOW",15.158409425685
91,0,0.499322991582486,"MED LOW",6.47977168863405
9,0,0.501317935817946,"MED LOW",6.193879161515
31,2,2.50169846850965,"MED LOW",13.3009119662271
33,4,4.50008834671564,"MED LOW",15.5673286104849
86,1,1.4994518179883,"MED LOW",9.79614840658152
68,5,5.49938042166558,"MED LOW",17.203818443771
39,7,7.49927640946835,"MED LOW",18.4810874052824
25,1,1.50143206522939,"MED LOW",9.96732609280097
33,2,2.49911292844419,"MED LOW",12.9566261410836
98,0,0.500146871357197,"MED LOW",6.03959212224949
65,4,4.49920203365191,"MED LOW",14.4921935559356
94,3,3.50048766781566,"MED LOW",16.1842076971662
15,0,0.49940036896706,"MED LOW",6.25410577727648
49,0,0.500238104927923,"MED LOW",6.13693120119141
33,4,4.50015683149181,"MED LOW",17.0119091490443
60,0,0.498881997991176,"MED LOW",6.19864297496996
60,1,1.49963622148891,"MED LOW",10.0304288221757
38,9,9.4995508758054,"MED LOW",22.1471174181124
22,9,9.5001096441966,"MED LOW",21.7776918750742
21,2,2.50257502841943,"MED LOW",13.0450338120186
70,5,5.50127657327198,"MED LOW",15.6794171957919
24,0,0.498880870614691,"MED LOW",6.12172461762422
30,11,11.5004438808067,"MED LOW",20.5572454692487
11,1,1.49853753941814,"MED LOW",9.50988166076335
92,0,0.499408587303741,"MED LOW",6.15956042133842
6,1,1.50088328823445,"MED LOW",9.35620417435199
93,2,2.49997285092054,"MED LOW",12.6670360381331
15,4,4.5015597137124,"MED LOW",16.3287813297731
98,2,2.50033517391701,"MED LOW",13.1333472499901
36,6,6.49943537032352,"MED LOW",19.976385034121
41,10,10.4994332842286,"MED LOW",18.9564218031118
74,1,1.49890420190335,"MED LOW",9.85654676370523
0,0,0.499776291939019,"MED LOW",6.11960949758238
80,2,2.50300036968514,"MED LOW",12.2382035668699
36,5,5.49964493868515,"MED LOW",19.5716061259141
23,0,0.500460942558694,"MED LOW",6.38187197261877
94,0,0.500739948939384,"MED LOW",6.02735432898005
16,0,0.499832154163519,"MED LOW",6.23891082130465
12,3,3.50083147350631,"MED LOW",15.4032995068399
87,4,4.49899625454341,"MED LOW",16.2468655116555
40,2,2.50009733181891,"MED LOW",11.5364343348591
26,2,2.49866482963243,"MED LOW",12.0947661499012
11,6,6.50014660179178,"MED LOW",19.3367938775106
21,0,0.499333333458257,"MED LOW",6.20610370643194
31,7,7.5011137171363,"MED LOW",18.7944772416317
38,3,3.50027896184016,"MED LOW",16.0599230051873
45,0,0.498612625210309,"MED LOW",5.92949315534195
86,2,2.49988351560571,"MED LOW",12.6914190908693
21,6,6.49940350703299,"MED LOW",18.6937982797098
11,5,5.50062082632407,"MED LOW",16.7564300748727
68,0,0.500406225975759,"MED LOW",6.00010566262885
11,0,0.498579911163703,"MED LOW",6.26113877714682
32,2,2.49951356962477,"MED LOW",11.9577224470445
7,2,2.50056820570219,"MED LOW",12.3336076483138
18,7,7.49914393974942,"MED LOW",19.1437124614438
1,0,0.50000832559693,"MED LOW",6.05100376494624
47,0,0.499515331290081,"MED LOW",6.35833624863058
25,2,2.49858008298175,"MED LOW",11.8476249339247
98,0,0.499365121931573,"MED LOW",6.24083285739792
72,2,2.50096513935581,"MED LOW",12.4656392304077
17,4,4.50097354734087,"MED LOW",16.7510175396796
7,1,1.49849451548966,"MED LOW",9.89240876130207
24,1,1.49920221853577,"MED LOW",9.68156305962453
36,3,3.49832977406397,"MED LOW",13.9857455528853
38,3,3.49940749251397,"MED LOW",14.495283052952
41,3,3.50169663136899,"MED LOW",14.3519032652759
88,0,0.498603545639049,"MED LOW",6.34902115042871
76,0,0.500619798795575,"MED LOW",5.81610623926572
90,1,1.49778759985756,"MED LOW",10.3733338171413
51,1,1.50118020403071,"MED LOW",9.95595496659007
2,0,0.501390959720808,"MED LOW",6.1986304062659
63,3,3.49975603357642,"MED LOW",14.5372844335425
81,2,2.50017289264858,"MED LOW",12.0186142396508
25,3,3.4997076546847,"MED LOW",14.7496649780454
30,0,0.499974787005963,"MED LOW",6.19479615156803
57,2,2.50057029048566,"MED LOW",12.6842667977553
75,1,1.49809724442469,"MED LOW",9.97028307613884
83,2,2.50174588757132,"MED LOW",12.8074823518441
0,0,0.499100440982658,"MED LOW",6.18156876978254
12,6,6.49974431094377,"MED LOW",17.6135810390466
45,0,0.500817387817211,"MED LOW",6.34911264045928
21,1,1.50026917129177,"MED LOW",9.77543684760853
40,3,3.49913870463218,"MED LOW",14.0592984714212
31,3,3.50188492841726,"MED LOW",15.2733893549579
30,2,2.49957813082465,"MED LOW",13.2898991978
29,2,2.50108783884082,"MED LOW",13.0040188373556
41,0,0.500815066778969,"MED LOW",6.42693781515233
24,1,1.50014194242164,"MED LOW",9.64720446808824
33,0,0.499224369461236,"MED LOW",6.22377079508591
8,6,6.49891885065958,"MED LOW",15.5126256549881
41,0,0.498504722451677,"MED LOW",6.13626317914737
81,4,4.50063062249157,"MED LOW",16.2518280221574
60,2,2.50169473329686,"MED LOW",12.6738899125505
10,7,7.4978586806271,"MED LOW",18.9873501866106
91,1,1.49823456069284,"MED LOW",9.83652084336084
30,6,6.49991458358449,"MED LOW",19.6396137962023
51,1,1.50102738087803,"MED LOW",9.85743526862703
22,1,1.49965936786188,"MED LOW",10.1401516411742
83,3,3.49970827590601,"MED LOW",15.2455721348343
66,0,0.498579621115125,"MED LOW",6.10539833026132
89,1,1.50043492511136,"MED LOW",9.71854084127261
48,1,1.50126189722346,"MED LOW",9.38793328287575
21,3,3.50006494915126,"MED LOW",13.2950268438479
26,1,1.49895441896922,"MED LOW",9.37748777500283
63,1,1.49884138183617,"MED LOW",9.04186533080352
34,0,0.49827895491152,"MED LOW",6.22517099482665
51,3,3.50028582728341,"MED LOW",14.7908764394137
10,5,5.50064722653844,"MED LOW",17.9520784659576
35,1,1.49853312779755,"MED LOW",9.57069000255999
12,9,9.49942770934123,"MED LOW",19.9620012826925
5,1,1.50165188316413,"MED LOW",10.7436482379554
2,1,1.50008630901322,"MED LOW",9.90152088210582
37,1,1.49970381794567,"MED LOW",9.16598932197928
53,7,7.49966138555488,"MED LOW",18.2048202073331
69,1,1.49944373782175,"MED LOW",9.52408275598567
37,0,0.499279007743928,"MED LOW",6.34503170674264
86,2,2.50027973649807,"MED LOW",12.0805945795076
21,1,1.49864732838734,"MED LOW",9.90293151793528
14,1,1.50207662257979,"MED LOW",10.2238050920595
58,0,0.500857275594513,"MED LOW",6.15100052943144
26,0,0.500462872510534,"MED LOW",6.25019653466415
40,6,6.49933355838105,"MED LOW",17.7128225499296
90,5,5.49825790755987,"MED LOW",18.843086344925
45,0,0.501253404681231,"MED LOW",6.25571002580061
48,5,5.50091457771016,"MED LOW",16.9766529420307
6,3,3.49871932481199,"MED LOW",14.6077842684861
18,0,0.500592182284071,"MED LOW",6.52642249534267
85,1,1.50150162785259,"MED LOW",9.58646264326859
44,6,6.50095170179633,"MED LOW",14.3734344451931
15,2,2.50031767903499,"MED LOW",12.5800071781436
