"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
30,3,3.49931524836758,15.6707334032604,"HIGH LOW NA",0,"early","high","R1"
31,0,0.500692590310607,6.26606843808455,"HIGH LOW NA",0,"early","high","R1"
33,1,1.50106914803747,9.01621094797933,"HIGH LOW NA",0,"early","high","R1"
50,0,0.501138277041139,6.14779590164955,"HIGH LOW NA",0.376704799756408,"early","high","R1"
56,2,2.49861158340696,11.9706708933801,"HIGH LOW NA",0.393654373637401,"early","high","R1"
24,0,0.498431383072254,6.24532259880532,"HIGH LOW NA",0,"early","high","R1"
76,0,0.49777947583927,6.20150122994513,"HIGH LOW NA",0.193280583573505,"late","low","R1"
58,0,0.501050567610495,6.45136405795264,"HIGH LOW NA",0.316432137554511,"early","high","R1"
34,5,5.50128022873487,17.94194221645,"HIGH LOW NA",0,"early","high","R1"
42,4,4.50038574079966,16.4989250985282,"HIGH LOW NA",0,"early","high","R1"
52,3,3.50127232624333,14.9693780599119,"HIGH LOW NA",0.382361148926429,"early","high","R1"
15,3,3.50087874238099,13.1315545426451,"HIGH LOW NA",0,"early","high","R1"
86,2,2.49988533642527,11.3525265158961,"HIGH LOW NA",0.113742922013626,"late","low","R1"
36,0,0.498774980746412,6.16321603231152,"HIGH LOW NA",0,"early","high","R1"
15,2,2.50070973052376,11.2620034271771,"HIGH LOW NA",0,"early","high","R1"
14,1,1.49859908591062,9.5866366599917,"HIGH LOW NA",0,"early","high","R1"
8,0,0.500341998463066,6.40374346561472,"HIGH LOW NA",0,"early","high","R1"
89,2,2.49922068052639,13.0388483167358,"HIGH LOW NA",0.133069405891001,"late","low","R1"
31,0,0.501266354606616,6.32537290795553,"HIGH LOW NA",0,"early","high","R1"
93,1,1.49981284180491,9.27687013749365,"HIGH LOW NA",0.148455364070833,"late","low","R1"
54,1,1.49958992463619,9.96576951510658,"HIGH LOW NA",0.373839929373935,"early","high","R1"
59,2,2.49944471257751,13.1814118657882,"HIGH LOW NA",0.330411511845887,"early","high","R1"
2,1,1.49926569589487,10.0733641125124,"HIGH LOW NA",0,"early","high","R1"
48,1,1.49933188467219,9.84160242206851,"HIGH LOW NA",0,"early","high","R1"
14,2,2.50067306979872,12.8121238709404,"HIGH LOW NA",0,"early","high","R1"
50,7,7.50103388113347,18.9622603921262,"HIGH LOW NA",0.376704799756408,"early","high","R1"
20,0,0.501719804034259,6.4354368034868,"HIGH LOW NA",0,"early","high","R1"
82,2,2.50054853653779,12.3047096850944,"HIGH LOW NA",0.143530111014843,"late","low","R1"
41,0,0.49850192821445,6.35449847994534,"HIGH LOW NA",0,"early","high","R1"
12,2,2.49987301259294,13.3464045222058,"HIGH LOW NA",0,"early","high","R1"
3,2,2.50109747230127,11.6457897306855,"HIGH LOW NA",0,"early","high","R1"
48,5,5.50042991817642,20.2601181675314,"HIGH LOW NA",0,"early","high","R1"
41,0,0.499352451551836,6.42531882434626,"HIGH LOW NA",0,"early","high","R1"
36,3,3.50040300877491,14.4466037995082,"HIGH LOW NA",0,"early","high","R1"
12,3,3.49963863504483,14.9913482606991,"HIGH LOW NA",0,"early","high","R1"
12,6,6.49994594228564,17.4553521534677,"HIGH LOW NA",0,"early","high","R1"
90,2,2.5002201543787,13.372318350431,"HIGH LOW NA",0.144863167428412,"late","low","R1"
24,1,1.49963179226676,9.70727541436502,"HIGH LOW NA",0,"early","high","R1"
39,2,2.50108947673733,12.6203226988706,"HIGH LOW NA",0,"early","high","R1"
20,1,1.50168241445839,9.96023217925933,"HIGH LOW NA",0,"early","high","R1"
14,4,4.50051171151466,16.2390400374336,"HIGH LOW NA",0,"early","high","R1"
76,0,0.498284607240264,6.12451446087459,"HIGH LOW NA",0.133868833235465,"late","low","R1"
26,0,0.500421555222839,6.13454558321797,"HIGH LOW NA",0,"early","high","R1"
62,0,0.500148286269744,6.47916099729176,"HIGH LOW NA",0.360198783897795,"early","high","R1"
29,5,5.50171165402068,18.5570653558922,"HIGH LOW NA",0,"early","high","R1"
65,3,3.50009963232655,15.2775103774079,"HIGH LOW NA",0.345429781056009,"early","high","R1"
95,3,3.50170563961498,14.8353142434485,"HIGH LOW NA",0.168396814004518,"late","low","R1"
13,1,1.50001731520458,9.11237019624768,"HIGH LOW NA",0,"early","high","R1"
59,0,0.497947495541785,6.34437098050867,"HIGH LOW NA",0.378322399803437,"early","high","R1"
100,3,3.50040491063161,13.9704678185304,"HIGH LOW NA",0,"late","low","R1"
92,1,1.49883362030624,9.90293461517216,"HIGH LOW NA",0.161660167737864,"late","low","R1"
67,0,0.500585961005992,6.31455382254187,"HIGH LOW NA",0.341419838299043,"early","high","R1"
53,0,0.500259359428212,6.3198349049343,"HIGH LOW NA",0.341770473471843,"early","high","R1"
85,6,6.49974679409187,17.0617338262208,"HIGH LOW NA",0.105748415808193,"late","low","R1"
74,2,2.4986852213412,12.0395071897351,"HIGH LOW NA",0.305694024078548,"early","high","R1"
19,0,0.500044175774512,6.58708808139237,"HIGH LOW NA",0,"early","high","R1"
18,0,0.498645038843641,6.33126905121274,"HIGH LOW NA",0,"early","high","R1"
98,0,0.500706949353634,6.08455661597092,"HIGH LOW NA",0.138073651166633,"late","low","R1"
24,0,0.499113925683935,6.32241568286338,"HIGH LOW NA",0,"early","high","R1"
3,1,1.50061200340384,10.0431070902779,"HIGH LOW NA",0,"early","high","R1"
41,0,0.499717030858224,6.33975674518966,"HIGH LOW NA",0,"early","high","R1"
81,1,1.50026451285232,9.94834735303133,"HIGH LOW NA",0.184784093918279,"late","low","R1"
86,2,2.4996398623467,12.5804629472119,"HIGH LOW NA",0.113742922013626,"late","low","R1"
96,0,0.50020900533338,6.25884401161378,"HIGH LOW NA",0.163806171854958,"late","low","R1"
55,1,1.49886655606747,9.85805286665111,"HIGH LOW NA",0.388915950898081,"early","high","R1"
58,0,0.49928737261322,6.27025545716162,"HIGH LOW NA",0.356010841834359,"early","high","R1"
52,0,0.49886467790286,6.3766490278753,"HIGH LOW NA",0.388790597673506,"early","high","R1"
31,13,13.5002602097932,21.3661354715067,"HIGH LOW NA",0,"early","high","R1"
17,5,5.50032650667923,18.0956105890015,"HIGH LOW NA",0,"early","high","R1"
46,4,4.5002375272002,15.9266436020965,"HIGH LOW NA",0,"early","high","R1"
67,1,1.49982589711243,9.43209634888937,"HIGH LOW NA",0.376128702634014,"early","high","R1"
79,2,2.49967535252152,12.6121437275326,"HIGH LOW NA",0.196461488003843,"late","low","R1"
46,0,0.499945339339536,5.97164511119192,"HIGH LOW NA",0,"early","high","R1"
84,3,3.50023538669233,14.2527052731031,"HIGH LOW NA",0.106485914858058,"late","low","R1"
45,1,1.49995596309356,9.87774015509879,"HIGH LOW NA",0,"early","high","R1"
50,3,3.50152415759344,16.6795094034495,"HIGH LOW NA",0.313344393344596,"early","high","R1"
24,5,5.49881368035467,18.1826074833655,"HIGH LOW NA",0,"early","high","R1"
10,1,1.50078722719819,9.89880060192436,"HIGH LOW NA",0,"early","high","R1"
31,2,2.49838853804392,12.4262169472727,"HIGH LOW NA",0,"early","high","R1"
12,2,2.50000585479275,13.0241226369061,"HIGH LOW NA",0,"early","high","R1"
41,3,3.49805871328043,14.6465946769606,"HIGH LOW NA",0,"early","high","R1"
99,4,4.500935757483,15.6309732825081,"HIGH LOW NA",0.191620284016244,"late","low","R1"
36,0,0.500406353802878,6.07034421393921,"HIGH LOW NA",0,"early","high","R1"
18,1,1.49862103806092,10.0667728093882,"HIGH LOW NA",0,"early","high","R1"
33,4,4.49842825511227,14.5294498980268,"HIGH LOW NA",0,"early","high","R1"
91,0,0.500757223825857,6.2605009596107,"HIGH LOW NA",0.141674490622245,"late","low","R1"
20,0,0.500789773301193,6.32666197769215,"HIGH LOW NA",0,"early","high","R1"
54,4,4.49893548365536,18.4994150274489,"HIGH LOW NA",0.306118931039236,"early","high","R1"
25,9,9.49909184779806,20.9704631044538,"HIGH LOW NA",0,"early","high","R1"
12,0,0.501096857924155,6.22988651671525,"HIGH LOW NA",0,"early","high","R1"
75,1,1.49969988038536,9.84954669218666,"HIGH LOW NA",0.195791762694716,"late","low","R1"
78,0,0.500706526856937,6.28948093213292,"HIGH LOW NA",0.111365836346522,"late","low","R1"
26,1,1.50096488699601,9.94054577552055,"HIGH LOW NA",0,"early","high","R1"
22,1,1.50035441152791,9.58675971511657,"HIGH LOW NA",0,"early","high","R1"
5,2,2.49934339381222,11.6562977550829,"HIGH LOW NA",0,"early","high","R1"
40,0,0.498978037301556,6.39209489074066,"HIGH LOW NA",0,"early","high","R1"
25,0,0.497958110319528,6.59412551303096,"HIGH LOW NA",0,"early","high","R1"
20,1,1.50062175176177,9.02562990526071,"HIGH LOW NA",0,"early","high","R1"
94,1,1.49888035670124,9.51839635621599,"HIGH LOW NA",0.123475942737423,"late","low","R1"
50,0,0.501960110801941,6.06577227664504,"HIGH LOW NA",0.313344393344596,"early","high","R1"
29,1,1.50037827249715,9.86622514609163,"HIGH LOW NA",0,"early","high","R1"
15,4,4.49886166971116,17.5940553439822,"HIGH LOW NA",0,"early","high","R1"
21,7,7.50026575666916,18.9263716147119,"HIGH LOW NA",0,"early","high","R1"
90,0,0.498779938812915,6.66295093234172,"HIGH LOW NA",0.168328892532736,"late","low","R1"
14,2,2.50049925808128,11.7667527297837,"HIGH LOW NA",0,"early","high","R1"
15,6,6.49970967242014,18.4294793243042,"HIGH LOW NA",0,"early","high","R1"
38,3,3.50122253936025,14.3257395115072,"HIGH LOW NA",0,"early","high","R1"
41,6,6.50023172776767,18.7646937367447,"HIGH LOW NA",0,"early","high","R1"
4,0,0.499696194638373,6.25553847978092,"HIGH LOW NA",0,"early","high","R1"
7,2,2.50034239805895,12.5523933636344,"HIGH LOW NA",0,"early","high","R1"
53,0,0.498423648559404,6.44502385770907,"HIGH LOW NA",0.386056186398491,"early","high","R1"
48,3,3.50111652691001,15.4046266647838,"HIGH LOW NA",0,"early","high","R1"
19,7,7.5005396182376,19.3157059100236,"HIGH LOW NA",0,"early","high","R1"
91,2,2.50045570441552,12.4509961642418,"HIGH LOW NA",0.12087424013298,"late","low","R1"
28,0,0.497569455396246,6.20746649804684,"HIGH LOW NA",0,"early","high","R1"
50,1,1.49841323464676,11.0889685782149,"HIGH LOW NA",0.376704799756408,"early","high","R1"
23,1,1.50004737979738,9.84514124055617,"HIGH LOW NA",0,"early","high","R1"
20,6,6.50054834030467,19.4962950135111,"HIGH LOW NA",0,"early","high","R1"
12,1,1.50022249319179,10.1516400995961,"HIGH LOW NA",0,"early","high","R1"
49,3,3.49937912183353,15.035704716949,"HIGH LOW NA",0,"early","high","R1"
51,2,2.49952581551946,13.8952697067637,"HIGH LOW NA",0.33832491626963,"early","high","R1"
32,10,10.5003600353057,21.7833134596336,"HIGH LOW NA",0,"early","high","R1"
55,5,5.4996836785636,18.3574680243535,"HIGH LOW NA",0.303746090852655,"early","high","R1"
56,1,1.49922467581835,9.93168354667604,"HIGH LOW NA",0.317644629767165,"early","high","R1"
80,0,0.500720928776642,6.34762973773144,"HIGH LOW NA",0.12068189966958,"late","low","R1"
13,1,1.50179684659507,9.71025494741998,"HIGH LOW NA",0,"early","high","R1"
29,7,7.49931118599829,20.322682341698,"HIGH LOW NA",0,"early","high","R1"
91,0,0.498179008834059,6.31470622607599,"HIGH LOW NA",0.164971334813163,"late","low","R1"
3,2,2.50076408540306,12.6382051293691,"HIGH LOW NA",0,"early","high","R1"
97,0,0.499862506082147,5.99394791242245,"HIGH LOW NA",0.164727413863875,"late","low","R1"
52,12,12.5006144069339,23.7931725617036,"HIGH LOW NA",0.311855890601873,"early","high","R1"
24,3,3.50023847284538,14.5351056570321,"HIGH LOW NA",0,"early","high","R1"
16,1,1.49892723403522,9.0887493978436,"HIGH LOW NA",0,"early","high","R1"
59,0,0.500766685914617,6.24161019888914,"HIGH LOW NA",0.378322399803437,"early","high","R1"
23,0,0.498455840487611,6.54043543647584,"HIGH LOW NA",0,"early","high","R1"
78,2,2.49944886196746,13.0552818898015,"HIGH LOW NA",0.139967094920576,"late","low","R1"
65,0,0.500937094914833,6.16164544245015,"HIGH LOW NA",0.371657993458211,"early","high","R1"
23,2,2.50090751708369,12.9764603698258,"HIGH LOW NA",0,"early","high","R1"
50,0,0.50162030468932,6.36512467654405,"HIGH LOW NA",0.390745532512665,"early","high","R1"
45,11,11.4993653866322,18.6111339027589,"HIGH LOW NA",0,"early","high","R1"
41,3,3.49855340580785,13.8248814475344,"HIGH LOW NA",0,"early","high","R1"
9,3,3.50093592299112,14.0403944891389,"HIGH LOW NA",0,"early","high","R1"
9,4,4.50058914396092,16.7262646353817,"HIGH LOW NA",0,"early","high","R1"
52,1,1.49974642172105,9.2819270769273,"HIGH LOW NA",0.388790597673506,"early","high","R1"
87,0,0.500047306099097,6.11166424605697,"HIGH LOW NA",0.162225235486403,"late","low","R1"
11,0,0.502268183059585,6.29233154552504,"HIGH LOW NA",0,"early","high","R1"
63,1,1.50019906077492,10.0714641704824,"HIGH LOW NA",0.341326610511169,"early","high","R1"
44,4,4.50012072292373,17.0170565597179,"HIGH LOW NA",0,"early","high","R1"
66,0,0.498638416368168,6.39933742612509,"HIGH LOW NA",0.333874144800939,"early","high","R1"
2,0,0.499644652516112,6.40151460023429,"HIGH LOW NA",0,"early","high","R1"
72,1,1.49869406414497,10.0159727843667,"HIGH LOW NA",0.330279084853828,"early","high","R1"
18,1,1.50095760992163,9.30730450817178,"HIGH LOW NA",0,"early","high","R1"
29,1,1.49975881451306,9.22685588773023,"HIGH LOW NA",0,"early","high","R1"
46,3,3.49887093929732,15.1884313716233,"HIGH LOW NA",0,"early","high","R1"
96,3,3.49804470300473,14.6544737294121,"HIGH LOW NA",0.115616696001962,"late","low","R1"
57,0,0.499776864750284,5.9688147532988,"HIGH LOW NA",0.37551865153946,"early","high","R1"
30,4,4.50030271831096,18.4667920128872,"HIGH LOW NA",0,"early","high","R1"
44,4,4.49921500557396,16.5043805932808,"HIGH LOW NA",0,"early","high","R1"
12,0,0.501118914205657,6.22517231876831,"HIGH LOW NA",0,"early","high","R1"
55,3,3.49954927809872,14.9337612687304,"HIGH LOW NA",0.380603503994644,"early","high","R1"
36,3,3.49925098933049,14.337644787073,"HIGH LOW NA",0,"early","high","R1"
2,1,1.50069790781736,9.5334607960869,"HIGH LOW NA",0,"early","high","R1"
48,7,7.49747820855958,17.1463026566713,"HIGH LOW NA",0,"early","high","R1"
23,1,1.50085658508143,10.0690940536076,"HIGH LOW NA",0,"early","high","R1"
46,6,6.50079927425657,19.2343885420693,"HIGH LOW NA",0,"early","high","R1"
7,1,1.49976960207508,10.0443049899829,"HIGH LOW NA",0,"early","high","R1"
1,1,1.49959704569686,9.53033111543682,"HIGH LOW NA",0,"early","high","R1"
17,3,3.50156810993904,14.5491751795011,"HIGH LOW NA",0,"early","high","R1"
27,0,0.499387091328886,6.24636805168271,"HIGH LOW NA",0,"early","high","R1"
43,4,4.50090775164565,16.6522076439614,"HIGH LOW NA",0,"early","high","R1"
87,4,4.49938540090415,16.3434373003951,"HIGH LOW NA",0.176727842958644,"late","low","R1"
5,2,2.50153091406335,13.8870154073637,"HIGH LOW NA",0,"early","high","R1"
18,0,0.500405422427371,6.30579424886656,"HIGH LOW NA",0,"early","high","R1"
9,8,8.49977336667669,21.8875390025445,"HIGH LOW NA",0,"early","high","R1"
