"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,158.891083186583,4,4,4.5010250407785,"M",0,0.25,0.769826175302642,"LOW MED"
1,2,105.051625681779,1,1,1.50069573781634,"M",0,0.25,0.0139377538153381,"LOW MED"
1,3,61.8886889821761,0,0,0.499827228651688,"M",0,0.25,0.000176581073098794,"LOW MED"
1,4,199.593483419668,7,7,7.49940605140158,"M",0,0.25,0.99522674184821,"LOW MED"
1,5,234.656751919088,13,13,13.498549674759,"M",0,0.25,0.999863629471391,"LOW MED"
1,6,132.144508754928,2,2,2.50051748744437,"M",0,0.25,0.18118888744892,"LOW MED"
1,7,180.838061259342,9,9,9.50092343361737,"M",0,0.25,0.968800566718159,"LOW MED"
1,8,150.995623065541,3,3,3.49921430644855,"M",0,0.25,0.60005280020449,"LOW MED"
1,9,206.758051896778,7,7,7.50029763815905,"M",0,0.25,0.997688114171351,"LOW MED"
1,10,65.4755726288302,0,0,0.501028949438436,"M",0,0.25,0.000254140524678365,"LOW MED"
1,11,98.6428652847534,1,1,1.50051768000508,"M",0,0.25,0.00731987733528547,"LOW MED"
1,12,160.608913647815,4,4,4.49967154824062,"M",0,0.25,0.799271168478207,"LOW MED"
1,13,166.774819701813,4,4,4.49877574411345,"M",0,0.25,0.881611978769927,"LOW MED"
2,1,140.387773765333,4,3,3.49941258080212,"M",0,0.25,0.338193487211198,"LOW MED"
2,2,150.096927866826,4,3,3.50001621300413,"M",0,0.25,0.577968265721058,"LOW MED"
2,3,120.759711276588,3,2,2.4997149726063,"M",0,0.25,0.0651168056149087,"LOW MED"
2,4,216.20442835314,10,9,9.5006543631593,"M",0,0.25,0.999112744767365,"LOW MED"
2,5,124.050647408338,3,2,2.50016444846716,"M",0,0.25,0.0886603925876658,"LOW MED"
2,6,60.0128168041955,1,0,0.497102091519586,"M",0,0.25,0.00014596238741013,"LOW MED"
2,7,61.8100754961173,1,0,0.500842934772941,"M",0,0.25,0.000175177491693446,"LOW MED"
2,8,63.6784638908128,1,0,0.498502359120512,"M",0,0.25,0.000211762428073564,"LOW MED"
2,9,101.134446021837,2,1,1.49840103419681,"M",0,0.25,0.00940710129155939,"LOW MED"
2,10,96.9761652783422,2,1,1.49852885195782,"M",0,0.25,0.00618736781540586,"LOW MED"
2,11,100.958947995888,2,1,1.49909906902087,"M",0,0.25,0.00924249878561626,"LOW MED"
2,12,117.492776961023,3,2,2.5004807579038,"M",0,0.25,0.0476096939686885,"LOW MED"
2,13,151.131295856318,5,4,4.50044604422338,"M",0,0.25,0.603354095978479,"LOW MED"
3,1,98.2439932819552,3,1,1.4993085938663,"M",0,0.25,0.00703139914092086,"LOW MED"
3,2,146.537273594249,5,3,3.49938484532279,"M",0,0.25,0.488256731825279,"LOW MED"
3,3,207.152549423194,15,13,13.4997096739155,"M",0,0.25,0.997778683428508,"LOW MED"
3,4,144.646694560058,5,3,3.4996516094077,"M",0,0.25,0.440548401194955,"LOW MED"
3,5,209.330404616921,12,10,10.4999759675513,"M",0,0.25,0.998218567139791,"LOW MED"
3,6,61.3057069584425,2,0,0.499077928700578,"M",0,0.25,0.000166433978601769,"LOW MED"
3,7,189.359274896254,8,6,6.50002430385536,"M",0,0.25,0.98662414487043,"LOW MED"
3,8,98.6132171431779,3,1,1.49872842664283,"M",0,0.25,0.00729803640071421,"LOW MED"
3,9,143.722549937681,5,3,3.50121443612063,"M",0,0.25,0.417567449044681,"LOW MED"
3,10,171.399143541583,7,5,5.5006747861351,"M",0,0.25,0.922535284802626,"LOW MED"
3,11,143.064620003603,5,3,3.50180965008774,"M",0,0.25,0.401416018807643,"LOW MED"
3,12,95.7915422348806,3,1,1.49954637848524,"M",0,0.25,0.00549002935833668,"LOW MED"
3,13,187.956799674349,9,7,7.50055297996769,"M",0,0.25,0.984608690934761,"LOW MED"
4,1,175.245352129031,8,5,5.50046115368168,"M",0,0.25,0.946232432370538,"LOW MED"
4,2,91.5267571369453,4,1,1.50012520365053,"M",0,0.25,0.00356745035372874,"LOW MED"
4,3,62.3555761532129,3,0,0.498918110420787,"M",0,0.25,0.000185151739309768,"LOW MED"
4,4,60.5660594818188,3,0,0.499598957421277,"M",0,0.25,0.000154394741507523,"LOW MED"
4,5,191.897971087064,10,7,7.50095699265605,"M",0,0.25,0.989631884888604,"LOW MED"
4,6,137.447383747059,6,3,3.50044389752967,"M",0,0.25,0.274900464692106,"LOW MED"
4,7,168.001531691426,7,4,4.50080616619444,"M",0,0.25,0.894006518226035,"LOW MED"
4,8,188.129211691133,9,6,6.50025070541573,"M",0,0.25,0.984871736886011,"LOW MED"
4,9,136.449988238567,5,2,2.50075433009109,"M",0,0.25,0.255181066568271,"LOW MED"
4,10,62.7752097015585,3,0,0.498180642433989,"M",0,0.25,0.000193209295619336,"LOW MED"
