"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
35,2,212.843508954344,43,9,9.49949061334367,"FISHED",0.0703095315478681,0.25,0.998752353751797,"HIGH MED"
39,2,201.511991980788,46,8,8.50063678177712,"FISHED",0.0664521551603099,0.25,0.9960682541029,"HIGH MED"
39,4,159.670088153642,43,5,5.50037597858422,"FISHED",0.0703095315478681,0.25,0.783541330822802,"HIGH MED"
39,5,127.930413118365,40,2,2.49855398970452,"FISHED",0.0659232157746244,0.25,0.126068067278506,"HIGH MED"
39,9,187.968287781364,50,12,12.4992128269519,"FISHED",0.162085648174792,0.25,0.984626357283126,"HIGH MED"
40,8,228.142692370999,50,11,11.4991030368247,"FISHED",0.162085648174792,0.25,0.999735818655072,"HIGH MED"
40,10,160.579333380872,43,4,4.50156237342644,"FISHED",0.0703095315478681,0.25,0.798788886811135,"HIGH MED"
41,7,195.117949469378,53,13,13.5018371291071,"FISHED",0.223922436781231,0.25,0.992501532293719,"HIGH MED"
42,9,211.6826924502,51,10,10.4994528527136,"FISHED",0.237623252561111,0.25,0.998596508327681,"HIGH MED"
43,10,145.429743106958,45,3,3.49924156849547,"FISHED",0.037371113817244,0.25,0.460226234234615,"HIGH MED"
44,2,153.595657870051,46,3,3.5005878178901,"FISHED",0.0664521551603099,0.25,0.661429896927151,"HIGH MED"
44,9,239.036425014077,50,7,7.50051467026161,"FISHED",0.162085648174792,0.25,0.999912578086004,"HIGH MED"
45,2,205.84953108224,51,7,7.50038570654325,"FISHED",0.237623252561111,0.25,0.997465276728266,"HIGH MED"
46,4,171.883906200348,50,5,5.50001402680848,"FISHED",0.162085648174792,0.25,0.925980334205241,"HIGH MED"
48,5,171.966613076932,54,7,7.50116055992052,"FISHED",0.163947634055573,0.25,0.926553845217388,"HIGH MED"
48,9,203.928903636854,54,7,7.49915489139025,"FISHED",0.163947634055573,0.25,0.996921185199185,"HIGH MED"
49,1,165.171511604872,52,4,4.49870367474158,"FISHED",0.249978911602729,0.25,0.863538598612146,"HIGH MED"
49,6,173.915503263371,54,6,6.50086312217235,"FISHED",0.163947634055573,0.25,0.938934293828987,"HIGH MED"
49,11,178.794308087236,53,5,5.49944293861488,"FISHED",0.223922436781231,0.25,0.961880040399823,"HIGH MED"
50,9,192.53398023045,55,6,6.4994148160611,"FISHED",0.239661642648542,0.25,0.990273945669341,"HIGH MED"
51,2,190.883603284712,55,5,5.49919793983019,"FISHED",0.239661642648542,0.25,0.988520046964377,"HIGH MED"
51,10,144.693415555806,53,3,3.49913977634979,"FISHED",0.223922436781231,0.25,0.441717885726545,"HIGH MED"
52,7,146.716018110242,54,3,3.50125833733975,"FISHED",0.163947634055573,0.25,0.492792160167654,"HIGH MED"
52,12,142.794887599376,54,3,3.50052099167084,"FISHED",0.163947634055573,0.25,0.394853668017501,"HIGH MED"
52,13,177.137817548358,55,4,4.4998401662364,"FISHED",0.239661642648542,0.25,0.955210769670079,"HIGH MED"
53,6,128.695956856045,54,2,2.50010927781078,"FISHED",0.163947634055573,0.25,0.134883464850664,"HIGH MED"
53,8,171.114304232724,57,5,5.49972034959041,"FISHED",0.194975241886164,0.25,0.920443097893252,"HIGH MED"
54,1,213.523836257186,61,8,8.49984248385347,"FISHED",0.153722689299945,0.25,0.998835529122632,"HIGH MED"
54,7,205.522789184847,63,10,10.4991474043951,"FISHED",0.27125924723763,0.25,0.997380001214507,"HIGH MED"
54,13,129.565515605974,55,2,2.49862636571643,"FISHED",0.239661642648542,0.25,0.145521851804475,"HIGH MED"
55,1,147.933411734564,57,3,3.49950744206673,"FISHED",0.194975241886164,0.25,0.523675160908729,"HIGH MED"
57,1,154.631660266838,61,5,5.49917660290753,"FISHED",0.153722689299945,0.25,0.684571404192416,"HIGH MED"
57,4,165.779689608416,60,4,4.49993875773525,"FISHED",0.202134458607206,0.25,0.870653198859576,"HIGH MED"
58,9,162.38256950217,61,4,4.49938238572727,"FISHED",0.153722689299945,0.25,0.82661562736357,"HIGH MED"
59,1,176.136121655053,66,8,8.49984290550506,"FISHED",0.167293889160004,0.25,0.950652417888596,"HIGH MED"
59,2,163.451007494706,61,3,3.49954706680184,"FISHED",0.153722689299945,0.25,0.841617137318128,"HIGH MED"
59,13,190.197744982373,63,5,5.49879099094299,"FISHED",0.27125924723763,0.25,0.987702308676682,"HIGH MED"
60,6,145.39876904537,62,3,3.49984440831204,"FISHED",0.191959999365873,0.25,0.459445090084619,"HIGH MED"
60,9,143.43356085079,62,3,3.50018818080551,"FISHED",0.191959999365873,0.25,0.410449120474064,"HIGH MED"
61,2,165.674750704455,64,4,4.49974291875792,"FISHED",0.1951431989318,0.25,0.869448561403927,"HIGH MED"
62,5,145.922026195773,64,3,3.50018505916509,"FISHED",0.1951431989318,0.25,0.472664970957849,"HIGH MED"
63,2,209.558173994045,69,7,7.49851472337606,"FISHED",0.207395975509073,0.25,0.998259220890706,"HIGH MED"
63,4,175.07336848356,67,5,5.49942168475462,"FISHED",0.157077866594562,0.25,0.945337075614936,"HIGH MED"
67,1,151.646289067795,69,3,3.49856584861101,"FISHED",0.207395975509073,0.25,0.615797585716271,"HIGH MED"
67,9,170.662936514666,70,4,4.49919143007146,"FISHED",0.281394088047066,0.25,0.917021868966884,"HIGH MED"
68,5,124.185112277672,69,2,2.50017759112748,"FISHED",0.207395975509073,0.25,0.0897697265373075,"HIGH MED"
68,6,152.31634285958,70,3,3.5002094117802,"FISHED",0.281394088047066,0.25,0.631761456382035,"HIGH MED"
69,1,164.672641521244,72,4,4.49911392324961,"FISHED",0.176862121144349,0.25,0.857459200787013,"HIGH MED"
