"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
29,7,189.763497210834,40,12,12.4984245828287,"FISHED",1.55862196064776,0.25,0.987155090669894,"LOW MED"
30,9,207.248853104322,40,11,11.4981142385985,"FISHED",1.55862196064776,0.25,0.997800249944434,"LOW MED"
30,11,190.906735611435,41,12,12.4996061400335,"FISHED",1.32570254505136,0.25,0.988546669612821,"LOW MED"
32,10,210.817048110657,40,9,9.4987321234003,"FISHED",1.55862196064776,0.25,0.998467768479407,"LOW MED"
34,7,215.102484328394,41,8,8.49975919959978,"FISHED",1.32570254505136,0.25,0.999007813932766,"LOW MED"
34,8,192.949330088195,40,7,7.49886492162156,"FISHED",1.55862196064776,0.25,0.990671832805323,"LOW MED"
34,12,199.117424804819,40,7,7.49991325534545,"FISHED",1.55862196064776,0.25,0.994991541766731,"LOW MED"
34,14,161.349527992243,40,7,7.49853969398931,"FISHED",1.55862196064776,0.25,0.811064471390466,"LOW MED"
35,6,168.427499331637,40,6,6.50131945634778,"FISHED",1.55862196064776,0.25,0.898035508066429,"LOW MED"
36,8,176.099013173262,43,8,8.49995765410249,"FISHED",1.41036347232904,0.25,0.950475365049298,"LOW MED"
36,10,189.145745923748,41,6,6.50085928293981,"FISHED",1.32570254505136,0.25,0.986334994569056,"LOW MED"
36,11,207.875668479403,41,6,6.50126285760367,"FISHED",1.32570254505136,0.25,0.997935604740805,"LOW MED"
36,12,198.983248625074,41,6,6.50195495292304,"FISHED",1.32570254505136,0.25,0.994923192289285,"LOW MED"
37,1,197.953180372073,41,5,5.49962706161375,"FISHED",1.32570254505136,0.25,0.994366626977399,"LOW MED"
37,3,173.960368688813,40,4,4.50011391748509,"FISHED",1.55862196064776,0.25,0.939194957611419,"LOW MED"
37,4,169.912024205446,40,4,4.49992686651717,"FISHED",1.55862196064776,0.25,0.911032895431557,"LOW MED"
38,1,153.5773934469,40,3,3.50088691392101,"FISHED",1.55862196064776,0.25,0.66101449084257,"LOW MED"
38,3,140.879125922354,40,3,3.49925220685069,"FISHED",1.55862196064776,0.25,0.349447900535434,"LOW MED"
38,4,145.590003644963,40,3,3.50083279071213,"FISHED",1.55862196064776,0.25,0.464270930110494,"LOW MED"
38,5,135.529800654681,40,3,3.50005326279164,"FISHED",1.55862196064776,0.25,0.237833058480744,"LOW MED"
38,7,168.79362384898,42,5,5.5010432460975,"FISHED",1.56368418495593,0.25,0.901389389131334,"LOW MED"
38,8,160.9482333112,41,4,4.50217203623458,"FISHED",1.32570254505136,0.25,0.804741581568782,"LOW MED"
38,10,155.448782532639,41,4,4.49882404409061,"FISHED",1.32570254505136,0.25,0.702206031527867,"LOW MED"
39,1,181.273493902207,43,5,5.50025611988559,"FISHED",1.41036347232904,0.25,0.970109532215195,"LOW MED"
39,2,156.251254878032,41,3,3.4993043941316,"FISHED",1.32570254505136,0.25,0.718958625475017,"LOW MED"
39,4,130.214387107343,40,2,2.49971931055783,"FISHED",1.55862196064776,0.25,0.153906681696126,"LOW MED"
39,6,130.100438169207,40,2,2.50264867982946,"FISHED",1.55862196064776,0.25,0.152406132428574,"LOW MED"
39,11,147.844673339133,41,3,3.50031295443085,"FISHED",1.32570254505136,0.25,0.521427291657831,"LOW MED"
39,12,153.612296314463,41,3,3.50084807133686,"FISHED",1.32570254505136,0.25,0.661808105339116,"LOW MED"
40,5,150.884186454716,42,3,3.50038781091515,"FISHED",1.56368418495593,0.25,0.597334409591946,"LOW MED"
40,6,141.601252777108,42,3,3.50084627765104,"FISHED",1.56368418495593,0.25,0.36629427573771,"LOW MED"
40,8,165.925048317003,43,4,4.49922201550746,"FISHED",1.41036347232904,0.25,0.872306185753482,"LOW MED"
40,9,152.173862185644,43,4,4.50035747997262,"FISHED",1.41036347232904,0.25,0.62838964006434,"LOW MED"
40,10,131.059995310914,41,2,2.499738319321,"FISHED",1.32570254505136,0.25,0.165421976861595,"LOW MED"
41,2,194.421110078449,45,5,5.49878457072439,"FISHED",1.50476785543437,0.25,0.991956206040178,"LOW MED"
41,5,138.50654664464,44,4,4.50111869391213,"FISHED",1.44989452295886,0.25,0.296846401082384,"LOW MED"
41,12,176.547723267052,45,5,5.50058110195945,"FISHED",1.50476785543437,0.25,0.952576413851098,"LOW MED"
42,1,138.931309717485,44,3,3.49934403708794,"FISHED",1.44989452295886,0.25,0.305926429749287,"LOW MED"
42,3,144.85481897357,45,4,4.49994327711777,"FISHED",1.50476785543437,0.25,0.445762911140604,"LOW MED"
42,4,150.53642202721,45,4,4.50078437027366,"FISHED",1.50476785543437,0.25,0.588813191996809,"LOW MED"
42,12,125.59583088319,43,2,2.50101704606911,"FISHED",1.41036347232904,0.25,0.102181599637109,"LOW MED"
43,3,118.503798405916,44,2,2.50275633938133,"FISHED",1.44989452295886,0.25,0.0524864036459549,"LOW MED"
43,5,145.944094270569,45,3,3.49925623870523,"FISHED",1.50476785543437,0.25,0.473223486760247,"LOW MED"
43,6,135.446955337252,45,3,3.4994596975666,"FISHED",1.50476785543437,0.25,0.236311685696004,"LOW MED"
44,2,158.342204401525,47,4,4.49855104452774,"FISHED",1.3824665934157,0.25,0.759803223051732,"LOW MED"
44,6,152.762305203497,46,3,3.49939670335586,"FISHED",1.34340001170221,0.25,0.642231006471872,"LOW MED"
44,11,127.927143262724,45,2,2.49906671595828,"FISHED",1.50476785543437,0.25,0.126031494165524,"LOW MED"
45,4,126.956656200973,46,2,2.50005341059118,"FISHED",1.34340001170221,0.25,0.115571900355269,"LOW MED"
45,5,119.155582151689,46,2,2.50104096078741,"FISHED",1.34340001170221,0.25,0.0558766641189911,"LOW MED"
45,6,123.400501761788,46,2,2.50073383932942,"FISHED",1.34340001170221,0.25,0.0834695658022365,"LOW MED"
45,9,145.257041841328,47,3,3.49858476281029,"FISHED",1.3824665934157,0.25,0.455873428115332,"LOW MED"
46,3,148.942657854734,48,3,3.50005286541461,"FISHED",1.5656505475919,0.25,0.549151419769904,"LOW MED"
46,7,97.2115935945647,46,1,1.50081101895658,"FISHED",1.34340001170221,0.25,0.00633610160448194,"LOW MED"
47,2,135.694861976823,48,2,2.49986965362252,"FISHED",1.5656505475919,0.25,0.240884284304487,"LOW MED"
48,6,182.124713623339,52,5,5.50086267670173,"FISHED",1.25644734897841,0.25,0.972516353107264,"LOW MED"
48,9,134.294427709965,49,2,2.49874641368848,"FISHED",1.56606257216913,0.25,0.215848244893171,"LOW MED"
49,3,128.505109212597,50,2,2.50017814812206,"FISHED",1.2774716947586,0.25,0.132638293946201,"LOW MED"
50,2,143.012887779742,52,3,3.50047436410714,"FISHED",1.25644734897841,0.25,0.400154598914061,"LOW MED"
50,8,133.893260231771,51,2,2.49983701081166,"FISHED",1.24986976362985,0.25,0.20903393400751,"LOW MED"
51,1,166.882453980629,54,4,4.50003010574733,"FISHED",1.29232186152746,0.25,0.882747848934793,"LOW MED"
51,4,142.217132913073,53,3,3.49952112477791,"FISHED",1.26521519433805,0.25,0.380926898675921,"LOW MED"
51,5,121.375149140604,52,2,2.50149115929254,"FISHED",1.25644734897841,0.25,0.0690257459039171,"LOW MED"
51,6,146.729472806776,53,3,3.50007803153001,"FISHED",1.26521519433805,0.25,0.493133614340002,"LOW MED"
51,7,156.018499836806,53,3,3.49910256199576,"FISHED",1.26521519433805,0.25,0.7141589643391,"LOW MED"
52,1,158.362464452043,55,4,4.50077894687604,"FISHED",1.26073489494184,0.25,0.760178438923629,"LOW MED"
52,5,146.975410150296,55,4,4.49942912940736,"FISHED",1.26073489494184,0.25,0.499375833841791,"LOW MED"
52,6,170.048065686911,56,5,5.49895684341715,"FISHED",1.28686629777392,0.25,0.912146097117033,"LOW MED"
