"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
30,11,229.13170376528,40,11,11.4982890820622,"FISHED",1.24163587972107,0.25,0.999761052385743,"HIGH LOW"
34,8,192.771573534394,42,9,9.49964349100536,"FISHED",1.30431251401697,0.25,0.99050356248419,"HIGH LOW"
35,3,193.139978095369,40,6,6.50111595654471,"FISHED",1.24163587972107,0.25,0.990849024805794,"HIGH LOW"
36,2,198.213860144935,40,5,5.50073390277479,"FISHED",1.24163587972107,0.25,0.994512964668489,"HIGH LOW"
36,7,159.028161283202,40,5,5.49974806511089,"FISHED",1.24163587972107,0.25,0.77228306892596,"HIGH LOW"
36,8,192.602663623387,40,5,5.49895120881865,"FISHED",1.24163587972107,0.25,0.990340882367367,"HIGH LOW"
36,13,185.182919611261,40,5,5.50078371112304,"FISHED",1.24163587972107,0.25,0.979703522514066,"HIGH LOW"
37,7,170.269993303094,40,4,4.50075316301921,"FISHED",1.24163587972107,0.25,0.913935089799944,"HIGH LOW"
37,9,167.778820644347,40,4,4.49920196643889,"FISHED",1.24163587972107,0.25,0.891844625465271,"HIGH LOW"
37,11,179.151140079768,40,4,4.50163647494628,"FISHED",1.24163587972107,0.25,0.963186474959181,"HIGH LOW"
38,5,153.336658618207,40,3,3.5009117350235,"FISHED",1.24163587972107,0.25,0.655516215727801,"HIGH LOW"
38,9,154.976898293212,41,4,4.50077139065674,"FISHED",1.18141380390574,0.25,0.692091062312153,"HIGH LOW"
38,11,193.926393658031,42,5,5.4993030677195,"FISHED",1.30431251401697,0.25,0.991545352238459,"HIGH LOW"
39,4,143.093462453269,41,3,3.49979940952496,"FISHED",1.18141380390574,0.25,0.402119871183724,"HIGH LOW"
39,5,146.585689308731,41,3,3.49964692116187,"FISHED",1.18141380390574,0.25,0.489485063017887,"HIGH LOW"
39,7,140.869377002759,41,3,3.49782477253387,"FISHED",1.18141380390574,0.25,0.349222911777733,"HIGH LOW"
39,8,144.262798925265,41,3,3.49868528397711,"FISHED",1.18141380390574,0.25,0.430965129372323,"HIGH LOW"
39,10,132.433200422531,41,3,3.50066953980273,"FISHED",1.18141380390574,0.25,0.185578237404074,"HIGH LOW"
39,14,147.954258973281,42,4,4.50230482967678,"FISHED",1.30431251401697,0.25,0.524203115266594,"HIGH LOW"
40,1,147.307181185906,42,3,3.50144714835981,"FISHED",1.30431251401697,0.25,0.507796577120365,"HIGH LOW"
40,2,150.333664891396,42,3,3.5004292141944,"FISHED",1.30431251401697,0.25,0.583820016691286,"HIGH LOW"
40,3,159.513717335165,43,4,4.50016770998819,"FISHED",1.24126707420279,0.25,0.780836454093167,"HIGH LOW"
40,6,148.865459115823,42,3,3.49954640119185,"FISHED",1.30431251401697,0.25,0.547210074836767,"HIGH LOW"
40,7,159.053806937157,44,5,5.49993883862202,"FISHED",1.20130322649538,0.25,0.772740664830195,"HIGH LOW"
40,8,172.73792176956,43,4,4.49930599521688,"FISHED",1.24126707420279,0.25,0.931708355414286,"HIGH LOW"
40,10,128.945179861794,41,2,2.5008844186189,"FISHED",1.18141380390574,0.25,0.137863584614854,"HIGH LOW"
41,5,135.920159063689,42,2,2.49877844030154,"FISHED",1.30431251401697,0.25,0.245091932017966,"HIGH LOW"
41,6,121.392589108802,42,2,2.50022781352121,"FISHED",1.30431251401697,0.25,0.0691396214484747,"HIGH LOW"
41,7,150.790649232787,43,3,3.50109922222667,"FISHED",1.24126707420279,0.25,0.59504802410046,"HIGH LOW"
41,9,154.46263409909,44,4,4.49852473778489,"FISHED",1.20130322649538,0.25,0.68085395141604,"HIGH LOW"
41,11,123.436585296676,42,2,2.49910106596435,"FISHED",1.30431251401697,0.25,0.0837502716393838,"HIGH LOW"
41,13,147.963424049863,43,3,3.5006741243743,"FISHED",1.24126707420279,0.25,0.524435202920229,"HIGH LOW"
42,6,150.667015112176,45,4,4.50192873876779,"FISHED",1.21295427671673,0.25,0.592019638225476,"HIGH LOW"
42,8,168.007745226346,45,4,4.50124736608572,"FISHED",1.21295427671673,0.25,0.89406628436422,"HIGH LOW"
42,10,153.543675870704,44,3,3.50042281970459,"FISHED",1.20130322649538,0.25,0.660246966681201,"HIGH LOW"
43,7,139.614009804428,45,3,3.49963974602631,"FISHED",1.21295427671673,0.25,0.320839353079826,"HIGH LOW"
