"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG"
84,0,0.500912275944983,4.99208529465026,"LOW LOW","late","low","R2"
48,2,2.49993396262349,25.7230887472623,"LOW LOW","early","low","R2"
18,2,2.50237218060529,22.1872256912987,"LOW LOW","early","low","R2"
74,2,2.49930595696714,22.5164072119154,"LOW LOW","early","low","R2"
21,3,3.50074741423154,27.831166165841,"LOW LOW","early","low","R2"
55,1,1.50175639641685,15.8040795166388,"LOW LOW","early","low","R2"
40,11,11.4989909542618,32.5095030886247,"LOW LOW","early","low","R2"
51,0,0.498903174976125,5.12374987824976,"LOW LOW","early","low","R2"
6,2,2.50050180157282,23.1017817617545,"LOW LOW","early","low","R2"
6,0,0.49859532519988,5.07129252322634,"LOW LOW","early","low","R2"
5,0,0.500702150636244,4.97042897989201,"LOW LOW","early","low","R2"
62,0,0.49872545594622,4.90909315259977,"LOW LOW","early","low","R2"
47,0,0.498653346280121,4.908131822495,"LOW LOW","early","low","R2"
8,5,5.50155698824807,29.8253065686627,"LOW LOW","early","low","R2"
61,3,3.49920017703627,24.7288395018084,"LOW LOW","early","low","R2"
37,5,5.50009102796847,33.3198641167911,"LOW LOW","early","low","R2"
55,1,1.49968888149857,15.6056009660338,"LOW LOW","early","low","R2"
54,1,1.50076676568922,16.21091140279,"LOW LOW","early","low","R2"
18,0,0.500998436851544,5.21757596716462,"LOW LOW","early","low","R2"
93,3,3.49942906632896,27.3678148903952,"LOW LOW","late","low","R2"
82,1,1.4995959276435,15.8719176209174,"LOW LOW","late","low","R2"
10,1,1.49746745706717,16.029842510076,"LOW LOW","early","low","R2"
37,4,4.50250738687369,35.7419043237659,"LOW LOW","early","low","R2"
6,0,0.499948064221891,5.07865984914576,"LOW LOW","early","low","R2"
66,0,0.501298605004634,5.03762896209649,"LOW LOW","early","low","R2"
81,0,0.501002144180729,4.93828403678877,"LOW LOW","late","low","R2"
24,5,5.50054518563015,29.9363471218721,"LOW LOW","early","low","R2"
60,3,3.500064298015,27.7758684759935,"LOW LOW","early","low","R2"
21,4,4.49832924229358,31.53150095104,"LOW LOW","early","low","R2"
63,4,4.4993187271013,32.4833633359561,"LOW LOW","early","low","R2"
87,2,2.49952203342711,21.8681094681869,"LOW LOW","late","low","R2"
86,0,0.500443902701099,4.85808416356295,"LOW LOW","late","low","R2"
22,1,1.49987304897558,16.1551296946093,"LOW LOW","early","low","R2"
64,4,4.49826060818704,30.1879629116483,"LOW LOW","early","low","R2"
30,1,1.50000327881199,16.2237220303675,"LOW LOW","early","low","R2"
38,1,1.49913269177803,15.4297354515869,"LOW LOW","early","low","R2"
57,0,0.499382649094172,4.95615970869886,"LOW LOW","early","low","R2"
3,2,2.50004823024881,22.6906775886365,"LOW LOW","early","low","R2"
19,2,2.50070635443936,22.6944298100319,"LOW LOW","early","low","R2"
31,4,4.49957772968323,29.0786801065018,"LOW LOW","early","low","R2"
26,1,1.49985096149061,15.736664218842,"LOW LOW","early","low","R2"
45,1,1.50012883251048,16.3904399905176,"LOW LOW","early","low","R2"
37,3,3.49928446650903,27.4593376123715,"LOW LOW","early","low","R2"
90,0,0.49894649366349,4.91836072795868,"LOW LOW","late","low","R2"
18,3,3.50122619350743,27.6172441881016,"LOW LOW","early","low","R2"
78,0,0.501071184481635,4.83979243750839,"LOW LOW","late","low","R2"
32,2,2.50016776733623,23.4217631126969,"LOW LOW","early","low","R2"
6,0,0.499427118760638,5.26435725142594,"LOW LOW","early","low","R2"
68,0,0.498950685065723,4.87595473990123,"LOW LOW","early","low","R2"
50,1,1.49953379629974,16.066819626152,"LOW LOW","early","low","R2"
39,6,6.49873178022916,40.4466294388247,"LOW LOW","early","low","R2"
73,2,2.49976680726316,21.6656755863969,"LOW LOW","early","low","R2"
24,3,3.49976507541858,26.1294091845258,"LOW LOW","early","low","R2"
10,2,2.49801307008457,22.8173128799234,"LOW LOW","early","low","R2"
73,1,1.50004671931679,15.3973294115511,"LOW LOW","early","low","R2"
25,1,1.50079925001637,16.4870702945923,"LOW LOW","early","low","R2"
23,6,6.4996980550514,34.3368122913134,"LOW LOW","early","low","R2"
38,2,2.50128999901317,20.8631662555605,"LOW LOW","early","low","R2"
34,6,6.50062112241941,34.568358902664,"LOW LOW","early","low","R2"
36,5,5.49899993133597,32.9551755661478,"LOW LOW","early","low","R2"
1,0,0.497940656298245,4.92822103475792,"LOW LOW","early","low","R2"
7,1,1.50089937930414,16.4816818828615,"LOW LOW","early","low","R2"
1,0,0.501586757264708,5.06742545296569,"LOW LOW","early","low","R2"
21,11,11.5010551836178,33.5859515297625,"LOW LOW","early","low","R2"
53,2,2.50090349628941,23.5966332131643,"LOW LOW","early","low","R2"
7,0,0.499570133182388,4.85234838315755,"LOW LOW","early","low","R2"
10,0,0.500314847615655,5.04552720861568,"LOW LOW","early","low","R2"
12,0,0.499477191237469,4.93831210930805,"LOW LOW","early","low","R2"
5,0,0.498034404662331,4.98106770469107,"LOW LOW","early","low","R2"
33,2,2.50048373529858,22.6508747512002,"LOW LOW","early","low","R2"
39,3,3.49938470562379,27.6860702870555,"LOW LOW","early","low","R2"
12,5,5.49968305259651,32.504503080295,"LOW LOW","early","low","R2"
68,2,2.49904404424514,25.3310693343824,"LOW LOW","early","low","R2"
17,3,3.50031174185651,27.0646457794955,"LOW LOW","early","low","R2"
57,4,4.50000460124731,29.3189853324772,"LOW LOW","early","low","R2"
30,0,0.500866277056618,4.86800229836073,"LOW LOW","early","low","R2"
59,0,0.499984069143221,5.10656024714262,"LOW LOW","early","low","R2"
7,2,2.49998565875944,24.5561472670948,"LOW LOW","early","low","R2"
26,2,2.50102100169837,22.8496468294976,"LOW LOW","early","low","R2"
50,0,0.501071650813401,4.86519771790198,"LOW LOW","early","low","R2"
82,1,1.50137698299611,16.1317522192326,"LOW LOW","late","low","R2"
82,0,0.501262751505837,4.992149626522,"LOW LOW","late","low","R2"
25,1,1.49982694464565,16.3216747376339,"LOW LOW","early","low","R2"
17,7,7.50106466806612,33.1233276232723,"LOW LOW","early","low","R2"
86,4,4.50184503586562,29.9591627453444,"LOW LOW","late","low","R2"
43,6,6.49981794743896,33.3275461133309,"LOW LOW","early","low","R2"
18,0,0.499707189013962,5.155990774417,"LOW LOW","early","low","R2"
35,1,1.50081331134181,15.7589810171523,"LOW LOW","early","low","R2"
96,1,1.49883838418782,15.071505096072,"LOW LOW","late","low","R2"
36,7,7.49934054999542,31.728137922303,"LOW LOW","early","low","R2"
39,9,9.50014563498245,34.404329474468,"LOW LOW","early","low","R2"
39,1,1.50007415605945,16.3553396255562,"LOW LOW","early","low","R2"
32,1,1.49915725394003,15.9624045337195,"LOW LOW","early","low","R2"
50,0,0.499304249548205,5.07571868125284,"LOW LOW","early","low","R2"
84,0,0.500905667746813,5.29494695888538,"LOW LOW","late","low","R2"
73,0,0.500049445273711,5.06668115521311,"LOW LOW","early","low","R2"
15,3,3.49946099600385,26.3792699136518,"LOW LOW","early","low","R2"
12,2,2.49965233912279,22.970419508032,"LOW LOW","early","low","R2"
38,0,0.497297135710456,4.94987287428273,"LOW LOW","early","low","R2"
41,1,1.49970797367053,15.1786052605962,"LOW LOW","early","low","R2"
6,0,0.499908014950731,4.84371277030963,"LOW LOW","early","low","R2"
72,0,0.500592252476846,5.08202774199694,"LOW LOW","early","low","R2"
60,3,3.50154484768162,26.2826303747206,"LOW LOW","early","low","R2"
1,1,1.49974306072607,15.19024433424,"LOW LOW","early","low","R2"
84,0,0.499860524077127,5.13073455475548,"LOW LOW","late","low","R2"
42,2,2.50004917205709,23.1765464127051,"LOW LOW","early","low","R2"
82,0,0.500111406762411,5.12797482826527,"LOW LOW","late","low","R2"
12,1,1.49879298684597,16.0989154782665,"LOW LOW","early","low","R2"
30,2,2.50028368828711,23.0965133652322,"LOW LOW","early","low","R2"
78,1,1.49949147496024,16.176244592771,"LOW LOW","late","low","R2"
18,2,2.49949046034288,22.076666434136,"LOW LOW","early","low","R2"
0,0,0.501776902806454,5.00473727393797,"LOW LOW","early","low","R2"
2,1,1.5009991583169,15.9544653608854,"LOW LOW","early","low","R2"
71,0,0.500905070346123,4.92778481196195,"LOW LOW","early","low","R2"
68,1,1.49995694572135,15.3850236029429,"LOW LOW","early","low","R2"
78,1,1.49850076768787,15.813009302954,"LOW LOW","late","low","R2"
0,0,0.49835511956235,5.04761319020474,"LOW LOW","early","low","R2"
69,0,0.500102777350607,4.96093410890237,"LOW LOW","early","low","R2"
19,2,2.49956880045054,22.5428379311235,"LOW LOW","early","low","R2"
32,6,6.49848153330205,32.2107392161085,"LOW LOW","early","low","R2"
89,1,1.50020975922416,16.7453195227801,"LOW LOW","late","low","R2"
25,5,5.50085099774904,32.3990138498139,"LOW LOW","early","low","R2"
16,1,1.50052229217,15.7048044683675,"LOW LOW","early","low","R2"
49,0,0.499182112599214,4.94135287853533,"LOW LOW","early","low","R2"
23,0,0.498100057535304,5.26605985765091,"LOW LOW","early","low","R2"
65,1,1.49990692477479,17.0685707882228,"LOW LOW","early","low","R2"
58,3,3.50118242389509,26.1884413810521,"LOW LOW","early","low","R2"
81,0,0.499603177805048,4.87510213087925,"LOW LOW","late","low","R2"
74,0,0.499209969672114,4.9787663296777,"LOW LOW","early","low","R2"
82,0,0.499953640079991,4.7825479345581,"LOW LOW","late","low","R2"
2,2,2.49931951127447,22.0149978533452,"LOW LOW","early","low","R2"
54,0,0.500783466880541,4.77703280938483,"LOW LOW","early","low","R2"
9,6,6.50149884713734,33.6758458994253,"LOW LOW","early","low","R2"
51,2,2.49647530916054,22.4077883906463,"LOW LOW","early","low","R2"
40,8,8.50193089505696,36.0134303184275,"LOW LOW","early","low","R2"
33,0,0.498265244160479,4.9124251310142,"LOW LOW","early","low","R2"
91,0,0.499987709696327,5.03803414518555,"LOW LOW","late","low","R2"
35,1,1.50021447186023,15.2859066452311,"LOW LOW","early","low","R2"
27,3,3.50027310887663,25.6658266913768,"LOW LOW","early","low","R2"
23,1,1.5004999867875,16.3100135939842,"LOW LOW","early","low","R2"
42,0,0.501293368655557,5.0257970285956,"LOW LOW","early","low","R2"
13,5,5.49919743369963,32.2963919163374,"LOW LOW","early","low","R2"
19,4,4.49878412678313,31.4775909526832,"LOW LOW","early","low","R2"
13,4,4.50118297077883,28.7953909331293,"LOW LOW","early","low","R2"
98,0,0.499919038685259,5.11554970481376,"LOW LOW","late","low","R2"
10,0,0.501166070557025,4.92995594723191,"LOW LOW","early","low","R2"
46,1,1.50048545095105,16.2463614026805,"LOW LOW","early","low","R2"
26,6,6.49951565798318,33.9557556976843,"LOW LOW","early","low","R2"
12,0,0.498570792922356,5.16828691862506,"LOW LOW","early","low","R2"
43,4,4.49963479016286,32.438056230725,"LOW LOW","early","low","R2"
52,10,10.4984708358292,37.5525907027712,"LOW LOW","early","low","R2"
96,1,1.49958836251811,14.9792207693507,"LOW LOW","late","low","R2"
75,1,1.5006798618369,15.8021536901096,"LOW LOW","late","low","R2"
65,2,2.49967150431951,23.2637678563903,"LOW LOW","early","low","R2"
21,2,2.49981466866101,22.0029310108852,"LOW LOW","early","low","R2"
11,0,0.498679606824979,4.82541640803791,"LOW LOW","early","low","R2"
7,2,2.50064035238938,24.2305198625827,"LOW LOW","early","low","R2"
57,1,1.49917800676323,15.4340812776515,"LOW LOW","early","low","R2"
21,2,2.49896333272409,22.5368077341701,"LOW LOW","early","low","R2"
23,0,0.500528083165619,5.06282249958284,"LOW LOW","early","low","R2"
9,0,0.500082173359471,4.89635942811634,"LOW LOW","early","low","R2"
12,5,5.50049786735977,31.855251464142,"LOW LOW","early","low","R2"
90,1,1.50000696305546,16.8020491231373,"LOW LOW","late","low","R2"
43,0,0.49972872842606,5.11912700586342,"LOW LOW","early","low","R2"
35,2,2.49942501204564,24.2213640703725,"LOW LOW","early","low","R2"
52,1,1.50027186567825,16.1130506770864,"LOW LOW","early","low","R2"
62,1,1.49848393493866,16.9449597931259,"LOW LOW","early","low","R2"
71,0,0.499057314148476,4.79704715315901,"LOW LOW","early","low","R2"
8,4,4.50032706910583,27.7697442129493,"LOW LOW","early","low","R2"
10,5,5.49945430866091,31.8579170985433,"LOW LOW","early","low","R2"
38,0,0.500329158061553,5.04847105460518,"LOW LOW","early","low","R2"
49,1,1.50127901354153,16.4765503174195,"LOW LOW","early","low","R2"
35,0,0.499449111478339,4.94228947154571,"LOW LOW","early","low","R2"
27,3,3.4996800026043,28.6790707788513,"LOW LOW","early","low","R2"
26,0,0.501579555510627,5.29267168432765,"LOW LOW","early","low","R2"
56,1,1.50113617408779,16.6647560566444,"LOW LOW","early","low","R2"
52,0,0.501680987824726,5.00582855898075,"LOW LOW","early","low","R2"
37,3,3.5006160393667,26.7010568164267,"LOW LOW","early","low","R2"
49,1,1.49976438820881,16.1457243228332,"LOW LOW","early","low","R2"
5,0,0.500344392339658,5.04557917802479,"LOW LOW","early","low","R2"
3,1,1.49979393260027,15.7450496381375,"LOW LOW","early","low","R2"
68,0,0.500834852771375,4.87418683951092,"LOW LOW","early","low","R2"
39,2,2.49907248592256,21.6390029195185,"LOW LOW","early","low","R2"
48,0,0.497915989128402,5.23357264976353,"LOW LOW","early","low","R2"
12,0,0.500000832425724,4.91127320672816,"LOW LOW","early","low","R2"
24,3,3.50083820025323,28.9096662161545,"LOW LOW","early","low","R2"
60,2,2.49884304047993,22.7189112249942,"LOW LOW","early","low","R2"
38,6,6.50015155768066,36.0918993385723,"LOW LOW","early","low","R2"
32,0,0.499412595068496,5.04604221398196,"LOW LOW","early","low","R2"
20,1,1.50105022237331,15.5963761266263,"LOW LOW","early","low","R2"
17,2,2.49905729914054,21.631078325831,"LOW LOW","early","low","R2"
29,0,0.502532766676924,5.21439131189067,"LOW LOW","early","low","R2"
74,0,0.501381202598043,5.00064073615924,"LOW LOW","early","low","R2"
62,3,3.50145402802063,27.7171764521007,"LOW LOW","early","low","R2"
79,1,1.49884502036823,16.3951882758571,"LOW LOW","late","low","R2"
15,1,1.5008632875296,15.650223685782,"LOW LOW","early","low","R2"
21,7,7.50103368952982,35.414165530803,"LOW LOW","early","low","R2"
27,4,4.50064515810092,32.4931027570036,"LOW LOW","early","low","R2"
30,1,1.50080863185147,16.0141470233113,"LOW LOW","early","low","R2"
70,1,1.49936172093663,15.8511724185097,"LOW LOW","early","low","R2"
36,2,2.5004080532197,22.9722378902145,"LOW LOW","early","low","R2"
44,0,0.500902039822863,4.98303014018384,"LOW LOW","early","low","R2"
92,0,0.499071489475752,5.03766511147038,"LOW LOW","late","low","R2"
36,0,0.499149001873714,5.00456413863172,"LOW LOW","early","low","R2"
72,4,4.50004409049195,29.055540763356,"LOW LOW","early","low","R2"
13,3,3.49918405669125,25.296777327676,"LOW LOW","early","low","R2"
17,1,1.4984694548852,15.8016708130372,"LOW LOW","early","low","R2"
20,4,4.49971576143116,28.1425618015822,"LOW LOW","early","low","R2"
20,0,0.500093888830232,5.08179319767525,"LOW LOW","early","low","R2"
43,0,0.500361168567433,5.21529659059248,"LOW LOW","early","low","R2"
25,4,4.50020385023705,30.0540446433551,"LOW LOW","early","low","R2"
78,0,0.500823983173415,4.90332342098831,"LOW LOW","late","low","R2"
80,0,0.49876074535354,4.9424110779834,"LOW LOW","late","low","R2"
11,0,0.499477590553933,5.30785893133233,"LOW LOW","early","low","R2"
11,1,1.49919117455995,15.6668458547167,"LOW LOW","early","low","R2"
70,0,0.500145065701341,4.95346379070338,"LOW LOW","early","low","R2"
23,8,8.49885164239405,34.8345675540679,"LOW LOW","early","low","R2"
49,0,0.50134345483552,5.06079572156646,"LOW LOW","early","low","R2"
26,4,4.49955656134648,29.6136826632382,"LOW LOW","early","low","R2"
5,5,5.5006765153217,31.4319583560114,"LOW LOW","early","low","R2"
25,4,4.49909496860907,29.7918145379718,"LOW LOW","early","low","R2"
38,3,3.49938329833554,25.2657079293118,"LOW LOW","early","low","R2"
35,0,0.499829321342768,4.92367871120667,"LOW LOW","early","low","R2"
19,5,5.49845338389333,31.0062318764005,"LOW LOW","early","low","R2"
55,0,0.499412650502265,5.28013030258891,"LOW LOW","early","low","R2"
69,1,1.49874433185447,15.6012114527028,"LOW LOW","early","low","R2"
48,1,1.49976322151412,15.1474790375868,"LOW LOW","early","low","R2"
17,2,2.49952382982186,23.0696589676664,"LOW LOW","early","low","R2"
5,5,5.49935481150616,29.4947040420153,"LOW LOW","early","low","R2"
8,0,0.500566709077962,5.07566986943805,"LOW LOW","early","low","R2"
17,4,4.50004516774377,29.7620875735428,"LOW LOW","early","low","R2"
57,1,1.49715615191907,16.3563789997693,"LOW LOW","early","low","R2"
4,1,1.49988468345742,16.526396806542,"LOW LOW","early","low","R2"
46,2,2.49935367127176,22.3939577815134,"LOW LOW","early","low","R2"
54,0,0.499286665300314,4.93432736790136,"LOW LOW","early","low","R2"
5,3,3.50012198969874,27.5927355978065,"LOW LOW","early","low","R2"
63,0,0.500654949461957,5.06256483943247,"LOW LOW","early","low","R2"
46,1,1.5002022177977,15.6594260082895,"LOW LOW","early","low","R2"
81,1,1.50063180755108,15.5825123530805,"LOW LOW","late","low","R2"
42,0,0.501225874205928,4.92101660484987,"LOW LOW","early","low","R2"
46,0,0.499142032020792,5.23269836174065,"LOW LOW","early","low","R2"
1,0,0.500114039265376,4.88563420898917,"LOW LOW","early","low","R2"
60,1,1.50222246599394,15.8723234179257,"LOW LOW","early","low","R2"
20,0,0.500985350213601,4.91168762124455,"LOW LOW","early","low","R2"
70,0,0.49945370055939,5.01343535196181,"LOW LOW","early","low","R2"
78,1,1.49931682537407,15.040342599451,"LOW LOW","late","low","R2"
28,1,1.49776012872901,15.9414421846177,"LOW LOW","early","low","R2"
65,2,2.49921334241163,22.0859181259447,"LOW LOW","early","low","R2"
9,7,7.50015355234366,33.8579735075122,"LOW LOW","early","low","R2"
10,2,2.50033765461597,23.0079054121025,"LOW LOW","early","low","R2"
9,2,2.50107319683737,23.3775100421629,"LOW LOW","early","low","R2"
41,0,0.500213873357224,5.03824358433421,"LOW LOW","early","low","R2"
11,4,4.50057812134119,32.243846618573,"LOW LOW","early","low","R2"
59,1,1.49951376178317,15.3142720971332,"LOW LOW","early","low","R2"
27,0,0.500039333817263,4.99016179331154,"LOW LOW","early","low","R2"
24,2,2.49962156130033,21.2322656645493,"LOW LOW","early","low","R2"
81,3,3.4987746278635,27.5307154368395,"LOW LOW","late","low","R2"
6,1,1.49871587525528,16.2640136664391,"LOW LOW","early","low","R2"
30,5,5.50025829832814,30.7966050814387,"LOW LOW","early","low","R2"
67,2,2.49905402043897,21.596691307556,"LOW LOW","early","low","R2"
17,1,1.50010163230888,15.8720068739615,"LOW LOW","early","low","R2"
36,3,3.50033670002447,31.7252700401855,"LOW LOW","early","low","R2"
37,7,7.50117260291081,38.3153992385937,"LOW LOW","early","low","R2"
38,1,1.50215965247658,15.4706637967751,"LOW LOW","early","low","R2"
17,2,2.4991794815981,23.9811562856918,"LOW LOW","early","low","R2"
43,0,0.500557518908088,4.91921097600488,"LOW LOW","early","low","R2"
11,8,8.50098312490272,36.6864595927485,"LOW LOW","early","low","R2"
22,5,5.50089438297818,33.5632918596596,"LOW LOW","early","low","R2"
67,0,0.500379459160304,4.77055523179405,"LOW LOW","early","low","R2"
36,0,0.499761753482426,4.82445018216365,"LOW LOW","early","low","R2"
23,8,8.49925500948449,35.16477099753,"LOW LOW","early","low","R2"
95,1,1.5023042006729,15.7125100861353,"LOW LOW","late","low","R2"
54,3,3.49873099263448,26.3714969224902,"LOW LOW","early","low","R2"
87,0,0.500296152413715,4.91441527607119,"LOW LOW","late","low","R2"
91,0,0.501050377024186,5.05360205009769,"LOW LOW","late","low","R2"
26,3,3.50118140557406,26.6104789787818,"LOW LOW","early","low","R2"
84,2,2.49878605250594,23.7285430272434,"LOW LOW","late","low","R2"
81,0,0.499310922125777,5.01515153103946,"LOW LOW","late","low","R2"
36,4,4.50271800696319,30.4935242302566,"LOW LOW","early","low","R2"
16,0,0.499295632908882,5.08797282683177,"LOW LOW","early","low","R2"
20,0,0.50131827374724,4.99079716405487,"LOW LOW","early","low","R2"
97,1,1.4992052959254,16.5501281844982,"LOW LOW","late","low","R2"
15,14,14.5002065511885,33.2428807979265,"LOW LOW","early","low","R2"
55,1,1.50159429772783,15.0356123255398,"LOW LOW","early","low","R2"
13,4,4.49931068964607,29.9346281244841,"LOW LOW","early","low","R2"
63,0,0.499577244792891,5.13283031846217,"LOW LOW","early","low","R2"
27,4,4.50020146587291,30.8534220185395,"LOW LOW","early","low","R2"
31,3,3.50066909905393,27.5461431080882,"LOW LOW","early","low","R2"
99,1,1.50145519439062,15.3093253841803,"LOW LOW","late","low","R2"
87,1,1.50070039770637,15.5758541291846,"LOW LOW","late","low","R2"
30,0,0.500923981283911,5.0848776940674,"LOW LOW","early","low","R2"
8,2,2.5003064870621,23.3255000386081,"LOW LOW","early","low","R2"
8,1,1.50063060682657,16.008909380587,"LOW LOW","early","low","R2"
48,0,0.497916274290364,5.12322673210076,"LOW LOW","early","low","R2"
77,1,1.50114073751209,15.4593216394004,"LOW LOW","late","low","R2"
58,1,1.50145913667233,15.2349600979732,"LOW LOW","early","low","R2"
19,3,3.49939109084698,25.6896163022373,"LOW LOW","early","low","R2"
18,3,3.49991968333702,28.3744589741662,"LOW LOW","early","low","R2"
100,1,1.49905659653615,15.7155358444856,"LOW LOW","late","low","R2"
2,1,1.49902953040355,15.5824948376309,"LOW LOW","early","low","R2"
39,4,4.49924905455205,30.5258682059024,"LOW LOW","early","low","R2"
81,0,0.500572332866581,4.95884036220128,"LOW LOW","late","low","R2"
14,0,0.500332049558755,5.03961979531741,"LOW LOW","early","low","R2"
16,6,6.49903078569353,32.4311114221329,"LOW LOW","early","low","R2"
28,1,1.50298482534271,16.1048904864757,"LOW LOW","early","low","R2"
78,0,0.498805904373648,4.88358545924732,"LOW LOW","late","low","R2"
6,3,3.50028393546814,28.2054890392797,"LOW LOW","early","low","R2"
53,1,1.49931628888701,16.2825472581849,"LOW LOW","early","low","R2"
17,0,0.498761503889682,4.7828536408543,"LOW LOW","early","low","R2"
26,7,7.5004646113225,31.4912548678524,"LOW LOW","early","low","R2"
53,0,0.499991622507608,5.06277575964314,"LOW LOW","early","low","R2"
11,0,0.50050608589458,4.84730618891674,"LOW LOW","early","low","R2"
77,4,4.49820530051712,30.9718707468764,"LOW LOW","late","low","R2"
32,3,3.49950016382074,27.1100331249502,"LOW LOW","early","low","R2"
26,0,0.499066272736694,4.95213672636084,"LOW LOW","early","low","R2"
29,1,1.49953007926144,15.9598299470632,"LOW LOW","early","low","R2"
99,0,0.500974224877345,5.09361903673409,"LOW LOW","late","low","R2"
97,0,0.500889921563689,4.91655084677984,"LOW LOW","late","low","R2"
31,5,5.50152394537862,33.9936763645289,"LOW LOW","early","low","R2"
23,2,2.4978700596119,23.7771488374636,"LOW LOW","early","low","R2"
42,0,0.500477195898052,5.04902722492792,"LOW LOW","early","low","R2"
37,12,12.4993140658254,37.2421342323882,"LOW LOW","early","low","R2"
47,1,1.49931565601658,16.9257628103972,"LOW LOW","early","low","R2"
25,1,1.50100007942452,15.114838201844,"LOW LOW","early","low","R2"
35,7,7.49995878199746,33.4163767738448,"LOW LOW","early","low","R2"
57,0,0.500435312503471,4.8288927808311,"LOW LOW","early","low","R2"
3,2,2.50118845607717,22.1307726615115,"LOW LOW","early","low","R2"
83,0,0.499823217057806,5.10285764289298,"LOW LOW","late","low","R2"
8,3,3.50015519451989,29.7810681174594,"LOW LOW","early","low","R2"
13,6,6.49820460278932,33.7169959900654,"LOW LOW","early","low","R2"
24,4,4.49861981965675,29.8098819327043,"LOW LOW","early","low","R2"
13,4,4.50062851177819,27.1425141779956,"LOW LOW","early","low","R2"
84,4,4.49907194334597,30.2744392179867,"LOW LOW","late","low","R2"
36,1,1.4985421855909,15.716932970234,"LOW LOW","early","low","R2"
44,2,2.49975264952991,22.6149936110088,"LOW LOW","early","low","R2"
34,0,0.500422633031633,4.88014567168399,"LOW LOW","early","low","R2"
98,7,7.4983379698468,35.4657395442068,"LOW LOW","late","low","R2"
26,6,6.50120360613442,31.8025919820703,"LOW LOW","early","low","R2"
87,1,1.50117863827313,16.5373762632573,"LOW LOW","late","low","R2"
84,2,2.50192220436162,23.0779457547032,"LOW LOW","late","low","R2"
44,0,0.500539620832877,5.02642774910838,"LOW LOW","early","low","R2"
