"","Predicted","Year","Length_cm","Age","Sex","Latitude_dd","Longitude_dd","REG"
"70",25.2066930011836,2003,25,0,"M",34.96555556,-120.77333333,"South_Early"
"71",25.2066930011836,2003,22,0,"M",34.96555556,-120.77333333,"South_Early"
"72",24.9116711887576,2003,24,0,"F",34.96555556,-120.77333333,"South_Early"
"73",24.9116711887576,2003,23,0,"F",34.96555556,-120.77333333,"South_Early"
"74",24.9116711887576,2003,25,0,"F",34.96555556,-120.77333333,"South_Early"
"75",24.9116711887576,2003,20,0,"F",34.96555556,-120.77333333,"South_Early"
"76",24.9116711887576,2003,22,0,"F",34.96555556,-120.77333333,"South_Early"
"77",24.9116711887576,2003,22,0,"F",34.96555556,-120.77333333,"South_Early"
"78",53.3767525098237,2003,55,3,"F",48.26055556,-124.94861111,"South_Early"
"79",47.0954140309608,2003,50,2,"F",48.26055556,-124.94861111,"South_Early"
"80",38.0210351414882,2003,44,1,"F",48.26055556,-124.94861111,"South_Early"
"81",49.7849895369412,2003,55,3,"M",48.26055556,-124.94861111,"South_Early"
"82",52.5572000491237,2003,51,4,"M",47.64722222,-124.96555556,"South_Early"
"83",49.7849895369412,2003,51,3,"M",47.64722222,-124.96555556,"South_Early"
"84",52.5572000491237,2003,53,4,"M",47.64722222,-124.96555556,"South_Early"
"85",52.5572000491237,2003,55,4,"M",47.64722222,-124.96555556,"South_Early"
"86",57.7247319766958,2003,50,4,"F",47.64722222,-124.96555556,"South_Early"
"87",57.7247319766958,2003,59,4,"F",45.13305556,-124.55472222,"South_Early"
"88",53.3767525098237,2003,50,3,"F",45.13305556,-124.55472222,"South_Early"
"89",52.5572000491237,2003,48,4,"M",45.13305556,-124.55472222,"South_Early"
"90",53.3767525098237,2003,58,3,"F",48.29222222,-125.44055556,"South_Early"
"91",53.3767525098237,2003,60,3,"F",48.29222222,-125.44055556,"South_Early"
"92",49.7849895369412,2003,51,3,"M",43.91805556,-124.74555556,"South_Early"
"93",49.7849895369412,2003,51,3,"M",43.91805556,-124.74555556,"South_Early"
"94",49.7849895369412,2003,46,3,"M",43.91805556,-124.74555556,"South_Early"
"95",49.7849895369412,2003,48,3,"M",43.91805556,-124.74555556,"South_Early"
"96",49.7849895369412,2003,50,3,"M",43.91805556,-124.74555556,"South_Early"
"97",52.5572000491237,2003,55,4,"M",43.91805556,-124.74555556,"South_Early"
"98",57.7247319766958,2003,57,4,"F",43.91805556,-124.74555556,"South_Early"
"99",57.7247319766958,2003,56,4,"F",43.91805556,-124.74555556,"South_Early"
"100",64.2598521831274,2003,70,7,"F",43.91805556,-124.74555556,"South_Early"
"101",65.2580776282125,2003,68,8,"F",43.91805556,-124.74555556,"South_Early"
"102",62.8177589196778,2003,57,6,"F",47.47888889,-124.83527778,"South_Early"
"103",57.7247319766958,2003,55,4,"F",47.47888889,-124.83527778,"South_Early"
"104",53.3767525098237,2003,56,3,"F",47.47888889,-124.83527778,"South_Early"
"105",53.3767525098237,2003,59,3,"F",47.47888889,-124.83527778,"South_Early"
"106",57.7247319766958,2003,59,4,"F",47.47888889,-124.83527778,"South_Early"
"107",53.3767525098237,2003,57,3,"F",47.47888889,-124.83527778,"South_Early"
"108",52.5572000491237,2003,52,4,"M",47.47888889,-124.83527778,"South_Early"
"109",49.7849895369412,2003,52,3,"M",47.47888889,-124.83527778,"South_Early"
"110",49.7849895369412,2003,50,3,"M",47.47888889,-124.83527778,"South_Early"
"111",49.7849895369412,2003,50,3,"M",47.47888889,-124.83527778,"South_Early"
"112",52.5572000491237,2003,56,4,"M",47.47888889,-124.83527778,"South_Early"
"113",62.8177589196778,2003,63,6,"F",42.88888889,-124.79972222,"South_Early"
"114",57.7247319766958,2003,58,4,"F",42.88888889,-124.79972222,"South_Early"
"115",53.3767525098237,2003,55,3,"F",42.88888889,-124.79972222,"South_Early"
"116",54.2372189346645,2003,51,5,"M",42.88888889,-124.79972222,"South_Early"
"117",52.5572000491237,2003,53,4,"M",42.88888889,-124.79972222,"South_Early"
"118",52.5572000491237,2003,54,4,"M",42.88888889,-124.79972222,"South_Early"
"119",53.3767525098237,2003,43,3,"F",34.36583333,-120.63833333,"South_Early"
"120",47.0954140309608,2003,41,2,"F",34.36583333,-120.63833333,"South_Early"
"121",57.7247319766958,2003,44,4,"F",34.36583333,-120.63833333,"South_Early"
"122",49.7849895369412,2003,42,3,"M",34.36583333,-120.63833333,"South_Early"
"123",45.2105462434772,2003,42,2,"M",34.36583333,-120.63833333,"South_Early"
"124",52.5572000491237,2003,45,4,"M",34.36583333,-120.63833333,"South_Early"
"125",52.5572000491237,2003,50,4,"M",42.89694444,-124.72166667,"South_Early"
"126",49.7849895369412,2003,48,3,"M",42.89694444,-124.72166667,"South_Early"
"127",54.2372189346645,2003,46,5,"M",42.89694444,-124.72166667,"South_Early"
"128",49.7849895369412,2003,53,3,"M",42.89694444,-124.72166667,"South_Early"
"129",49.7849895369412,2003,49,3,"M",42.89694444,-124.72166667,"South_Early"
"130",53.3767525098237,2003,50,3,"F",42.89694444,-124.72166667,"South_Early"
"131",57.7247319766958,2003,50,4,"F",42.89694444,-124.72166667,"South_Early"
"132",57.7247319766958,2003,54,4,"F",42.89694444,-124.72166667,"South_Early"
"133",64.2598521831274,2003,72,7,"F",42.89694444,-124.72166667,"South_Early"
"134",53.3767525098237,2003,49,3,"F",42.89694444,-124.72166667,"South_Early"
"135",57.7247319766958,2003,56,4,"F",48.17,-124.97916667,"South_Early"
"136",47.0954140309608,2003,50,2,"F",48.17,-124.97916667,"South_Early"
"137",49.7849895369412,2003,53,3,"M",48.17,-124.97916667,"South_Early"
"138",49.7849895369412,2003,52,3,"M",48.11388889,-125.60388889,"South_Early"
"139",49.7849895369412,2003,56,3,"M",48.11388889,-125.60388889,"South_Early"
"140",57.7247319766958,2003,54,4,"F",48.14027778,-125.31472222,"South_Early"
"141",65.2580776282125,2003,52,8,"F",35.15972222,-121.12944444,"South_Early"
"142",45.2105462434772,2003,44,2,"M",42.70138889,-124.67944444,"South_Early"
"143",54.2372189346645,2003,47,5,"M",42.70138889,-124.67944444,"South_Early"
"144",49.7849895369412,2003,48,3,"M",42.70138889,-124.67944444,"South_Early"
"145",47.0954140309608,2003,49,2,"F",42.70138889,-124.67944444,"South_Early"
"146",47.0954140309608,2003,49,2,"F",42.70138889,-124.67944444,"South_Early"
"147",53.3767525098237,2003,53,3,"F",40.46833333,-124.60916667,"South_Early"
"148",53.3767525098237,2003,57,3,"F",40.46833333,-124.60916667,"South_Early"
"149",53.3767525098237,2003,49,3,"F",40.46833333,-124.60916667,"South_Early"
"150",53.3767525098237,2003,55,3,"F",40.46833333,-124.60916667,"South_Early"
"151",53.3767525098237,2003,50,3,"F",40.46833333,-124.60916667,"South_Early"
"152",38.0210351414882,2003,44,1,"F",40.46833333,-124.60916667,"South_Early"
"153",53.3767525098237,2003,51,3,"F",40.46833333,-124.60916667,"South_Early"
"154",60.7344289557644,2003,61,5,"F",40.46833333,-124.60916667,"South_Early"
"155",49.7849895369412,2003,51,3,"M",40.46833333,-124.60916667,"South_Early"
"156",52.5572000491237,2003,55,4,"M",40.46833333,-124.60916667,"South_Early"
"157",54.2372189346645,2003,57,5,"M",40.46833333,-124.60916667,"South_Early"
"158",60.7344289557644,2003,59,5,"F",40.36416667,-124.48388889,"South_Early"
"159",62.8177589196778,2003,58,6,"F",40.36416667,-124.48388889,"South_Early"
"160",25.2066930011836,2003,25,0,"M",48.16055556,-124.895,"South_Early"
"161",25.2066930011836,2003,26,0,"M",48.16055556,-124.895,"South_Early"
"162",25.2066930011836,2003,25,0,"M",48.16055556,-124.895,"South_Early"
"163",25.2066930011836,2003,24,0,"M",48.16055556,-124.895,"South_Early"
"164",49.7849895369412,2003,41,3,"M",35.505,-121.16722222,"South_Early"
"165",45.2105462434772,2003,43,2,"M",35.505,-121.16722222,"South_Early"
"166",53.3767525098237,2003,48,3,"F",35.505,-121.16722222,"South_Early"
"167",67.5028542988425,2003,67,34,"F",33.1475,-120.34805556,"South_Early"
"168",54.2372189346645,2003,46,5,"M",33.1475,-120.34805556,"South_Early"
"169",56.7438597634074,2003,55,12,"M",33.1475,-120.34805556,"South_Early"
"170",53.3767525098237,2003,52,3,"F",43.54638889,-124.40861111,"South_Early"
"171",37.6622264628689,2003,37,1,"M",43.54638889,-124.40861111,"South_Early"
"172",37.6622264628689,2003,40,1,"M",43.54638889,-124.40861111,"South_Early"
"173",57.7247319766958,2003,53,4,"F",45.29972222,-124.38333333,"South_Early"
"174",53.3767525098237,2003,49,3,"F",45.29972222,-124.38333333,"South_Early"
"175",53.3767525098237,2003,51,3,"F",45.29972222,-124.38333333,"South_Early"
"176",52.5572000491237,2003,42,4,"M",45.29972222,-124.38333333,"South_Early"
"177",49.7849895369412,2003,47,3,"M",45.29972222,-124.38333333,"South_Early"
"178",52.5572000491237,2003,47,4,"M",45.29972222,-124.38333333,"South_Early"
"179",52.5572000491237,2003,47,4,"M",45.29972222,-124.38333333,"South_Early"
"180",49.7849895369412,2003,44,3,"M",37.07194444,-122.68944444,"South_Early"
"181",49.7849895369412,2003,46,3,"M",37.07194444,-122.68944444,"South_Early"
"182",45.2105462434772,2003,46,2,"M",38.9025,-123.89888889,"South_Early"
"183",45.2105462434772,2003,44,2,"M",38.9025,-123.89888889,"South_Early"
"184",45.2105462434772,2003,41,2,"M",38.9025,-123.89888889,"South_Early"
"185",45.2105462434772,2003,47,2,"M",38.9025,-123.89888889,"South_Early"
"186",37.6622264628689,2003,40,1,"M",38.9025,-123.89888889,"South_Early"
"187",49.7849895369412,2003,43,3,"M",38.9025,-123.89888889,"South_Early"
"188",49.7849895369412,2003,44,3,"M",38.9025,-123.89888889,"South_Early"
"189",45.2105462434772,2003,46,2,"M",38.9025,-123.89888889,"South_Early"
"190",47.0954140309608,2003,46,2,"F",38.9025,-123.89888889,"South_Early"
"191",47.0954140309608,2003,44,2,"F",34.46666667,-120.71083333,"South_Early"
"192",47.0954140309608,2003,40,2,"F",34.46666667,-120.71083333,"South_Early"
"193",45.2105462434772,2003,43,2,"M",34.46666667,-120.71083333,"South_Early"
"194",45.2105462434772,2003,42,2,"M",34.46666667,-120.71083333,"South_Early"
"195",49.7849895369412,2003,43,3,"M",34.46666667,-120.71083333,"South_Early"
"196",38.0210351414882,2003,39,1,"F",34.46666667,-120.71083333,"South_Early"
"197",49.7849895369412,2003,45,3,"M",39.24777778,-124.00472222,"South_Early"
"198",52.5572000491237,2003,47,4,"M",39.24777778,-124.00472222,"South_Early"
"199",49.7849895369412,2003,44,3,"M",39.24777778,-124.00472222,"South_Early"
"200",57.7247319766958,2003,57,4,"F",39.24777778,-124.00472222,"South_Early"
"201",52.5572000491237,2003,50,4,"M",48.16138889,-124.93972222,"South_Early"
"202",49.7849895369412,2003,53,3,"M",48.16138889,-124.93972222,"South_Early"
"203",37.6622264628689,2003,40,1,"M",48.16138889,-124.93972222,"South_Early"
"204",37.6622264628689,2003,38,1,"M",48.16138889,-124.93972222,"South_Early"
"205",49.7849895369412,2003,48,3,"M",48.16138889,-124.93972222,"South_Early"
"206",38.0210351414882,2003,41,1,"F",48.16138889,-124.93972222,"South_Early"
"207",38.0210351414882,2003,38,1,"F",48.16138889,-124.93972222,"South_Early"
"208",38.0210351414882,2003,40,1,"F",48.16138889,-124.93972222,"South_Early"
"209",38.0210351414882,2003,39,1,"F",48.16138889,-124.93972222,"South_Early"
"210",38.0210351414882,2003,35,1,"F",48.16138889,-124.93972222,"South_Early"
"211",49.7849895369412,2003,47,3,"M",47.77555556,-124.91,"South_Early"
"212",49.7849895369412,2003,55,3,"M",47.77555556,-124.91,"South_Early"
"213",49.7849895369412,2003,51,3,"M",47.77555556,-124.91,"South_Early"
"214",49.7849895369412,2003,51,3,"M",47.77555556,-124.91,"South_Early"
"215",49.7849895369412,2003,48,3,"M",47.77555556,-124.91,"South_Early"
"216",52.5572000491237,2003,54,4,"M",47.77555556,-124.91,"South_Early"
"217",52.5572000491237,2003,53,4,"M",46.01416667,-124.65777778,"South_Early"
"218",49.7849895369412,2003,50,3,"M",46.01416667,-124.65777778,"South_Early"
"219",65.9490551568308,2003,63,9,"F",46.01416667,-124.65777778,"South_Early"
"220",53.3767525098237,2003,56,3,"F",46.01416667,-124.65777778,"South_Early"
"221",57.7247319766958,2003,58,4,"F",46.01416667,-124.65777778,"South_Early"
"222",62.8177589196778,2003,60,6,"F",46.01416667,-124.65777778,"South_Early"
"223",62.8177589196778,2003,61,6,"F",45.43611111,-124.48861111,"South_Early"
"224",53.3767525098237,2003,50,3,"F",45.43611111,-124.48861111,"South_Early"
"225",57.7247319766958,2003,56,4,"F",45.43611111,-124.48861111,"South_Early"
"226",52.5572000491237,2003,53,4,"M",45.43611111,-124.48861111,"South_Early"
"227",52.5572000491237,2003,48,4,"M",45.43611111,-124.48861111,"South_Early"
"228",49.7849895369412,2003,48,3,"M",45.43611111,-124.48861111,"South_Early"
"229",49.7849895369412,2003,51,3,"M",45.1375,-124.51,"South_Early"
"230",49.7849895369412,2003,47,3,"M",44.01944444,-124.94472222,"South_Early"
"231",56.246272742076,2003,59,8,"M",44.01944444,-124.94472222,"South_Early"
"232",65.9490551568308,2003,75,9,"F",44.01944444,-124.94472222,"South_Early"
"233",53.3767525098237,2003,50,3,"F",44.01944444,-124.94472222,"South_Early"
"234",53.3767525098237,2003,54,3,"F",44.01944444,-124.94472222,"South_Early"
"235",60.7344289557644,2003,58,5,"F",44.01944444,-124.94472222,"South_Early"
"236",64.2598521831274,2003,50,7,"F",40.2,-124.50916667,"South_Early"
"237",49.7849895369412,2003,45,3,"M",40.2,-124.50916667,"South_Early"
"238",55.2553463255573,2003,45,6,"M",35.07055556,-121.00555556,"South_Early"
"239",53.3767525098237,2003,58,3,"F",47.29111111,-124.85444444,"South_Early"
"240",53.3767525098237,2003,58,3,"F",47.29111111,-124.85444444,"South_Early"
"241",57.7247319766958,2003,53,4,"F",47.29111111,-124.85444444,"South_Early"
"242",53.3767525098237,2003,55,3,"F",47.29111111,-124.85444444,"South_Early"
"243",57.7247319766958,2003,60,4,"F",47.29111111,-124.85444444,"South_Early"
"244",56.246272742076,2003,61,8,"M",47.29111111,-124.85444444,"South_Early"
"245",57.7247319766958,2003,58,4,"F",42.59111111,-124.71222222,"South_Early"
"246",47.0954140309608,2003,48,2,"F",42.59111111,-124.71222222,"South_Early"
"247",49.7849895369412,2003,48,3,"M",42.32666667,-124.70333333,"South_Early"
"248",52.5572000491237,2003,49,4,"M",42.32666667,-124.70333333,"South_Early"
"249",38.0210351414882,2003,34,1,"F",37.06444444,-122.51194444,"South_Early"
"250",53.3767525098237,2003,47,3,"F",35.38944444,-121.17527778,"South_Early"
"251",53.3767525098237,2003,44,3,"F",35.38944444,-121.17527778,"South_Early"
"252",37.6622264628689,2003,37,1,"M",35.59972222,-121.32972222,"South_Early"
"253",37.6622264628689,2003,37,1,"M",35.59972222,-121.32972222,"South_Early"
"254",45.2105462434772,2003,45,2,"M",35.59972222,-121.32972222,"South_Early"
"255",53.3767525098237,2003,50,3,"F",47.82361111,-125.02972222,"South_Early"
"256",57.7247319766958,2003,54,4,"F",47.82361111,-125.02972222,"South_Early"
"257",65.2580776282125,2003,69,8,"F",47.82361111,-125.02972222,"South_Early"
"258",49.7849895369412,2003,53,3,"M",47.82361111,-125.02972222,"South_Early"
"259",49.7849895369412,2003,50,3,"M",47.02916667,-124.68416667,"South_Early"
"260",45.2105462434772,2003,45,2,"M",42.95111111,-124.91,"South_Early"
"261",49.7849895369412,2003,50,3,"M",42.95111111,-124.91,"South_Early"
"262",53.3767525098237,2003,48,3,"F",42.95111111,-124.91,"South_Early"
"263",38.0210351414882,2003,36,1,"F",36.99944444,-122.48388889,"South_Early"
"264",49.7849895369412,2003,47,3,"M",39.8375,-123.96805556,"South_Early"
"265",52.5572000491237,2003,45,4,"M",34.94416667,-121.04333333,"South_Early"
"266",57.7247319766958,2003,45,4,"F",34.94416667,-121.04333333,"South_Early"
"267",64.2598521831274,2003,54,7,"F",34.94416667,-121.04333333,"South_Early"
"268",53.3767525098237,2003,50,3,"F",47.25583333,-124.7125,"South_Early"
"269",57.7247319766958,2003,55,4,"F",47.25583333,-124.7125,"South_Early"
"270",53.3767525098237,2003,46,3,"F",47.25583333,-124.7125,"South_Early"
"271",53.3767525098237,2003,51,3,"F",47.25583333,-124.7125,"South_Early"
"272",53.3767525098237,2003,56,3,"F",47.25583333,-124.7125,"South_Early"
"273",52.5572000491237,2003,51,4,"M",47.25583333,-124.7125,"South_Early"
"274",52.5572000491237,2003,51,4,"M",47.25583333,-124.7125,"South_Early"
"275",49.7849895369412,2003,55,3,"M",47.25583333,-124.7125,"South_Early"
"276",57.7247319766958,2003,58,4,"F",42.72444444,-124.70611111,"South_Early"
"277",53.3767525098237,2003,57,3,"F",42.72444444,-124.70611111,"South_Early"
"278",47.0954140309608,2003,50,2,"F",42.72444444,-124.70611111,"South_Early"
"279",64.2598521831274,2003,69,7,"F",42.72444444,-124.70611111,"South_Early"
"280",57.7247319766958,2003,66,4,"F",42.72444444,-124.70611111,"South_Early"
"281",49.7849895369412,2003,50,3,"M",42.72444444,-124.70611111,"South_Early"
"282",55.2553463255573,2003,52,6,"M",42.72444444,-124.70611111,"South_Early"
"283",52.5572000491237,2003,53,4,"M",42.72444444,-124.70611111,"South_Early"
"284",52.5572000491237,2003,56,4,"M",42.72444444,-124.70611111,"South_Early"
"285",49.7849895369412,2003,47,3,"M",42.72444444,-124.70611111,"South_Early"
"286",54.2372189346645,2003,51,5,"M",42.89666667,-124.83111111,"South_Early"
"287",53.3767525098237,2003,65,3,"F",48.34388889,-125.00666667,"South_Early"
"288",57.7247319766958,2003,58,4,"F",48.34388889,-125.00666667,"South_Early"
"289",49.7849895369412,2003,55,3,"M",48.34388889,-125.00666667,"South_Early"
"290",53.3767525098237,2003,50,3,"F",40.04916667,-124.25972222,"South_Early"
"291",53.3767525098237,2003,47,3,"F",40.04916667,-124.25972222,"South_Early"
"292",47.0954140309608,2003,49,2,"F",40.04916667,-124.25972222,"South_Early"
"293",49.7849895369412,2003,47,3,"M",40.04916667,-124.25972222,"South_Early"
"294",52.5572000491237,2003,51,4,"M",40.04916667,-124.25972222,"South_Early"
"295",55.2553463255573,2003,49,6,"M",39.575,-123.99416667,"South_Early"
"296",65.2580776282125,2003,56,8,"F",39.575,-123.99416667,"South_Early"
"297",57.7247319766958,2003,50,4,"F",35.12555556,-121.115,"South_Early"
"298",55.2553463255573,2003,48,6,"M",35.12555556,-121.115,"South_Early"
"299",52.5572000491237,2003,42,4,"M",35.12555556,-121.115,"South_Early"
"300",49.7849895369412,2003,50,3,"M",48.30666667,-125.27805556,"South_Early"
"301",47.0954140309608,2003,39,2,"F",35.04527778,-121.03722222,"South_Early"
"302",53.3767525098237,2003,50,3,"F",48.13583333,-125.06333333,"South_Early"
"303",53.3767525098237,2003,48,3,"F",39.28805556,-123.96305556,"South_Early"
"304",57.7247319766958,2003,45,4,"F",39.28805556,-123.96305556,"South_Early"
"305",47.0954140309608,2003,45,2,"F",39.28805556,-123.96305556,"South_Early"
"306",53.3767525098237,2003,48,3,"F",39.28805556,-123.96305556,"South_Early"
"307",47.0954140309608,2003,41,2,"F",35.56027778,-121.33583333,"South_Early"
"308",62.8177589196778,2003,50,6,"F",42.27111111,-124.72,"South_Early"
"309",53.3767525098237,2003,52,3,"F",46.58305556,-124.40083333,"South_Early"
"310",53.3767525098237,2003,50,3,"F",46.58305556,-124.40083333,"South_Early"
"311",57.7247319766958,2003,61,4,"F",46.58305556,-124.40083333,"South_Early"
"312",53.3767525098237,2003,48,3,"F",46.58305556,-124.40083333,"South_Early"
"313",57.7247319766958,2003,53,4,"F",46.58305556,-124.40083333,"South_Early"
"314",53.3767525098237,2003,50,3,"F",46.58305556,-124.40083333,"South_Early"
"315",53.3767525098237,2003,55,3,"F",46.58305556,-124.40083333,"South_Early"
"316",53.3767525098237,2003,54,3,"F",46.58305556,-124.40083333,"South_Early"
"317",52.5572000491237,2003,52,4,"M",46.58305556,-124.40083333,"South_Early"
"318",55.2553463255573,2003,51,6,"M",46.58305556,-124.40083333,"South_Early"
"319",38.0210351414882,2003,43,1,"F",42.99166667,-124.62833333,"South_Early"
"320",37.6622264628689,2003,40,1,"M",42.99166667,-124.62833333,"South_Early"
"321",37.6622264628689,2003,41,1,"M",42.99166667,-124.62833333,"South_Early"
"322",37.6622264628689,2003,39,1,"M",40.99083333,-124.30722222,"South_Early"
"323",37.6622264628689,2003,40,1,"M",40.99083333,-124.30722222,"South_Early"
"324",37.6622264628689,2003,38,1,"M",40.99083333,-124.30722222,"South_Early"
"325",45.2105462434772,2003,48,2,"M",40.99083333,-124.30722222,"South_Early"
"326",37.6622264628689,2003,39,1,"M",40.99083333,-124.30722222,"South_Early"
"327",38.0210351414882,2003,40,1,"F",40.99083333,-124.30722222,"South_Early"
"328",38.0210351414882,2003,37,1,"F",40.99083333,-124.30722222,"South_Early"
"329",38.0210351414882,2003,39,1,"F",40.99083333,-124.30722222,"South_Early"
"330",47.0954140309608,2003,49,2,"F",40.99083333,-124.30722222,"South_Early"
"331",38.0210351414882,2003,38,1,"F",40.99083333,-124.30722222,"South_Early"
"332",53.3767525098237,2003,54,3,"F",48.15611111,-125.11583333,"South_Early"
"333",47.0954140309608,2003,45,2,"F",47.65333333,-124.85416667,"South_Early"
"334",60.7344289557644,2003,59,5,"F",47.65333333,-124.85416667,"South_Early"
"335",38.0210351414882,2003,39,1,"F",47.65333333,-124.85416667,"South_Early"
"336",45.2105462434772,2003,42,2,"M",47.65333333,-124.85416667,"South_Early"
"337",49.7849895369412,2003,49,3,"M",47.65333333,-124.85416667,"South_Early"
"338",49.7849895369412,2003,53,3,"M",47.65333333,-124.85416667,"South_Early"
"339",52.5572000491237,2003,53,4,"M",47.65333333,-124.85416667,"South_Early"
"340",49.7849895369412,2003,50,3,"M",47.65333333,-124.85416667,"South_Early"
"341",49.7849895369412,2003,49,3,"M",47.65333333,-124.85416667,"South_Early"
