"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,2,2,146.303892515016,3,3,3.50043016012345,0,0.25,0.482337989467455,"LOW HIGH"
1,5,5,157.302499617546,3,3,3.500095532915,0,0.25,0.740013224670836,"LOW HIGH"
1,10,10,141.878367688314,3,3,3.49976627208128,0,0.25,0.372849542062277,"LOW HIGH"
2,13,2,116.476446853246,3,2,2.49823822053652,0,0.25,0.0431431990343093,"LOW HIGH"
1,2,2,162.496903087171,4,4,4.49935523854887,0,0.25,0.828273089270891,"LOW HIGH"
1,5,5,176.509304960213,4,4,4.50156770081963,0,0.25,0.95239988982998,"LOW HIGH"
2,17,6,150.803720478346,4,3,3.50039655770301,0,0.25,0.595367782697745,"LOW HIGH"
2,19,8,139.628708146991,4,3,3.50012182904416,0,0.25,0.321164626910072,"LOW HIGH"
2,20,9,160.123388050104,4,3,3.50086911790837,0,0.25,0.791245407180713,"LOW HIGH"
3,26,5,132.297544279042,4,2,2.49866056384998,0,0.25,0.183505535364687,"LOW HIGH"
3,30,9,128.142296429684,4,2,2.50018068774351,0,0.25,0.128457390468864,"LOW HIGH"
1,2,2,174.964111466252,5,5,5.49897116141164,0,0.25,0.944760999607465,"LOW HIGH"
2,13,2,147.40706863815,5,4,4.49864129908554,0,0.25,0.510331191147923,"LOW HIGH"
2,20,9,180.140519609116,5,4,4.49993090312918,0,0.25,0.966587307442034,"LOW HIGH"
3,23,2,159.904089011752,5,3,3.50065872192443,0,0.25,0.787543751845199,"LOW HIGH"
3,26,5,156.116269397486,5,3,3.50045025283108,0,0.25,0.716181060683403,"LOW HIGH"
3,29,8,152.96194057996,5,3,3.49981785259165,0,0.25,0.646874779236933,"LOW HIGH"
3,30,9,150.294037688614,5,3,3.49875543298403,0,0.25,0.582842095066943,"LOW HIGH"
4,39,7,126.68662394636,5,2,2.50077345738513,0,0.25,0.112798870046365,"LOW HIGH"
4,43,11,120.469394582822,5,2,2.50088508704075,0,0.25,0.0633452116699864,"LOW HIGH"
2,13,2,157.156635996374,6,5,5.50022355025495,0,0.25,0.73715378589044,"LOW HIGH"
2,20,9,196.17539942366,6,5,5.49968701114944,0,0.25,0.993259750515577,"LOW HIGH"
3,23,2,179.857685316776,6,4,4.49947252414738,0,0.25,0.965647330179309,"LOW HIGH"
3,26,5,174.98683116371,6,4,4.49904607368395,0,0.25,0.944881261860591,"LOW HIGH"
3,29,8,170.951476659151,6,4,4.49988817750624,0,0.25,0.919224033549732,"LOW HIGH"
3,30,9,167.553357817818,6,4,4.49926195719817,0,0.25,0.889616647539936,"LOW HIGH"
4,33,1,157.940815621043,6,3,3.50115830921346,0,0.25,0.752286990985087,"LOW HIGH"
4,39,7,148.267390303382,6,3,3.5000421048899,0,0.25,0.532125969526787,"LOW HIGH"
4,40,8,154.000695434362,6,3,3.50208115505822,0,0.25,0.670577301019982,"LOW HIGH"
4,43,11,139.6883903288,6,3,3.50030496610199,0,0.25,0.322487173516016,"LOW HIGH"
2,13,2,164.37852004543,7,6,6.4997699685335,0,0.25,0.853770170362349,"LOW HIGH"
2,20,9,209.020265328089,7,6,6.49996097514921,0,0.25,0.998161683492863,"LOW HIGH"
3,26,5,189.93717378709,7,5,5.50121905629433,0,0.25,0.987376775643858,"LOW HIGH"
3,30,9,181.000794199474,7,5,5.50026925708474,0,0.25,0.969296131352631,"LOW HIGH"
4,33,1,177.329663019911,7,4,4.50091028313001,0,0.25,0.956036772369355,"LOW HIGH"
4,34,2,141.37026075155,7,4,4.49776629166523,0,0.25,0.36086752685363,"LOW HIGH"
4,38,6,171.15102754015,7,4,4.49896633484699,0,0.25,0.920715707000096,"LOW HIGH"
4,39,7,164.98123418374,7,4,4.4996014446014,0,0.25,0.861245985639385,"LOW HIGH"
5,50,6,143.771536821418,7,3,3.49874333247052,0,0.25,0.418777584122873,"LOW HIGH"
5,54,10,146.666043862009,7,3,3.49955271994222,0,0.25,0.491523971806123,"LOW HIGH"
6,68,12,135.829174714676,7,2,2.49990551779336,0,0.25,0.243386753796535,"LOW HIGH"
2,20,9,219.309745636706,8,7,7.49976010917741,0,0.25,0.999352523563147,"LOW HIGH"
3,26,5,201.781693697278,8,6,6.499353409915,0,0.25,0.996174051812355,"LOW HIGH"
3,30,9,191.47823733657,8,6,6.49916715924345,0,0.25,0.989185362871358,"LOW HIGH"
4,33,1,192.768745956644,8,5,5.49834098999434,0,0.25,0.990500861655543,"LOW HIGH"
4,41,9,151.737664187115,8,5,5.50137887954943,0,0.25,0.617990194543903,"LOW HIGH"
4,43,11,165.113435807716,8,5,5.50024874358764,0,0.25,0.86284225751492,"LOW HIGH"
5,45,1,161.978117668571,8,4,4.50046620779444,0,0.25,0.82065094322703,"LOW HIGH"
5,48,4,156.555625863964,8,4,4.5001857351342,0,0.25,0.72516044103821,"LOW HIGH"
