"#Yr" "Seas" "Flt" "Gender" "Part" "Ageerr" "Lbin_lo" "Lbin_hi" "Nsamp" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
52 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 85 85 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 115 115 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 175 175 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 215 215 20 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0
51 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 115 115 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 155 155 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 175 175 20 0 0 0 0 8 8 4 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 185 185 20 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0
51 1 1 0 0 1 205 205 20 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0
50 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 165 165 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 175 175 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 185 185 20 0 0 0 0 0 11 8 0 0 0 0 0 0 0 0 0
50 1 1 0 0 1 205 205 20 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0
53 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53 1 1 0 0 1 85 85 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53 1 1 0 0 1 125 125 20 0 0 8 12 0 0 0 0 0 0 0 0 0 0 0 0
53 1 1 0 0 1 215 215 20 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0
54 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54 1 1 0 0 1 115 115 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
54 1 1 0 0 1 165 165 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
55 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55 1 1 0 0 1 115 115 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
56 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 105 105 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 155 155 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 205 205 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
57 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
58 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
60 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 1 1 0 0 1 115 115 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
62 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
63 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 1 1 0 0 1 85 85 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 1 1 0 0 1 95 95 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 1 1 0 0 1 115 115 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
63 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
65 1 1 0 0 1 55 55 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
