"#Yr" "Seas" "Flt" "Gender" "Part" "Ageerr" "Lbin_lo" "Lbin_hi" "Nsamp" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
51 1 1 0 0 1 155 155 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 165 165 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 175 175 20 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
51 1 1 0 0 1 185 185 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
51 1 1 0 0 1 195 195 20 0 0 0 0 0 0 0 0 0 0 0 0 14 8 0 0
51 1 1 0 0 1 245 245 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0
50 1 1 0 0 1 175 175 20 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0
50 1 1 0 0 1 215 215 20 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
50 1 1 0 0 1 255 255 20 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0
52 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 145 145 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 165 165 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
52 1 1 0 0 1 185 185 20 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0
52 1 1 0 0 1 205 205 20 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0
53 1 1 0 0 1 185 185 20 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0
54 1 1 0 0 1 145 145 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
54 1 1 0 0 1 155 155 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
54 1 1 0 0 1 185 185 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
55 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
55 1 1 0 0 1 195 195 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
57 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
57 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
57 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
57 1 1 0 0 1 165 165 20 0 0 0 0 3 0 7 8 0 0 0 0 0 0 0 0
57 1 1 0 0 1 185 185 20 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
58 1 1 0 0 1 155 155 20 0 0 0 13 0 0 12 0 0 0 0 0 0 0 0 0
56 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
60 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
60 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
60 1 1 0 0 1 155 155 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
60 1 1 0 0 1 165 165 20 0 0 0 0 0 12 0 10 0 0 0 0 0 0 0 0
65 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
65 1 1 0 0 1 155 155 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
65 1 1 0 0 1 175 175 20 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0
65 1 1 0 0 1 185 185 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
65 1 1 0 0 1 215 215 20 0 0 0 0 0 0 0 0 11 0 0 11 0 0 0 0
62 1 1 0 0 1 155 155 20 0 0 0 6 0 6 7 0 0 0 0 0 0 0 0 0
62 1 1 0 0 1 195 195 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
61 1 1 0 0 1 175 175 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
64 1 1 0 0 1 155 155 20 0 0 0 0 11 10 0 0 0 0 0 0 0 0 0 0
64 1 1 0 0 1 195 195 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
63 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
67 1 1 0 0 1 155 155 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
67 1 1 0 0 1 165 165 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
68 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
68 1 1 0 0 1 145 145 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
68 1 1 0 0 1 165 165 20 0 0 0 0 9 10 0 0 0 0 0 0 0 0 0 0
66 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
72 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
72 1 1 0 0 1 145 145 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
72 1 1 0 0 1 175 175 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
73 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
73 1 1 0 0 1 155 155 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
73 1 1 0 0 1 165 165 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
73 1 1 0 0 1 195 195 20 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
70 1 1 0 0 1 155 155 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
74 1 1 0 0 1 165 165 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
74 1 1 0 0 1 175 175 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
74 1 1 0 0 1 185 185 20 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
76 1 1 0 0 1 165 165 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
78 1 1 0 0 1 135 135 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
78 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
78 1 1 0 0 1 155 155 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
78 1 1 0 0 1 165 165 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
79 1 1 0 0 1 165 165 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
79 1 1 0 0 1 185 185 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
81 1 1 0 0 1 145 145 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
81 1 1 0 0 1 175 175 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
85 1 1 0 0 1 125 125 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
85 1 1 0 0 1 165 165 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
85 1 1 0 0 1 185 185 20 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
83 1 1 0 0 1 155 155 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
87 1 1 0 0 1 135 135 20 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0
87 1 1 0 0 1 145 145 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
89 1 1 0 0 1 185 185 20 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
97 1 1 0 0 1 145 145 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
97 1 1 0 0 1 155 155 20 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
97 1 1 0 0 1 175 175 20 0 0 0 0 14 0 13 0 0 0 0 0 0 0 0 0
97 1 1 0 0 1 185 185 20 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0
88 1 1 0 0 1 155 155 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
