"Year","Age","AgeE","FSIM","Length_cm"
97,1,1.50015808783657,"LOW LOW",10.0247949194445
71,4,4.50107004827999,"LOW LOW",14.38025975363
39,0,0.500541018965442,"LOW LOW",6.35753623191852
29,3,3.50162845059792,"LOW LOW",16.9282128829675
37,0,0.49973900066391,"LOW LOW",6.20947960432246
42,1,1.50079764619175,"LOW LOW",9.91971504323101
24,0,0.501259644743126,"LOW LOW",6.29381411398182
40,1,1.50095783885585,"LOW LOW",9.62173328677403
62,3,3.50211477844612,"LOW LOW",14.6033390707767
66,1,1.4993220900649,"LOW LOW",9.50839545891263
37,9,9.49851708608374,"LOW LOW",18.769742384687
94,1,1.50040468623063,"LOW LOW",10.3175506446251
36,2,2.49981706444774,"LOW LOW",13.3610041627384
83,1,1.49836132893223,"LOW LOW",9.71302199149633
91,2,2.50013103648594,"LOW LOW",12.3685600088445
87,0,0.499171345708766,"LOW LOW",6.81387363082883
45,4,4.49746613034548,"LOW LOW",16.6063572394329
23,3,3.49903674217457,"LOW LOW",15.5975992621942
40,1,1.50134261668769,"LOW LOW",9.85266713698532
84,1,1.499818272889,"LOW LOW",9.64440250057992
49,0,0.49746658563625,"LOW LOW",6.06971580133098
39,0,0.500394684199106,"LOW LOW",6.33608390737859
55,3,3.49940346366677,"LOW LOW",15.0807214395342
60,1,1.49823325153034,"LOW LOW",9.58385030527807
28,3,3.49927316234423,"LOW LOW",14.320123725612
45,3,3.49977222845332,"LOW LOW",13.8623624229684
16,1,1.50045006653778,"LOW LOW",9.40539204003777
21,2,2.49958311366069,"LOW LOW",13.1601528764345
24,1,1.50055338943632,"LOW LOW",9.37420122804324
48,0,0.49886516505679,"LOW LOW",6.1463213711498
27,0,0.500837797962794,"LOW LOW",6.09265183887344
83,4,4.4991856521014,"LOW LOW",15.3569855512006
30,0,0.499709616109078,"LOW LOW",6.13232305983428
67,1,1.49987182956351,"LOW LOW",10.0892825204649
59,6,6.50109915087709,"LOW LOW",16.3630145510618
66,1,1.50058748866704,"LOW LOW",9.38917011188615
9,2,2.50065539527142,"LOW LOW",13.3055104604429
43,1,1.49982873914114,"LOW LOW",9.5669835895861
16,1,1.49897505040776,"LOW LOW",10.2430361346762
40,4,4.50071318915713,"LOW LOW",15.8368717012673
35,0,0.501172240489504,"LOW LOW",6.28335342621333
8,2,2.49941788170685,"LOW LOW",12.782264633814
72,1,1.49946244881521,"LOW LOW",9.72266712464951
41,2,2.49951776868483,"LOW LOW",12.2936511070886
85,0,0.500937092234741,"LOW LOW",6.09927288643056
