"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
6,3,3.49912321616612,14.9778690138479,"HIGH MED NA",0,"early","high","R1"
91,1,1.49920994176275,10.7116147224856,"HIGH MED NA",0.261693096510135,"late","med","R1"
33,7,7.49965875541961,21.7673539558488,"HIGH MED NA",0,"early","high","R1"
21,0,0.500147869399873,6.48069980514584,"HIGH MED NA",0,"early","high","R1"
47,2,2.49764429449389,13.3453680754752,"HIGH MED NA",0,"early","high","R1"
16,4,4.49937208573594,17.2541243538673,"HIGH MED NA",0,"early","high","R1"
9,1,1.50173597076775,9.78193584581091,"HIGH MED NA",0,"early","high","R1"
34,0,0.499942610670266,6.12333313463551,"HIGH MED NA",0,"early","high","R1"
36,2,2.50035233622616,13.0494050455161,"HIGH MED NA",0,"early","high","R1"
98,1,1.50126835736824,10.230900050056,"HIGH MED NA",0.217841575015336,"late","med","R1"
21,1,1.50134426048489,9.61847991107342,"HIGH MED NA",0,"early","high","R1"
81,1,1.50128829110245,9.57207831971499,"HIGH MED NA",0.226723502879031,"late","med","R1"
3,0,0.499724448283322,6.44610598612354,"HIGH MED NA",0,"early","high","R1"
19,9,9.50120906985466,17.4022400776522,"HIGH MED NA",0,"early","high","R1"
50,0,0.499515298126964,6.32404192449495,"HIGH MED NA",0.389500946318731,"early","high","R1"
38,1,1.50125435263698,10.2044792115027,"HIGH MED NA",0,"early","high","R1"
36,0,0.498294022296922,6.12584523124892,"HIGH MED NA",0,"early","high","R1"
12,0,0.501739520517052,6.41081567579584,"HIGH MED NA",0,"early","high","R1"
13,0,0.499268659862442,6.39380972844785,"HIGH MED NA",0,"early","high","R1"
7,1,1.50072511876283,10.1861621043081,"HIGH MED NA",0,"early","high","R1"
6,2,2.4987948130109,13.3153988871475,"HIGH MED NA",0,"early","high","R1"
97,3,3.49946300435813,15.7024671356467,"HIGH MED NA",0.226190777402371,"late","med","R1"
63,2,2.5009160012616,12.7605365890567,"HIGH MED NA",0.346546387090348,"early","high","R1"
47,0,0.500149788553666,6.3146360356665,"HIGH MED NA",0,"early","high","R1"
41,3,3.50097133670514,16.0671086209612,"HIGH MED NA",0,"early","high","R1"
83,0,0.499353241563619,6.18305055615503,"HIGH MED NA",0.232353959116153,"late","med","R1"
25,8,8.50191643545999,19.8961320836546,"HIGH MED NA",0,"early","high","R1"
80,1,1.50023053482438,9.79802099426843,"HIGH MED NA",0.249557194230147,"late","med","R1"
67,4,4.50068924667692,16.9685528058216,"HIGH MED NA",0.333120190305635,"early","high","R1"
38,6,6.50003089291104,18.4903765978477,"HIGH MED NA",0,"early","high","R1"
63,0,0.49976346672532,6.36626874015992,"HIGH MED NA",0.346546387090348,"early","high","R1"
77,1,1.49864573636826,10.1247923100978,"HIGH MED NA",0.263931758026592,"late","med","R1"
22,0,0.500674784422302,6.06224878741432,"HIGH MED NA",0,"early","high","R1"
9,1,1.49978779289489,10.1026226782994,"HIGH MED NA",0,"early","high","R1"
35,4,4.49866964879827,17.6222613113392,"HIGH MED NA",0,"early","high","R1"
35,1,1.49912079967581,9.96804688142736,"HIGH MED NA",0,"early","high","R1"
92,0,0.501673083668369,6.23152339679771,"HIGH MED NA",0.244617431727238,"late","med","R1"
19,0,0.500335276077955,6.12516917914397,"HIGH MED NA",0,"early","high","R1"
36,2,2.49968139363681,13.4978087826311,"HIGH MED NA",0,"early","high","R1"
4,2,2.49962616213044,12.635717560568,"HIGH MED NA",0,"early","high","R1"
33,3,3.50167965318927,15.8030987626148,"HIGH MED NA",0,"early","high","R1"
84,5,5.5002046487796,16.4510085094377,"HIGH MED NA",0.213348771235906,"late","med","R1"
17,0,0.499386872006548,6.16298465116851,"HIGH MED NA",0,"early","high","R1"
70,0,0.499519386816763,6.30535714965076,"HIGH MED NA",0.366453173221089,"early","high","R1"
50,1,1.50069909170934,9.87415698495578,"HIGH MED NA",0.35153941125609,"early","high","R1"
39,1,1.49975393509198,9.74636497013053,"HIGH MED NA",0,"early","high","R1"
17,1,1.50002097250836,9.90478010065701,"HIGH MED NA",0,"early","high","R1"
78,2,2.50169267208005,12.6558154032307,"HIGH MED NA",0.265979072125629,"late","med","R1"
82,1,1.50021380292973,10.3096442633941,"HIGH MED NA",0.269173672725447,"late","med","R1"
10,2,2.49875735332103,12.3446020274258,"HIGH MED NA",0,"early","high","R1"
46,9,9.50083842553206,22.344923438678,"HIGH MED NA",0,"early","high","R1"
95,0,0.498179572152071,6.22802020997767,"HIGH MED NA",0.251977717503905,"late","med","R1"
77,1,1.50127706967659,10.3158114547441,"HIGH MED NA",0.263931758026592,"late","med","R1"
4,2,2.49977246868364,12.9435374321223,"HIGH MED NA",0,"early","high","R1"
52,1,1.49911473410398,9.99242301583912,"HIGH MED NA",0.359062901348807,"early","high","R1"
17,2,2.49980433632763,12.5646179778446,"HIGH MED NA",0,"early","high","R1"
28,0,0.501467111388482,6.5021380202802,"HIGH MED NA",0,"early","high","R1"
14,1,1.50000391233402,10.1407111189709,"HIGH MED NA",0,"early","high","R1"
8,0,0.50008191197108,6.15291779306473,"HIGH MED NA",0,"early","high","R1"
12,4,4.50112859252657,16.0993388473051,"HIGH MED NA",0,"early","high","R1"
24,9,9.50055460948755,17.2036239568658,"HIGH MED NA",0,"early","high","R1"
36,1,1.49976692874676,9.39170438180511,"HIGH MED NA",0,"early","high","R1"
19,0,0.50009037428129,6.07294538931542,"HIGH MED NA",0,"early","high","R1"
47,1,1.4997146105606,9.6371165948194,"HIGH MED NA",0,"early","high","R1"
42,1,1.5009850641037,9.6282662370973,"HIGH MED NA",0,"early","high","R1"
73,0,0.498610914947734,6.42897503992905,"HIGH MED NA",0.317745685507543,"early","high","R1"
2,1,1.49866761811362,10.4391227060142,"HIGH MED NA",0,"early","high","R1"
39,0,0.501321876732688,6.3498819585558,"HIGH MED NA",0,"early","high","R1"
30,2,2.49966879292399,12.0371171345724,"HIGH MED NA",0,"early","high","R1"
5,2,2.50148061021102,11.6362162842501,"HIGH MED NA",0,"early","high","R1"
31,1,1.50026245584565,9.98904261654074,"HIGH MED NA",0,"early","high","R1"
87,0,0.498694442345508,6.36947391671661,"HIGH MED NA",0.277715235389769,"late","med","R1"
44,3,3.49807911800614,13.8140395337758,"HIGH MED NA",0,"early","high","R1"
42,1,1.49998029496679,10.367905308448,"HIGH MED NA",0,"early","high","R1"
54,2,2.50022154224019,12.5947175336158,"HIGH MED NA",0.330990670155734,"early","high","R1"
12,3,3.50123547657796,14.6586373527904,"HIGH MED NA",0,"early","high","R1"
6,5,5.4990285915665,16.9442222263577,"HIGH MED NA",0,"early","high","R1"
99,0,0.500220031337295,6.11066038777943,"HIGH MED NA",0.297937783272937,"late","med","R1"
9,1,1.50039577423302,9.70454821806415,"HIGH MED NA",0,"early","high","R1"
39,0,0.499748938853306,6.12362425232194,"HIGH MED NA",0,"early","high","R1"
0,0,0.499924779839767,6.31186337528816,"HIGH MED NA",0,"early","high","R1"
18,5,5.49981102576677,18.9161482616749,"HIGH MED NA",0,"early","high","R1"
30,0,0.501045750797552,6.40900512426927,"HIGH MED NA",0,"early","high","R1"
41,1,1.49956183352303,9.81106439479404,"HIGH MED NA",0,"early","high","R1"
46,1,1.4991606386881,9.77875953626423,"HIGH MED NA",0,"early","high","R1"
16,0,0.499833298353714,6.2604518109886,"HIGH MED NA",0,"early","high","R1"
50,0,0.498645862630491,6.14450621048922,"HIGH MED NA",0.389500946318731,"early","high","R1"
42,0,0.499075481980982,5.86715980176665,"HIGH MED NA",0,"early","high","R1"
30,4,4.4995397088341,18.9275308910627,"HIGH MED NA",0,"early","high","R1"
26,0,0.500101333957447,6.17522807800317,"HIGH MED NA",0,"early","high","R1"
61,0,0.500166331665325,6.40450475081674,"HIGH MED NA",0.332320629293099,"early","high","R1"
4,2,2.49912719444277,13.2604114370611,"HIGH MED NA",0,"early","high","R1"
93,1,1.50037414139373,9.5888768021508,"HIGH MED NA",0.28240837121848,"late","med","R1"
76,0,0.498481204478766,6.13019534270459,"HIGH MED NA",0.238343365001492,"late","med","R1"
47,1,1.49897023791145,10.2979096778775,"HIGH MED NA",0,"early","high","R1"
62,0,0.500185346242436,6.07503774059333,"HIGH MED NA",0.31223822562024,"early","high","R1"
