"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,62.4343160649718,0,0,0.500287579408288,"M",0,0.25,0.000186637618122212,"LOW MED"
1,2,186.474780901911,6,6,6.50224996317515,"M",0,0.25,0.982153994285594,"LOW MED"
1,3,164.271014806198,4,4,4.49857458099076,"M",0,0.25,0.852402167251854,"LOW MED"
1,4,178.714688163299,5,5,5.5009409760225,"M",0,0.25,0.961582516464454,"LOW MED"
1,5,143.407482997227,3,3,3.49921446711294,"M",0,0.25,0.409808569335331,"LOW MED"
1,6,103.65945273479,1,1,1.49995487251019,"M",0,0.25,0.0121228187799228,"LOW MED"
1,7,169.723232929097,8,8,8.50083967554263,"M",0,0.25,0.909466967072446,"LOW MED"
1,8,101.228905857111,1,1,1.49914286840443,"M",0,0.25,0.00949689536454705,"LOW MED"
1,9,167.814042013987,4,4,4.50013259334416,"M",0,0.25,0.892189086024003,"LOW MED"
1,10,61.3241112985622,0,0,0.499795388377574,"M",0,0.25,0.000166745222048492,"LOW MED"
1,11,61.3810043103384,0,0,0.499055871232694,"M",0,0.25,0.000167711048271691,"LOW MED"
1,12,63.4533207846037,0,0,0.501855436867046,"M",0,0.25,0.000206977583423362,"LOW MED"
1,13,127.888270861656,2,2,2.50099998005731,"M",0,0.25,0.125597404252493,"LOW MED"
2,1,126.18198044649,3,2,2.49934221445301,"M",0,0.25,0.107772074808529,"LOW MED"
2,2,129.03059657767,3,2,2.50102282050937,"M",0,0.25,0.138897622305175,"LOW MED"
2,3,99.8767930429139,2,1,1.49990053145794,"M",0,0.25,0.00828876252201569,"LOW MED"
2,4,202.655073280234,8,7,7.50115649376413,"M",0,0.25,0.996497577968176,"LOW MED"
2,5,62.2260386275531,1,0,0.499428258562605,"M",0,0.25,0.00018273296280476,"LOW MED"
2,6,62.2606356373792,1,0,0.499487113884882,"M",0,0.25,0.000183375862729418,"LOW MED"
2,7,206.088827079748,11,10,10.5017372337392,"M",0,0.25,0.997525968465233,"LOW MED"
2,8,143.27921712605,4,3,3.49957224437783,"M",0,0.25,0.40666246104255,"LOW MED"
2,9,60.1270516515266,1,0,0.50060076097232,"M",0,0.25,0.000147664941874852,"LOW MED"
2,10,174.894497970825,6,5,5.50007417722687,"M",0,0.25,0.944390974369822,"LOW MED"
2,11,168.090515732852,5,4,4.49751179301783,"M",0,0.25,0.89485959938484,"LOW MED"
2,12,184.031298064436,5,4,4.49937562051958,"M",0,0.25,0.977243294077501,"LOW MED"
3,1,62.3652436621514,2,0,0.500976226637477,"M",0,0.25,0.000185333533334151,"LOW MED"
3,2,155.365702569895,6,4,4.50100341716734,"M",0,0.25,0.700439098363592,"LOW MED"
3,3,167.591047493823,8,6,6.5013681137569,"M",0,0.25,0.88999186745901,"LOW MED"
3,4,64.2524369458027,2,0,0.499289612047672,"M",0,0.25,0.00022446710393383,"LOW MED"
3,5,98.1843334870022,3,1,1.50119142680878,"M",0,0.25,0.0069892326615091,"LOW MED"
