"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,2,2,147.413948213517,3,3,3.50045085574662,0,0.25,0.510505740240582,"LOW MED"
1,3,3,147.70667472716,3,3,3.50003192403855,0,0.25,0.517929900045799,"LOW MED"
1,4,4,148.78850989699,3,3,3.50075506465518,0,0.25,0.545273574297183,"LOW MED"
1,5,5,143.407482997227,3,3,3.5014497818715,0,0.25,0.409808569335331,"LOW MED"
2,25,12,137.254552169184,3,2,2.49927403425691,0,0.25,0.271015096225934,"LOW MED"
1,2,2,163.900482676377,4,4,4.49998202226159,0,0.25,0.847605944806076,"LOW MED"
1,3,3,164.271014806198,4,4,4.49840993243704,0,0.25,0.852402167251854,"LOW MED"
1,4,4,165.641850338785,4,4,4.49870721869605,0,0.25,0.869068925970271,"LOW MED"
1,9,9,167.814042013987,4,4,4.50025018699614,0,0.25,0.892189086024003,"LOW MED"
2,17,4,151.834386278649,4,3,3.50143639875935,0,0.25,0.620305881859032,"LOW MED"
2,21,8,143.27921712605,4,3,3.49949593260929,0,0.25,0.40666246104255,"LOW MED"
2,24,11,150.716487088629,4,3,3.49849883359971,0,0.25,0.59323229414116,"LOW MED"
2,25,12,163.133064241175,4,3,3.50044818135147,0,0.25,0.837266481059482,"LOW MED"
1,2,2,176.636333641833,5,5,5.50037068768944,0,0.25,0.952981190717968,"LOW MED"
1,4,4,178.714688163299,5,5,5.49934414293766,0,0.25,0.961582516464454,"LOW MED"
1,7,7,154.129135817839,5,5,5.50102058221941,0,0.25,0.673451635988979,"LOW MED"
2,17,4,169.513627832357,5,4,4.50021983842773,0,0.25,0.907699363141412,"LOW MED"
2,20,7,162.873542143597,5,4,4.49888174474289,0,0.25,0.833644292361247,"LOW MED"
2,23,10,162.438424483193,5,4,4.50075795077508,0,0.25,0.827426915611859,"LOW MED"
2,24,11,168.090515732852,5,4,4.50017116955964,0,0.25,0.89485959938484,"LOW MED"
2,25,12,184.031298064436,5,4,4.50072784489794,0,0.25,0.977243294077501,"LOW MED"
3,28,3,136.207908064025,5,3,3.49946329585044,0,0.25,0.250537670638969,"LOW MED"
3,35,10,140.198795822416,5,3,3.49983029147834,0,0.25,0.333912416204136,"LOW MED"
3,36,11,140.362354981108,5,3,3.50091576555006,0,0.25,0.33761609084115,"LOW MED"
3,37,12,148.125412183834,5,3,3.49794521248473,0,0.25,0.528535402629111,"LOW MED"
1,2,2,186.474780901911,6,6,6.49994994774684,0,0.25,0.982153994285594,"LOW MED"
1,7,7,160.979613307061,6,6,6.50058902652741,0,0.25,0.805241733348734,"LOW MED"
2,17,4,183.350287474902,6,5,5.49917164047089,0,0.25,0.975653779080569,"LOW MED"
2,20,7,175.412577143732,6,5,5.49922809043438,0,0.25,0.947089737952233,"LOW MED"
2,23,10,174.894497970825,6,5,5.50007771268095,0,0.25,0.944390974369822,"LOW MED"
3,27,2,155.365702569895,6,4,4.50071047645754,0,0.25,0.700439098363592,"LOW MED"
3,36,11,155.025608451973,6,4,4.50146398790937,0,0.25,0.693143984714914,"LOW MED"
4,42,4,141.109099132235,6,3,3.49991341668538,0,0.25,0.354774572007968,"LOW MED"
4,47,9,162.847658086971,6,3,3.5003796778582,0,0.25,0.833279508082829,"LOW MED"
4,49,11,164.144775635549,6,3,3.50100965167782,0,0.25,0.850782285398418,"LOW MED"
5,51,1,134.715580368877,6,2,2.49878432832165,0,0.25,0.223173706320938,"LOW MED"
1,7,7,166.017838974418,7,7,7.49850763190459,0,0.25,0.873351925850222,"LOW MED"
2,17,4,194.179550115046,7,6,6.50083330797353,0,0.25,0.991758129566854,"LOW MED"
2,20,7,185.075272754787,7,6,6.49896717870736,0,0.25,0.979485048444756,"LOW MED"
3,28,3,160.010292708038,7,5,5.50005808189971,0,0.25,0.789342373003635,"LOW MED"
3,33,8,159.012857403337,7,5,5.50151759856912,0,0.25,0.772009692136513,"LOW MED"
3,35,10,165.866411229247,7,5,5.49967910511833,0,0.25,0.871641558443879,"LOW MED"
4,42,4,155.960766242307,7,4,4.50028567482558,0,0.25,0.712960853708898,"LOW MED"
4,47,9,183.661608220141,7,4,4.50035554611518,0,0.25,0.976393423984576,"LOW MED"
5,51,1,159.529465480091,7,3,3.4987574710223,0,0.25,0.781109960369547,"LOW MED"
5,55,5,150.433975771249,7,3,3.49924843866384,0,0.25,0.58629252878182,"LOW MED"
5,60,10,148.473679664657,7,3,3.50114382981775,0,0.25,0.53733691814249,"LOW MED"
6,63,2,128.56822363816,7,2,2.49816434511805,0,0.25,0.133377259949835,"LOW MED"
6,69,8,121.979561951373,7,2,2.50024585685993,0,0.25,0.0730751189873346,"LOW MED"
2,17,4,202.655073280234,8,7,7.50047604997138,0,0.25,0.996497577968176,"LOW MED"
2,20,7,192.521434797631,8,7,7.49716468910982,0,0.25,0.990261669765032,"LOW MED"
3,28,3,167.591047493823,8,6,6.49973357659556,0,0.25,0.88999186745901,"LOW MED"
3,33,8,166.467210153662,8,6,6.50080893146811,0,0.25,0.878313139322922,"LOW MED"
3,35,10,174.210108699246,8,6,6.50014507931701,0,0.25,0.940626997842933,"LOW MED"
4,39,1,167.354919590214,8,5,5.49934877532135,0,0.25,0.887622560002287,"LOW MED"
4,42,4,167.212258883664,8,5,5.50076575366962,0,0.25,0.886169598800573,"LOW MED"
5,52,2,169.281647449786,8,4,4.49889249022846,0,0.25,0.905706980020365,"LOW MED"
5,54,4,158.611280381406,8,4,4.4996659674821,0,0.25,0.764753726052688,"LOW MED"
5,55,5,167.731255225799,8,4,4.50040208351229,0,0.25,0.891377907010415,"LOW MED"
5,60,10,165.242681033041,8,4,4.5004603063498,0,0.25,0.864387873666981,"LOW MED"
6,63,2,150.888312103019,8,3,3.50073629419346,0,0.25,0.597435158675034,"LOW MED"
6,70,9,154.759765394379,8,3,3.49954946846291,0,0.25,0.687373244808762,"LOW MED"
7,78,7,134.017552510544,8,2,2.50211477372585,0,0.25,0.211128119725847,"LOW MED"
2,20,7,198.259515701769,9,8,8.49958762281486,0,0.25,0.994538202453135,"LOW MED"
3,35,10,180.512893004893,9,7,7.5004446265083,0,0.25,0.96778705662448,"LOW MED"
5,54,4,170.348730247757,9,5,5.49927195326443,0,0.25,0.914561829948274,"LOW MED"
6,65,4,160.477559189469,9,4,4.50030081506613,0,0.25,0.797122924086082,"LOW MED"
6,69,8,156.77768735452,9,4,4.50040928970634,0,0.25,0.729631122300512,"LOW MED"
6,70,9,173.24910958328,9,4,4.50023860680329,0,0.25,0.934937694419621,"LOW MED"
7,72,1,154.327003619068,9,3,3.49865769000885,0,0.25,0.677854226842476,"LOW MED"
7,74,3,152.00836462619,9,3,3.49902849723418,0,0.25,0.624457393947269,"LOW MED"
7,76,5,148.567866810497,9,3,3.50003618115172,0,0.25,0.539713481385976,"LOW MED"
7,78,7,158.54227434048,9,3,3.50064564983706,0,0.25,0.763490908550126,"LOW MED"
2,20,7,202.681333582306,10,9,9.50198647044946,0,0.25,0.996506871359123,"LOW MED"
3,35,10,185.273982455506,10,8,8.49829462495125,0,0.25,0.979886558331872,"LOW MED"
5,54,4,179.300217842126,10,6,6.49872358591304,0,0.25,0.963719432736938,"LOW MED"
6,65,4,172.562950287869,10,5,5.50071193125856,0,0.25,0.930569282553291,"LOW MED"
6,69,8,168.177929486946,10,5,5.49907262297784,0,0.25,0.895691720787738,"LOW MED"
6,71,10,170.721214540029,10,5,5.49894155123641,0,0.25,0.917471008348994,"LOW MED"
7,76,5,165.362079472216,10,4,4.49948615441857,0,0.25,0.865802660067498,"LOW MED"
7,78,7,178.103360065465,10,4,4.49971960792989,0,0.25,0.959222716220351,"LOW MED"
7,81,10,174.488353059727,10,4,4.50079184764578,0,0.25,0.942185244109947,"LOW MED"
7,84,13,157.407112828265,10,4,4.4990831797141,0,0.25,0.742051542982285,"LOW MED"
8,97,12,158.074299752065,10,3,3.50023329641101,0,0.25,0.754803957966754,"LOW MED"
9,100,3,127.495390750271,10,2,2.50210655670911,0,0.25,0.121281599707664,"LOW MED"
9,101,4,120.891007696265,10,2,2.49930126616804,0,0.25,0.0659330618321092,"LOW MED"
10,111,1,99.0388409808842,10,1,1.49878291495207,0,0.25,0.00761787670181184,"LOW MED"
2,20,7,206.088827079748,11,10,10.5003157185355,0,0.25,0.997525968465233,"LOW MED"
5,54,4,186.127009953234,11,7,7.49974023110837,0,0.25,0.981524444556767,"LOW MED"
6,65,4,181.822231385249,11,6,6.50115500452504,0,0.25,0.9716834592752,"LOW MED"
6,71,10,179.7241322349,11,6,6.50001645121252,0,0.25,0.96519466017629,"LOW MED"
7,77,6,178.921600253071,11,5,5.49983426551839,0,0.25,0.962351114007496,"LOW MED"
7,81,10,189.335633498163,11,5,5.50060794460523,0,0.25,0.986592430332423,"LOW MED"
8,86,1,150.599453622201,11,4,4.49919240326971,0,0.25,0.590361763650529,"LOW MED"
8,97,12,177.50131345224,11,4,4.50033842137366,0,0.25,0.956763488269661,"LOW MED"
9,99,2,153.159474898899,11,3,3.50031201908773,0,0.25,0.651442548132422,"LOW MED"
9,102,5,146.453888596704,11,3,3.50017331094427,0,0.25,0.486141553005877,"LOW MED"
9,104,7,146.406063827356,11,3,3.49935019541193,0,0.25,0.48492862894497,"LOW MED"
9,106,9,151.820159149801,11,3,3.50149912179154,0,0.25,0.619965601409203,"LOW MED"
5,54,4,191.333417272349,12,8,8.49867897716623,0,0.25,0.989026928212318,"LOW MED"
6,65,4,188.91627457692,12,7,7.50066715329519,0,0.25,0.986017382869355,"LOW MED"
6,71,10,186.595493712902,12,7,7.50074957796457,0,0.25,0.982367551509075,"LOW MED"
7,72,1,198.588337653886,12,6,6.500075410863,0,0.25,0.994716592574034,"LOW MED"
7,77,6,189.092263198299,12,6,6.50048263759378,0,0.25,0.986261610849401,"LOW MED"
7,81,10,201.085679092155,12,6,6.50161563956897,0,0.25,0.995895047252808,"LOW MED"
9,99,2,171.20362317573,12,4,4.50002770830784,0,0.25,0.921104654798863,"LOW MED"
9,101,4,154.90526842125,12,4,4.49962568225125,0,0.25,0.690539070229463,"LOW MED"
9,102,5,162.686420351647,12,4,4.49975670519772,0,0.25,0.830992765858633,"LOW MED"
9,104,7,162.625989848262,12,4,4.49957189021443,0,0.25,0.83012930067382,"LOW MED"
9,107,10,165.306040862397,12,4,4.4990447468719,0,0.25,0.865140201974494,"LOW MED"
9,108,11,171.169286216099,12,4,4.4989135643859,0,0.25,0.920850929149322,"LOW MED"
10,113,3,152.215193245804,12,3,3.50083063963237,0,0.25,0.629369047444435,"LOW MED"
10,116,6,151.415633298746,12,3,3.50132556213607,0,0.25,0.610242044170793,"LOW MED"
10,118,8,151.774948894519,12,3,3.50000534099215,0,0.25,0.61888349372468,"LOW MED"
5,54,4,195.304048973354,13,9,9.50064482327193,0,0.25,0.99264085371077,"LOW MED"
6,71,10,191.839972243263,13,8,8.50004353031362,0,0.25,0.989571288024718,"LOW MED"
7,72,1,207.585305257301,13,7,7.49870250552124,0,0.25,0.99787396905709,"LOW MED"
7,81,10,210.384592252271,13,7,7.49929023075246,0,0.25,0.998399102065663,"LOW MED"
8,86,1,168.591708414228,13,6,6.50161720154323,0,0.25,0.899552075196597,"LOW MED"
9,99,2,185.379940931539,13,5,5.49984921320686,0,0.25,0.980097499775021,"LOW MED"
9,102,5,175.189746461011,13,5,5.49789406495853,0,0.25,0.945944469697036,"LOW MED"
9,108,11,185.338665214165,13,5,5.50003569638367,0,0.25,0.980015587280011,"LOW MED"
10,113,3,169.99895576194,13,4,4.50021180506026,0,0.25,0.911745699195905,"LOW MED"
10,115,5,160.041179521314,13,4,4.4996572400405,0,0.25,0.789863358964267,"LOW MED"
10,116,6,168.980262177327,13,4,4.50014457673271,0,0.25,0.903061009796425,"LOW MED"
10,118,8,169.43790180007,13,4,4.50090689002757,0,0.25,0.907053176691936,"LOW MED"
11,132,10,141.673923923175,13,3,3.49871491975394,0,0.25,0.36800867125187,"LOW MED"
12,136,2,129.489511935179,13,2,2.49847858024706,0,0.25,0.144564922654209,"LOW MED"
5,54,4,198.332224668932,14,10,10.4981753868339,0,0.25,0.994578156887613,"LOW MED"
8,86,1,174.340180334176,14,7,7.49835008097509,0,0.25,0.941360273791717,"LOW MED"
9,99,2,196.517512072635,14,6,6.50086698720785,0,0.25,0.993488358586721,"LOW MED"
9,101,4,174.322900557337,14,6,6.49984738162324,0,0.25,0.941263350801507,"LOW MED"
9,102,5,184.820601718664,14,6,6.49877682263414,0,0.25,0.978958975392196,"LOW MED"
9,108,11,196.469926161234,14,6,6.50100738053307,0,0.25,0.993457027743263,"LOW MED"
10,115,5,172.044788296087,14,5,5.50052950339608,0,0.25,0.927092168567131,"LOW MED"
10,116,6,182.710512142826,14,5,5.49910188692465,0,0.25,0.974062185872134,"LOW MED"
10,119,9,164.16021026366,14,5,5.50060252565397,0,0.25,0.850981124041716,"LOW MED"
11,125,3,156.642885766192,14,4,4.50017625083884,0,0.25,0.726922677988239,"LOW MED"
11,132,10,156.66884236083,14,4,4.49954956799675,0,0.25,0.727445514886301,"LOW MED"
12,136,2,152.175716627682,14,3,3.49875105871697,0,0.25,0.628433606793065,"LOW MED"
12,137,3,151.211590385332,14,3,3.49843331958896,0,0.25,0.605303480761752,"LOW MED"
12,139,5,148.986288933913,14,3,3.50088755705457,0,0.25,0.550247968837501,"LOW MED"
13,155,8,120.175107084687,14,2,2.4986445038915,0,0.25,0.0615953320079873,"LOW MED"
5,54,4,200.641642598822,15,11,11.5001543491585,0,0.25,0.995706556773888,"LOW MED"
8,86,1,178.635034223717,15,8,8.49931691741354,0,0.25,0.961282635303315,"LOW MED"
9,99,2,205.267703275999,15,7,7.49900058798689,0,0.25,0.997311443069276,"LOW MED"
9,102,5,192.238897633093,15,7,7.4997325375064,0,0.25,0.989981103359596,"LOW MED"
9,108,11,205.214485135108,15,7,7.49946040841159,0,0.25,0.997296915872253,"LOW MED"
10,115,5,181.231595486518,15,6,6.50090075901492,0,0.25,0.969985930530499,"LOW MED"
10,116,6,193.443432571617,15,6,6.49988175750216,0,0.25,0.991124207008463,"LOW MED"
10,119,9,172.277963787096,15,6,6.499116619345,0,0.25,0.928676314628831,"LOW MED"
11,125,3,168.018519237698,15,5,5.49853597921855,0,0.25,0.894169845951148,"LOW MED"
11,132,10,168.049212388119,15,5,5.50189306334917,0,0.25,0.894464384388519,"LOW MED"
12,137,3,168.720495595223,15,4,4.50012044788246,0,0.25,0.900727446883614,"LOW MED"
12,139,5,165.892710711334,15,4,4.49770235190571,0,0.25,0.871940016353788,"LOW MED"
13,149,2,143.386195001237,15,3,3.49993542844876,0,0.25,0.409285898277531,"LOW MED"
13,153,6,130.766453826839,15,3,3.49863148248162,0,0.25,0.161348238421113,"LOW MED"
13,155,8,139.285424090032,15,3,3.5000942753343,0,0.25,0.313613565043399,"LOW MED"
13,157,10,146.915792531456,15,3,3.49964409720093,0,0.25,0.497862566876173,"LOW MED"
14,162,3,131.549097042389,15,2,2.50015211395231,0,0.25,0.172392246854395,"LOW MED"
14,164,5,129.812183001509,15,2,2.49938128615357,0,0.25,0.148663773658598,"LOW MED"
14,170,11,142.146597947851,15,2,2.4986110556763,0,0.25,0.379239488941792,"LOW MED"
5,54,4,202.402904728587,16,12,12.5013156507623,0,0.25,0.996407073024058,"LOW MED"
9,99,2,212.142258340604,16,8,8.50189570969697,0,0.25,0.998660406310674,"LOW MED"
9,102,5,197.952939927551,16,8,8.5015023104659,0,0.25,0.994366490223493,"LOW MED"
9,108,11,212.084085264973,16,8,8.49942078321956,0,0.25,0.998652481347271,"LOW MED"
10,115,5,188.262599906749,16,7,7.50133782383316,0,0.25,0.985072203291191,"LOW MED"
10,116,6,201.833343987668,16,7,7.50039911792459,0,0.25,0.996193987079855,"LOW MED"
10,119,9,178.387258999649,16,7,7.49864565482646,0,0.25,0.960335383526148,"LOW MED"
11,125,3,176.651473715586,16,6,6.50108605553047,0,0.25,0.953050022040796,"LOW MED"
11,132,10,176.686326520917,16,6,6.50029651693418,0,0.25,0.953208109431911,"LOW MED"
12,135,1,145.644763682073,16,5,5.5012022907121,0,0.25,0.465654082913315,"LOW MED"
12,136,2,183.872356176859,16,5,5.49898741890253,0,0.25,0.976881631770889,"LOW MED"
12,137,3,182.399057598054,16,5,5.49792072130755,0,0.25,0.973251145613628,"LOW MED"
12,145,11,154.90484125441,16,5,5.50003626988915,0,0.25,0.69052980193629,"LOW MED"
13,157,10,163.27030462886,16,4,4.50130100404455,0,0.25,0.839156142493599,"LOW MED"
14,162,3,155.06352343065,16,3,3.49939413694073,0,0.25,0.693962167148459,"LOW MED"
14,170,11,170.132742879799,16,3,3.50005545041013,0,0.25,0.912832624153196,"LOW MED"
14,171,12,151.214173509026,16,3,3.49964307417131,0,0.25,0.605366138430817,"LOW MED"
15,181,9,136.576832927926,16,2,2.49894183008568,0,0.25,0.257636575234848,"LOW MED"
5,54,4,203.746119505608,17,13,13.4991816175119,0,0.25,0.996863694372234,"LOW MED"
9,99,2,217.543226872369,17,9,9.49819318139209,0,0.25,0.999225425330421,"LOW MED"
9,108,11,217.480744614546,17,9,9.49862686922869,0,0.25,0.99922049967298,"LOW MED"
10,115,5,193.64368847567,17,8,8.49883729493276,0,0.25,0.991301297430313,"LOW MED"
10,119,9,182.985019683856,17,8,8.50018420170416,0,0.25,0.974757130965918,"LOW MED"
11,125,3,183.203012423647,17,7,7.50059802503718,0,0.25,0.975296051144675,"LOW MED"
11,132,10,183.241450859061,17,7,7.50030601111129,0,0.25,0.975389908368694,"LOW MED"
12,136,2,194.780534915981,17,6,6.50148114399544,0,0.25,0.992242222465848,"LOW MED"
12,137,3,193.085223079126,17,6,6.49835690173296,0,0.25,0.990798478554645,"LOW MED"
12,145,11,161.849562137731,17,6,6.49971937193756,0,0.25,0.818721783544176,"LOW MED"
13,149,2,170.595244498781,17,5,5.50008373743931,0,0.25,0.916497387458279,"LOW MED"
13,155,8,164.519792414885,17,5,5.49878132162709,0,0.25,0.855551864412674,"LOW MED"
13,157,10,175.885211377149,17,5,5.50031902848709,0,0.25,0.949443486393421,"LOW MED"
14,161,2,189.795669614913,17,4,4.49915013197657,0,0.25,0.987196444293775,"LOW MED"
14,167,8,156.981699593984,17,4,4.49950596028187,0,0.25,0.733697844762358,"LOW MED"
14,170,11,193.145429689145,17,4,4.50089453928274,0,0.25,0.990854042277392,"LOW MED"
15,174,2,151.138463746565,17,3,3.49994155626186,0,0.25,0.603528251986713,"LOW MED"
15,175,3,138.324539494585,17,3,3.50082775627005,0,0.25,0.293003711410672,"LOW MED"
15,177,5,154.687075771087,17,3,3.49792589074855,0,0.25,0.685785082941076,"LOW MED"
15,180,8,171.406294492562,17,3,3.50035939846803,0,0.25,0.922587155494759,"LOW MED"
5,54,4,204.770513266602,18,14,14.5013900990246,0,0.25,0.99717263189167,"LOW MED"
9,108,11,221.720282809602,18,10,10.5001124031828,0,0.25,0.9994930180483,"LOW MED"
10,115,5,197.762035223292,18,9,9.50018726263795,0,0.25,0.994256863961362,"LOW MED"
10,119,9,186.445222959972,18,9,9.49913709266951,0,0.25,0.982101316451023,"LOW MED"
11,125,3,188.174967222338,18,8,8.49874755497508,0,0.25,0.984940798854896,"LOW MED"
12,135,1,155.726741915638,18,7,7.50111841516709,0,0.25,0.708073710930973,"LOW MED"
12,137,3,201.433624955378,18,7,7.49880829831168,0,0.25,0.996036969707638,"LOW MED"
13,153,6,158.754026889965,18,6,6.5006964164664,0,0.25,0.767351154305733,"LOW MED"
14,167,8,168.419232616942,18,5,5.50062969675128,0,0.25,0.897958625996234,"LOW MED"
14,170,11,212.068498781827,18,5,5.50016877831049,0,0.25,0.998650350047065,"LOW MED"
14,171,12,182.402999356648,18,5,5.50010227487762,0,0.25,0.973261562608234,"LOW MED"
15,174,2,168.627417843577,18,4,4.49866222383773,0,0.25,0.899879209127686,"LOW MED"
15,175,3,152.479299018585,18,4,4.4991490322695,0,0.25,0.635602082912325,"LOW MED"
