"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG"
17,1,1.50165107720144,16.1344659573936,"LOW HIGH","early","low","R2"
33,3,3.50082111741102,26.2420907332284,"LOW HIGH","early","low","R2"
3,3,3.50038400635258,28.0896420970275,"LOW HIGH","early","low","R2"
53,1,1.5000927463179,15.2277051358743,"LOW HIGH","early","low","R2"
86,0,0.49965609592494,5.04677142746272,"LOW HIGH","late","high","R2"
34,7,7.49844667933947,35.1681734771761,"LOW HIGH","early","low","R2"
15,2,2.50138299945731,21.6533537282464,"LOW HIGH","early","low","R2"
35,0,0.50027274317705,5.06818330280867,"LOW HIGH","early","low","R2"
51,0,0.501048713384661,4.70512251589659,"LOW HIGH","early","low","R2"
8,1,1.50041427748774,14.7400270675461,"LOW HIGH","early","low","R2"
54,2,2.5002941581262,22.0953909650826,"LOW HIGH","early","low","R2"
18,0,0.499565106999671,4.90801566671711,"LOW HIGH","early","low","R2"
28,0,0.499075319108373,5.05295860437359,"LOW HIGH","early","low","R2"
89,0,0.499089512044498,5.03265922840228,"LOW HIGH","late","high","R2"
65,4,4.50213398614539,28.6291525608647,"LOW HIGH","early","low","R2"
18,4,4.49952183461129,30.8266567008781,"LOW HIGH","early","low","R2"
14,1,1.49922275380096,15.8721761295229,"LOW HIGH","early","low","R2"
49,0,0.500135962549092,5.04419514725973,"LOW HIGH","early","low","R2"
30,0,0.500401693674459,5.07774569144587,"LOW HIGH","early","low","R2"
85,3,3.49996169085864,26.7953670195442,"LOW HIGH","late","high","R2"
8,4,4.50053924180115,26.1642725017462,"LOW HIGH","early","low","R2"
24,1,1.49916582695542,15.7628419839222,"LOW HIGH","early","low","R2"
31,1,1.50020383448351,16.1812237886328,"LOW HIGH","early","low","R2"
11,4,4.50186571185515,31.0106338084855,"LOW HIGH","early","low","R2"
55,1,1.49891917499185,15.4989791359074,"LOW HIGH","early","low","R2"
28,2,2.49876641367413,22.9352864221238,"LOW HIGH","early","low","R2"
28,5,5.49875464201071,33.3121358323051,"LOW HIGH","early","low","R2"
84,1,1.49903256754899,16.0777601861529,"LOW HIGH","late","high","R2"
32,3,3.50147328844391,27.9568992655523,"LOW HIGH","early","low","R2"
7,1,1.49911413182163,16.25548329737,"LOW HIGH","early","low","R2"
21,6,6.50069747583526,30.8463500120661,"LOW HIGH","early","low","R2"
72,9,9.50209395091723,33.2627696956368,"LOW HIGH","early","low","R2"
28,2,2.50132565626731,21.8609625542537,"LOW HIGH","early","low","R2"
1,0,0.500624388548544,4.98926188361171,"LOW HIGH","early","low","R2"
50,2,2.49760609764871,24.5633588307086,"LOW HIGH","early","low","R2"
72,0,0.499833592426707,4.98319156344038,"LOW HIGH","early","low","R2"
35,1,1.49868425659091,14.6617472713323,"LOW HIGH","early","low","R2"
8,3,3.50024698969679,27.0113538493443,"LOW HIGH","early","low","R2"
68,0,0.499521668307945,4.89273521428254,"LOW HIGH","early","low","R2"
31,1,1.50084117787288,15.7946338197486,"LOW HIGH","early","low","R2"
58,0,0.50125988307031,5.07489745318266,"LOW HIGH","early","low","R2"
59,0,0.50072958612509,4.94035098561126,"LOW HIGH","early","low","R2"
45,1,1.4998980447549,15.915233772587,"LOW HIGH","early","low","R2"
35,7,7.49855218860082,37.5174520641901,"LOW HIGH","early","low","R2"
60,1,1.50082112936199,15.5193942450287,"LOW HIGH","early","low","R2"
56,1,1.50070321386369,15.5216530813721,"LOW HIGH","early","low","R2"
8,3,3.50060558920279,27.7062335232913,"LOW HIGH","early","low","R2"
28,0,0.499765630731638,4.98800194531174,"LOW HIGH","early","low","R2"
15,0,0.5008598169606,5.01898778277967,"LOW HIGH","early","low","R2"
40,12,12.4999140703561,34.7165855732937,"LOW HIGH","early","low","R2"
66,5,5.49937773646019,28.751685815929,"LOW HIGH","early","low","R2"
8,3,3.49992311224906,26.7402364159903,"LOW HIGH","early","low","R2"
41,0,0.501789250457987,5.01428573939128,"LOW HIGH","early","low","R2"
81,8,8.49803719041245,38.0950600117304,"LOW HIGH","late","high","R2"
12,4,4.49960530858822,30.6699397119737,"LOW HIGH","early","low","R2"
67,1,1.50064566864333,15.6280276863808,"LOW HIGH","early","low","R2"
28,4,4.49974004054258,29.5186499921236,"LOW HIGH","early","low","R2"
49,0,0.498977859293373,5.02608683030147,"LOW HIGH","early","low","R2"
69,0,0.499954544938014,5.04307046597124,"LOW HIGH","early","low","R2"
75,2,2.49987118256174,23.6048772035641,"LOW HIGH","late","high","R2"
97,1,1.49970144626025,14.7976099214338,"LOW HIGH","late","high","R2"
5,1,1.50036199859787,16.3877574465011,"LOW HIGH","early","low","R2"
54,0,0.498791464164243,4.95086044045471,"LOW HIGH","early","low","R2"
29,2,2.50013814637649,22.9406064208009,"LOW HIGH","early","low","R2"
69,1,1.49958629627722,15.6216749665373,"LOW HIGH","early","low","R2"
93,0,0.501189747461281,4.99567400284286,"LOW HIGH","late","high","R2"
93,3,3.49923730836516,27.8549410699798,"LOW HIGH","late","high","R2"
70,1,1.49789316840373,16.153765717983,"LOW HIGH","early","low","R2"
35,4,4.49943344261097,29.5818554525354,"LOW HIGH","early","low","R2"
53,1,1.49933776678853,16.516605982855,"LOW HIGH","early","low","R2"
13,10,10.4999704811537,33.6745657886746,"LOW HIGH","early","low","R2"
10,3,3.50102330377371,27.4422426947599,"LOW HIGH","early","low","R2"
19,3,3.5016312117038,29.6386216282266,"LOW HIGH","early","low","R2"
27,1,1.49879126422485,15.5916176324918,"LOW HIGH","early","low","R2"
70,2,2.49954997112114,24.6225803871064,"LOW HIGH","early","low","R2"
21,0,0.500338014943715,4.87783821274177,"LOW HIGH","early","low","R2"
31,7,7.50035279334284,31.5514065284457,"LOW HIGH","early","low","R2"
97,7,7.49951472921291,33.1057440141097,"LOW HIGH","late","high","R2"
37,3,3.49961553073242,24.1672952916415,"LOW HIGH","early","low","R2"
1,1,1.4989803264776,14.7032402668094,"LOW HIGH","early","low","R2"
4,4,4.49977672576117,26.7556685924285,"LOW HIGH","early","low","R2"
24,2,2.50104406817625,23.5905969619928,"LOW HIGH","early","low","R2"
45,0,0.499435502523595,4.87072874356664,"LOW HIGH","early","low","R2"
24,1,1.49883969391126,15.7300198348178,"LOW HIGH","early","low","R2"
20,3,3.49950573460558,27.9629821778847,"LOW HIGH","early","low","R2"
79,2,2.49988210649809,23.051217181228,"LOW HIGH","late","high","R2"
36,1,1.49900685269126,15.7375723544481,"LOW HIGH","early","low","R2"
95,1,1.50074593551694,15.787081473453,"LOW HIGH","late","high","R2"
33,8,8.50051451967499,37.7797191325559,"LOW HIGH","early","low","R2"
13,2,2.50017100867901,23.2910475013259,"LOW HIGH","early","low","R2"
11,10,10.5017234610245,32.4664315102923,"LOW HIGH","early","low","R2"
4,1,1.49990338649855,15.9253572859143,"LOW HIGH","early","low","R2"
1,1,1.50232213320543,16.0050314806175,"LOW HIGH","early","low","R2"
31,3,3.49920946673079,28.9631423497148,"LOW HIGH","early","low","R2"
24,7,7.49890305683813,35.8819679164607,"LOW HIGH","early","low","R2"
54,1,1.50112791775433,15.7883673686129,"LOW HIGH","early","low","R2"
85,2,2.49868924291072,22.7554382109959,"LOW HIGH","late","high","R2"
33,1,1.50026617882006,16.3854565163993,"LOW HIGH","early","low","R2"
87,2,2.50049383512853,22.4342983956824,"LOW HIGH","late","high","R2"
55,4,4.49861444644986,29.2461321547894,"LOW HIGH","early","low","R2"
18,6,6.49901850186033,33.6308923582849,"LOW HIGH","early","low","R2"
62,2,2.50004729379722,21.1500360604523,"LOW HIGH","early","low","R2"
74,4,4.49941769175596,30.0416516277101,"LOW HIGH","early","low","R2"
82,1,1.49981072207234,15.8151839353734,"LOW HIGH","late","high","R2"
7,2,2.5008582311629,22.80804818355,"LOW HIGH","early","low","R2"
34,3,3.50073689911021,27.3343978219034,"LOW HIGH","early","low","R2"
66,0,0.500708615501263,4.92642200602952,"LOW HIGH","early","low","R2"
9,5,5.50093288332268,30.3908436113491,"LOW HIGH","early","low","R2"
47,1,1.50156135297188,16.0160809217214,"LOW HIGH","early","low","R2"
23,4,4.49896213096443,28.4894775026303,"LOW HIGH","early","low","R2"
5,0,0.500484562895075,4.83557635213277,"LOW HIGH","early","low","R2"
39,5,5.49988785565507,31.747352252453,"LOW HIGH","early","low","R2"
42,1,1.50066525953279,15.7235750749883,"LOW HIGH","early","low","R2"
31,1,1.50013356752916,15.7355029075028,"LOW HIGH","early","low","R2"
79,1,1.49930526062185,15.9856362314387,"LOW HIGH","late","high","R2"
71,1,1.50178120634104,16.7619576412305,"LOW HIGH","early","low","R2"
29,8,8.49968899567728,37.1425240755611,"LOW HIGH","early","low","R2"
18,2,2.49973458963513,21.2053738437684,"LOW HIGH","early","low","R2"
80,0,0.500725560383052,5.02585945991124,"LOW HIGH","late","high","R2"
42,1,1.4995100925703,15.8203188817087,"LOW HIGH","early","low","R2"
50,0,0.500564428773404,5.01309516934443,"LOW HIGH","early","low","R2"
99,1,1.50146853525753,16.6740136268417,"LOW HIGH","late","high","R2"
57,0,0.498612635273401,5.05687876160447,"LOW HIGH","early","low","R2"
45,1,1.5007063766273,15.7185889501706,"LOW HIGH","early","low","R2"
82,0,0.499277065420019,4.78437576017338,"LOW HIGH","late","high","R2"
78,1,1.50100925347488,16.6217894889447,"LOW HIGH","late","high","R2"
20,3,3.50038993679608,27.0502944907916,"LOW HIGH","early","low","R2"
5,3,3.50090214550335,26.3864627458585,"LOW HIGH","early","low","R2"
44,0,0.499465884726857,5.05018551429694,"LOW HIGH","early","low","R2"
25,2,2.49790335209905,23.5241488489588,"LOW HIGH","early","low","R2"
36,1,1.50118565628374,15.3684902399229,"LOW HIGH","early","low","R2"
4,0,0.500681746380616,4.75136114125147,"LOW HIGH","early","low","R2"
28,0,0.500528142877509,4.93176241152597,"LOW HIGH","early","low","R2"
47,1,1.50091483715136,16.0030699103836,"LOW HIGH","early","low","R2"
22,5,5.50280839641241,32.3261244603534,"LOW HIGH","early","low","R2"
20,10,10.5019143493263,36.1108215890615,"LOW HIGH","early","low","R2"
32,3,3.50010057926966,28.2715916597346,"LOW HIGH","early","low","R2"
29,10,10.501222636569,33.5201102046748,"LOW HIGH","early","low","R2"
21,3,3.50013213097725,26.6414075881954,"LOW HIGH","early","low","R2"
41,0,0.501304966030347,4.80124955232398,"LOW HIGH","early","low","R2"
69,0,0.499769786893653,5.02918673358618,"LOW HIGH","early","low","R2"
17,0,0.500133937118241,4.94170333512545,"LOW HIGH","early","low","R2"
38,1,1.49931485283845,15.8555128376144,"LOW HIGH","early","low","R2"
22,8,8.49913970978482,35.4603293908999,"LOW HIGH","early","low","R2"
12,1,1.50005030154721,16.1378268170282,"LOW HIGH","early","low","R2"
43,3,3.50041870980484,30.2984783114984,"LOW HIGH","early","low","R2"
44,1,1.49958674270427,15.8916867371569,"LOW HIGH","early","low","R2"
33,0,0.500693094132363,4.96857443317664,"LOW HIGH","early","low","R2"
81,0,0.500554341291468,4.90122827458475,"LOW HIGH","late","high","R2"
7,5,5.50030165779464,31.3118067134662,"LOW HIGH","early","low","R2"
23,3,3.49938801796422,28.1580801596156,"LOW HIGH","early","low","R2"
71,1,1.49820028241063,15.9388203369838,"LOW HIGH","early","low","R2"
97,7,7.5007376179167,35.801330215079,"LOW HIGH","late","high","R2"
39,1,1.49948348599102,16.7825997053313,"LOW HIGH","early","low","R2"
11,0,0.498553304876671,5.00816280060139,"LOW HIGH","early","low","R2"
78,0,0.501007377776491,5.0748979561347,"LOW HIGH","late","high","R2"
3,1,1.50205014653394,15.7482284411398,"LOW HIGH","early","low","R2"
68,3,3.50152919896047,27.7621080886404,"LOW HIGH","early","low","R2"
22,0,0.499524532599424,5.17120325904003,"LOW HIGH","early","low","R2"
36,0,0.500256837429957,5.26207820280776,"LOW HIGH","early","low","R2"
28,1,1.4990450163329,15.92422200074,"LOW HIGH","early","low","R2"
63,1,1.5035692699406,16.8116165043419,"LOW HIGH","early","low","R2"
16,4,4.50098210933805,30.5522502130607,"LOW HIGH","early","low","R2"
41,1,1.49833019499655,15.5155794087006,"LOW HIGH","early","low","R2"
69,7,7.50039575754526,35.7744004619472,"LOW HIGH","early","low","R2"
90,0,0.498521366541946,4.78518682647999,"LOW HIGH","late","high","R2"
76,8,8.4985321974344,36.2912038883582,"LOW HIGH","late","high","R2"
6,1,1.50092045189922,15.4627510758991,"LOW HIGH","early","low","R2"
82,0,0.499088310204387,4.98040882848532,"LOW HIGH","late","high","R2"
10,1,1.50057373597433,15.7889297963315,"LOW HIGH","early","low","R2"
68,1,1.50021952848378,16.8036625967748,"LOW HIGH","early","low","R2"
75,1,1.50144544241397,15.4784252650426,"LOW HIGH","late","high","R2"
42,4,4.49958114631194,32.5701757114838,"LOW HIGH","early","low","R2"
50,3,3.50186670840743,26.7957255025201,"LOW HIGH","early","low","R2"
63,2,2.50030065198288,25.2439575370009,"LOW HIGH","early","low","R2"
43,1,1.50066263344486,15.7792703409283,"LOW HIGH","early","low","R2"
17,2,2.50143315622011,21.6438445710041,"LOW HIGH","early","low","R2"
50,0,0.499262872499749,4.91416905531409,"LOW HIGH","early","low","R2"
1,1,1.5014642969122,16.2086428613299,"LOW HIGH","early","low","R2"
42,1,1.50003063389808,15.637747686453,"LOW HIGH","early","low","R2"
9,0,0.498024338465931,5.07734889101067,"LOW HIGH","early","low","R2"
86,1,1.50024782625428,16.0073828250745,"LOW HIGH","late","high","R2"
60,1,1.50136918570683,15.3604354347255,"LOW HIGH","early","low","R2"
4,0,0.501384783244475,5.01243068128891,"LOW HIGH","early","low","R2"
37,0,0.500228030088686,5.07038149490377,"LOW HIGH","early","low","R2"
76,0,0.501535641007327,4.78235987530408,"LOW HIGH","late","high","R2"
32,4,4.49969506526006,31.6649911858375,"LOW HIGH","early","low","R2"
46,0,0.500214368266711,5.11863235950445,"LOW HIGH","early","low","R2"
86,1,1.4999625186787,15.8804917795561,"LOW HIGH","late","high","R2"
16,8,8.50006184513995,34.9145769833807,"LOW HIGH","early","low","R2"
34,3,3.4978631671727,26.6924545767099,"LOW HIGH","early","low","R2"
27,0,0.500390161695559,4.88347013088425,"LOW HIGH","early","low","R2"
33,7,7.50070345671541,33.0603349532617,"LOW HIGH","early","low","R2"
27,0,0.500055347376056,4.97989867792777,"LOW HIGH","early","low","R2"
27,1,1.50023650414152,16.251999495134,"LOW HIGH","early","low","R2"
40,2,2.49827952630432,21.5149218805991,"LOW HIGH","early","low","R2"
19,1,1.50022179670471,16.8242435045953,"LOW HIGH","early","low","R2"
14,1,1.50077838949544,16.3700124993957,"LOW HIGH","early","low","R2"
30,3,3.50036787995383,27.3959909541433,"LOW HIGH","early","low","R2"
7,1,1.49895939820863,15.747799763771,"LOW HIGH","early","low","R2"
87,1,1.49956571618307,15.7417951342039,"LOW HIGH","late","high","R2"
72,0,0.498067753963301,4.98421164556657,"LOW HIGH","early","low","R2"
85,3,3.50044119892439,25.8756074561513,"LOW HIGH","late","high","R2"
99,3,3.50015106035731,25.6278040596879,"LOW HIGH","late","high","R2"
9,3,3.49974081840671,28.7297780094076,"LOW HIGH","early","low","R2"
72,1,1.50108153981367,15.9918973184164,"LOW HIGH","early","low","R2"
41,6,6.5006765848262,34.5434263249555,"LOW HIGH","early","low","R2"
46,1,1.49931922654247,16.3301317423456,"LOW HIGH","early","low","R2"
40,0,0.501421716566212,5.0655658458189,"LOW HIGH","early","low","R2"
74,0,0.500804623063318,4.97721150968776,"LOW HIGH","early","low","R2"
78,0,0.49880377274672,5.00924274314288,"LOW HIGH","late","high","R2"
33,6,6.49937411159354,31.1181362030158,"LOW HIGH","early","low","R2"
23,4,4.5013248235314,30.538888617457,"LOW HIGH","early","low","R2"
66,2,2.50048051767484,22.092312385125,"LOW HIGH","early","low","R2"
9,0,0.499807516235308,4.85120678325758,"LOW HIGH","early","low","R2"
78,2,2.49963314164375,22.0713605894492,"LOW HIGH","late","high","R2"
27,9,9.50106575550621,33.8409440065761,"LOW HIGH","early","low","R2"
14,11,11.5003922483759,33.7808916074212,"LOW HIGH","early","low","R2"
91,4,4.49813568173882,28.8392607777142,"LOW HIGH","late","high","R2"
49,2,2.50045499904555,22.5581528263153,"LOW HIGH","early","low","R2"
35,3,3.4989017896107,29.2848553221436,"LOW HIGH","early","low","R2"
68,2,2.50071315012048,23.1990962423294,"LOW HIGH","early","low","R2"
40,0,0.500949012493668,5.0546348517569,"LOW HIGH","early","low","R2"
57,1,1.5004221279849,15.7725432400046,"LOW HIGH","early","low","R2"
18,0,0.499437896889838,4.93823140043051,"LOW HIGH","early","low","R2"
32,0,0.49926516989312,5.20028141823411,"LOW HIGH","early","low","R2"
17,2,2.5000140278815,24.3708401716565,"LOW HIGH","early","low","R2"
73,0,0.502376779348548,5.0008717271057,"LOW HIGH","early","low","R2"
2,2,2.49969684992394,22.6693345261818,"LOW HIGH","early","low","R2"
98,0,0.498458471377663,4.9359635471882,"LOW HIGH","late","high","R2"
17,2,2.49982140483916,22.9116898016573,"LOW HIGH","early","low","R2"
32,0,0.499878202751376,4.96605120317652,"LOW HIGH","early","low","R2"
5,2,2.50093337850992,20.6957273502769,"LOW HIGH","early","low","R2"
15,1,1.49858246263028,14.9493753751641,"LOW HIGH","early","low","R2"
77,0,0.50023257107627,5.06606618777829,"LOW HIGH","late","high","R2"
53,0,0.50195121500358,4.98713799195677,"LOW HIGH","early","low","R2"
95,5,5.49991716186276,32.7442578807912,"LOW HIGH","late","high","R2"
2,0,0.500570527597334,5.12749934533306,"LOW HIGH","early","low","R2"
20,0,0.498502210146361,4.98504133974378,"LOW HIGH","early","low","R2"
52,0,0.499460311314626,4.90840978004728,"LOW HIGH","early","low","R2"
39,1,1.5007278689744,15.8917522861073,"LOW HIGH","early","low","R2"
8,1,1.50226701396626,15.0398291793383,"LOW HIGH","early","low","R2"
35,0,0.500176946516777,4.9512462454426,"LOW HIGH","early","low","R2"
62,5,5.49987072522909,32.9454515528396,"LOW HIGH","early","low","R2"
13,4,4.50121445715117,29.7643299343296,"LOW HIGH","early","low","R2"
17,4,4.49943850122998,32.9854387918322,"LOW HIGH","early","low","R2"
76,1,1.49838865223386,16.3466147487119,"LOW HIGH","late","high","R2"
16,6,6.500511536595,31.2028867527609,"LOW HIGH","early","low","R2"
29,2,2.50041107858297,23.3021302144326,"LOW HIGH","early","low","R2"
87,0,0.499433856002052,4.89847552666677,"LOW HIGH","late","high","R2"
57,2,2.49825387267456,23.3221224637579,"LOW HIGH","early","low","R2"
1,0,0.501207161248265,4.92405904577966,"LOW HIGH","early","low","R2"
36,0,0.500544149629454,4.85403663389754,"LOW HIGH","early","low","R2"
81,0,0.500410025027926,5.17496602680933,"LOW HIGH","late","high","R2"
4,0,0.501097848868149,5.05114135439531,"LOW HIGH","early","low","R2"
29,1,1.50169577815743,15.6582423565383,"LOW HIGH","early","low","R2"
57,2,2.50202779265583,22.2342642754905,"LOW HIGH","early","low","R2"
2,2,2.50008379186914,21.8214454207005,"LOW HIGH","early","low","R2"
95,0,0.500012369424574,5.11436984643447,"LOW HIGH","late","high","R2"
63,2,2.50069045712948,23.6912845481121,"LOW HIGH","early","low","R2"
9,3,3.50163421416327,26.9144325877937,"LOW HIGH","early","low","R2"
14,0,0.500336898839071,4.99053011639416,"LOW HIGH","early","low","R2"
84,1,1.50041918366695,15.6634945854799,"LOW HIGH","late","high","R2"
94,0,0.499703383018268,5.06896229774428,"LOW HIGH","late","high","R2"
75,1,1.50038669085957,15.5922794391092,"LOW HIGH","late","high","R2"
38,0,0.499265424519993,5.16010984353181,"LOW HIGH","early","low","R2"
11,2,2.50150683584892,21.523216036901,"LOW HIGH","early","low","R2"
13,3,3.49819738032558,26.6300099318958,"LOW HIGH","early","low","R2"
94,0,0.500355431376134,4.93332548417292,"LOW HIGH","late","high","R2"
11,0,0.500559787279354,4.75653616429403,"LOW HIGH","early","low","R2"
35,0,0.501476748709197,4.81035322686153,"LOW HIGH","early","low","R2"
41,2,2.50000814750304,23.0165029805424,"LOW HIGH","early","low","R2"
44,3,3.50005769266081,28.0457034290104,"LOW HIGH","early","low","R2"
36,0,0.499953923660898,4.86117989371429,"LOW HIGH","early","low","R2"
10,0,0.498380208184612,5.0505564229052,"LOW HIGH","early","low","R2"
78,1,1.50078000261917,16.2271420639831,"LOW HIGH","late","high","R2"
73,2,2.49809665180434,23.8762060424185,"LOW HIGH","early","low","R2"
58,0,0.500088889646982,4.79989936996948,"LOW HIGH","early","low","R2"
10,9,9.50004879802063,34.6937671677916,"LOW HIGH","early","low","R2"
