"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
35,2,204.750903151399,41,7,7.50405136556472,"FISHED",0.103203349757252,0.25,0.997167012783546,"MED MED"
35,4,159.204542315327,40,6,6.49901073653678,"FISHED",0.105586950460566,0.25,0.775417106413404,"MED MED"
37,4,184.401229062067,42,6,6.50082406261546,"FISHED",0.113607580518339,0.25,0.978063780391489,"MED MED"
37,13,188.908459489307,43,7,7.49993788279072,"FISHED",0.0993783821740949,0.25,0.986006438797319,"MED MED"
38,1,197.154739621881,43,6,6.4998406837045,"FISHED",0.0993783821740949,0.25,0.993893826096341,"MED MED"
38,2,218.808375468229,49,12,12.4990258040835,"FISHED",0.115675157499799,0.25,0.999318733275801,"MED MED"
39,8,181.233539611392,43,5,5.50114587324333,"FISHED",0.0993783821740949,0.25,0.969991676704146,"MED MED"
40,7,189.080315548892,44,5,5.49953614061886,"FISHED",0.0878248410025015,0.25,0.986245164437099,"MED MED"
41,5,161.208733829868,44,4,4.49984565494241,"FISHED",0.0878248410025015,0.25,0.808864149180416,"MED MED"
41,8,169.443091082583,46,6,6.49931488402238,"FISHED",0.0852256262263538,0.25,0.907097587229801,"MED MED"
42,12,208.442497156467,50,9,9.49856947692601,"FISHED",1.33306791453632,0.25,0.998050834507391,"MED MED"
42,13,193.422864138847,50,9,9.50055211083073,"FISHED",1.33306791453632,0.25,0.99110581680591,"MED MED"
43,3,144.855725658013,44,2,2.49994915252416,"FISHED",0.0878248410025015,0.25,0.445785654908171,"MED MED"
43,8,195.96846489317,50,8,8.49860898994619,"FISHED",1.33306791453632,0.25,0.993117620907572,"MED MED"
44,1,172.628981077981,48,5,5.49988204825857,"FISHED",0.089961259746433,0.25,0.931001197216195,"MED MED"
44,6,172.602908271413,48,5,5.49950416507352,"FISHED",0.089961259746433,0.25,0.930830950133023,"MED MED"
45,5,163.483397419086,48,4,4.50033633436683,"FISHED",0.089961259746433,0.25,0.842055011387571,"MED MED"
45,12,201.092553066854,50,6,6.50104866444912,"FISHED",1.33306791453632,0.25,0.995897899478735,"MED MED"
46,8,186.014830761703,50,5,5.49963024675656,"FISHED",1.33306791453632,0.25,0.981316762391596,"MED MED"
46,9,132.685114948826,47,2,2.49960778329602,"FISHED",0.107668599686116,0.25,0.189475117890243,"MED MED"
46,10,191.144970835594,50,5,5.50004807338825,"FISHED",1.33306791453632,0.25,0.98881732488585,"MED MED"
46,11,166.981138642499,50,5,5.49844057885184,"FISHED",1.33306791453632,0.25,0.883780956983967,"MED MED"
47,1,164.159084160877,50,4,4.50059331941931,"FISHED",1.33306791453632,0.25,0.850966624267808,"MED MED"
47,8,166.724572072486,50,4,4.49992362191041,"FISHED",1.33306791453632,0.25,0.881078458668947,"MED MED"
47,12,189.332211464108,51,5,5.5005323891067,"FISHED",1.36255845536733,0.25,0.986587833590148,"MED MED"
48,4,145.95252698391,50,3,3.49975116787535,"FISHED",1.33306791453632,0.25,0.473436926126379,"MED MED"
48,6,163.753645994221,50,3,3.49972751994142,"FISHED",1.33306791453632,0.25,0.845670193446026,"MED MED"
48,9,141.121402084279,50,3,3.50171248965429,"FISHED",1.33306791453632,0.25,0.355060565786719,"MED MED"
49,3,140.185518609923,51,3,3.49960464773161,"FISHED",1.36255845536733,0.25,0.333612653166755,"MED MED"
49,12,178.837810859713,53,5,5.50006024862139,"FISHED",1.35308997832099,0.25,0.962041665585313,"MED MED"
49,14,147.757757887271,51,3,3.50148326658783,"FISHED",1.36255845536733,0.25,0.519224758022307,"MED MED"
50,6,140.735820768257,52,3,3.50075018297419,"FISHED",1.36149421639607,0.25,0.346147452183716,"MED MED"
51,1,126.463104753241,52,2,2.49846694179495,"FISHED",1.36149421639607,0.25,0.110547597220608,"MED MED"
51,2,150.80162763997,54,4,4.4985742399007,"FISHED",1.33915437071331,0.25,0.595316591553285,"MED MED"
51,3,153.571565131019,54,4,4.4986979095378,"FISHED",1.33915437071331,0.25,0.660881879361448,"MED MED"
51,6,160.521334578268,54,4,4.49951152910115,"FISHED",1.33915437071331,0.25,0.797840749754544,"MED MED"
51,14,152.166243652359,53,3,3.49994049404702,"FISHED",1.35308997832099,0.25,0.628208990935853,"MED MED"
52,1,201.673405317585,58,7,7.49996811170677,"FISHED",1.364217929213,0.25,0.996131917876559,"MED MED"
52,2,153.306360446778,54,3,3.49926095359007,"FISHED",1.33915437071331,0.25,0.654821222331506,"MED MED"
52,6,160.47257329179,54,3,3.49821144892656,"FISHED",1.33915437071331,0.25,0.797041045277096,"MED MED"
52,10,158.847583991461,54,3,3.50033917508677,"FISHED",1.33915437071331,0.25,0.769042652674063,"MED MED"
53,1,171.324671791149,58,6,6.49810069154464,"FISHED",1.364217929213,0.25,0.92199319565178,"MED MED"
53,4,156.264255478314,56,4,4.49970085585127,"FISHED",1.3440501739231,0.25,0.71922526010867,"MED MED"
53,6,160.093288003331,56,4,4.49902418914179,"FISHED",1.3440501739231,0.25,0.790740158294866,"MED MED"
54,5,103.873604488562,54,1,1.49862023667333,"FISHED",1.33915437071331,0.25,0.0123859952814152,"MED MED"
54,6,169.373017107081,57,4,4.50141367028411,"FISHED",1.34403141279882,0.25,0.906496274767608,"MED MED"
54,8,152.470924758112,56,3,3.4987335777145,"FISHED",1.3440501739231,0.25,0.635405130060958,"MED MED"
54,9,176.345768470138,57,4,4.50008744637797,"FISHED",1.34403141279882,0.25,0.951641467511683,"MED MED"
55,1,132.474903734029,56,2,2.50048835906647,"FISHED",1.3440501739231,0.25,0.186219047647788,"MED MED"
55,2,131.215241790136,56,2,2.49800214396585,"FISHED",1.3440501739231,0.25,0.167609606884584,"MED MED"
55,3,129.952275219629,56,2,2.4986689489789,"FISHED",1.3440501739231,0.25,0.150473001454188,"MED MED"
55,6,154.191138110039,57,3,3.50088042880841,"FISHED",1.34403141279882,0.25,0.674834536196743,"MED MED"
