"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,7,7,163.473541270793,3,3,3.49870135790801,0,0.25,0.841921871939015,"MED MED"
3,31,7,99.6585684630229,3,1,1.4995298696833,0,0.25,0.00810860200065894,"MED MED"
1,5,5,155.496148642043,4,4,4.50133069145501,0,0.25,0.7032107161784,"MED MED"
1,6,6,153.39688528011,4,4,4.50039207579609,0,0.25,0.656895746578909,"MED MED"
1,7,7,184.472521050728,4,4,4.50103320361496,0,0.25,0.978218545161552,"MED MED"
1,8,8,161.842454178925,4,4,4.49950936593086,0,0.25,0.818614648558438,"MED MED"
2,13,1,149.754761545736,4,3,3.49996710422626,0,0.25,0.569472058560173,"MED MED"
2,16,4,149.614175710785,4,3,3.49758857843685,0,0.25,0.565969032354074,"MED MED"
2,19,7,148.456715765551,4,3,3.50027417388865,0,0.25,0.53690869553639,"MED MED"
2,20,8,143.094851703045,4,3,3.49948099868388,0,0.25,0.402153783741399,"MED MED"
1,1,1,143.812276784719,5,5,5.49706526229818,0,0.25,0.419784739072969,"MED MED"
2,13,1,166.868154227758,5,4,4.4998896807694,0,0.25,0.882597489075518,"MED MED"
2,16,4,166.689618887509,5,4,4.50089318211907,0,0.25,0.880706106652297,"MED MED"
2,18,6,155.424143739356,5,4,4.5000177809971,0,0.25,0.701682643285603,"MED MED"
2,19,7,165.221178206478,5,4,4.49973960247254,0,0.25,0.864131748196742,"MED MED"
2,22,10,157.76137622932,5,4,4.50023933087956,0,0.25,0.748876291643111,"MED MED"
3,29,5,141.200805526945,5,3,3.49830937243142,0,0.25,0.356908858208069,"MED MED"
3,31,7,150.173505917051,5,3,3.50111415127804,0,0.25,0.57986362953256,"MED MED"
3,35,11,143.503263303882,5,3,3.49989892165839,0,0.25,0.412162709825753,"MED MED"
4,42,7,121.019933009272,5,2,2.49868039506455,0,0.25,0.0667438220880138,"MED MED"
1,5,5,175.11372228398,6,6,6.49981296984421,0,0.25,0.945548412955826,"MED MED"
2,13,1,180.180748622747,6,5,5.49880310978898,0,0.25,0.966718972039245,"MED MED"
2,16,4,179.967182243665,6,5,5.50140990062956,0,0.25,0.966014222492171,"MED MED"
2,18,6,166.578425333127,6,5,5.49926370012912,0,0.25,0.879514866250324,"MED MED"
2,19,7,178.212234525145,6,5,5.50116679780668,0,0.25,0.959652910722536,"MED MED"
3,25,1,158.702548126739,6,4,4.50075269400025,0,0.25,0.766416751730219,"MED MED"
3,28,4,170.358220144083,6,4,4.50052496485239,0,0.25,0.914637088795715,"MED MED"
3,29,5,156.075688076345,6,4,4.49970863554074,0,0.25,0.715342795660601,"MED MED"
3,31,7,167.400161298449,6,4,4.49969670347717,0,0.25,0.888079940525023,"MED MED"
3,35,11,158.966492511115,6,4,4.4993716484685,0,0.25,0.771180054169928,"MED MED"
4,43,8,151.822818293843,6,3,3.49878861093071,0,0.25,0.620029211037303,"MED MED"
4,44,9,147.322982398636,6,3,3.49882196434713,0,0.25,0.508197558174942,"MED MED"
1,1,1,153.524701101345,7,7,7.50028562432282,0,0.25,0.659814667127429,"MED MED"
2,16,4,190.291581256455,7,6,6.50125667329114,0,0.25,0.987817496986946,"MED MED"
2,18,6,175.01729648419,7,6,6.50027471513107,0,0.25,0.945042137112819,"MED MED"
2,19,7,188.279216682757,7,6,6.50069919079223,0,0.25,0.985096992332141,"MED MED"
3,25,1,170.456902964022,7,5,5.49954925541187,0,0.25,0.915416129230074,"MED MED"
3,28,4,184.364154063054,7,5,5.49854997223205,0,0.25,0.97798287147057,"MED MED"
3,29,5,167.348050799681,7,5,5.50168932661719,0,0.25,0.887552975952615,"MED MED"
4,41,6,173.213141008775,7,4,4.49840639136294,0,0.25,0.934715194531934,"MED MED"
4,42,7,155.12654733747,7,4,4.50070196196058,0,0.25,0.695319482061136,"MED MED"
4,43,8,169.498889138898,7,4,4.50076376054326,0,0.25,0.907573911820195,"MED MED"
4,44,9,163.785372630025,7,4,4.50125021606726,0,0.25,0.8460901416478,"MED MED"
4,47,12,149.632333873441,7,4,4.49919947769759,0,0.25,0.566421864144673,"MED MED"
5,49,1,154.123875130468,7,3,3.50018880199432,0,0.25,0.673334162138045,"MED MED"
5,50,2,164.08211191628,7,3,3.50005993645379,0,0.25,0.849972763816728,"MED MED"
5,51,3,156.979397401806,7,3,3.50068591561056,0,0.25,0.733652171526496,"MED MED"
6,66,6,131.114913234426,7,2,2.49924726537421,0,0.25,0.166193215294955,"MED MED"
6,67,7,121.978914892872,7,2,2.49927544230015,0,0.25,0.0730706690899315,"MED MED"
1,1,1,156.430475021918,8,8,8.49971633908429,0,0.25,0.72262069578698,"MED MED"
2,18,6,181.401799664028,8,7,7.49884634425527,0,0.25,0.970484977368072,"MED MED"
2,19,7,196.080285916525,8,7,7.50114328986116,0,0.25,0.993194789043056,"MED MED"
3,25,1,179.42331178216,8,6,6.49873388232085,0,0.25,0.964153893516908,"MED MED"
4,41,6,187.798250545884,8,5,5.49876355617918,0,0.25,0.984362824366346,"MED MED"
4,42,7,166.227089489886,8,5,5.49927234042988,0,0.25,0.875683297309514,"MED MED"
4,43,8,183.332603241968,8,5,5.4992740134268,0,0.25,0.975611092730036,"MED MED"
4,44,9,176.499091582648,8,5,5.50073307518011,0,0.25,0.952352856579616,"MED MED"
