"Year","Age","AgeE","FSIM","Length_cm"
40,7,7.49954086792366,"MED LOW",27.3637616102603
83,0,0.499694334394668,"MED LOW",5.1489143982455
26,11,11.5002186025907,"MED LOW",25.2175223771078
3,0,0.498936603136104,"MED LOW",5.17690246564998
31,0,0.499197441134646,"MED LOW",5.0744916527131
92,1,1.50084239257018,"MED LOW",13.7153841538327
53,0,0.499110626400482,"MED LOW",5.16084063926824
48,0,0.500228457007317,"MED LOW",4.9829849814582
36,9,9.49958896033536,"MED LOW",27.837235673459
82,1,1.50073076025274,"MED LOW",12.9868756099928
8,2,2.49990404723834,"MED LOW",19.4175615428317
33,0,0.499495838404222,"MED LOW",5.11231580435584
24,3,3.50016169940155,"MED LOW",23.3072592680935
89,0,0.49790823294491,"MED LOW",4.93693085804574
45,1,1.50176796790096,"MED LOW",13.5373143096521
19,5,5.49914494762457,"MED LOW",27.5979729351328
61,0,0.499530015939499,"MED LOW",5.14538012678953
24,0,0.499270076901588,"MED LOW",5.04630350738926
57,3,3.50177826369894,"MED LOW",22.9499285828318
68,1,1.49891669028581,"MED LOW",13.8192829944529
26,5,5.50128983732829,"MED LOW",25.3054825442624
39,0,0.49950477913591,"MED LOW",4.8472638663422
72,1,1.49895717517864,"MED LOW",14.3221025705306
70,2,2.49997000100734,"MED LOW",19.1111381737889
40,2,2.49769548999239,"MED LOW",20.1988917791237
4,2,2.49961275719789,"MED LOW",19.165563723331
41,1,1.50016271271698,"MED LOW",12.7861734382297
46,0,0.501494292004405,"MED LOW",5.09393866051772
26,3,3.50058237550805,"MED LOW",22.0160136815945
77,0,0.501224546531634,"MED LOW",4.87652944581287
35,5,5.49928420933617,"MED LOW",25.531048954925
13,4,4.50009414485337,"MED LOW",24.2954507615013
18,0,0.501474953266061,"MED LOW",4.95465621753048
39,13,13.4995459918767,"MED LOW",27.4244649834737
7,3,3.50112670366756,"MED LOW",24.2000782936603
15,2,2.50019373696957,"MED LOW",19.7279216730082
22,2,2.4996750926772,"MED LOW",17.7433519181767
56,1,1.49900923500327,"MED LOW",13.8597806649329
27,0,0.499403529604734,"MED LOW",4.81044814689266
66,0,0.49831267885811,"MED LOW",5.01058496343068
61,1,1.50027917317087,"MED LOW",13.5870837041808
81,0,0.500134461515353,"MED LOW",4.93955317294251
34,6,6.49870077211522,"MED LOW",24.7033527803656
16,1,1.49939947186541,"MED LOW",13.7527883476608
75,2,2.49963802239982,"MED LOW",20.4462486822286
24,0,0.499745802909862,"MED LOW",5.01684502644164
17,2,2.50176578049725,"MED LOW",17.7222825519947
19,0,0.49941286196642,"MED LOW",5.0462233174488
