"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
0,0,0.50030878664372,5.18717399889653,"MED LOW",0,"early","med","R2"
2,2,2.50027543265951,22.3977374172042,"MED LOW",0,"early","med","R2"
91,0,0.500381738378647,5.02073287195335,"MED LOW",0.127639909251593,"late","low","R2"
12,5,5.50021756416203,33.5461408525981,"MED LOW",0,"early","med","R2"
68,3,3.50024361864165,27.1438021013425,"MED LOW",0.284327795915306,"early","med","R2"
42,6,6.49927034981248,34.6422402871401,"MED LOW",0,"early","med","R2"
50,6,6.49920883899877,32.1172241016588,"MED LOW",0.260665665031411,"early","med","R2"
23,2,2.50162912590968,22.0190540182728,"MED LOW",0,"early","med","R2"
10,2,2.50038376566763,21.3915273444258,"MED LOW",0,"early","med","R2"
51,2,2.50104140088677,22.5841902402452,"MED LOW",0.29655564809218,"early","med","R2"
44,4,4.49917138949763,31.4695727298481,"MED LOW",0,"early","med","R2"
55,2,2.49990639918295,23.1605956081346,"MED LOW",0.21708182040602,"early","med","R2"
54,0,0.500527200942926,4.9255893925491,"MED LOW",0.23573557685595,"early","med","R2"
5,2,2.49964934382725,23.5168645580373,"MED LOW",0,"early","med","R2"
12,0,0.498365021261359,4.9540133211438,"MED LOW",0,"early","med","R2"
36,5,5.49926534789974,31.2727025084019,"MED LOW",0,"early","med","R2"
63,0,0.499352715496979,4.98500155429698,"MED LOW",0.287071507656947,"early","med","R2"
76,2,2.50011012529988,23.1754854478523,"MED LOW",0.110263276309706,"late","low","R2"
1,0,0.500106003132181,5.01850585559595,"MED LOW",0,"early","med","R2"
53,2,2.5005414888353,23.6265612729574,"MED LOW",0.270560445915908,"early","med","R2"
17,5,5.5017046347522,31.8612129220527,"MED LOW",0,"early","med","R2"
69,4,4.50073850552994,29.1746154544389,"MED LOW",0.211447362951003,"early","med","R2"
38,1,1.50121386125947,15.1482164062926,"MED LOW",0,"early","med","R2"
3,0,0.499699711278266,5.0385377382696,"MED LOW",0,"early","med","R2"
51,0,0.499891129217815,5.10310458166798,"MED LOW",0.2200661722105,"early","med","R2"
5,3,3.50120339764542,28.3201887663322,"MED LOW",0,"early","med","R2"
85,2,2.50067280567279,22.9645702507761,"MED LOW",0.131018368410878,"late","low","R2"
85,4,4.50162414164698,33.0030599090906,"MED LOW",0.131018368410878,"late","low","R2"
26,1,1.50137736075131,16.3348325456744,"MED LOW",0,"early","med","R2"
84,1,1.49746006330231,15.7100508011492,"MED LOW",0.141982620605268,"late","low","R2"
80,1,1.49986640595588,15.6427071042446,"MED LOW",0.123042231518775,"late","low","R2"
53,1,1.49676506851985,16.1648391779801,"MED LOW",0.275589074008167,"early","med","R2"
29,0,0.500722889642521,5.01598236792135,"MED LOW",0,"early","med","R2"
84,3,3.50027955173917,26.7244964390061,"MED LOW",0.152465655934066,"late","low","R2"
27,14,14.5005415320294,29.5956494601866,"MED LOW",0,"early","med","R2"
56,0,0.500193081902511,4.88790264146227,"MED LOW",0.265390876936726,"early","med","R2"
19,8,8.50166877898262,36.2141157920125,"MED LOW",0,"early","med","R2"
13,1,1.49886255094439,15.6351418307679,"MED LOW",0,"early","med","R2"
56,4,4.5002819989146,29.3364207001672,"MED LOW",0.265390876936726,"early","med","R2"
94,2,2.49976167845666,22.2318241969379,"MED LOW",0.173982791253366,"late","low","R2"
44,1,1.50021773391753,14.9533229046677,"MED LOW",0,"early","med","R2"
31,0,0.500968905746002,4.90418442153873,"MED LOW",0,"early","med","R2"
16,0,0.499248012779032,4.84028941955505,"MED LOW",0,"early","med","R2"
39,0,0.499255935486636,5.00346707360209,"MED LOW",0,"early","med","R2"
88,2,2.50029961513974,22.3430817860251,"MED LOW",0.153961137030274,"late","low","R2"
38,1,1.50067170040349,16.4107694946685,"MED LOW",0,"early","med","R2"
19,4,4.50096967118987,29.54274645671,"MED LOW",0,"early","med","R2"
21,1,1.50123218848283,16.4863561765881,"MED LOW",0,"early","med","R2"
44,0,0.499825050494608,4.93982260981376,"MED LOW",0,"early","med","R2"
45,4,4.50138334366087,31.5316837958743,"MED LOW",0,"early","med","R2"
74,0,0.49921552752507,5.02404411706103,"MED LOW",0.266084232041612,"early","med","R2"
95,0,0.500169554414809,4.98791775721584,"MED LOW",0.10301867488306,"late","low","R2"
8,3,3.49981209328373,28.594421114217,"MED LOW",0,"early","med","R2"
96,0,0.500082743004237,5.17468371031167,"MED LOW",0.111017875443213,"late","low","R2"
100,4,4.49860720952961,28.668950680961,"MED LOW",0.114384407340549,"late","low","R2"
77,3,3.49895014432076,26.040464823901,"MED LOW",0.116627567238174,"late","low","R2"
27,2,2.50166151186658,22.7769481988357,"MED LOW",0,"early","med","R2"
50,2,2.50047808550089,22.8627385765144,"MED LOW",0.260665665031411,"early","med","R2"
62,0,0.501576948201433,5.13430935495527,"MED LOW",0.231037566298619,"early","med","R2"
24,2,2.50050623604228,23.2431642493359,"MED LOW",0,"early","med","R2"
35,3,3.49922735883937,27.9382200305493,"MED LOW",0,"early","med","R2"
6,5,5.49960979913585,31.1949751777807,"MED LOW",0,"early","med","R2"
66,0,0.500378494106977,4.81724570476184,"MED LOW",0.232885460113175,"early","med","R2"
81,0,0.502671922205191,5.25135193949365,"MED LOW",0.126364377234131,"late","low","R2"
47,1,1.50205471714305,15.5408198762641,"MED LOW",0,"early","med","R2"
11,5,5.49967165998191,33.0802390842994,"MED LOW",0,"early","med","R2"
24,0,0.501862800044458,4.84586494958406,"MED LOW",0,"early","med","R2"
2,2,2.5003090555605,23.1628556551844,"MED LOW",0,"early","med","R2"
77,1,1.50050006724229,15.2434419275389,"MED LOW",0.129861006001011,"late","low","R2"
82,3,3.49989000630014,27.2369296656353,"MED LOW",0.137553170439787,"late","low","R2"
51,7,7.50113869341636,32.7888921732407,"MED LOW",0.256100963545032,"early","med","R2"
40,8,8.50054899121324,31.7463252298368,"MED LOW",0,"early","med","R2"
76,6,6.50114970850763,31.002660077409,"MED LOW",0.178513973462395,"late","low","R2"
72,0,0.501417971165031,5.0564284546093,"MED LOW",0.222768101748079,"early","med","R2"
25,5,5.49944492784319,34.5378155466913,"MED LOW",0,"early","med","R2"
68,3,3.50010322594425,28.1937154844248,"MED LOW",0.262118923454545,"early","med","R2"
45,1,1.49873883714804,14.7273556010339,"MED LOW",0,"early","med","R2"
81,2,2.4978952921293,22.7345548264851,"MED LOW",0.120077463099733,"late","low","R2"
23,3,3.50096762543189,27.8092401054527,"MED LOW",0,"early","med","R2"
14,2,2.49829875080561,22.530034827329,"MED LOW",0,"early","med","R2"
49,0,0.500325773374138,5.00101610564345,"MED LOW",0,"early","med","R2"
56,0,0.500458428226224,5.09470702335085,"MED LOW",0.218725207750686,"early","med","R2"
33,1,1.50049328525644,16.1757995969842,"MED LOW",0,"early","med","R2"
10,6,6.49897936445999,34.0865037681697,"MED LOW",0,"early","med","R2"
42,3,3.50158689329141,26.1014238409437,"MED LOW",0,"early","med","R2"
6,0,0.500322772556561,5.09448881736445,"MED LOW",0,"early","med","R2"
82,1,1.49844633502068,15.8025966416912,"MED LOW",0.141699293069541,"late","low","R2"
37,2,2.49912591147062,23.0335327826013,"MED LOW",0,"early","med","R2"
25,1,1.50068419216091,15.3907924356681,"MED LOW",0,"early","med","R2"
96,1,1.49966422189776,16.2033688047921,"MED LOW",0.124816655390896,"late","low","R2"
36,1,1.49961090280548,15.7939576880764,"MED LOW",0,"early","med","R2"
96,3,3.5009040966384,27.2794849099557,"MED LOW",0.167251813341863,"late","low","R2"
22,1,1.50029739847829,15.3743071263256,"MED LOW",0,"early","med","R2"
41,1,1.49927147635468,15.7691930241178,"MED LOW",0,"early","med","R2"
25,5,5.50009304228548,33.1035417114112,"MED LOW",0,"early","med","R2"
96,2,2.50064774081322,21.8106095773951,"MED LOW",0.121413630666211,"late","low","R2"
34,0,0.498573685992431,4.94937611434853,"MED LOW",0,"early","med","R2"
54,1,1.50163412287137,16.0670964869044,"MED LOW",0.21901472855825,"early","med","R2"
55,0,0.500294130995675,4.85103689752121,"MED LOW",0.28664345163852,"early","med","R2"
31,2,2.49898951533748,23.6489313820004,"MED LOW",0,"early","med","R2"
55,2,2.500360056063,22.5122766981967,"MED LOW",0.21708182040602,"early","med","R2"
24,0,0.500132351495734,5.23676378580938,"MED LOW",0,"early","med","R2"
82,2,2.49920388603692,23.6287885748929,"MED LOW",0.137553170439787,"late","low","R2"
