"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
31,7,208.293772647506,40,10,10.4990151481972,"FISHED",0.916688658071907,0.25,0.998021236755369,"HIGH HIGH"
31,10,198.106279171392,40,10,10.498764348699,"FISHED",0.916688658071907,0.25,0.994453035795153,"HIGH HIGH"
34,2,195.021554305704,40,7,7.4975217268351,"FISHED",0.916688658071907,0.25,0.99242834115694,"HIGH HIGH"
34,9,186.650040994348,40,7,7.50003497342327,"FISHED",0.916688658071907,0.25,0.982463227842742,"HIGH HIGH"
36,9,183.593226852249,40,5,5.49859313909046,"FISHED",0.916688658071907,0.25,0.976232864015019,"HIGH HIGH"
36,11,185.302351118328,40,5,5.49974609027103,"FISHED",0.916688658071907,0.25,0.979943248198335,"HIGH HIGH"
37,8,169.392863039239,40,4,4.4992553008479,"FISHED",0.916688658071907,0.25,0.906666928295981,"HIGH HIGH"
37,13,176.962274312734,41,5,5.49885560605744,"FISHED",0.92219486786578,0.25,0.954442014868142,"HIGH HIGH"
38,8,164.091587896052,40,3,3.49938343831585,"FISHED",0.916688658071907,0.25,0.850095410995114,"HIGH HIGH"
38,10,147.752120864785,40,3,3.49998534147376,"FISHED",0.916688658071907,0.25,0.519081882910834,"HIGH HIGH"
38,14,153.306744391032,41,4,4.50017113101498,"FISHED",0.92219486786578,0.25,0.65483003356976,"HIGH HIGH"
39,7,146.427609645558,41,3,3.50203907237009,"FISHED",0.92219486786578,0.25,0.485475049380609,"HIGH HIGH"
39,11,166.667109005641,44,6,6.49873347747821,"FISHED",0.905331292685337,0.25,0.880465778387796,"HIGH HIGH"
40,4,159.018651836848,42,3,3.499616086674,"FISHED",0.791589276659926,0.25,0.7721132266567,"HIGH HIGH"
40,7,155.301515334279,44,5,5.49725225999731,"FISHED",0.905331292685337,0.25,0.699069873164921,"HIGH HIGH"
40,10,150.210699204511,42,3,3.50093771146834,"FISHED",0.791589276659926,0.25,0.580783345657041,"HIGH HIGH"
41,1,153.931017118621,44,4,4.50000348844571,"FISHED",0.905331292685337,0.25,0.669012615117524,"HIGH HIGH"
41,3,175.278008045319,46,6,6.50122440224245,"FISHED",0.952726808899691,0.25,0.946400871184374,"HIGH HIGH"
41,4,173.944937799816,44,4,4.50028709028518,"FISHED",0.905331292685337,0.25,0.939105423256617,"HIGH HIGH"
42,1,155.911103773435,45,4,4.50030245774622,"FISHED",0.901883487842406,0.25,0.711927841711031,"HIGH HIGH"
42,9,162.098035539244,45,4,4.5002110700213,"FISHED",0.901883487842406,0.25,0.822435985339783,"HIGH HIGH"
43,3,171.041874473877,48,6,6.49985499469312,"FISHED",0.800026369883315,0.25,0.91990291685995,"HIGH HIGH"
43,5,146.78716328081,45,3,3.50119501397551,"FISHED",0.901883487842406,0.25,0.494597755640859,"HIGH HIGH"
43,8,127.886968084599,44,2,2.50004040430904,"FISHED",0.905331292685337,0.25,0.125582878278707,"HIGH HIGH"
43,9,180.47047385122,48,6,6.49814674301805,"FISHED",0.800026369883315,0.25,0.967652516455009,"HIGH HIGH"
43,10,146.589492355016,45,3,3.50083683835285,"FISHED",0.901883487842406,0.25,0.489581553799962,"HIGH HIGH"
44,1,148.433181120272,46,3,3.50010481296206,"FISHED",0.952726808899691,0.25,0.536314516426753,"HIGH HIGH"
44,5,127.316575901242,45,2,2.49865004348381,"FISHED",0.901883487842406,0.25,0.119359990732012,"HIGH HIGH"
45,2,153.936488956957,47,3,3.50004235996101,"FISHED",0.954154127679546,0.25,0.669135625785876,"HIGH HIGH"
45,3,121.147336241341,46,2,2.49738809304352,"FISHED",0.952726808899691,0.25,0.0675540956567727,"HIGH HIGH"
45,7,168.888527426288,49,5,5.50086491737057,"FISHED",1.12177486472325,0.25,0.902242574511679,"HIGH HIGH"
46,2,164.2541306312,49,4,4.50062645382363,"FISHED",1.12177486472325,0.25,0.85218635739842,"HIGH HIGH"
46,5,172.253351431963,49,4,4.50046965014963,"FISHED",1.12177486472325,0.25,0.928510615152688,"HIGH HIGH"
46,6,144.593875156836,49,4,4.49968277725187,"FISHED",1.12177486472325,0.25,0.439227060794321,"HIGH HIGH"
46,13,150.441288953379,48,3,3.50091605029352,"FISHED",0.800026369883315,0.25,0.586472619291668,"HIGH HIGH"
47,1,154.433226625587,49,3,3.50144755104072,"FISHED",1.12177486472325,0.25,0.68020480903147,"HIGH HIGH"
47,3,206.265997011252,51,5,5.50134952180563,"FISHED",1.55559697372124,0.25,0.99756996747276,"HIGH HIGH"
47,10,186.299900195534,50,4,4.50091781986036,"FISHED",1.42255863358207,0.25,0.98184009550128,"HIGH HIGH"
48,2,168.206918732885,51,4,4.50145059529414,"FISHED",1.55559697372124,0.25,0.895966391906567,"HIGH HIGH"
48,5,153.075320057406,50,3,3.50017358779353,"FISHED",1.42255863358207,0.25,0.649499901313769,"HIGH HIGH"
48,10,133.200231437092,49,2,2.50078147354032,"FISHED",1.12177486472325,0.25,0.197637917043887,"HIGH HIGH"
49,1,160.920114681664,52,4,4.50147065201965,"FISHED",1.60095749061996,0.25,0.804292585400214,"HIGH HIGH"
49,5,144.393997280645,51,3,3.49968646833184,"FISHED",1.55559697372124,0.25,0.43423482329002,"HIGH HIGH"
49,9,126.631094451605,50,2,2.50012145051109,"FISHED",1.42255863358207,0.25,0.112235871965912,"HIGH HIGH"
50,1,150.315477234914,52,3,3.50120394261603,"FISHED",1.60095749061996,0.25,0.583371262438939,"HIGH HIGH"
50,5,151.201636359211,52,3,3.4993204944819,"FISHED",1.60095749061996,0.25,0.605061998080189,"HIGH HIGH"
50,6,136.876265673115,52,3,3.50077961858302,"FISHED",1.60095749061996,0.25,0.263493991993619,"HIGH HIGH"
50,8,120.621794635418,51,2,2.49942700445531,"FISHED",1.55559697372124,0.25,0.0642695237153029,"HIGH HIGH"
50,9,152.639071012758,52,3,3.4995336609596,"FISHED",1.60095749061996,0.25,0.639350972285086,"HIGH HIGH"
51,3,170.914050728504,54,4,4.49838457904744,"FISHED",1.58199417465854,0.25,0.91894143327879,"HIGH HIGH"
51,4,158.135870298294,53,3,3.49783639081015,"FISHED",1.39488922841696,0.25,0.755959092452195,"HIGH HIGH"
51,7,152.251768853467,55,5,5.49985789044329,"FISHED",1.43421213845779,0.25,0.630234880339558,"HIGH HIGH"
51,10,158.942351432251,53,3,3.4997205945701,"FISHED",1.39488922841696,0.25,0.77074724201217,"HIGH HIGH"
52,1,143.320440946767,54,3,3.50057658785834,"FISHED",1.58199417465854,0.25,0.407672778310967,"HIGH HIGH"
52,3,155.429689859026,55,4,4.49959919958,"FISHED",1.43421213845779,0.25,0.701800502548763,"HIGH HIGH"
52,4,128.826585344496,53,2,2.49959187005705,"FISHED",1.39488922841696,0.25,0.136438633854659,"HIGH HIGH"
52,5,140.675636204581,54,3,3.50056375993357,"FISHED",1.58199417465854,0.25,0.344765728572849,"HIGH HIGH"
52,8,146.285426589559,54,3,3.4995514358403,"FISHED",1.58199417465854,0.25,0.481869867637876,"HIGH HIGH"
52,10,146.15230894105,55,4,4.4982908709022,"FISHED",1.43421213845779,0.25,0.478496250452345,"HIGH HIGH"
53,3,151.655875011464,55,3,3.50035776003225,"FISHED",1.43421213845779,0.25,0.616027829824816,"HIGH HIGH"
53,5,155.117532003849,56,4,4.50019866593245,"FISHED",1.12773126154803,0.25,0.695125530594228,"HIGH HIGH"
54,1,125.967932915579,55,2,2.50065434004223,"FISHED",1.43421213845779,0.25,0.105700056592624,"HIGH HIGH"
54,3,138.591339894212,55,2,2.50095684782733,"FISHED",1.43421213845779,0.25,0.298646537390423,"HIGH HIGH"
54,6,130.498596943917,55,2,2.50064640894731,"FISHED",1.43421213845779,0.25,0.157701998974839,"HIGH HIGH"
55,2,145.101395669417,57,3,3.50067765841407,"FISHED",1.42190950229759,0.25,0.45195623085999,"HIGH HIGH"
55,7,153.217695716485,58,4,4.50137246536039,"FISHED",1.11366305214221,0.25,0.652783593509469,"HIGH HIGH"
56,8,149.638957014495,58,3,3.49870543078444,"FISHED",1.11366305214221,0.25,0.566587005761921,"HIGH HIGH"
57,4,157.15152658309,60,4,4.50094771928423,"FISHED",1.56902686781718,0.25,0.737053257473435,"HIGH HIGH"
58,7,158.612034027675,61,4,4.50061873686688,"FISHED",1.3357413363067,0.25,0.7647674920497,"HIGH HIGH"
59,1,163.612702345955,62,4,4.5006700117006,"FISHED",1.37455417660704,0.25,0.843793267687445,"HIGH HIGH"
59,2,155.877961656472,61,3,3.49964374555928,"FISHED",1.3357413363067,0.25,0.71123723390682,"HIGH HIGH"
59,6,146.818000951148,61,3,3.49948095430927,"FISHED",1.3357413363067,0.25,0.495380432368477,"HIGH HIGH"
59,8,147.428146874124,61,3,3.49811028974209,"FISHED",1.3357413363067,0.25,0.510865981555435,"HIGH HIGH"
60,1,140.022377897227,62,3,3.50018414538341,"FISHED",1.37455417660704,0.25,0.32994041382934,"HIGH HIGH"
60,2,135.801609640238,62,3,3.49832531660665,"FISHED",1.37455417660704,0.25,0.242871735653134,"HIGH HIGH"
60,5,170.460225816809,63,4,4.49866294472254,"FISHED",1.08856147139264,0.25,0.915442248492592,"HIGH HIGH"
60,6,122.515300932593,61,2,2.49978493746912,"FISHED",1.3357413363067,0.25,0.0768462066659446,"HIGH HIGH"
60,7,130.285656856374,61,2,2.50001103613992,"FISHED",1.3357413363067,0.25,0.154851335417608,"HIGH HIGH"
60,8,141.562349710745,62,3,3.49930134361534,"FISHED",1.37455417660704,0.25,0.365377894286389,"HIGH HIGH"
61,1,152.930246252282,64,4,4.49956430139583,"FISHED",1.33178601102214,0.25,0.646139351509854,"HIGH HIGH"
61,4,130.961467866207,62,2,2.50140926066854,"FISHED",1.37455417660704,0.25,0.164045505585409,"HIGH HIGH"
61,6,149.519966225089,63,3,3.50024263206122,"FISHED",1.08856147139264,0.25,0.563617865781424,"HIGH HIGH"
62,9,94.5366564919223,62,1,1.50017046686174,"FISHED",1.37455417660704,0.25,0.00483644066130904,"HIGH HIGH"
63,1,138.517407610925,65,3,3.49867131695824,"FISHED",1.49256339753017,0.25,0.297076625974355,"HIGH HIGH"
63,2,152.73661076507,65,3,3.50014674988668,"FISHED",1.49256339753017,0.25,0.641631355434036,"HIGH HIGH"
63,3,175.586862248151,67,5,5.49999991635926,"FISHED",1.36155034824856,0.25,0.947969493927803,"HIGH HIGH"
63,7,127.156099694555,64,2,2.50021606641745,"FISHED",1.33178601102214,0.25,0.117657919672064,"HIGH HIGH"
63,9,134.905284354981,65,3,3.50073689673006,"FISHED",1.49256339753017,0.25,0.226530744696234,"HIGH HIGH"
64,4,128.511267632408,65,2,2.4987303012891,"FISHED",1.49256339753017,0.25,0.132710245931072,"HIGH HIGH"
64,5,169.025411982544,66,3,3.49878677022301,"FISHED",1.26788385496778,0.25,0.903461575313922,"HIGH HIGH"
64,9,60.6466673408167,63,0,0.500239199955088,"FISHED",1.08856147139264,0.25,0.000155663343105973,"HIGH HIGH"
65,2,143.440943597296,67,3,3.49989877587284,"FISHED",1.36155034824856,0.25,0.410630518380903,"HIGH HIGH"
66,7,156.990205564855,68,3,3.50144165805251,"FISHED",1.5157121204402,0.25,0.733866551607842,"HIGH HIGH"
67,3,174.825817391564,71,5,5.50096993325038,"FISHED",1.59753181381505,0.25,0.944023622909325,"HIGH HIGH"
67,9,166.684228777153,71,5,5.49996386911266,"FISHED",1.59753181381505,0.25,0.880648596843802,"HIGH HIGH"
67,10,148.072950697523,69,3,3.50055230829424,"FISHED",1.58710653253107,0.25,0.527207906359693,"HIGH HIGH"
68,1,121.047867802606,69,2,2.50060092080733,"FISHED",1.58710653253107,0.25,0.0669207089934104,"HIGH HIGH"
68,2,160.858662760386,71,4,4.50233456385947,"FISHED",1.59753181381505,0.25,0.803308607622232,"HIGH HIGH"
68,7,163.886372034059,71,4,4.50007353347056,"FISHED",1.59753181381505,0.25,0.847420792286476,"HIGH HIGH"
68,8,158.908914098081,70,3,3.49940353003809,"FISHED",1.55826564002388,0.25,0.770146812936083,"HIGH HIGH"
69,1,161.464540647263,71,3,3.49980363453437,"FISHED",1.59753181381505,0.25,0.812847423116674,"HIGH HIGH"
69,2,147.310027136318,71,3,3.50023725862716,"FISHED",1.59753181381505,0.25,0.507868798421149,"HIGH HIGH"
69,3,155.37373725541,71,3,3.49899476618511,"FISHED",1.59753181381505,0.25,0.700610240883003,"HIGH HIGH"
69,5,142.926033140451,71,3,3.50055161570384,"FISHED",1.59753181381505,0.25,0.398039748323849,"HIGH HIGH"
69,6,114.65635050926,70,2,2.49956658195294,"FISHED",1.55826564002388,0.25,0.0361266994828831,"HIGH HIGH"
69,9,137.59748298275,71,3,3.49908115461022,"FISHED",1.59753181381505,0.25,0.277948641236894,"HIGH HIGH"
70,4,119.765508770877,71,2,2.49938497958083,"FISHED",1.59753181381505,0.25,0.0592348950358775,"HIGH HIGH"
70,5,149.666046380555,73,4,4.49954942056993,"FISHED",1.59836355711827,0.25,0.567262298586966,"HIGH HIGH"
70,7,144.90678670799,73,4,4.49960571794678,"FISHED",1.59836355711827,0.25,0.447066861790502,"HIGH HIGH"
70,8,158.931644708665,74,5,5.49862784194629,"FISHED",1.32382384584186,0.25,0.770555103024228,"HIGH HIGH"
71,6,153.801426492643,73,3,3.50060829762252,"FISHED",1.59836355711827,0.25,0.666092604165791,"HIGH HIGH"
71,7,149.433514861428,73,3,3.49926121287514,"FISHED",1.59836355711827,0.25,0.561457795334556,"HIGH HIGH"
71,9,149.6503560658,73,3,3.49964271724199,"FISHED",1.59836355711827,0.25,0.566871195433587,"HIGH HIGH"
72,1,148.117000323208,75,4,4.50016946944309,"FISHED",1.52444292188885,0.25,0.528322573848641,"HIGH HIGH"
72,4,152.089154486451,74,3,3.49880763712638,"FISHED",1.32382384584186,0.25,0.626379059781582,"HIGH HIGH"
72,5,157.900456377229,75,4,4.50080817760222,"FISHED",1.52444292188885,0.25,0.751522577127937,"HIGH HIGH"
73,5,156.155305911056,76,4,4.49919613796389,"FISHED",1.26714878228345,0.25,0.716986007642606,"HIGH HIGH"
73,7,174.333864505738,78,6,6.50045936735253,"FISHED",1.2348618723526,0.25,0.941324865448583,"HIGH HIGH"
73,9,142.169614721175,75,3,3.49946279572877,"FISHED",1.52444292188885,0.25,0.379789800986166,"HIGH HIGH"
73,10,137.611607812358,74,2,2.50084403587973,"FISHED",1.32382384584186,0.25,0.278236552511061,"HIGH HIGH"
73,11,158.027368193162,75,3,3.50074597868347,"FISHED",1.52444292188885,0.25,0.75392099199796,"HIGH HIGH"
74,3,181.069989376391,77,4,4.50057991997887,"FISHED",1.58498858195346,0.25,0.96950453179747,"HIGH HIGH"
75,1,161.455010368395,78,4,4.49966165363846,"FISHED",1.2348618723526,0.25,0.812700176111699,"HIGH HIGH"
75,5,151.258849301647,77,3,3.49979351590337,"FISHED",1.58498858195346,0.25,0.606449269553798,"HIGH HIGH"
75,8,145.541711799741,77,3,3.50070917624412,"FISHED",1.58498858195346,0.25,0.463051608926215,"HIGH HIGH"
75,10,147.895138110582,77,3,3.50200976099992,"FISHED",1.58498858195346,0.25,0.522705748081977,"HIGH HIGH"
76,2,121.778142784213,77,2,2.49922680908507,"FISHED",1.58498858195346,0.25,0.0717019337775351,"HIGH HIGH"
76,4,128.307784197045,77,2,2.50056914891919,"FISHED",1.58498858195346,0.25,0.130350290181619,"HIGH HIGH"
76,5,172.038235240608,79,4,4.4981623222686,"FISHED",1.32517672447639,0.25,0.927047183444248,"HIGH HIGH"
77,1,145.358418781487,79,3,3.4993915432684,"FISHED",1.32517672447639,0.25,0.458427784069118,"HIGH HIGH"
77,2,167.489538683831,80,4,4.50052947679925,"FISHED",1.56261588255779,0.25,0.888978739270427,"HIGH HIGH"
78,5,160.343312551536,81,4,4.49924395540266,"FISHED",1.10067773381694,0.25,0.794909717658044,"HIGH HIGH"
78,7,147.999437250557,80,3,3.50076806463761,"FISHED",1.56261588255779,0.25,0.525347063690194,"HIGH HIGH"
78,9,144.21011045616,80,3,3.49931153144889,"FISHED",1.56261588255779,0.25,0.429653715543742,"HIGH HIGH"
79,1,153.261497836035,81,3,3.49910263074003,"FISHED",1.10067773381694,0.25,0.653790927401305,"HIGH HIGH"
79,3,155.145792343239,82,4,4.50153257233289,"FISHED",1.58543858651761,0.25,0.695733277627608,"HIGH HIGH"
79,6,169.266480892596,82,4,4.49885153122002,"FISHED",1.58543858651761,0.25,0.905575387819446,"HIGH HIGH"
79,8,154.964264176415,81,3,3.50005794619745,"FISHED",1.10067773381694,0.25,0.691817634963151,"HIGH HIGH"
80,2,148.921489447852,83,4,4.50092667884162,"FISHED",1.21681895626258,0.25,0.54861923644033,"HIGH HIGH"
80,3,143.425802618674,81,2,2.49893879145164,"FISHED",1.10067773381694,0.25,0.410258522932815,"HIGH HIGH"
80,6,149.646445142205,82,3,3.4997306485653,"FISHED",1.58543858651761,0.25,0.566773697171385,"HIGH HIGH"
80,7,153.160835659584,82,3,3.5016499957565,"FISHED",1.58543858651761,0.25,0.651473919085915,"HIGH HIGH"
80,8,157.73925188221,82,3,3.49879185127087,"FISHED",1.58543858651761,0.25,0.748453607940011,"HIGH HIGH"
80,9,152.812314926143,82,3,3.50017447247062,"FISHED",1.58543858651761,0.25,0.643396845288813,"HIGH HIGH"
81,1,157.270568847895,83,3,3.4990506954018,"FISHED",1.21681895626258,0.25,0.739388997926315,"HIGH HIGH"
81,2,146.364502400584,83,3,3.50187839100779,"FISHED",1.21681895626258,0.25,0.483874698426547,"HIGH HIGH"
81,6,144.467229403626,84,4,4.49913714415507,"FISHED",1.24017465069011,0.25,0.436062407777518,"HIGH HIGH"
81,7,150.646115453083,84,4,4.50005170048654,"FISHED",1.24017465069011,0.25,0.591507008503979,"HIGH HIGH"
81,10,151.90543971372,83,3,3.49776952786119,"FISHED",1.21681895626258,0.25,0.622003542028667,"HIGH HIGH"
82,1,149.863696889461,84,3,3.49967673755829,"FISHED",1.24017465069011,0.25,0.572181683159766,"HIGH HIGH"
82,3,120.851256930064,83,2,2.49932073934338,"FISHED",1.21681895626258,0.25,0.065684936817194,"HIGH HIGH"
83,2,137.626341221486,85,3,3.5009196030289,"FISHED",1.44794397589364,0.25,0.278537063870221,"HIGH HIGH"
83,6,144.525934396824,86,4,4.50037684765481,"FISHED",1.64027826767339,0.25,0.437528710194738,"HIGH HIGH"
84,1,136.466399376498,86,3,3.50047071909363,"FISHED",1.64027826767339,0.25,0.255497891617339,"HIGH HIGH"
84,4,147.730283439329,86,3,3.49848155837696,"FISHED",1.64027826767339,0.25,0.518528365607003,"HIGH HIGH"
84,8,201.729619300685,89,6,6.49885049457208,"FISHED",1.59192124101153,0.25,0.99615384755356,"HIGH HIGH"
