"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,6,6,141.102124767035,2,2,2.49971570149971,0,0.25,0.354612492344348,"HIGH HIGH"
1,5,5,134.322079761759,3,3,3.50062181759973,0,0.25,0.216323828510874,"HIGH HIGH"
1,8,8,149.767309265176,3,3,3.49847802782657,0,0.25,0.569784382034661,"HIGH HIGH"
2,21,9,148.163621504942,4,3,3.49983371825323,0,0.25,0.529502006281629,"HIGH HIGH"
2,23,11,141.649038454737,4,3,3.49983398789619,0,0.25,0.367421216382265,"HIGH HIGH"
2,24,12,159.772111890494,4,3,3.50224322559382,0,0.25,0.785293052491066,"HIGH HIGH"
3,25,1,120.038515571316,4,2,2.4998036818072,0,0.25,0.0607985733274738,"HIGH HIGH"
3,34,10,130.930337660335,4,2,2.50055105880103,0,0.25,0.163612521184321,"HIGH HIGH"
1,5,5,157.268196177911,5,5,5.49839063328842,0,0.25,0.73934257498313,"HIGH HIGH"
1,9,9,164.761000746262,5,5,5.49967984794273,0,0.25,0.858552189574639,"HIGH HIGH"
2,24,12,179.687515563996,5,4,4.50098608901747,0,0.25,0.965069549185472,"HIGH HIGH"
3,34,10,154.194529537344,5,3,3.49860682219093,0,0.25,0.674910091097033,"HIGH HIGH"
3,36,12,150.350974670869,5,3,3.49937597935113,0,0.25,0.584246981597485,"HIGH HIGH"
4,44,7,133.655279121266,5,2,2.49935965807323,0,0.25,0.205066971782223,"HIGH HIGH"
1,9,9,172.95797218646,6,6,6.49959644627694,0,0.25,0.933116306552285,"HIGH HIGH"
2,24,12,195.625683626843,6,5,5.4993274918836,0,0.25,0.992875610271746,"HIGH HIGH"
3,25,1,153.445387968628,6,4,4.49946706016894,0,0.25,0.658004810609819,"HIGH HIGH"
3,27,3,157.726765213228,6,4,4.50004612129731,0,0.25,0.748214842810839,"HIGH HIGH"
3,34,10,172.526065341534,6,4,4.50133690069599,0,0.25,0.930326926186132,"HIGH HIGH"
3,36,12,167.625734828026,6,4,4.49966240368076,0,0.25,0.890336209278478,"HIGH HIGH"
4,38,1,150.518133235689,6,3,3.50066796566496,0,0.25,0.588363538704008,"HIGH HIGH"
2,24,12,208.380895891888,7,6,6.4995968026825,0,0.25,0.998038629188984,"HIGH HIGH"
3,25,1,164.244648227519,7,5,5.49916824733093,0,0.25,0.852065041045149,"HIGH HIGH"
3,27,3,169.300972409487,7,5,5.49896299285782,0,0.25,0.905874414423947,"HIGH HIGH"
3,33,9,169.427969619679,7,5,5.49952774293449,0,0.25,0.906968122694158,"HIGH HIGH"
3,36,12,181.087451003005,7,5,5.5007412792756,0,0.25,0.969556905459262,"HIGH HIGH"
4,38,1,167.83825936805,7,4,4.50083320910815,0,0.25,0.892425368800161,"HIGH HIGH"
4,47,10,162.493318283925,7,4,4.49976952969307,0,0.25,0.828221312652543,"HIGH HIGH"
5,54,2,152.693006263235,7,3,3.50066073306888,0,0.25,0.640612709705378,"HIGH HIGH"
5,57,5,145.412829347448,7,3,3.50115490048852,0,0.25,0.459799656595407,"HIGH HIGH"
5,60,8,156.928033901076,7,3,3.49977914109059,0,0.25,0.732631873437449,"HIGH HIGH"
5,64,12,151.641711511519,7,3,3.50051610012619,0,0.25,0.615687619396616,"HIGH HIGH"
6,76,12,141.253605883129,7,2,2.50110462538692,0,0.25,0.358140270552853,"HIGH HIGH"
3,33,9,178.252930468842,8,6,6.49848796700837,0,0.25,0.959812593251999,"HIGH HIGH"
3,36,12,191.577773341901,8,6,6.49890301846419,0,0.25,0.989292942232481,"HIGH HIGH"
4,38,1,181.341946499925,8,5,5.50115344190351,0,0.25,0.970310408914433,"HIGH HIGH"
4,45,8,167.302888374726,8,5,5.50092043888415,0,0.25,0.887094521943529,"HIGH HIGH"
4,47,10,174.959843948603,8,5,5.50119476210428,0,0.25,0.944738382797499,"HIGH HIGH"
5,54,2,170.608311014137,8,4,4.50156895263862,0,0.25,0.916598861665929,"HIGH HIGH"
5,57,5,161.371972548172,8,4,4.49966609336017,0,0.25,0.811413432196739,"HIGH HIGH"
5,58,6,173.385547363146,8,4,4.50112642241306,0,0.25,0.935775292342221,"HIGH HIGH"
5,60,8,176.028405415007,8,4,4.50016473624611,0,0.25,0.950136815635714,"HIGH HIGH"
5,64,12,169.268175888965,8,4,4.49956404945572,0,0.25,0.905590102567818,"HIGH HIGH"
6,65,1,156.476901388776,8,3,3.50021666557135,0,0.25,0.723564533666046,"HIGH HIGH"
6,66,2,146.124631855834,8,3,3.49952548225428,0,0.25,0.477795062642828,"HIGH HIGH"
6,67,3,185.018034579879,8,3,3.499201724218,0,0.25,0.97936794510331,"HIGH HIGH"
