"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,179.542171359168,6,6,6.50205184423373,"M",0,0.25,0.964568652648926,"MED HIGH"
1,2,177.661702785487,5,5,5.49930166374847,"M",0,0.25,0.957432151307397,"MED HIGH"
1,3,151.482277434725,4,4,4.50064190626935,"M",0,0.25,0.611850236985278,"MED HIGH"
1,4,89.1424056426182,1,1,1.49873912284798,"M",0,0.25,0.00280254972822961,"MED HIGH"
1,5,170.221548736376,6,6,6.49948515665583,"M",0,0.25,0.913547408043541,"MED HIGH"
1,6,105.687258586908,1,1,1.50018057276093,"M",0,0.25,0.014853118548318,"MED HIGH"
1,7,182.892317919559,7,7,7.49891220528225,"M",0,0.25,0.974524498952897,"MED HIGH"
1,8,170.961461859108,8,8,8.50082582517313,"M",0,0.25,0.919299279005866,"MED HIGH"
1,9,163.957512878148,5,5,5.50010830287778,"M",0,0.25,0.848352388435648,"MED HIGH"
1,10,128.410539890479,2,2,2.49952603253128,"M",0,0.25,0.131537536912816,"MED HIGH"
1,11,96.1054466131949,1,1,1.49938208627041,"M",0,0.25,0.00566681529534146,"MED HIGH"
2,1,162.988555911637,6,5,5.50158848630647,"M",0,0.25,0.835257458752398,"MED HIGH"
2,2,206.188064816866,14,13,13.4985615161448,"M",0,0.25,0.997550710506214,"MED HIGH"
2,3,151.597181865384,4,3,3.50014182053768,"M",0,0.25,0.614617271213555,"MED HIGH"
2,4,62.6453289447184,1,0,0.500672384230266,"M",0,0.25,0.000190678633444961,"MED HIGH"
2,5,64.6361442275566,1,0,0.499286402371373,"M",0,0.25,0.000233382552074691,"MED HIGH"
2,6,141.910616151032,4,3,3.50025168302769,"M",0,0.25,0.373615490247717,"MED HIGH"
2,7,151.115959992953,4,3,3.50054471268959,"M",0,0.25,0.602981397311258,"MED HIGH"
2,8,120.454284858321,3,2,2.49856725099704,"M",0,0.25,0.063254248928439,"MED HIGH"
2,9,163.238061632592,4,3,3.49840796227049,"M",0,0.25,0.838713789177235,"MED HIGH"
2,10,62.4761983447146,1,0,0.500089763500957,"M",0,0.25,0.000187432818127298,"MED HIGH"
2,11,95.779335214515,2,1,1.49931354559343,"M",0,0.25,0.00548326647516357,"MED HIGH"
2,12,157.185363686319,5,4,4.49828669553127,"M",0,0.25,0.737718546598777,"MED HIGH"
2,13,121.195742245044,3,2,2.50014849646771,"M",0,0.25,0.067864338852466,"MED HIGH"
3,1,163.593781533531,6,4,4.50048555723115,"M",0,0.25,0.843539890835335,"MED HIGH"
3,2,97.9797206392023,3,1,1.50188826933984,"M",0,0.25,0.00684651426997719,"MED HIGH"
3,3,171.078808011605,6,4,4.50198554516625,"M",0,0.25,0.920178784239487,"MED HIGH"
3,4,61.9579921482379,2,0,0.499117030663316,"M",0,0.25,0.0001778277485482,"MED HIGH"
3,5,203.312252943275,13,11,11.5006316260958,"M",0,0.25,0.996722910036332,"MED HIGH"
3,6,62.3852406551311,2,0,0.500802334032686,"M",0,0.25,0.000185710136145399,"MED HIGH"
3,7,142.133829189937,5,3,3.5002037547809,"M",0,0.25,0.378934332318844,"MED HIGH"
3,8,97.8712469668038,3,1,1.49918628641176,"M",0,0.25,0.00677203112832838,"MED HIGH"
3,9,65.1131832256523,2,0,0.500219824764773,"M",0,0.25,0.000244961800909316,"MED HIGH"
3,10,176.703223427205,6,4,4.50079293250614,"M",0,0.25,0.953284569103949,"MED HIGH"
4,1,182.240720255156,10,7,7.49865342464686,"M",0,0.25,0.972829424433508,"MED HIGH"
4,2,97.1359532722329,4,1,1.49871009071321,"M",0,0.25,0.00628793189605654,"MED HIGH"
