"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,1,1,143.363454799667,3,3,3.49921919952789,0,0.25,0.40872779850482,"MED HIGH"
1,2,2,148.092798102435,3,3,3.50072235932299,0,0.25,0.527710175450091,"MED HIGH"
1,7,7,141.485852664683,3,3,3.49898413361707,0,0.25,0.363578813572571,"MED HIGH"
1,8,8,132.806734802625,3,3,3.50017617958725,0,0.25,0.191378782893339,"MED HIGH"
2,18,7,128.731273211533,3,2,2.50017963355843,0,0.25,0.13530243420665,"MED HIGH"
1,1,1,158.790658826061,4,4,4.49852484522266,0,0.25,0.768014480813321,"MED HIGH"
1,2,2,164.760024557106,4,4,4.49990848208625,0,0.25,0.858540152612288,"MED HIGH"
1,3,3,151.482277434725,4,4,4.50055681875358,0,0.25,0.611850236985278,"MED HIGH"
1,7,7,156.433001765901,4,4,4.50031952910498,0,0.25,0.722672115002351,"MED HIGH"
2,14,3,151.597181865384,4,3,3.50156609605626,0,0.25,0.614617271213555,"MED HIGH"
2,17,6,141.910616151032,4,3,3.50079528593686,0,0.25,0.373615490247717,"MED HIGH"
2,18,7,151.115959992953,4,3,3.50056220841714,0,0.25,0.602981397311258,"MED HIGH"
2,23,12,142.085628364718,4,3,3.49906469606949,0,0.25,0.377783260538658,"MED HIGH"
3,34,10,133.246398391933,4,2,2.5017386352869,0,0.25,0.198382291776851,"MED HIGH"
1,1,1,170.561344680849,5,5,5.50118360363875,0,0.25,0.916233598979689,"MED HIGH"
1,2,2,177.661702785487,5,5,5.50048475517974,0,0.25,0.957432151307397,"MED HIGH"
1,5,5,162.341351426905,5,5,5.49956467060329,0,0.25,0.826015008138273,"MED HIGH"
1,7,7,167.770369670068,5,5,5.50114481428618,0,0.25,0.891761832266464,"MED HIGH"
1,8,8,155.076503581972,5,5,5.49891483959867,0,0.25,0.694241990635198,"MED HIGH"
2,12,1,152.378467651572,5,4,4.50146142187294,0,0.25,0.633227644324793,"MED HIGH"
2,13,2,159.841956893024,5,4,4.49967394182795,0,0.25,0.786486320982342,"MED HIGH"
3,25,1,147.171548975679,5,3,3.49929210561053,0,0.25,0.504354333802562,"MED HIGH"
3,29,5,144.351208795618,5,3,3.49849717119929,0,0.25,0.433167815515246,"MED HIGH"
3,34,10,157.453440866625,5,3,3.4986240459074,0,0.25,0.74295087589917,"MED HIGH"
1,1,1,179.542171359168,6,6,6.50154979101002,0,0.25,0.964568652648926,"MED HIGH"
1,5,5,170.221548736376,6,6,6.49844099014888,0,0.25,0.913547408043541,"MED HIGH"
1,7,7,176.369729328826,6,6,6.50138086303495,0,0.25,0.951753302133731,"MED HIGH"
1,8,8,162.042165997935,6,6,6.49991996368421,0,0.25,0.821606076044263,"MED HIGH"
2,12,1,162.988555911637,6,5,5.49896782171581,0,0.25,0.835257458752398,"MED HIGH"
2,13,2,171.808315426287,6,5,5.50067757577882,0,0.25,0.925452567135029,"MED HIGH"
3,25,1,163.593781533531,6,4,4.50093938868208,0,0.25,0.843539890835335,"MED HIGH"
3,27,3,171.078808011605,6,4,4.50047950519969,0,0.25,0.920178784239487,"MED HIGH"
3,29,5,160.033760822251,6,4,4.5005080396079,0,0.25,0.789738309774935,"MED HIGH"
3,34,10,176.703223427205,6,4,4.49939633539215,0,0.25,0.953284569103949,"MED HIGH"
4,37,3,143.30928800282,6,3,3.49887311016479,0,0.25,0.407399363500676,"MED HIGH"
4,40,6,159.863843270797,6,3,3.50079924612055,0,0.25,0.786859243627943,"MED HIGH"
1,7,7,182.892317919559,7,7,7.50080215351991,0,0.25,0.974524498952897,"MED HIGH"
1,8,8,167.176696171509,7,7,7.50123632237608,0,0.25,0.885804861596125,"MED HIGH"
2,13,2,180.962138144181,7,6,6.49803813790462,0,0.25,0.969179108202458,"MED HIGH"
3,29,5,172.035981494084,7,5,5.49995289114158,0,0.25,0.927031706116737,"MED HIGH"
4,35,1,155.992368568412,7,4,4.50003309008155,0,0.25,0.713617049427806,"MED HIGH"
4,40,6,179.805789446104,7,4,4.50040089654671,0,0.25,0.965472110747917,"MED HIGH"
4,42,8,152.350459896304,7,4,4.49997955332597,0,0.25,0.632566945401724,"MED HIGH"
5,51,6,146.454387608083,7,3,3.49974777952735,0,0.25,0.48615420973712,"MED HIGH"
5,52,7,165.492865284876,7,3,3.50129071837978,0,0.25,0.867338044714047,"MED HIGH"
5,55,10,150.015715502862,7,3,3.49833319489738,0,0.25,0.575955688045512,"MED HIGH"
6,56,1,130.920968766031,7,2,2.4989575077644,0,0.25,0.163482391019387,"MED HIGH"
6,58,3,142.22321520139,7,2,2.49923010430232,0,0.25,0.381072540819189,"MED HIGH"
6,59,4,136.175528416893,7,2,2.49907871051409,0,0.25,0.24992087244422,"MED HIGH"
6,60,5,126.355591792954,7,2,2.50168237156976,0,0.25,0.109478811329257,"MED HIGH"
6,67,12,121.303204321336,7,2,2.49931861967091,0,0.25,0.068557810544232,"MED HIGH"
1,8,8,170.961461859108,8,8,8.50175902530938,0,0.25,0.919299279005866,"MED HIGH"
2,13,2,187.964474746223,8,7,7.50082698888036,0,0.25,0.984620495832724,"MED HIGH"
3,29,5,181.221559250225,8,6,6.49909421186197,0,0.25,0.969956249856429,"MED HIGH"
4,35,1,167.249598455083,8,5,5.50013051988253,0,0.25,0.88655146667629,"MED HIGH"
4,39,5,157.925579820416,8,5,5.49976955361887,0,0.25,0.751998606663032,"MED HIGH"
4,40,6,195.769182194611,8,5,5.50183732516129,0,0.25,0.992977934729972,"MED HIGH"
4,42,8,162.955603497835,8,5,5.50072831890574,0,0.25,0.834796560644421,"MED HIGH"
5,48,3,158.285426619868,8,4,4.50074690207703,0,0.25,0.758749561779106,"MED HIGH"
5,50,5,165.395246989479,8,4,4.50013990471223,0,0.25,0.866193451715158,"MED HIGH"
5,51,6,162.687050916954,8,4,4.49912695758785,0,0.25,0.831001757272079,"MED HIGH"
5,52,7,187.093799312124,8,4,4.49806508205459,0,0.25,0.983222864088739,"MED HIGH"
5,53,8,163.016977086582,8,4,4.50019110024261,0,0.25,0.835654149854354,"MED HIGH"
5,55,10,167.199651473661,8,4,4.50137313039408,0,0.25,0.886040411380596,"MED HIGH"
6,59,4,161.599134935487,8,3,3.49982390009483,0,0.25,0.81491745262245,"MED HIGH"
6,64,9,148.691475148641,8,3,3.49821130507717,0,0.25,0.542829655727659,"MED HIGH"
7,71,2,123.771524880937,8,2,2.49864840952826,0,0.25,0.086397066281415,"MED HIGH"
7,80,11,127.767307514894,8,2,2.50033558834398,0,0.25,0.12425478588497,"MED HIGH"
7,82,13,134.377467053636,8,2,2.49996523294423,0,0.25,0.217278706589083,"MED HIGH"
2,13,2,193.321003859732,9,8,8.49923925819711,0,0.25,0.991014185671876,"MED HIGH"
3,29,5,188.251494878066,9,7,7.50054240565537,0,0.25,0.985055614086397,"MED HIGH"
4,35,1,175.778660247104,9,6,6.50082372514919,0,0.25,0.948921665575048,"MED HIGH"
4,39,5,165.243327501179,9,6,6.49972742405848,0,0.25,0.864395567601566,"MED HIGH"
4,42,8,170.915644180342,9,6,6.49942900997214,0,0.25,0.918953483660938,"MED HIGH"
5,48,3,169.962613549787,9,5,5.49953639474538,0,0.25,0.911448337273451,"MED HIGH"
5,50,5,178.420114623761,9,5,5.50058464311799,0,0.25,0.960462257827124,"MED HIGH"
5,51,6,175.190497279027,9,5,5.50131404132915,0,0.25,0.945948367593117,"MED HIGH"
5,55,10,180.577403203961,9,5,5.50077555056806,0,0.25,0.967990626257034,"MED HIGH"
6,60,5,164.398628665736,9,4,4.50005656722851,0,0.25,0.85402488274819,"MED HIGH"
6,62,7,152.687499877041,9,4,4.50002789597427,0,0.25,0.640483984490786,"MED HIGH"
6,64,9,165.51880059422,9,4,4.49960420906852,0,0.25,0.867640743474215,"MED HIGH"
6,68,13,165.698192456115,9,4,4.49910755429602,0,0.25,0.869718483385794,"MED HIGH"
7,71,2,144.229334025883,9,3,3.50086216095889,0,0.25,0.430132076011916,"MED HIGH"
7,74,5,154.724641810717,9,3,3.49912505714245,0,0.25,0.686606392052577,"MED HIGH"
7,76,7,147.567202951749,9,3,3.50077332549779,0,0.25,0.514393388400276,"MED HIGH"
2,13,2,197.418550975005,10,9,9.50172152031404,0,0.25,0.994054251782807,"MED HIGH"
3,29,5,193.631667605747,10,8,8.50053544494898,0,0.25,0.991290766637765,"MED HIGH"
4,35,1,182.240720255156,10,7,7.49945647210033,0,0.25,0.972829424433508,"MED HIGH"
4,39,5,170.673569630782,10,7,7.49945964691492,0,0.25,0.917103982158462,"MED HIGH"
4,42,8,176.890315533026,10,7,7.50038197192157,0,0.25,0.954123268810711,"MED HIGH"
5,50,5,188.517428516267,10,6,6.49935497420213,0,0.25,0.985447933337623,"MED HIGH"
5,55,10,190.992027749912,10,6,6.50019368158054,0,0.25,0.988644304786276,"MED HIGH"
6,60,5,177.230463266121,10,5,5.49884493223311,0,0.25,0.95561149230208,"MED HIGH"
6,62,7,163.352218950178,10,5,5.49808361969929,0,0.25,0.840275543903033,"MED HIGH"
6,68,13,178.782001616159,10,5,5.5016605805788,0,0.25,0.961834198553916,"MED HIGH"
7,71,2,159.880275457134,10,4,4.49918919004334,0,0.25,0.787138919861847,"MED HIGH"
7,72,3,165.908395944296,10,4,4.49883231532449,0,0.25,0.872117737179055,"MED HIGH"
7,74,5,173.20416199179,10,4,4.49984860960814,0,0.25,0.934659540466927,"MED HIGH"
7,77,8,161.155525122735,10,4,4.50122599341532,0,0.25,0.808027527291141,"MED HIGH"
