"Year","Age","AgeE","FSIM","Length_cm"
12,9,9.50200123448533,"HIGH MED",21.8530869330423
90,0,0.500333849794221,"HIGH MED",6.30995647915075
33,1,1.50156418227969,"HIGH MED",9.90091462815725
57,0,0.499842283080845,"HIGH MED",6.20495930698997
1,1,1.50031117468163,"HIGH MED",10.1350688241183
24,0,0.500134670635712,"HIGH MED",6.151043598667
42,2,2.5020419312955,"HIGH MED",12.7342786733662
80,1,1.50162252107132,"HIGH MED",10.2023594993619
54,1,1.50061540777231,"HIGH MED",9.69012251053546
35,0,0.499630333759015,"HIGH MED",6.62829093297382
96,0,0.499771656794207,"HIGH MED",6.12902975316344
67,2,2.50128052914527,"HIGH MED",12.078650929143
77,3,3.50181366665225,"HIGH MED",15.737518238555
34,0,0.499872718746425,"HIGH MED",6.34839988716989
52,1,1.50167198092734,"HIGH MED",9.63880606509725
86,4,4.50060570997929,"HIGH MED",17.279339113063
13,8,8.50097074733665,"HIGH MED",22.1100311406035
80,3,3.50019236658238,"HIGH MED",15.4604000550428
46,0,0.500917975497139,"HIGH MED",6.26800252091031
75,1,1.49994338461992,"HIGH MED",9.67482894698599
44,5,5.50017831453129,"HIGH MED",15.8821238839705
31,0,0.501037513235652,"HIGH MED",6.15009894002546
51,0,0.500381957184801,"HIGH MED",6.1561774551462
35,2,2.50167736619394,"HIGH MED",13.419719196202
97,4,4.50059804852195,"HIGH MED",16.739453297243
18,9,9.49932342106288,"HIGH MED",20.7135178799024
38,1,1.49858307167621,"HIGH MED",10.1806588028878
22,0,0.501296448120417,"HIGH MED",6.33983500127514
88,3,3.49789200557651,"HIGH MED",14.6541266871895
81,4,4.50060132777083,"HIGH MED",17.7446378716944
34,1,1.50051965540526,"HIGH MED",10.2667818155183
9,0,0.501195797147794,"HIGH MED",6.3836040906922
55,1,1.50053430594585,"HIGH MED",9.43230095145198
21,1,1.50103731981012,"HIGH MED",9.86335412047151
24,1,1.50032576520649,"HIGH MED",9.71691092579521
75,1,1.49990215840539,"HIGH MED",10.1922622553145
2,0,0.500940113081009,"HIGH MED",6.12124693684811
9,3,3.50016178480174,"HIGH MED",16.2136255758307
81,0,0.501188296299539,"HIGH MED",6.27284179164925
44,3,3.50111878607093,"HIGH MED",14.3725647063465
91,4,4.50048067604898,"HIGH MED",19.5541245641876
45,2,2.50076665049157,"HIGH MED",13.2614617073344
92,1,1.50137004416961,"HIGH MED",10.4938093935678
92,0,0.500353990590531,"HIGH MED",6.38563650786943
22,4,4.49975701352965,"HIGH MED",15.4245166394166
21,6,6.50091963870198,"HIGH MED",16.0853868861608
41,2,2.50054570844703,"HIGH MED",12.9250401324052
38,4,4.49961222226739,"HIGH MED",16.860512248504
