"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
29,10,223.269447795118,41,13,13.4984337809214,"FISHED",1.23828071970961,0.25,0.999566774321414,"LOW LOW"
29,11,209.183081111427,41,13,13.500005585884,"FISHED",1.23828071970961,0.25,0.998191768533518,"LOW LOW"
33,4,210.858014711093,40,8,8.49979905791374,"FISHED",1.28680115466012,0.25,0.998474118758223,"LOW LOW"
34,4,232.580293958556,41,8,8.5000998945686,"FISHED",1.23828071970961,0.25,0.999831628749401,"LOW LOW"
34,5,174.185983330577,40,7,7.49965392536104,"FISHED",1.28680115466012,0.25,0.940490050457254,"LOW LOW"
34,6,170.682461314143,40,7,7.50046040586073,"FISHED",1.28680115466012,0.25,0.917172590553628,"LOW LOW"
36,10,157.408346523209,41,6,6.50066170442854,"FISHED",1.23828071970961,0.25,0.742075518400104,"LOW LOW"
37,3,173.046605153751,40,4,4.50038238854685,"FISHED",1.28680115466012,0.25,0.933675759431181,"LOW LOW"
37,7,156.023858302836,40,4,4.49987025500061,"FISHED",1.28680115466012,0.25,0.714270013147171,"LOW LOW"
37,9,161.434277823996,40,4,4.50014384994043,"FISHED",1.28680115466012,0.25,0.812379541285696,"LOW LOW"
37,13,180.118041025867,40,4,4.50029137708824,"FISHED",1.28680115466012,0.25,0.966513518956969,"LOW LOW"
38,5,178.798946263482,42,5,5.49885474174304,"FISHED",1.28239475379495,0.25,0.961897303973039,"LOW LOW"
38,8,147.830060879302,40,3,3.4989771066862,"FISHED",1.28680115466012,0.25,0.521057051685659,"LOW LOW"
39,5,150.2251520646,41,3,3.50032142790674,"FISHED",1.23828071970961,0.25,0.581140585165308,"LOW LOW"
39,6,126.923453698283,40,2,2.4984142754162,"FISHED",1.28680115466012,0.25,0.115227766583383,"LOW LOW"
39,7,135.462625660838,40,2,2.50067945307711,"FISHED",1.28680115466012,0.25,0.236598939652383,"LOW LOW"
39,8,163.217678005388,42,4,4.49921292435005,"FISHED",1.28239475379495,0.25,0.838433632199765,"LOW LOW"
39,9,147.432362343631,41,3,3.50005033244297,"FISHED",1.23828071970961,0.25,0.510972932183341,"LOW LOW"
39,10,150.169048780018,41,3,3.50034148925709,"FISHED",1.23828071970961,0.25,0.579753376032582,"LOW LOW"
