"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,180.012110990878,5,5,5.50160584744224,"M",0,0.25,0.966163669282837,"LOW LOW"
1,2,159.671385391585,3,3,3.50115695418809,"M",0,0.25,0.783563668853215,"LOW LOW"
1,3,122.944644080179,2,2,2.50120804922281,"M",0,0.25,0.0799962855569424,"LOW LOW"
1,4,214.360771092532,10,10,10.4994235555492,"M",0,0.25,0.998930292030358,"LOW LOW"
1,5,62.5754813277405,0,0,0.500865599975104,"M",0,0.25,0.000189331418481085,"LOW LOW"
1,6,183.791215216161,4,4,4.49980681170647,"M",0,0.25,0.976694842916324,"LOW LOW"
1,7,63.251094364381,0,0,0.498982507431305,"M",0,0.25,0.00020277199526069,"LOW LOW"
1,8,175.989827484998,5,5,5.49977926277717,"M",0,0.25,0.949950917308704,"LOW LOW"
1,9,125.40213187342,2,2,2.49927764706775,"M",0,0.25,0.100391428016772,"LOW LOW"
1,10,143.059940128485,3,3,3.50101524559898,"M",0,0.25,0.401301852419138,"LOW LOW"
2,1,122.275019470073,3,2,2.50056188618935,"M",0,0.25,0.0751332767836149,"LOW LOW"
2,2,247.282653937425,10,9,9.50019814061318,"M",0,0.25,0.999962153582516,"LOW LOW"
2,3,63.6689150757236,1,0,0.499905702952763,"M",0,0.25,0.000211557264358915,"LOW LOW"
2,4,64.4232405078844,1,0,0.499760596543987,"M",0,0.25,0.000228392886264106,"LOW LOW"
2,5,97.4726136638031,2,1,1.50065452379055,"M",0,0.25,0.00650515883627723,"LOW LOW"
2,6,96.160663617842,2,1,1.50164093089105,"M",0,0.25,0.00569849291380845,"LOW LOW"
2,7,117.461512873598,3,2,2.49940215167182,"M",0,0.25,0.0474659673871348,"LOW LOW"
2,8,125.664346023378,3,2,2.501400729426,"M",0,0.25,0.102821561505685,"LOW LOW"
2,9,93.790276861226,2,1,1.49971913546144,"M",0,0.25,0.00448505331633707,"LOW LOW"
2,10,123.306468910624,3,2,2.49789485928484,"M",0,0.25,0.0827420670407833,"LOW LOW"
2,11,63.7278281003917,1,0,0.498891446631121,"M",0,0.25,0.000212826233074529,"LOW LOW"
2,12,60.9547230950685,1,0,0.50101801622564,"M",0,0.25,0.000160608271839014,"LOW LOW"
3,1,166.256876544397,6,4,4.5000832997111,"M",0,0.25,0.876012160430741,"LOW LOW"
3,2,150.881016514201,5,3,3.50109402757392,"M",0,0.25,0.597256993485231,"LOW LOW"
3,3,127.215136336077,4,2,2.49784838765645,"M",0,0.25,0.118281625094488,"LOW LOW"
3,4,208.821973418189,12,10,10.4974783082367,"M",0,0.25,0.998124367614175,"LOW LOW"
3,5,105.79558682517,3,1,1.50088085486844,"M",0,0.25,0.0150149206257083,"LOW LOW"
3,6,127.966620812713,4,2,2.50051804780121,"M",0,0.25,0.126473655249417,"LOW LOW"
3,7,213.695303676835,11,9,9.50031649505633,"M",0,0.25,0.998855603522723,"LOW LOW"
3,8,175.594809033391,6,4,4.50220888239949,"M",0,0.25,0.948009276373549,"LOW LOW"
3,9,95.6772054270358,3,1,1.49976717816371,"M",0,0.25,0.00542700861050096,"LOW LOW"
3,10,165.551270528625,7,5,5.49940157824885,"M",0,0.25,0.868018884485287,"LOW LOW"
3,11,173.445013633505,7,5,5.49817152314119,"M",0,0.25,0.936137207258557,"LOW LOW"
3,12,62.8954029861921,2,0,0.499732664380004,"M",0,0.25,0.000195581108846653,"LOW LOW"
4,1,59.869428781185,3,0,0.499086055451234,"M",0,0.25,0.000143853087141942,"LOW LOW"
4,2,125.689914919662,5,2,2.50153779584258,"M",0,0.25,0.103061294248488,"LOW LOW"
4,3,210.859186823356,11,8,8.49959358282995,"M",0,0.25,0.998474300061458,"LOW LOW"
4,4,61.133851618608,3,0,0.501522133186324,"M",0,0.25,0.000163555552511912,"LOW LOW"
4,5,113.788959520487,5,2,2.49766805490051,"M",0,0.25,0.0331822172259046,"LOW LOW"
4,6,91.9286601883231,4,1,1.50004554020881,"M",0,0.25,0.00371548325884969,"LOW LOW"
4,7,192.49529303353,14,11,11.4998466444262,"M",0,0.25,0.990236040322159,"LOW LOW"
4,8,149.07935125281,6,3,3.50025739466086,"M",0,0.25,0.552585194438416,"LOW LOW"
4,9,99.0869158516101,4,1,1.49953399978451,"M",0,0.25,0.00765486630988682,"LOW LOW"
4,10,62.6574374142404,3,0,0.499313788287444,"M",0,0.25,0.000190913153459431,"LOW LOW"
4,11,132.613410320765,5,2,2.5013502831958,"M",0,0.25,0.188359571440384,"LOW LOW"
4,12,163.303056816637,6,3,3.50130999773844,"M",0,0.25,0.839604477033801,"LOW LOW"
4,13,130.231742797281,5,2,2.49930920187751,"M",0,0.25,0.154136289696469,"LOW LOW"
5,1,99.6576199111802,5,1,1.50158047469033,"M",0,0.25,0.00810782744047787,"LOW LOW"
5,2,125.293159172087,6,2,2.5004242639965,"M",0,0.25,0.0993965905380958,"LOW LOW"
5,3,167.433436428314,8,4,4.50068779383327,"M",0,0.25,0.888415303301576,"LOW LOW"
5,4,124.295985614032,6,2,2.49991929309981,"M",0,0.25,0.0906938255144404,"LOW LOW"
5,5,63.8086926053867,4,0,0.499736200831974,"M",0,0.25,0.000214580430737683,"LOW LOW"
5,6,162.165477770544,8,4,4.50219398102025,"M",0,0.25,0.823433763594043,"LOW LOW"
