"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
31,2,222.868683501125,40,10,10.5020094293849,"FISHED",0.330875552398275,0.25,0.999548790682566,"HIGH MED"
31,5,185.710411490338,40,10,10.5004362722137,"FISHED",0.330875552398275,0.25,0.980741570986852,"HIGH MED"
31,9,224.933728358011,43,13,13.5003063135056,"FISHED",0.286658673151214,0.25,0.999634104496608,"HIGH MED"
34,9,201.036307848713,40,7,7.4993143039833,"FISHED",0.330875552398275,0.25,0.995874503472237,"HIGH MED"
35,2,200.966014088437,43,9,9.49885628742629,"FISHED",0.286658673151214,0.25,0.995845076873662,"HIGH MED"
35,8,224.442331969541,46,12,12.5002335896266,"FISHED",0.183648452955324,0.25,0.999615393125068,"HIGH MED"
36,12,184.653756732232,41,6,6.50008958054723,"FISHED",0.183349159021721,0.25,0.978607190882465,"HIGH MED"
37,1,184.392954104067,40,4,4.50041002008043,"FISHED",0.330875552398275,0.25,0.978045747151283,"HIGH MED"
37,2,188.18585797153,47,11,11.5009984178323,"FISHED",0.288011456664206,0.25,0.984957191216102,"HIGH MED"
37,6,194.351479709026,41,5,5.49997339336348,"FISHED",0.183349159021721,0.25,0.99189959932022,"HIGH MED"
37,8,215.521195040779,44,8,8.5002341710808,"FISHED",0.184377020800103,0.25,0.999049071134345,"HIGH MED"
37,12,198.321604989791,42,6,6.50053339657103,"FISHED",0.206242473806181,0.25,0.994572339427192,"HIGH MED"
38,5,182.197288545434,42,5,5.49993430274705,"FISHED",0.206242473806181,0.25,0.972712621758902,"HIGH MED"
40,1,166.251427112521,45,6,6.50090685167496,"FISHED",0.237952899807796,0.25,0.875952052003161,"HIGH MED"
40,5,134.629981403245,42,3,3.49888998045846,"FISHED",0.206242473806181,0.25,0.221670586256478,"HIGH MED"
40,10,173.507249536103,44,5,5.49947546332857,"FISHED",0.184377020800103,0.25,0.936513942532,"HIGH MED"
41,3,209.075653970083,50,10,10.5004317490625,"FISHED",1.32576968898336,0.25,0.998171973847192,"HIGH MED"
42,8,208.389873651861,47,6,6.50101636529322,"FISHED",0.288011456664206,0.25,0.998040412727381,"HIGH MED"
42,12,170.153555554042,45,4,4.49862914316415,"FISHED",0.237952899807796,0.25,0.913000620061984,"HIGH MED"
42,13,204.16057030989,49,8,8.50140748258432,"FISHED",0.311202402017668,0.25,0.996992543737354,"HIGH MED"
43,6,158.360910955924,46,4,4.50003253649189,"FISHED",0.183648452955324,0.25,0.760149682403633,"HIGH MED"
44,8,214.236270063716,51,8,8.50087980035936,"FISHED",1.3275028402435,0.25,0.998916698889089,"HIGH MED"
44,12,178.562274451969,48,5,5.4987645776203,"FISHED",0.194082029397465,0.25,0.96100674701073,"HIGH MED"
45,2,160.813347131125,48,4,4.49979864788186,"FISHED",0.194082029397465,0.25,0.802580616513265,"HIGH MED"
45,5,145.276720192345,47,3,3.49911551775068,"FISHED",0.288011456664206,0.25,0.456369078701078,"HIGH MED"
45,7,190.695151414171,49,5,5.49988837777686,"FISHED",0.311202402017668,0.25,0.988300869542127,"HIGH MED"
45,10,185.497983374948,50,6,6.49839688747435,"FISHED",1.32576968898336,0.25,0.980329946118662,"HIGH MED"
46,4,164.464545474929,49,4,4.4983701379454,"FISHED",0.311202402017668,0.25,0.854857260925834,"HIGH MED"
46,11,180.493251376722,50,5,5.49852660865684,"FISHED",1.32576968898336,0.25,0.967724826960164,"HIGH MED"
47,1,158.390672033014,51,5,5.50005500980281,"FISHED",1.3275028402435,0.25,0.760700174423428,"HIGH MED"
