"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,7,7,126.265175384239,2,2,2.50036835082287,0,0.25,0.108587008352315,"HIGH MED"
3,25,1,103.12616348394,3,1,1.49982401673819,0,0.25,0.0114912118188522,"HIGH MED"
1,1,1,153.382704262787,4,4,4.50051019760463,0,0.25,0.656571158515696,"HIGH MED"
1,8,8,167.227579461421,4,4,4.49947654870096,0,0.25,0.886326416084402,"HIGH MED"
2,17,6,141.691476345361,4,3,3.49851883350097,0,0.25,0.368423255543772,"HIGH MED"
2,18,7,140.763454771793,4,3,3.49844516729195,0,0.25,0.346782748821472,"HIGH MED"
3,25,1,133.778991977312,4,2,2.49893106522101,0,0.25,0.2071221609519,"HIGH MED"
1,1,1,164.17080660256,5,5,5.49994295029516,0,0.25,0.851117506214541,"HIGH MED"
3,25,1,158.205238575906,5,3,3.50026620619507,0,0.25,0.7572560996481,"HIGH MED"
3,28,4,146.494874051554,5,3,3.49998563274963,0,0.25,0.487181149924057,"HIGH MED"
3,30,6,151.930043280717,5,3,3.49979055417761,0,0.25,0.622590694181189,"HIGH MED"
3,35,11,142.44022867375,5,3,3.50145546588073,0,0.25,0.386282815038575,"HIGH MED"
3,36,12,156.544457168236,5,3,3.500856145066,0,0.25,0.724934377134565,"HIGH MED"
2,18,7,166.700796266101,6,5,5.49884353054387,0,0.25,0.88082528739815,"HIGH MED"
3,25,1,177.669723656762,6,4,4.49944706687222,0,0.25,0.957465329600396,"HIGH MED"
3,27,3,163.514126101949,6,4,4.49913889971683,0,0.25,0.842469517786272,"HIGH MED"
3,28,4,162.738212393776,6,4,4.49977382421818,0,0.25,0.831730014330152,"HIGH MED"
3,30,6,169.635513696759,6,4,4.49822903366378,0,0.25,0.908730968106632,"HIGH MED"
3,33,9,167.448999033555,6,4,4.49888597302146,0,0.25,0.888571848942235,"HIGH MED"
3,36,12,175.536081981619,6,4,4.49797374753825,0,0.25,0.947714602507858,"HIGH MED"
4,42,6,156.747568876066,6,3,3.49849354299885,0,0.25,0.729027448437712,"HIGH MED"
4,43,7,153.583895665141,6,3,3.49952149280317,0,0.25,0.661162405781227,"HIGH MED"
4,47,11,158.461459238672,6,3,3.50037393284789,0,0.25,0.762006045743585,"HIGH MED"
4,48,12,152.559977973369,6,3,3.49869028299186,0,0.25,0.637497223592835,"HIGH MED"
5,54,5,122.822257775605,6,2,2.50071835451286,0,0.25,0.0790865178435344,"HIGH MED"
3,25,1,193.180341628035,7,5,5.49939654470225,0,0.25,0.990886109545761,"HIGH MED"
3,27,3,176.175763652974,7,5,5.49919055294943,0,0.25,0.950840895649111,"HIGH MED"
3,30,6,183.496543387697,7,5,5.4994246130219,0,0.25,0.976004031044911,"HIGH MED"
3,33,9,180.875858020568,7,5,5.49805167564399,0,0.25,0.968916353526385,"HIGH MED"
3,36,12,190.600360993127,7,5,5.49942207817759,0,0.25,0.98818906634914,"HIGH MED"
4,38,2,179.709608926127,7,4,4.49881577539686,0,0.25,0.965145089042009,"HIGH MED"
4,40,4,159.21819379263,7,4,4.50337220567056,0,0.25,0.77565839147478,"HIGH MED"
4,42,6,175.796742381871,7,4,4.49932455627822,0,0.25,0.949010578201298,"HIGH MED"
4,43,7,171.745637239663,7,4,4.50068343293108,0,0.25,0.925012332884472,"HIGH MED"
4,47,11,177.999362246839,7,4,4.49896892736488,0,0.25,0.958807691944495,"HIGH MED"
5,58,9,140.769328805161,7,3,3.50065481774453,0,0.25,0.346917861397671,"HIGH MED"
6,69,9,129.353186148518,7,2,2.49941247599638,0,0.25,0.142861610382838,"HIGH MED"
3,25,1,205.540250911604,8,6,6.4996998621453,0,0.25,0.997384630037566,"HIGH MED"
3,30,6,194.347887044684,8,6,6.49983480634346,0,0.25,0.991896667931932,"HIGH MED"
3,36,12,202.549444042443,8,6,6.50192104807709,0,0.25,0.996459946776734,"HIGH MED"
4,40,4,171.06827245526,8,5,5.49904122830343,0,0.25,0.920100179670358,"HIGH MED"
4,43,7,186.031690845136,8,5,5.49956933794378,0,0.25,0.981348121798718,"HIGH MED"
4,47,11,193.579466380361,8,5,5.49761521181718,0,0.25,0.99124488936839,"HIGH MED"
5,52,3,146.649570960789,8,4,4.5000767852669,0,0.25,0.491105964778483,"HIGH MED"
5,53,4,163.289016453877,8,4,4.5006321881468,0,0.25,0.839412406781695,"HIGH MED"
5,56,7,155.2265844182,8,4,4.49993925620248,0,0.25,0.697466967367592,"HIGH MED"
5,58,9,155.535129321006,8,4,4.50160001966371,0,0.25,0.704036065770377,"HIGH MED"
5,59,10,176.935378625473,8,4,4.50046841258596,0,0.25,0.954323126249659,"HIGH MED"
6,61,1,136.274275297777,8,3,3.50153048245865,0,0.25,0.251805060213338,"HIGH MED"
6,64,4,150.824038332472,8,3,3.50147274683947,0,0.25,0.595864652496875,"HIGH MED"
6,66,6,157.245921985419,8,3,3.4990552111162,0,0.25,0.738906503887375,"HIGH MED"
6,67,7,145.240657133671,8,3,3.49837599966183,0,0.25,0.455460803159015,"HIGH MED"
6,69,9,151.985045185844,8,3,3.50084149152255,0,0.25,0.623901985470815,"HIGH MED"
3,30,6,202.843046624279,9,7,7.49850766730951,0,0.25,0.996563561652474,"HIGH MED"
3,36,12,212.027533608519,9,7,7.50012755759495,0,0.25,0.998644732392789,"HIGH MED"
4,43,7,197.269122386655,9,6,6.50056670900803,0,0.25,0.993963904713267,"HIGH MED"
4,47,11,206.003504144798,9,6,6.49930911384399,0,0.25,0.997504496442769,"HIGH MED"
5,52,3,156.271064889959,9,5,5.50016584035223,0,0.25,0.719364855563519,"HIGH MED"
5,53,4,175.907506664137,9,5,5.49912812127605,0,0.25,0.949552034449727,"HIGH MED"
5,54,5,169.901200223816,9,5,5.50118292630419,0,0.25,0.910943780330901,"HIGH MED"
5,56,7,166.345177456214,9,5,5.49835545988837,0,0.25,0.876982658083098,"HIGH MED"
5,59,10,192.291708433827,9,5,5.49978437958455,0,0.25,0.990034147028872,"HIGH MED"
6,64,4,168.227325832372,9,4,4.50134536000818,0,0.25,0.896159364175401,"HIGH MED"
6,66,6,176.436629246565,9,4,4.49893378302998,0,0.25,0.952064251630059,"HIGH MED"
6,69,9,169.705604961025,9,4,4.49878151829446,0,0.25,0.909319491837656,"HIGH MED"
7,74,1,159.747960871628,9,3,3.50061784836524,0,0.25,0.784879318141908,"HIGH MED"
7,80,7,153.460826656846,9,3,3.49978274666258,0,0.25,0.658357470755793,"HIGH MED"
4,43,7,206.10850316582,10,7,7.50155782305884,0,0.25,0.997530893860902,"HIGH MED"
4,47,11,215.910800851504,10,7,7.49985725380668,0,0.25,0.999085919594672,"HIGH MED"
5,53,4,185.641101355686,10,6,6.50011479426054,0,0.25,0.980608204505751,"HIGH MED"
5,54,5,178.791082491607,10,6,6.50003898479468,0,0.25,0.961868030109037,"HIGH MED"
5,56,7,174.752813461761,10,6,6.49985458659956,0,0.25,0.943630644971886,"HIGH MED"
5,59,10,204.509389634197,10,6,6.50027528989449,0,0.25,0.997096889277218,"HIGH MED"
6,61,1,160.1070881679,10,5,5.49914793222779,0,0.25,0.790971914599926,"HIGH MED"
6,64,4,181.808004934607,10,5,5.49935187980043,0,0.25,0.971643688683905,"HIGH MED"
6,66,6,191.688570753461,10,5,5.4988779381036,0,0.25,0.989411448341486,"HIGH MED"
6,69,9,183.580657745151,10,5,5.50113290338313,0,0.25,0.97620323595418,"HIGH MED"
7,74,1,179.656379082394,10,4,4.50104747474258,0,0.25,0.964962821883662,"HIGH MED"
7,85,12,182.740784437197,10,4,4.49926618002133,0,0.25,0.974139727920768,"HIGH MED"
8,86,1,141.260641416024,10,3,3.50010011793995,0,0.25,0.358304495389166,"HIGH MED"
8,88,3,157.655535600247,10,3,3.49998847132652,0,0.25,0.746849945421418,"HIGH MED"
8,89,4,169.643100788549,10,3,3.49980232057391,0,0.25,0.908794838843876,"HIGH MED"
8,90,5,153.372831171842,10,3,3.50054065615136,0,0.25,0.656345087754315,"HIGH MED"
8,92,7,157.184189564327,10,3,3.50027255119199,0,0.25,0.737695479744405,"HIGH MED"
8,93,8,147.016660132083,10,3,3.49913739993837,0,0.25,0.500422885608678,"HIGH MED"
4,43,7,213.061573560097,11,8,8.5011240960857,0,0.25,0.998779640512573,"HIGH MED"
4,47,11,223.811173491682,11,8,8.50092975824868,0,0.25,0.999589949928951,"HIGH MED"
5,52,3,168.640716020628,11,7,7.50086955000167,0,0.25,0.900000791517606,"HIGH MED"
5,53,4,193.149358210561,11,7,7.50028403396597,0,0.25,0.990857656272276,"HIGH MED"
5,54,5,185.564533535407,11,7,7.50115845563663,0,0.25,0.980459820227594,"HIGH MED"
