"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
90,6,6.49978390519888,17.4803374611398,"LOW MED LOW",0.141182766971178,"late","med",NA
69,0,0.500556337257728,6.15624006760969,"LOW MED LOW",0.277340124896727,"early","low",NA
93,2,2.49944942052388,11.9368966425742,"LOW MED LOW",0.177489440795034,"late","med",NA
10,0,0.498542360917797,6.44738124317536,"LOW MED LOW",0,"early","low",NA
75,4,4.49914731332434,18.9761059917191,"LOW MED LOW",0.263113516103476,"late","med",NA
11,3,3.49760267212129,16.1931626392525,"LOW MED LOW",0,"early","low",NA
87,0,0.500131936379732,6.25409897479945,"LOW MED LOW",0.187076248368248,"late","med",NA
15,2,2.50080508320483,12.39819836922,"LOW MED LOW",0,"early","low",NA
34,3,3.4989761887864,14.1436304330746,"LOW MED LOW",0,"early","low",NA
53,0,0.500636379300368,6.66549118731702,"LOW MED LOW",0.184235557401553,"early","low",NA
88,3,3.50109802529077,15.3915645003373,"LOW MED LOW",0.171774058043957,"late","med",NA
4,2,2.50019962206398,11.8146096774681,"LOW MED LOW",0,"early","low",NA
62,7,7.50115815525064,18.0714638043104,"LOW MED LOW",0.133723463700153,"early","low",NA
29,4,4.49932697987321,16.9684916154705,"LOW MED LOW",0,"early","low",NA
62,3,3.49974409842583,14.7928267837926,"LOW MED LOW",0.199613039731048,"early","low",NA
28,0,0.497973019937771,6.13207911822306,"LOW MED LOW",0,"early","low",NA
10,1,1.49900250625777,9.69649224450549,"LOW MED LOW",0,"early","low",NA
71,1,1.49879938867999,9.84619375656059,"LOW MED LOW",0.269754438241944,"early","low",NA
96,0,0.498387003087594,6.09205815366266,"LOW MED LOW",0.199279761686921,"late","med",NA
76,1,1.50076488432486,10.1537810168329,"LOW MED LOW",0.248204771801829,"late","med",NA
66,0,0.500780322881797,6.34456678651354,"LOW MED LOW",0.108218179410324,"early","low",NA
40,3,3.49869780359439,15.2968895465188,"LOW MED LOW",0,"early","low",NA
53,7,7.49995807372322,16.5311814312562,"LOW MED LOW",0.184235557401553,"early","low",NA
36,2,2.50014196389358,13.5580739706807,"LOW MED LOW",0,"early","low",NA
15,3,3.49981534331043,13.8914253097492,"LOW MED LOW",0,"early","low",NA
12,0,0.49866130776085,6.21286797124805,"LOW MED LOW",0,"early","low",NA
19,0,0.501082981177202,6.45455116460691,"LOW MED LOW",0,"early","low",NA
21,0,0.501161437223275,6.23240970315632,"LOW MED LOW",0,"early","low",NA
29,2,2.50127590818965,13.2689944392366,"LOW MED LOW",0,"early","low",NA
65,3,3.50044033889083,12.7280108084839,"LOW MED LOW",0.183762033749372,"early","low",NA
9,0,0.50062023105803,6.62113054324086,"LOW MED LOW",0,"early","low",NA
72,0,0.499611010701374,6.36146120920686,"LOW MED LOW",0.278800717159174,"early","low",NA
38,1,1.4992192036914,9.86279295948388,"LOW MED LOW",0,"early","low",NA
95,9,9.50022949158338,24.4225195416185,"LOW MED LOW",0.176562583679333,"late","med",NA
5,3,3.5000449872238,14.7735403178475,"LOW MED LOW",0,"early","low",NA
55,1,1.50079803605351,10.2665723318514,"LOW MED LOW",0.133829185599461,"early","low",NA
60,3,3.49886878429659,13.9884097982007,"LOW MED LOW",0.12665542748291,"early","low",NA
84,0,0.499858052639611,6.20959988622776,"LOW MED LOW",0.157484854152426,"late","med",NA
45,8,8.50064168981903,21.1730284279035,"LOW MED LOW",0,"early","low",NA
99,0,0.501884183099826,6.34771247873245,"LOW MED LOW",0.144562698923983,"late","med",NA
72,0,0.499404113509097,6.33205322345061,"LOW MED LOW",0.200418975180946,"early","low",NA
35,1,1.50046518422488,9.85551281391202,"LOW MED LOW",0,"early","low",NA
11,0,0.498570241723375,6.66463592170916,"LOW MED LOW",0,"early","low",NA
33,1,1.4990969987202,10.048397247899,"LOW MED LOW",0,"early","low",NA
37,1,1.49927988676935,9.81214613109761,"LOW MED LOW",0,"early","low",NA
17,0,0.500359322563801,6.31639734403762,"LOW MED LOW",0,"early","low",NA
6,0,0.500411259372344,6.09547367880436,"LOW MED LOW",0,"early","low",NA
47,0,0.499852435311342,6.32330464760734,"LOW MED LOW",0,"early","low",NA
93,7,7.50075222475719,18.4016774509947,"LOW MED LOW",0.117997794621624,"late","med",NA
96,5,5.49979303626798,16.367170044297,"LOW MED LOW",0.154709281376563,"late","med",NA
81,1,1.50122033535355,9.35294060780266,"LOW MED LOW",0.25696968853008,"late","med",NA
44,0,0.499212545430309,6.39295995518953,"LOW MED LOW",0,"early","low",NA
96,3,3.50038442121122,14.4085815387388,"LOW MED LOW",0.189333432354033,"late","med",NA
42,1,1.4997779677451,9.26410144854759,"LOW MED LOW",0,"early","low",NA
22,0,0.499987963381474,6.2525393508857,"LOW MED LOW",0,"early","low",NA
46,1,1.50062900168782,10.3532297488009,"LOW MED LOW",0,"early","low",NA
10,1,1.50014631311731,10.0785617902548,"LOW MED LOW",0,"early","low",NA
50,2,2.49914196866984,12.3848720376903,"LOW MED LOW",0.120113556273282,"early","low",NA
