"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
17,6,6.50073236076136,32.6305988958074,"LOW HIGH NA",0,"early","low","R2"
25,0,0.499754601130946,4.72951826478688,"LOW HIGH NA",0,"early","low","R2"
47,7,7.50126443630543,32.1289866956175,"LOW HIGH NA",0,"early","low","R2"
47,3,3.500965317331,26.1172499928566,"LOW HIGH NA",0,"early","low","R2"
15,7,7.50057205867553,31.6615610903028,"LOW HIGH NA",0,"early","low","R2"
45,1,1.50074717814469,15.3865047910824,"LOW HIGH NA",0,"early","low","R2"
14,3,3.50145673658877,26.1644450467714,"LOW HIGH NA",0,"early","low","R2"
47,2,2.49984989466543,22.912810261158,"LOW HIGH NA",0,"early","low","R2"
17,3,3.49879443484967,25.9038415896798,"LOW HIGH NA",0,"early","low","R2"
26,1,1.49897989985957,15.6022305940705,"LOW HIGH NA",0,"early","low","R2"
29,0,0.499378741855173,4.96291085532526,"LOW HIGH NA",0,"early","low","R2"
58,3,3.50019900643986,27.777550488649,"LOW HIGH NA",0.152263484802097,"early","low","R2"
46,3,3.50049938661016,25.3670422436073,"LOW HIGH NA",0,"early","low","R2"
25,3,3.4993619748844,29.3539321445975,"LOW HIGH NA",0,"early","low","R2"
66,0,0.499104896325014,5.06503192024596,"LOW HIGH NA",0.188291069422849,"early","low","R2"
13,7,7.49910476107434,37.6110371652622,"LOW HIGH NA",0,"early","low","R2"
27,9,9.50044368828494,35.6505438180388,"LOW HIGH NA",0,"early","low","R2"
54,4,4.49875885816134,31.1057601810392,"LOW HIGH NA",0.105412905383855,"early","low","R2"
10,0,0.498650825501155,4.93093968458637,"LOW HIGH NA",0,"early","low","R2"
50,0,0.499068774846729,4.9247839405268,"LOW HIGH NA",0.186428125668317,"early","low","R2"
16,4,4.49987215406771,30.0424741642747,"LOW HIGH NA",0,"early","low","R2"
23,1,1.49813250441339,15.9603975720592,"LOW HIGH NA",0,"early","low","R2"
65,6,6.49989984492435,32.6099998286255,"LOW HIGH NA",0.140086293243803,"early","low","R2"
30,0,0.499297734389965,4.92314213536502,"LOW HIGH NA",0,"early","low","R2"
78,0,0.498849842593393,5.04912247353462,"LOW HIGH NA",0.366506992606446,"late","high","R2"
15,3,3.50044070884269,26.4386409965473,"LOW HIGH NA",0,"early","low","R2"
57,1,1.50106569284037,16.4238575360762,"LOW HIGH NA",0.12559982186649,"early","low","R2"
34,2,2.49893757040142,22.9737899418019,"LOW HIGH NA",0,"early","low","R2"
