"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,165.08320911292,4,4,4.50127911867521,"M",0,0.25,0.862478651970655,"LOW HIGH"
1,2,65.5090336889711,0,0,0.502072394390383,"M",0,0.25,0.000255005184658371,"LOW HIGH"
1,3,95.1913530546057,1,1,1.50019681075366,"M",0,0.25,0.00516714125009634,"LOW HIGH"
1,4,155.822365147568,3,3,3.49972194479059,"M",0,0.25,0.71007652112345,"LOW HIGH"
1,5,101.81545404346,1,1,1.49978179359791,"M",0,0.25,0.0100737797990103,"LOW HIGH"
1,6,209.354738932471,13,13,13.4992098501834,"M",0,0.25,0.998222955318519,"LOW HIGH"
1,7,177.851425807837,4,4,4.50212755302456,"M",0,0.25,0.95821035082267,"LOW HIGH"
1,8,133.379328475129,3,3,3.50050702559043,"M",0,0.25,0.200537369696847,"LOW HIGH"
1,9,202.744991703503,8,8,8.49959092324135,"M",0,0.25,0.996529297796266,"LOW HIGH"
1,10,63.2422835206363,0,0,0.500634635961127,"M",0,0.25,0.000202590716134502,"LOW HIGH"
1,11,127.918953601254,2,2,2.49851322723999,"M",0,0.25,0.125939933208004,"LOW HIGH"
1,12,124.341228646375,2,2,2.49952177490378,"M",0,0.25,0.0910733682572218,"LOW HIGH"
2,1,97.1805926042517,2,1,1.50004213553589,"M",0,0.25,0.00631631518984628,"LOW HIGH"
2,2,61.0099771990783,1,0,0.499803303125382,"M",0,0.25,0.000161511683400492,"LOW HIGH"
2,3,61.6469501877091,1,0,0.501572047638585,"M",0,0.25,0.000172300505108715,"LOW HIGH"
2,4,124.376507032812,3,2,2.5013705231353,"M",0,0.25,0.0913703088889,"LOW HIGH"
2,5,134.497473315159,3,2,2.49878119416413,"M",0,0.25,0.219358049146505,"LOW HIGH"
2,6,217.169740184121,10,9,9.50018698233042,"M",0,0.25,0.999195512747657,"LOW HIGH"
2,7,195.595737472744,8,7,7.50025830229186,"M",0,0.25,0.992854070598566,"LOW HIGH"
2,8,153.913220966018,5,4,4.50052868593623,"M",0,0.25,0.668612385743131,"LOW HIGH"
2,9,97.8149676768546,2,1,1.49924897643212,"M",0,0.25,0.00673370476706221,"LOW HIGH"
2,10,191.716229454204,6,5,5.50063718088607,"M",0,0.25,0.989440828427373,"LOW HIGH"
2,11,208.483644422425,10,9,9.50136132721181,"M",0,0.25,0.998058944931636,"LOW HIGH"
2,12,158.851765223425,6,5,5.49984334267734,"M",0,0.25,0.769118047479519,"LOW HIGH"
2,13,197.615972130747,8,7,7.49972600636198,"M",0,0.25,0.994171557919334,"LOW HIGH"
2,14,62.1085589461774,1,0,0.500733481371674,"M",0,0.25,0.000180566664627559,"LOW HIGH"
3,1,143.594721353698,5,3,3.50001468820161,"M",0,0.25,0.414414373809795,"LOW HIGH"
3,2,148.009006194694,5,3,3.49976854451586,"M",0,0.25,0.52558932291977,"LOW HIGH"
3,3,60.7902648059723,2,0,0.500611746247626,"M",0,0.25,0.000157949146608381,"LOW HIGH"
3,4,227.205762557751,10,8,8.50018403622617,"M",0,0.25,0.999709460910276,"LOW HIGH"
3,5,62.5393978698475,2,0,0.500410939677141,"M",0,0.25,0.000188639176139629,"LOW HIGH"
3,6,135.744895242906,4,2,2.50081448486173,"M",0,0.25,0.241814429977034,"LOW HIGH"
3,7,100.6010189091,3,1,1.50105380180582,"M",0,0.25,0.00891558437291033,"LOW HIGH"
3,8,191.494307552903,9,7,7.49894719536182,"M",0,0.25,0.989202803788328,"LOW HIGH"
3,9,64.9261560410931,2,0,0.500166405896349,"M",0,0.25,0.000240355139281866,"LOW HIGH"
3,10,61.0080562818832,2,0,0.499987363583887,"M",0,0.25,0.000161480191080037,"LOW HIGH"
3,11,157.258963241328,5,3,3.50022575040381,"M",0,0.25,0.739161875191758,"LOW HIGH"
3,12,62.0733764612755,2,0,0.499313809069031,"M",0,0.25,0.00017992291788306,"LOW HIGH"
4,1,100.81422002285,4,1,1.50008452061973,"M",0,0.25,0.00910890526696905,"LOW HIGH"
4,2,212.514330817157,10,7,7.49992546573562,"M",0,0.25,0.998710004653311,"LOW HIGH"
4,3,189.056703995084,12,9,9.4990243698548,"M",0,0.25,0.986212605084624,"LOW HIGH"
4,4,140.319754076828,5,2,2.50065673477992,"M",0,0.25,0.336649482176111,"LOW HIGH"
4,5,148.507710332258,6,3,3.49911099880774,"M",0,0.25,0.538195793417435,"LOW HIGH"
4,6,127.174387945996,5,2,2.50023567868986,"M",0,0.25,0.117850824552173,"LOW HIGH"
4,7,132.370324080924,5,2,2.49990204219978,"M",0,0.25,0.184615304783632,"LOW HIGH"
4,8,100.354691488933,4,1,1.49903385873913,"M",0,0.25,0.00869728431533589,"LOW HIGH"
4,9,191.740152580014,14,11,11.4981348046075,"M",0,0.25,0.989466175391263,"LOW HIGH"
4,10,96.189957791339,4,1,1.49933403267962,"M",0,0.25,0.00571537019829466,"LOW HIGH"
4,11,60.8911188808631,3,0,0.499576935613713,"M",0,0.25,0.000159574588549658,"LOW HIGH"
4,12,92.380476316957,4,1,1.50099261960538,"M",0,0.25,0.00388921882155806,"LOW HIGH"
5,1,131.846918547235,7,3,3.50043816013769,"M",0,0.25,0.176749303532233,"LOW HIGH"
5,2,122.814295921811,6,2,2.50043321148416,"M",0,0.25,0.0790276616363133,"LOW HIGH"
5,3,167.931566832743,9,5,5.49904058230303,"M",0,0.25,0.893331493336039,"LOW HIGH"
5,4,61.2482052608918,4,0,0.500163756317175,"M",0,0.25,0.000165465281044674,"LOW HIGH"
5,5,197.48828553308,11,7,7.4996294607163,"M",0,0.25,0.994095953205323,"LOW HIGH"
5,6,157.706774724272,7,3,3.50132744683852,"M",0,0.25,0.747832279670568,"LOW HIGH"
5,7,125.536085480499,6,2,2.49857959297546,"M",0,0.25,0.101626434551741,"LOW HIGH"
5,8,93.1485635941634,5,1,1.50033400792085,"M",0,0.25,0.00420333666773552,"LOW HIGH"
5,9,121.154122953682,6,2,2.49889406076323,"M",0,0.25,0.0675975135501864,"LOW HIGH"
5,10,104.824527996038,5,1,1.49866601238622,"M",0,0.25,0.0136243855055655,"LOW HIGH"
5,11,126.582513866909,6,2,2.50030752306427,"M",0,0.25,0.111745341667223,"LOW HIGH"
5,12,184.278895676327,12,8,8.50140441858209,"M",0,0.25,0.977795703486973,"LOW HIGH"
5,13,62.577596197934,4,0,0.501031455794614,"M",0,0.25,0.000189372069865732,"LOW HIGH"
5,14,228.592372887423,18,14,14.4989030203699,"M",0,0.25,0.999747606232322,"LOW HIGH"
5,15,104.347386862089,5,1,1.50167783289089,"M",0,0.25,0.0129884496850347,"LOW HIGH"
6,1,102.710992001235,6,1,1.50227070598705,"M",0,0.25,0.011022114277561,"LOW HIGH"
6,2,123.20781369378,7,2,2.49993432361382,"M",0,0.25,0.0819850119730015,"LOW HIGH"
6,3,61.600543925577,5,0,0.499562295855243,"M",0,0.25,0.0001714907187121,"LOW HIGH"
6,4,184.693965306234,10,5,5.499861107748,"M",0,0.25,0.978692491290389,"LOW HIGH"
6,5,170.994931907726,8,3,3.49835385334786,"M",0,0.25,0.919551033037416,"LOW HIGH"
6,6,174.424089584396,17,12,12.500676356712,"M",0,0.25,0.941828795400041,"LOW HIGH"
6,7,62.1978274991568,5,0,0.498422685955246,"M",0,0.25,0.000182210397059336,"LOW HIGH"
6,8,160.354150464489,9,4,4.5005437154725,"M",0,0.25,0.795089055587275,"LOW HIGH"
6,9,126.674650903272,7,2,2.50114196784045,"M",0,0.25,0.112677270623739,"LOW HIGH"
6,10,103.961847455704,6,1,1.50157594507785,"M",0,0.25,0.0124960734997815,"LOW HIGH"
6,11,177.042289313312,17,12,12.499877926613,"M",0,0.25,0.954793969929296,"LOW HIGH"
6,12,168.138846027891,10,5,5.50015943054454,"M",0,0.25,0.895320393565726,"LOW HIGH"
6,13,178.021099089662,10,5,5.49919244101479,"M",0,0.25,0.958894770045172,"LOW HIGH"
7,1,172.082114823881,10,4,4.50040386407169,"M",0,0.25,0.927347918977856,"LOW HIGH"
7,2,135.2570245535,9,3,3.49920028991836,"M",0,0.25,0.232849223158947,"LOW HIGH"
7,3,65.3274849308801,6,0,0.500322295476007,"M",0,0.25,0.000250348878037324,"LOW HIGH"
7,4,61.8226133080997,6,0,0.500079625345135,"M",0,0.25,0.000175400594426812,"LOW HIGH"
7,5,159.784820478119,10,4,4.50072207553217,"M",0,0.25,0.785510532727482,"LOW HIGH"
7,6,63.127916069636,6,0,0.499550235308887,"M",0,0.25,0.000200252307041951,"LOW HIGH"
7,7,60.6091923202285,6,0,0.500601544762344,"M",0,0.25,0.000155072272347973,"LOW HIGH"
7,8,100.021704896887,7,1,1.49873890764274,"M",0,0.25,0.00841058541540954,"LOW HIGH"
7,9,176.680792291922,12,6,6.50034930094418,"M",0,0.25,0.953183040801546,"LOW HIGH"
7,10,190.395347226697,11,5,5.50080028328595,"M",0,0.25,0.987943633969365,"LOW HIGH"
7,11,164.943512530377,11,5,5.50023370672001,"M",0,0.25,0.860787665643758,"LOW HIGH"
7,12,145.410242674467,8,2,2.49955083073494,"M",0,0.25,0.459734423948949,"LOW HIGH"
7,13,64.68854884993,6,0,0.500727009274954,"M",0,0.25,0.000234627343343802,"LOW HIGH"
8,1,134.667108692614,10,3,3.50014833444444,"M",0,0.25,0.222321651784154,"LOW HIGH"
8,2,171.260783558534,13,6,6.49977914366287,"M",0,0.25,0.921525380204699,"LOW HIGH"
8,3,172.050141147016,13,6,6.50106665349751,"M",0,0.25,0.927128895612844,"LOW HIGH"
8,4,63.2008955658127,7,0,0.499997835166733,"M",0,0.25,0.000201741343504836,"LOW HIGH"
8,5,138.254273906923,9,2,2.49812133626051,"M",0,0.25,0.29152802260099,"LOW HIGH"
8,6,183.027087146325,12,5,5.50044405913726,"M",0,0.25,0.974862014083385,"LOW HIGH"
8,7,98.1897860989726,8,1,1.5006589468015,"M",0,0.25,0.0069930760222491,"LOW HIGH"
8,8,212.045920515796,14,7,7.49975902610235,"M",0,0.25,0.998647256716788,"LOW HIGH"
8,9,60.007161872679,7,0,0.499471897053972,"M",0,0.25,0.000145878618119339,"LOW HIGH"
8,10,143.914801685388,11,4,4.50147238491569,"M",0,0.25,0.422322253835201,"LOW HIGH"
8,11,177.887184132368,12,5,5.49918169358648,"M",0,0.25,0.958355491431595,"LOW HIGH"
9,1,61.6749700461579,8,0,0.499013654870587,"M",0,0.25,0.000172791299863729,"LOW HIGH"
9,2,64.0116429292327,8,0,0.50173596311266,"M",0,0.25,0.000219046973605014,"LOW HIGH"
9,3,180.622050996075,13,5,5.5008650524781,"M",0,0.25,0.968130788732078,"LOW HIGH"
9,4,103.877849599416,9,1,1.49900580684785,"M",0,0.25,0.012391268830885,"LOW HIGH"
9,5,99.4546487708518,9,1,1.49825791563509,"M",0,0.25,0.0079437638074234,"LOW HIGH"
9,6,158.742814075309,11,3,3.50002862624795,"M",0,0.25,0.767147850075142,"LOW HIGH"
9,7,179.03568399926,13,5,5.50089365101528,"M",0,0.25,0.962768549650316,"LOW HIGH"
9,8,167.313997999782,12,4,4.49903987448147,"M",0,0.25,0.887207449320308,"LOW HIGH"
9,9,61.9374222170568,8,0,0.498694505137787,"M",0,0.25,0.000177456806199294,"LOW HIGH"
9,10,62.4285477030325,8,0,0.498961742637767,"M",0,0.25,0.000186528361427206,"LOW HIGH"
9,11,65.1810140448385,8,0,0.498802931435262,"M",0,0.25,0.000246654264020377,"LOW HIGH"
9,12,180.416459887718,13,5,5.49885183007022,"M",0,0.25,0.967480414935122,"LOW HIGH"
10,1,62.8846419516062,9,0,0.500481760564819,"M",0,0.25,0.000195367576632017,"LOW HIGH"
10,2,120.884107111035,11,2,2.49917711922038,"M",0,0.25,0.0658899258536931,"LOW HIGH"
10,3,118.468115600736,11,2,2.50021207699718,"M",0,0.25,0.0523065199592386,"LOW HIGH"
10,4,181.762141578526,14,5,5.50169679131244,"M",0,0.25,0.971515106366368,"LOW HIGH"
10,5,102.196703906423,10,1,1.49927716725761,"M",0,0.25,0.0104672117356835,"LOW HIGH"
10,6,126.933150586874,11,2,2.49988158560239,"M",0,0.25,0.115328179623026,"LOW HIGH"
10,7,144.620154210565,12,3,3.49911407686479,"M",0,0.25,0.439884356190836,"LOW HIGH"
10,8,153.117160778976,13,4,4.5015625686575,"M",0,0.25,0.650466385100473,"LOW HIGH"
10,9,125.159516253726,11,2,2.4995729175173,"M",0,0.25,0.0981885135708948,"LOW HIGH"
10,10,164.336018578861,14,5,5.50002642615595,"M",0,0.25,0.853230599784467,"LOW HIGH"
10,11,155.7568348085,12,3,3.50079605866474,"M",0,0.25,0.708704877262607,"LOW HIGH"
10,12,149.14329436109,12,3,3.49987347020029,"M",0,0.25,0.554189762460687,"LOW HIGH"
11,1,156.839449385385,13,3,3.5001769808745,"M",0,0.25,0.730866386429537,"LOW HIGH"
11,2,120.955320907959,12,2,2.50000483627139,"M",0,0.25,0.0663363515675822,"LOW HIGH"
11,3,125.484690579822,12,2,2.49848358295645,"M",0,0.25,0.101151005865612,"LOW HIGH"
11,4,154.981087864968,15,5,5.50032750442696,"M",0,0.25,0.692181703218156,"LOW HIGH"
11,5,96.9999264767855,11,1,1.50060617337926,"M",0,0.25,0.00620222035906523,"LOW HIGH"
11,6,60.0172388307909,10,0,0.500884585955619,"M",0,0.25,0.000146027926581074,"LOW HIGH"
11,7,100.425589854413,11,1,1.49841669169831,"M",0,0.25,0.00875956702909692,"LOW HIGH"
11,8,145.018912338346,13,3,3.50026418643849,"M",0,0.25,0.449882725642073,"LOW HIGH"
11,9,64.32468539618,10,0,0.500226120249694,"M",0,0.25,0.00022611937560427,"LOW HIGH"
11,10,162.165409440836,14,4,4.50090280971648,"M",0,0.25,0.823432754918643,"LOW HIGH"
12,1,205.249764729678,17,6,6.4968294231828,"M",0,0.25,0.997306555023354,"LOW HIGH"
12,2,97.6492979698532,12,1,1.50150470006194,"M",0,0.25,0.00662212929368985,"LOW HIGH"
12,3,149.598079819247,14,3,3.49921847363171,"M",0,0.25,0.565567537752136,"LOW HIGH"
12,4,121.37269399988,13,2,2.50062736088259,"M",0,0.25,0.0690097288339378,"LOW HIGH"
12,5,62.996178942644,11,0,0.499677500489161,"M",0,0.25,0.000197592174836538,"LOW HIGH"
12,6,175.187062442646,18,7,7.49971699742252,"M",0,0.25,0.945930533361397,"LOW HIGH"
12,7,213.539237496447,18,7,7.49928384158007,"M",0,0.25,0.998837346495826,"LOW HIGH"
12,8,233.458179537143,23,12,12.499460750758,"M",0,0.25,0.999845984705307,"LOW HIGH"
12,9,65.1205347044843,11,0,0.499939069056444,"M",0,0.25,0.000245144667029781,"LOW HIGH"
12,10,176.779770370638,21,10,10.4996103637177,"M",0,0.25,0.953629463279316,"LOW HIGH"
13,1,114.59937232228,14,2,2.49978199596495,"M",0,0.25,0.0359257919050604,"LOW HIGH"
13,2,101.795783607124,13,1,1.50012993851012,"M",0,0.25,0.0100538827370237,"LOW HIGH"
13,3,63.3536806881657,12,0,0.49814628125399,"M",0,0.25,0.000204894637201267,"LOW HIGH"
13,4,98.5467023453563,13,1,1.49971605501298,"M",0,0.25,0.00724927194096112,"LOW HIGH"
13,5,218.62476021617,21,9,9.49880326050828,"M",0,0.25,0.999305922262156,"LOW HIGH"
13,6,157.841687949346,16,4,4.49937718827447,"M",0,0.25,0.750406668611253,"LOW HIGH"
13,7,58.8599071060407,12,0,0.499535496968094,"M",0,0.25,0.00012984058491808,"LOW HIGH"
13,8,138.336497580856,14,2,2.50025931627086,"M",0,0.25,0.293255285324286,"LOW HIGH"
13,9,127.842282201606,14,2,2.50103015481033,"M",0,0.25,0.125085500804641,"LOW HIGH"
13,10,99.7781364054986,13,1,1.49893096808566,"M",0,0.25,0.00820682772794393,"LOW HIGH"
13,11,63.7262540996088,12,0,0.501389328854009,"M",0,0.25,0.000212792230833919,"LOW HIGH"
13,12,103.56968603788,13,1,1.50174964963938,"M",0,0.25,0.0120141520704534,"LOW HIGH"
13,13,128.86999647556,14,2,2.49963928061029,"M",0,0.25,0.136958787942854,"LOW HIGH"
14,1,98.4866999506285,14,1,1.50009473490425,"M",0,0.25,0.00720555954188707,"LOW HIGH"
14,2,59.4184749941871,13,0,0.499046597255565,"M",0,0.25,0.000137415966562617,"LOW HIGH"
14,3,169.209163544789,17,4,4.49738750521633,"M",0,0.25,0.905076588900178,"LOW HIGH"
14,4,60.4709766196048,13,0,0.501231154739359,"M",0,0.25,0.000152911614827971,"LOW HIGH"
14,5,96.1336028635166,14,1,1.4988643880931,"M",0,0.25,0.00568294640508391,"LOW HIGH"
14,6,67.0460230087234,13,0,0.501379022102283,"M",0,0.25,0.000298060054589771,"LOW HIGH"
14,7,170.636802423485,19,6,6.49894225465809,"M",0,0.25,0.916819736589847,"LOW HIGH"
14,8,161.340034273472,16,3,3.50005968817835,"M",0,0.25,0.810916717086971,"LOW HIGH"
14,9,97.271426114935,14,1,1.49989327613234,"M",0,0.25,0.00637446407421817,"LOW HIGH"
14,10,204.365144561362,20,7,7.499635682044,"M",0,0.25,0.997054184935713,"LOW HIGH"
14,11,123.473972474516,15,2,2.5011250809014,"M",0,0.25,0.0840420234576114,"LOW HIGH"
14,12,208.746728717377,22,9,9.500137782984,"M",0,0.25,0.998110010517448,"LOW HIGH"
14,13,205.636858032075,26,13,13.5002596146385,"M",0,0.25,0.997410092030046,"LOW HIGH"
