"Year","Age","AgeE","Length_cm","FSIM","FMORT","block","Flev","REG"
8,2,2.49858970091797,13.7922563146247,"LOW HIGH",0,"early","low","R1"
96,0,0.497704984247115,6.17675472354853,"LOW HIGH",0.34985940225888,"late","high","R1"
55,2,2.5002746594205,12.7549262671817,"LOW HIGH",0.196779112285003,"early","low","R1"
43,7,7.50074416054466,21.6950374843791,"LOW HIGH",0,"early","low","R1"
28,9,9.49836533584478,19.3376593836323,"LOW HIGH",0,"early","low","R1"
82,1,1.49958250671974,9.7475381868931,"LOW HIGH",0.337661934574135,"late","high","R1"
12,0,0.497881940723413,6.3085861077833,"LOW HIGH",0,"early","low","R1"
1,0,0.501024004222335,6.00575401040523,"LOW HIGH",0,"early","low","R1"
38,1,1.49926900817691,9.74363820091268,"LOW HIGH",0,"early","low","R1"
55,0,0.500601702274053,6.2731290525976,"LOW HIGH",0.106167566101067,"early","low","R1"
70,5,5.50092582687974,18.4592162668703,"LOW HIGH",0.158101229998283,"early","low","R1"
81,0,0.498299285763968,6.47144776985323,"LOW HIGH",0.319239907013252,"late","high","R1"
44,0,0.499790744528086,6.21288632138625,"LOW HIGH",0,"early","low","R1"
24,1,1.50032450636385,10.4383291701863,"LOW HIGH",0,"early","low","R1"
59,2,2.50079401803053,12.469210700845,"LOW HIGH",0.111127399839461,"early","low","R1"
48,5,5.49952107557421,18.6868203448389,"LOW HIGH",0,"early","low","R1"
13,2,2.5009298214416,13.2948681689906,"LOW HIGH",0,"early","low","R1"
40,8,8.49962079718104,19.5863816192134,"LOW HIGH",0,"early","low","R1"
55,0,0.500898059122771,6.43315007847218,"LOW HIGH",0.142679660627618,"early","low","R1"
93,0,0.499932309406231,6.13150166050857,"LOW HIGH",0.338677235785872,"late","high","R1"
52,1,1.50181268885033,10.2044248646945,"LOW HIGH",0.195595380733721,"early","low","R1"
34,3,3.49986665031461,12.8497052419064,"LOW HIGH",0,"early","low","R1"
2,0,0.501351647859643,6.20528827945147,"LOW HIGH",0,"early","low","R1"
5,1,1.50097962006828,10.4049593298231,"LOW HIGH",0,"early","low","R1"
50,0,0.499757466118067,6.25380754024712,"LOW HIGH",0.12523070727475,"early","low","R1"
74,4,4.49956797172785,17.086204920649,"LOW HIGH",0.144385878928006,"early","low","R1"
27,0,0.499911806434244,6.07848912678239,"LOW HIGH",0,"early","low","R1"
21,0,0.498809069462575,6.26504029146797,"LOW HIGH",0,"early","low","R1"
60,4,4.50112724994261,16.7689728671976,"LOW HIGH",0.148898832360283,"early","low","R1"
90,0,0.50154879891195,6.35726156664735,"LOW HIGH",0.376352652721107,"late","high","R1"
48,1,1.49938258587087,9.69664533291904,"LOW HIGH",0,"early","low","R1"
39,1,1.49936355218593,10.0809704606981,"LOW HIGH",0,"early","low","R1"
41,9,9.50072102447422,21.0422723331221,"LOW HIGH",0,"early","low","R1"
