"Year","Age","AgeE","FSIM","Length_cm"
15,2,2.50051777329429,"LOW HIGH",13.6683486349405
29,0,0.499108187910016,"LOW HIGH",6.1057072322286
54,1,1.49958511811216,"LOW HIGH",10.2561384156782
13,0,0.499117574771047,"LOW HIGH",6.21547244553664
26,1,1.50198450666668,"LOW HIGH",9.57445919496574
91,0,0.502053876727669,"LOW HIGH",6.21264275466878
6,5,5.49933569031729,"LOW HIGH",18.8239586254365
1,0,0.498236689451322,"LOW HIGH",6.5599455942146
5,0,0.498382411272428,"LOW HIGH",6.27880381719718
25,2,2.49991004625117,"LOW HIGH",12.8618576473331
38,2,2.50160827583898,"LOW HIGH",12.9708370529953
67,1,1.49975385131994,"LOW HIGH",9.10484568595216
80,2,2.49892775323264,"LOW HIGH",13.4482337623451
90,5,5.49981263445889,"LOW HIGH",20.9361099759445
30,1,1.49938121091067,"LOW HIGH",10.6638279950392
46,3,3.49950593372381,"LOW HIGH",14.7324645894128
84,3,3.50049936892813,"LOW HIGH",14.6796275221626
17,3,3.49888569751501,"LOW HIGH",14.5873331060674
71,6,6.50078703818901,"LOW HIGH",18.5829160891043
87,0,0.500417835179458,"LOW HIGH",6.42600313309552
82,0,0.499802411985925,"LOW HIGH",6.30263877319798
21,8,8.50086347886786,"LOW HIGH",20.3865970362336
27,0,0.501022538125357,"LOW HIGH",6.10337128771347
95,0,0.500567533557442,"LOW HIGH",6.18625833202658
62,3,3.49981553482138,"LOW HIGH",13.4912749555493
2,2,2.50018787567184,"LOW HIGH",13.1649491481522
40,3,3.50174340819503,"LOW HIGH",15.9584980867533
66,1,1.50030732395117,"LOW HIGH",9.61470210639863
16,0,0.500684563767195,"LOW HIGH",6.12013458300743
86,4,4.50181351241662,"LOW HIGH",19.0058653392853
72,4,4.50149035382964,"LOW HIGH",16.0714985438495
87,0,0.500734299025953,"LOW HIGH",6.44431250419596
17,2,2.49986102394785,"LOW HIGH",12.4508211925082
29,0,0.500150714810935,"LOW HIGH",6.65481692720524
76,0,0.499564915899454,"LOW HIGH",6.21202973000434
16,2,2.49842977175711,"LOW HIGH",12.4991529494516
88,1,1.4992400727845,"LOW HIGH",10.4124077190149
44,0,0.499660668261328,"LOW HIGH",6.29212587394164
60,1,1.50101802044593,"LOW HIGH",10.2929904690031
36,1,1.50028078235052,"LOW HIGH",10.2089708650428
74,0,0.499237674044676,"LOW HIGH",5.8912780750774
17,4,4.50048605833319,"LOW HIGH",14.8158967910943
85,14,14.5008231812956,"LOW HIGH",21.7664918383975
73,0,0.499494843232984,"LOW HIGH",6.45371240619052
25,1,1.49879625448069,"LOW HIGH",9.57278222797711
25,2,2.4981355944426,"LOW HIGH",13.3519440681385
41,7,7.50024090705622,"LOW HIGH",19.4946802493758
28,11,11.4980050951951,"LOW HIGH",19.6009477375568
0,0,0.499507822969819,"LOW HIGH",6.03459680348349
86,0,0.499777654138887,"LOW HIGH",6.46569210450417
66,8,8.50056389633081,"LOW HIGH",20.0565825517005
1,0,0.500689932239957,"LOW HIGH",6.33231537995248
17,6,6.49926140265246,"LOW HIGH",20.681524866171
46,1,1.49926285505504,"LOW HIGH",9.66411916355616
40,2,2.49963486502549,"LOW HIGH",13.8692950220112
99,4,4.5005673079182,"LOW HIGH",17.1228280291849
23,1,1.5007616779353,"LOW HIGH",10.4572712690697
40,0,0.499587103753177,"LOW HIGH",6.27068996854964
8,0,0.498814783652506,"LOW HIGH",6.06564183204701
95,3,3.50002591390288,"LOW HIGH",14.7438212321913
35,2,2.50036242824592,"LOW HIGH",12.5492227248977
10,0,0.501649122076868,"LOW HIGH",6.60807746439271
43,2,2.49839849321882,"LOW HIGH",13.379922438378
60,4,4.4982536128474,"LOW HIGH",16.2672199141722
96,2,2.49955873892933,"LOW HIGH",13.0005166195121
83,4,4.49911566582033,"LOW HIGH",16.5941916090938
81,6,6.49853082938771,"LOW HIGH",18.299762803247
29,1,1.50014689537748,"LOW HIGH",10.0709896447849
32,2,2.49992813989199,"LOW HIGH",12.2001368173409
72,0,0.498898774439404,"LOW HIGH",6.25668732327198
39,7,7.50111137948348,"LOW HIGH",16.0011775057613
60,1,1.49985801760713,"LOW HIGH",9.74997190745802
6,0,0.499291356986917,"LOW HIGH",6.34501065793212
62,1,1.5010438041695,"LOW HIGH",10.4208467763675
77,1,1.49941440800634,"LOW HIGH",10.4837330723223
6,0,0.498722863283716,"LOW HIGH",6.14208460361127
15,8,8.50073779899548,"LOW HIGH",19.3529861970722
81,4,4.50121905887883,"LOW HIGH",17.5718976906145
60,3,3.5001449770083,"LOW HIGH",14.8747480320173
95,3,3.49889912895923,"LOW HIGH",13.8661389727047
2,0,0.501600761791932,"LOW HIGH",6.29504860731599
9,1,1.50076071765226,"LOW HIGH",10.6104194619311
69,1,1.49833848769026,"LOW HIGH",9.73261418990073
84,0,0.499774100188208,"LOW HIGH",6.37615200590244
3,0,0.499921721180888,"LOW HIGH",6.48305809434997
23,7,7.50122055078053,"LOW HIGH",17.5104635955527
54,4,4.50131268342708,"LOW HIGH",17.9946810367019
59,0,0.499559641984899,"LOW HIGH",6.20116156282576
29,4,4.50035955945045,"LOW HIGH",15.6282133324317
99,0,0.500410349820472,"LOW HIGH",6.10580931877438
38,4,4.49919083226297,"LOW HIGH",15.8537651544498
39,9,9.5004525252915,"LOW HIGH",18.7962882353906
54,1,1.4998791128776,"LOW HIGH",9.47952251768785
53,1,1.5005997202269,"LOW HIGH",9.92380817304456
27,0,0.499710260233195,"LOW HIGH",6.21723289184794
24,13,13.4992509672173,"LOW HIGH",21.5131510702655
68,8,8.50068844842433,"LOW HIGH",17.7917934281573
78,1,1.49987658862169,"LOW HIGH",10.0572958235638
84,0,0.500455775641696,"LOW HIGH",6.27247664848011
30,1,1.49703994578266,"LOW HIGH",9.80975532727342
60,2,2.5011321870549,"LOW HIGH",13.1828894213359
29,6,6.50099476038347,"LOW HIGH",18.5964794197361
30,2,2.50050010465652,"LOW HIGH",12.559492102494
85,0,0.501075993221746,"LOW HIGH",6.15901361932092
52,2,2.50064346017217,"LOW HIGH",12.4183492251202
65,1,1.49632389523774,"LOW HIGH",9.48142138251837
90,4,4.50000018695123,"LOW HIGH",15.6725460885035
43,1,1.50152367016452,"LOW HIGH",9.26722849577605
82,3,3.49913350793887,"LOW HIGH",15.9695730038397
90,0,0.499034198494509,"LOW HIGH",6.40411660755938
50,1,1.49964872895612,"LOW HIGH",10.2580469710928
4,0,0.500758897667569,"LOW HIGH",6.37373408795397
52,0,0.501445530520119,"LOW HIGH",6.21491710183088
35,2,2.50215025784197,"LOW HIGH",13.3775532062969
97,1,1.4995933194429,"LOW HIGH",9.94550678723525
18,3,3.49931318823278,"LOW HIGH",14.5235792185502
62,5,5.50037809878662,"LOW HIGH",16.124243591814
91,4,4.50025726376561,"LOW HIGH",14.9916812355108
69,0,0.500160397308797,"LOW HIGH",6.16846688252548
8,1,1.50035807230595,"LOW HIGH",9.70995018846874
54,0,0.500501380880748,"LOW HIGH",6.3149301606852
98,2,2.49755687312643,"LOW HIGH",12.2222548227521
0,0,0.499777450390978,"LOW HIGH",6.08932863310933
72,1,1.50083272081233,"LOW HIGH",9.87793161958219
56,0,0.498728698835101,"LOW HIGH",6.41184074164724
97,2,2.49932709259988,"LOW HIGH",13.2958826282644
86,0,0.500356121513735,"LOW HIGH",6.34505149123591
36,3,3.50143563472415,"LOW HIGH",14.8091301669427
25,12,12.4986211499456,"LOW HIGH",21.6699698505808
92,1,1.50016265689358,"LOW HIGH",9.59984092361375
82,6,6.4979170511881,"LOW HIGH",17.542149052362
91,0,0.50123040967827,"LOW HIGH",6.13869478864751
41,3,3.50093569044429,"LOW HIGH",16.4257539110956
10,2,2.49990862730601,"LOW HIGH",12.5844069581336
86,2,2.50175853388963,"LOW HIGH",12.454792363946
65,2,2.49927343157909,"LOW HIGH",12.0252664141065
17,0,0.498839760301502,"LOW HIGH",6.04755501881658
16,1,1.49862748291807,"LOW HIGH",9.51314372491074
13,2,2.50072953865483,"LOW HIGH",13.4277530736103
31,1,1.50161141098477,"LOW HIGH",10.0067766176348
3,1,1.5002189030397,"LOW HIGH",10.2076075934505
14,2,2.4995176707609,"LOW HIGH",13.3742722770696
14,0,0.50124216481375,"LOW HIGH",6.09554133491703
81,1,1.49841323465922,"LOW HIGH",9.1163840338224
60,4,4.5001539572008,"LOW HIGH",18.4377773467443
48,6,6.5002964559155,"LOW HIGH",19.3625271956452
18,2,2.50053574300739,"LOW HIGH",12.9736029443498
29,2,2.49819061821919,"LOW HIGH",11.9821983377078
39,0,0.499698590055312,"LOW HIGH",6.33615968888419
67,0,0.501606894170786,"LOW HIGH",6.35806020146508
85,1,1.50106525289109,"LOW HIGH",10.0734366380446
65,1,1.499689023931,"LOW HIGH",9.76512930951871
82,1,1.49919744025625,"LOW HIGH",9.81720937654206
