"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
1,1,1,62.0262326409444,0,0,0.499818417697891,0,0.25,0.000179063906224795,"HIGH HIGH"
1,1,1,96.9133974579826,1,1,1.50044267267266,0,0.25,0.00614830298089742,"HIGH HIGH"
1,1,1,123.581666910408,2,2,2.50089776353899,0,0.25,0.084887585205322,"HIGH HIGH"
1,1,1,143.967290084917,3,3,3.50015187941412,0,0.25,0.423622951280683,"HIGH HIGH"
1,1,1,159.550364680532,4,4,4.49952191042943,0,0.25,0.781472548234513,"HIGH HIGH"
1,1,1,171.462299467797,5,5,5.49992159269204,0,0.25,0.922992298261567,"HIGH HIGH"
1,1,1,180.567960196391,6,6,6.49963165107761,0,0.25,0.967960905620676,"HIGH HIGH"
1,2,2,62.1958407140127,0,0,0.498300258065183,0,0.25,0.00018217365142983,"HIGH HIGH"
1,2,2,97.3084084543299,1,1,1.50042831504766,0,0.25,0.00639829114035776,"HIGH HIGH"
1,2,2,124.222373655073,2,2,2.50047025799637,0,0.25,0.0900793391700032,"HIGH HIGH"
1,2,2,144.852067506687,3,3,3.50001245066208,0,0.25,0.445693893233898,"HIGH HIGH"
1,3,3,64.2565917890733,0,0,0.50151902521661,0,0.25,0.000224561794340098,"HIGH HIGH"
1,3,3,102.164466329891,1,1,1.50065246302561,0,0.25,0.0104333637805164,"HIGH HIGH"
1,3,3,132.183788035438,2,2,2.4992508380558,0,0.25,0.181781315116208,"HIGH HIGH"
1,3,3,155.956148965113,3,3,3.50042503586332,0,0.25,0.712864904659675,"HIGH HIGH"
1,4,4,61.5065096757848,0,0,0.499526840237893,0,0.25,0.000169861475574053,"HIGH HIGH"
1,4,4,95.7073969200471,1,1,1.49976379827474,0,0.25,0.00544357946495437,"HIGH HIGH"
1,4,4,121.632005578462,2,2,2.49979685781328,0,0.25,0.0707205823157969,"HIGH HIGH"
1,5,5,63.7707510328409,0,0,0.500231200223273,0,0.25,0.00021375556947245,"HIGH HIGH"
1,5,5,101.010176820308,1,1,1.4998737443415,0,0.25,0.00929025003570506,"HIGH HIGH"
1,5,5,130.277180443673,2,2,2.49949074760038,0,0.25,0.154738736113666,"HIGH HIGH"
1,5,5,153.278542118221,3,3,3.50154397879058,0,0.25,0.654182529430336,"HIGH HIGH"
1,5,5,171.355645114204,4,4,4.50060396244845,0,0.25,0.922219074854292,"HIGH HIGH"
1,5,5,185.56270195506,5,5,5.49923278984168,0,0.25,0.980456257130187,"HIGH HIGH"
1,5,5,196.728233518617,6,6,6.49922314536164,0,0.25,0.993625317036179,"HIGH HIGH"
1,5,5,205.503386352401,7,7,7.49980728006973,0,0.25,0.997374848251205,"HIGH HIGH"
1,5,5,212.399905950949,8,8,8.49991941464267,0,0.25,0.998694949984938,"HIGH HIGH"
1,6,6,63.06920387383,0,0,0.5004474919445,0,0.25,0.000199062353136393,"HIGH HIGH"
1,6,6,99.3536651922537,1,1,1.4999190825706,0,0.25,0.00786336888986812,"HIGH HIGH"
1,6,6,127.556436295379,2,2,2.50023833671277,0,0.25,0.121943697916462,"HIGH HIGH"
1,6,6,149.477563659377,3,3,3.50081711937735,0,0.25,0.562558693263969,"HIGH HIGH"
1,6,6,166.516166821866,4,4,4.49917789597614,0,0.25,0.878843403971952,"HIGH HIGH"
1,6,6,179.759737415118,5,5,5.49916939794589,0,0.25,0.965315900843954,"HIGH HIGH"
1,6,6,190.053548497271,6,6,6.50043696981547,0,0.25,0.987523201421705,"HIGH HIGH"
1,6,6,198.05460424345,7,7,7.49866170423968,0,0.25,0.994424018882066,"HIGH HIGH"
1,6,6,204.273573344646,8,8,8.49838089048013,0,0.25,0.997026750482232,"HIGH HIGH"
1,6,6,209.107382520404,9,9,9.49962360997615,0,0.25,0.998177842599405,"HIGH HIGH"
1,7,7,60.7752486311207,0,0,0.501544404281006,0,0.25,0.000157708554356596,"HIGH HIGH"
1,7,7,94.0218030242079,1,1,1.50045556542605,0,0.25,0.0045912444527545,"HIGH HIGH"
1,8,8,61.720898221126,0,0,0.499624564010133,0,0.25,0.000173598801135234,"HIGH HIGH"
1,8,8,96.204071955435,1,1,1.49858986636056,0,0.25,0.00572351953898032,"HIGH HIGH"
1,9,9,64.6882278424185,0,0,0.498630591564385,0,0.25,0.000234619698134225,"HIGH HIGH"
1,9,9,103.194853591524,1,1,1.49922045049296,0,0.25,0.011570704202472,"HIGH HIGH"
1,9,9,133.893163880974,2,2,2.50138910543821,0,0.25,0.2090323165485,"HIGH HIGH"
1,10,10,63.3866647965119,0,0,0.499462165942471,0,0.25,0.000205581829094452,"HIGH HIGH"
1,10,10,100.101759581973,1,1,1.49955581297989,0,0.25,0.00847864445424805,"HIGH HIGH"
1,10,10,128.782892935228,2,2,2.49887345145169,0,0.25,0.135916790051126,"HIGH HIGH"
1,10,10,151.188048505001,3,3,3.50054722714076,0,0.25,0.604732276687928,"HIGH HIGH"
1,10,10,168.690529663011,4,4,4.50021456341138,0,0.25,0.900455061105307,"HIGH HIGH"
1,10,10,182.3631348691,5,5,5.50098872670725,0,0.25,0.973156029566683,"HIGH HIGH"
1,10,10,193.043913864597,6,6,6.50007968888337,0,0.25,0.99076016162003,"HIGH HIGH"
2,11,1,61.7454704711101,1,0,0.500450004384226,0,0.25,0.000174032374393267,"HIGH HIGH"
2,11,1,96.2610709766401,2,1,1.500520588929,0,0.25,0.0057565477581906,"HIGH HIGH"
2,11,1,122.525882679019,3,2,2.49874178102004,0,0.25,0.0769224594756734,"HIGH HIGH"
2,11,1,142.512217080208,4,3,3.50067073716296,0,0.25,0.388017018237282,"HIGH HIGH"
2,12,2,62.1053759730129,1,0,0.499190769545683,0,0.25,0.000180508329985405,"HIGH HIGH"
2,12,2,97.0976311462479,2,1,1.49945490082302,0,0.25,0.00626366643648978,"HIGH HIGH"
2,12,2,123.88036352841,3,2,2.49928119304016,0,0.25,0.0872733187729698,"HIGH HIGH"
2,13,3,60.9161306346344,1,0,0.499892476415233,0,0.25,0.000159980278749826,"HIGH HIGH"
2,13,3,94.3455181682225,2,1,1.50057243225303,0,0.25,0.00474392702937086,"HIGH HIGH"
2,13,3,119.442094723314,3,2,2.50114971089867,0,0.25,0.0574312829636144,"HIGH HIGH"
2,13,3,138.282947076734,4,3,3.49911578540614,0,0.25,0.292129676318,"HIGH HIGH"
2,13,3,152.427414814162,5,4,4.5004643646389,0,0.25,0.63438109810406,"HIGH HIGH"
2,13,3,163.046147121079,6,5,5.50190950450074,0,0.25,0.836060494911674,"HIGH HIGH"
2,13,3,171.017990098783,7,6,6.50057547029156,0,0.25,0.91972405432315,"HIGH HIGH"
2,14,4,60.7471548634444,1,0,0.498504938342253,0,0.25,0.000157259413827534,"HIGH HIGH"
2,14,4,93.9573083718589,2,1,1.4994949867416,0,0.25,0.00456141453981641,"HIGH HIGH"
2,14,4,118.82013943982,3,2,2.49968287358082,0,0.25,0.0541068780020311,"HIGH HIGH"
2,14,4,137.433735084818,4,3,3.50096101836551,0,0.25,0.274624322844557,"HIGH HIGH"
2,15,5,62.2678384632366,1,0,0.499233229155442,0,0.25,0.000183509993603478,"HIGH HIGH"
