"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,180.567960196391,6,6,6.50022863479318,"M",0,0.25,0.967960905620676,"HIGH HIGH"
1,2,144.852067506687,3,3,3.50014866455627,"M",0,0.25,0.445693893233898,"HIGH HIGH"
1,3,155.956148965113,3,3,3.50115506087407,"M",0,0.25,0.712864904659675,"HIGH HIGH"
1,4,121.632005578462,2,2,2.50032810397505,"M",0,0.25,0.0707205823157969,"HIGH HIGH"
1,5,212.399905950949,8,8,8.49992393926295,"M",0,0.25,0.998694949984938,"HIGH HIGH"
1,6,209.107382520404,9,9,9.49922075984541,"M",0,0.25,0.998177842599405,"HIGH HIGH"
1,7,94.0218030242079,1,1,1.50008828261532,"M",0,0.25,0.0045912444527545,"HIGH HIGH"
1,8,96.204071955435,1,1,1.50096213109027,"M",0,0.25,0.00572351953898032,"HIGH HIGH"
1,9,133.893163880974,2,2,2.49933817826668,"M",0,0.25,0.2090323165485,"HIGH HIGH"
1,10,193.043913864597,6,6,6.49944057566358,"M",0,0.25,0.99076016162003,"HIGH HIGH"
2,1,142.512217080208,4,3,3.50111805163631,"M",0,0.25,0.388017018237282,"HIGH HIGH"
2,2,123.88036352841,3,2,2.50070709756136,"M",0,0.25,0.0872733187729698,"HIGH HIGH"
2,3,171.017990098783,7,6,6.50086788223424,"M",0,0.25,0.91972405432315,"HIGH HIGH"
2,4,137.433735084818,4,3,3.49922015922449,"M",0,0.25,0.274624322844557,"HIGH HIGH"
2,5,173.350097158441,6,5,5.49816836620898,"M",0,0.25,0.935558632572945,"HIGH HIGH"
2,6,174.777390444321,5,4,4.50015144834004,"M",0,0.25,0.943763230918277,"HIGH HIGH"
2,7,192.927923609143,8,7,7.4989460000583,"M",0,0.25,0.990651726180828,"HIGH HIGH"
2,8,100.111012717035,2,1,1.49930176170508,"M",0,0.25,0.00848654619035262,"HIGH HIGH"
2,9,96.9396753730995,2,1,1.50128785901758,"M",0,0.25,0.00616462766053642,"HIGH HIGH"
2,10,152.856746835696,4,3,3.4996090209138,"M",0,0.25,0.64443122991049,"HIGH HIGH"
2,11,142.558232494634,4,3,3.49906678308334,"M",0,0.25,0.389127022138935,"HIGH HIGH"
2,12,93.7850829753452,2,1,1.4992120023089,"M",0,0.25,0.00448269935742225,"HIGH HIGH"
2,13,62.701131605241,1,0,0.499686710836715,"M",0,0.25,0.000191761834554763,"HIGH HIGH"
2,14,129.853507333158,3,2,2.49980138169918,"M",0,0.25,0.149195583907511,"HIGH HIGH"
3,1,63.6025675668369,2,0,0.500775185958993,"M",0,0.25,0.000210137213563754,"HIGH HIGH"
3,2,94.1608652472418,3,1,1.49970469593503,"M",0,0.25,0.00465622551817546,"HIGH HIGH"
3,3,158.621217623456,6,4,4.50148898963679,"M",0,0.25,0.76493519350926,"HIGH HIGH"
3,4,154.197626149499,6,4,4.49954107096273,"M",0,0.25,0.674979070097842,"HIGH HIGH"
3,5,61.7508145995398,2,0,0.500372760546524,"M",0,0.25,0.000174126813896395,"HIGH HIGH"
3,6,62.3847963716611,2,0,0.49976716913108,"M",0,0.25,0.000185701760662194,"HIGH HIGH"
3,7,193.949440620101,11,9,9.50003895998314,"M",0,0.25,0.991564946409884,"HIGH HIGH"
3,8,62.3068040932078,2,0,0.499390593425566,"M",0,0.25,0.000184237313283501,"HIGH HIGH"
3,9,95.5289089440464,3,1,1.50059506012491,"M",0,0.25,0.00534634041415772,"HIGH HIGH"
3,10,104.258237548052,3,1,1.5014221304484,"M",0,0.25,0.0128729212438574,"HIGH HIGH"
3,11,197.363917223319,14,12,12.500327187267,"M",0,0.25,0.994021376241203,"HIGH HIGH"
3,12,190.270406982325,10,8,8.50037501261138,"M",0,0.25,0.987791598054071,"HIGH HIGH"
3,13,105.124905908749,3,1,1.4992430789293,"M",0,0.25,0.0140403804127004,"HIGH HIGH"
4,1,179.496276391072,16,13,13.4993287346856,"M",0,0.25,0.96440905340112,"HIGH HIGH"
4,2,64.1882774774399,3,0,0.500012590211582,"M",0,0.25,0.000223009943496982,"HIGH HIGH"
4,3,135.7737731069,6,3,3.49883822439982,"M",0,0.25,0.242352397345455,"HIGH HIGH"
4,4,63.8384993096991,3,0,0.500727970339152,"M",0,0.25,0.000215230668934111,"HIGH HIGH"
4,5,98.6606467152741,4,1,1.50159558401617,"M",0,0.25,0.00733300751700934,"HIGH HIGH"
4,6,60.4199067417651,3,0,0.498803467575434,"M",0,0.25,0.000152120902866623,"HIGH HIGH"
4,7,99.3547697739148,4,1,1.49999113859183,"M",0,0.25,0.00786424388672734,"HIGH HIGH"
4,8,189.93776517136,10,7,7.49821250302721,"M",0,0.25,0.987377524011203,"HIGH HIGH"
4,9,92.7139706082917,4,1,1.49991337217384,"M",0,0.25,0.00402262571477811,"HIGH HIGH"
4,10,122.194460584552,5,2,2.49933186631398,"M",0,0.25,0.0745668804041057,"HIGH HIGH"
4,11,189.05946976186,8,5,5.50093275202805,"M",0,0.25,0.986216422888238,"HIGH HIGH"
5,1,62.3726357045217,4,0,0.500243065196917,"M",0,0.25,0.000185472658419064,"HIGH HIGH"
5,2,96.8108896635855,5,1,1.50081342281597,"M",0,0.25,0.00608503151977083,"HIGH HIGH"
5,3,128.108555821627,6,2,2.49983545550203,"M",0,0.25,0.128074343230937,"HIGH HIGH"
5,4,207.925425780478,14,10,10.4989570178741,"M",0,0.25,0.997945986350656,"HIGH HIGH"
5,5,61.8562359820949,4,0,0.500784410063818,"M",0,0.25,0.000176000292887844,"HIGH HIGH"
5,6,133.087586535688,6,2,2.4993650997462,"M",0,0.25,0.19583052326123,"HIGH HIGH"
5,7,59.0760446708809,4,0,0.500554486137096,"M",0,0.25,0.000132721043508848,"HIGH HIGH"
5,8,156.374389535707,8,4,4.49950434460216,"M",0,0.25,0.721477845782958,"HIGH HIGH"
5,9,150.40465016081,7,3,3.50016290326481,"M",0,0.25,0.585570140612654,"HIGH HIGH"
5,10,177.265615410246,10,6,6.50142584877286,"M",0,0.25,0.955762640227354,"HIGH HIGH"
5,11,148.189069358923,8,4,4.49968970431394,"M",0,0.25,0.530145653305226,"HIGH HIGH"
6,1,161.467490951675,10,5,5.499815611553,"M",0,0.25,0.812892988552975,"HIGH HIGH"
6,2,101.665305256447,6,1,1.4995911754666,"M",0,0.25,0.00992288242947913,"HIGH HIGH"
6,3,101.235438910351,6,1,1.49983298168615,"M",0,0.25,0.00950313701668334,"HIGH HIGH"
6,4,101.74994879133,6,1,1.50059938062092,"M",0,0.25,0.0100076706538997,"HIGH HIGH"
6,5,60.525377698861,5,0,0.500994770059724,"M",0,0.25,0.000153758424340343,"HIGH HIGH"
