"Year","Age","AgeE","FSIM","Length_cm"
58,1,1.49973836181605,"LOW MED",9.53826597304237
70,0,0.498200487752477,"LOW MED",6.75171489383773
42,0,0.500862462023454,"LOW MED",6.24483503490061
97,0,0.500507109224321,"LOW MED",5.95463885675468
97,1,1.49944570859226,"LOW MED",9.64047708553148
68,0,0.500745614539401,"LOW MED",6.54119011391113
67,1,1.49895652274808,"LOW MED",9.65290560010157
16,3,3.50000948455257,"LOW MED",13.8758577469029
16,0,0.498222001097549,"LOW MED",6.38163537403956
21,4,4.50133776475139,"LOW MED",17.820450896774
81,3,3.50089144708483,"LOW MED",16.2383959900476
53,0,0.500019311902083,"LOW MED",6.36523640237712
1,1,1.49930827571641,"LOW MED",9.75588060718293
81,0,0.499804112659257,"LOW MED",6.55461052995491
21,2,2.50046738986852,"LOW MED",12.2992580094066
42,12,12.5012554233057,"LOW MED",20.9923326510069
29,0,0.499457259455891,"LOW MED",6.21226100385005
47,1,1.49969922498544,"LOW MED",9.60724721753928
12,0,0.499841681524837,"LOW MED",6.2518758210421
18,0,0.498656326050447,"LOW MED",6.4972035285255
49,0,0.496974347351122,"LOW MED",6.25305636288984
36,2,2.50018764169238,"LOW MED",11.891558933944
27,0,0.500734371286829,"LOW MED",6.18315152762353
6,5,5.49935108751755,"LOW MED",17.293707834712
40,0,0.500569026193137,"LOW MED",6.26193005533892
58,2,2.50034437426761,"LOW MED",11.9705591677833
96,0,0.5009484792105,"LOW MED",6.01726917922458
21,1,1.5005430591149,"LOW MED",10.0649593762291
75,0,0.499627136132008,"LOW MED",6.19944322237561
67,0,0.500531937888974,"LOW MED",6.20672448269104
97,1,1.49779578805984,"LOW MED",9.91284663864714
64,0,0.499755326870178,"LOW MED",6.0289209375355
68,2,2.49880992904402,"LOW MED",11.8492102565179
67,0,0.502077061849965,"LOW MED",6.17412602635138
70,0,0.500446909648715,"LOW MED",6.20513274097785
52,1,1.49785627705572,"LOW MED",8.95096095197097
32,1,1.49943244102232,"LOW MED",9.49241444183185
17,3,3.50089707509991,"LOW MED",15.0762814159366
66,4,4.49993631048086,"LOW MED",17.8684638714067
75,5,5.50013861533106,"LOW MED",17.0945471458574
30,3,3.49897700118428,"LOW MED",15.0302177759831
42,1,1.50011027487084,"LOW MED",9.76719799719917
79,1,1.50061539583752,"LOW MED",10.0666690663136
97,0,0.500981483659868,"LOW MED",6.25654990275362
23,3,3.49811206856814,"LOW MED",14.8408525549439
21,3,3.50082089425061,"LOW MED",14.6089750368584
54,0,0.499915138240565,"LOW MED",6.09762815472163
34,0,0.499994331344556,"LOW MED",6.44185594650881
91,0,0.498251662442984,"LOW MED",6.57391021488818
67,0,0.500030390200518,"LOW MED",6.13835483478338
55,1,1.50190112783947,"LOW MED",10.2258834834077
52,0,0.500721146820627,"LOW MED",6.39227881632192
25,0,0.500168415574179,"LOW MED",6.12318302700312
67,1,1.49974982008197,"LOW MED",10.1772862613222
14,2,2.50125757167861,"LOW MED",12.2920173189585
26,3,3.50039449912059,"LOW MED",15.1547396837455
92,0,0.500666655357711,"LOW MED",6.32559215501439
32,2,2.50047648180479,"LOW MED",13.15676341205
46,2,2.49979388975575,"LOW MED",13.263509665407
98,1,1.49919048818715,"LOW MED",10.1817314703405
74,0,0.499574756652415,"LOW MED",6.39175784590245
45,0,0.500175863909954,"LOW MED",6.14459743992851
22,1,1.50170977808309,"LOW MED",9.31122850074791
21,0,0.500434261717924,"LOW MED",6.29239409512023
67,2,2.5009621058068,"LOW MED",12.1484710014979
22,0,0.500972213593849,"LOW MED",6.28930982570586
33,0,0.500643326244963,"LOW MED",6.42901670238792
26,3,3.50083031347804,"LOW MED",14.6519669667686
3,2,2.50111815929286,"LOW MED",13.623330016982
1,0,0.499633239933512,"LOW MED",5.97411531304152
17,1,1.49912264485484,"LOW MED",9.66194068318389
73,4,4.49849181311871,"LOW MED",16.0120939107213
7,3,3.50043278114274,"LOW MED",13.8668246183704
6,0,0.499989220240884,"LOW MED",6.42153579770091
84,0,0.49933944395,"LOW MED",6.22669716665289
74,1,1.50000460203885,"LOW MED",10.3394488370492
42,0,0.499694008200259,"LOW MED",6.52733226439625
5,2,2.49817470976743,"LOW MED",12.6638823608498
70,2,2.50235974299406,"LOW MED",12.8804563236097
94,0,0.499054343407657,"LOW MED",6.36079676401299
40,1,1.50078585763921,"LOW MED",9.76162228500844
69,3,3.50047457890204,"LOW MED",12.8391786639455
32,10,10.4982009467734,"LOW MED",26.3621463770547
33,2,2.50082234902244,"LOW MED",12.0300744256351
57,2,2.49913035681861,"LOW MED",12.5483450089487
15,1,1.49915682640698,"LOW MED",9.61050607491137
32,0,0.497933216825862,"LOW MED",6.24898788609445
49,3,3.49842731220579,"LOW MED",15.618155045299
59,2,2.49979229423181,"LOW MED",12.5033940300472
40,8,8.50031690628613,"LOW MED",18.3126223670693
27,1,1.49975896198542,"LOW MED",9.64328663598737
23,2,2.49946657430481,"LOW MED",11.7469837547337
45,0,0.502494649694374,"LOW MED",6.44375270259115
19,3,3.49923535677092,"LOW MED",14.1075420887623
36,1,1.50012877679422,"LOW MED",9.9869426072691
17,5,5.49908709807985,"LOW MED",19.4363538226867
23,0,0.500580630336241,"LOW MED",6.1185604720185
14,0,0.500104273162102,"LOW MED",6.4884412089051
41,3,3.4987813068903,"LOW MED",14.9740177292999
31,4,4.49988773862089,"LOW MED",17.8790254434292
24,4,4.49919235725558,"LOW MED",16.5797955851067
20,5,5.49909926454419,"LOW MED",17.4329772859535
89,2,2.50015314117727,"LOW MED",13.5314144357974
36,0,0.500043089401902,"LOW MED",6.51752676434759
0,0,0.500039925964976,"LOW MED",6.33426627611588
7,3,3.49829515065718,"LOW MED",15.565191319505
11,2,2.49856546515132,"LOW MED",12.629701259965
21,0,0.498306805189372,"LOW MED",6.30589263189561
33,3,3.49919705608203,"LOW MED",14.8982233618187
79,3,3.50022670634198,"LOW MED",15.4842753196569
70,0,0.498766535309047,"LOW MED",6.36165157601195
49,1,1.50072687572083,"LOW MED",9.91121770346987
9,2,2.50048774334522,"LOW MED",12.2312940435398
85,1,1.49923048262795,"LOW MED",10.2335211500338
11,1,1.50098286262835,"LOW MED",9.83588177981356
68,2,2.50083450925348,"LOW MED",11.1534544974338
76,0,0.499035191193558,"LOW MED",6.56406848606096
56,1,1.49996808582302,"LOW MED",9.68422812694166
30,3,3.50116426722418,"LOW MED",15.8982201270985
90,2,2.49984674824546,"LOW MED",13.1411095723239
11,0,0.498561123172024,"LOW MED",6.1941460432501
11,1,1.4996788671582,"LOW MED",9.70497427888405
73,0,0.50135151330688,"LOW MED",6.06771227227235
53,3,3.49947060772031,"LOW MED",15.5943937771413
5,1,1.50094085071466,"LOW MED",9.8606593084715
72,1,1.49930975768101,"LOW MED",9.91872879272468
27,2,2.50030712927095,"LOW MED",12.9518690259462
26,1,1.49955590672661,"LOW MED",9.2860816021955
61,1,1.50057753104411,"LOW MED",10.4832560015733
54,0,0.50017967548741,"LOW MED",6.50249609202621
65,0,0.498268297080033,"LOW MED",6.23498121818233
74,2,2.49769447224645,"LOW MED",11.4852235139174
9,2,2.50115614064293,"LOW MED",13.1448325633115
32,1,1.50061728012021,"LOW MED",9.20952087120317
63,1,1.49959042847179,"LOW MED",9.90110958102036
60,0,0.500151736702527,"LOW MED",6.10873668455011
14,8,8.49958589823231,"LOW MED",18.1511827181921
62,0,0.500387235446797,"LOW MED",6.31563058729675
70,2,2.50022419824411,"LOW MED",12.7852739541073
36,3,3.49801926305633,"LOW MED",13.0235709366244
83,0,0.501194740356356,"LOW MED",5.99182103410584
44,1,1.49915656358665,"LOW MED",9.76236264189004
69,9,9.49860505977828,"LOW MED",18.6667873958604
30,6,6.50051314349525,"LOW MED",18.7961942793795
10,2,2.5004660060629,"LOW MED",12.6201560352577
63,0,0.500435938303216,"LOW MED",6.31824099602979
9,0,0.500422120443984,"LOW MED",6.2129358735473
9,9,9.50001546054561,"LOW MED",19.8174099908086
46,3,3.5008112085983,"LOW MED",14.0447996692731
16,4,4.50132973530909,"LOW MED",18.898794542494
57,2,2.50059580671306,"LOW MED",12.2596925419583
26,3,3.50105055550343,"LOW MED",14.529655841019
20,1,1.50039820540608,"LOW MED",10.0248894470406
20,9,9.50044650175805,"LOW MED",18.9922700983195
58,1,1.50022607315437,"LOW MED",10.1489027323002
63,0,0.49917267974049,"LOW MED",6.363791705456
42,1,1.49964661441502,"LOW MED",9.53892100766529
1,0,0.499306664780966,"LOW MED",6.11699913324534
83,0,0.500063646390794,"LOW MED",6.23255224924416
20,7,7.49822272054782,"LOW MED",18.9457987050155
51,0,0.50047270147146,"LOW MED",6.44825709846324
17,4,4.4988648715915,"LOW MED",16.0838739148752
89,3,3.49982451081125,"LOW MED",15.3132480435087
41,0,0.500919185581574,"LOW MED",6.34795974321073
37,1,1.50148612270473,"LOW MED",10.4499522650058
34,8,8.50053272983794,"LOW MED",18.2801568700493
33,3,3.50064058681236,"LOW MED",14.6875018803854
15,0,0.499748394663085,"LOW MED",6.17224831973555
58,3,3.50122295209192,"LOW MED",15.0784239503718
54,2,2.49881739334493,"LOW MED",12.916023984007
90,2,2.49919098743665,"LOW MED",12.0360281322703
43,2,2.49874525323958,"LOW MED",13.6224356193481
51,2,2.49996755713994,"LOW MED",13.3719318861787
5,1,1.49955731421184,"LOW MED",9.45212545484618
89,1,1.50073748082001,"LOW MED",9.61568911927827
45,0,0.500511095440505,"LOW MED",6.33295513171298
27,0,0.499022458831449,"LOW MED",6.20285201768213
82,0,0.499606967722693,"LOW MED",6.22655952007079
39,1,1.49891547722229,"LOW MED",10.3062825782972
8,2,2.49846953778329,"LOW MED",13.0155463808762
40,4,4.50115682051995,"LOW MED",17.9071142759502
94,0,0.498679873360967,"LOW MED",6.20712710498394
62,2,2.4998911003216,"LOW MED",12.4629914449239
0,0,0.500656568828454,"LOW MED",6.40198987215066
6,3,3.49990270505576,"LOW MED",13.4421073900245
11,0,0.500847620686953,"LOW MED",6.3445680099131
97,0,0.499768652710789,"LOW MED",6.45038248729866
47,1,1.49972368928114,"LOW MED",9.71770408254214
94,1,1.49846149090607,"LOW MED",9.92420478981989
21,0,0.501064382746989,"LOW MED",6.1900445531147
29,1,1.49916038013986,"LOW MED",10.0486175044239
49,0,0.500591000831617,"LOW MED",6.16865121115896
58,0,0.500757586288074,"LOW MED",6.41767549668714
19,3,3.49932355593998,"LOW MED",12.8906431364177
48,0,0.501227019393091,"LOW MED",6.60427466137171
65,0,0.500078208037612,"LOW MED",5.92570695832614
22,2,2.49985945821172,"LOW MED",12.9219006286209
31,2,2.49903122217199,"LOW MED",12.5097705353917
45,6,6.50169498790905,"LOW MED",17.54506204926
81,0,0.499407125570779,"LOW MED",6.47335983069438
88,2,2.49885658551599,"LOW MED",12.9315375117965
59,0,0.501413669560092,"LOW MED",6.50968019507835
2,1,1.49977043138972,"LOW MED",9.59246577259148
43,4,4.49942578805527,"LOW MED",16.7762791749464
11,8,8.4997942526275,"LOW MED",20.295578235065
99,0,0.498668703405899,"LOW MED",5.87050698588384
17,2,2.49991169053319,"LOW MED",12.1811546746349
25,3,3.50030996180514,"LOW MED",15.5561390024052
28,8,8.50037680170766,"LOW MED",20.3080841389378
31,3,3.49917969115854,"LOW MED",14.3011198887072
65,2,2.50053408374885,"LOW MED",12.648761260775
64,4,4.50035002319405,"LOW MED",15.8221926665396
93,4,4.49985185449135,"LOW MED",16.4911957620903
33,3,3.49898686967192,"LOW MED",16.2182488297397
21,2,2.49994241946806,"LOW MED",12.3879495600932
69,1,1.49813280434584,"LOW MED",9.41808271587318
39,3,3.50000158246533,"LOW MED",16.1122242250896
21,0,0.49936337017287,"LOW MED",6.18354269525094
10,10,10.5010296451337,"LOW MED",20.0138949893865
91,4,4.50013048377911,"LOW MED",18.0467984075746
26,6,6.50138725314854,"LOW MED",16.0219952739677
80,0,0.502348517517554,"LOW MED",6.56458594665991
44,3,3.50004086222197,"LOW MED",14.7662177132727
38,0,0.497936066966147,"LOW MED",5.90557974917725
47,2,2.50019484340175,"LOW MED",12.1402497259631
54,2,2.50042987161599,"LOW MED",12.7359170867838
23,1,1.4991024980121,"LOW MED",9.51567268664298
71,0,0.500398041189126,"LOW MED",6.23960299418118
34,3,3.50164278077939,"LOW MED",15.1556932360358
8,4,4.49925162474573,"LOW MED",15.2417030152041
65,0,0.502405854518088,"LOW MED",6.15647348211275
72,2,2.49927015592489,"LOW MED",11.9542057879006
20,8,8.500420836894,"LOW MED",21.1382839508872
23,1,1.49906538998254,"LOW MED",9.63905450326269
94,1,1.49988290170832,"LOW MED",9.8389293020189
82,0,0.500707721848911,"LOW MED",6.05693205188387
88,1,1.50160813489088,"LOW MED",9.99094344708416
61,1,1.50001457385529,"LOW MED",9.30882473101218
97,1,1.49925730471268,"LOW MED",9.94566366750206
77,0,0.500895565718495,"LOW MED",6.42174005984871
7,6,6.50058010542957,"LOW MED",19.6828994330223
82,2,2.49941658734187,"LOW MED",12.9751477169353
42,3,3.50028811912797,"LOW MED",13.7525054071521
17,0,0.500733855245379,"LOW MED",6.38925539366784
7,1,1.50060891540107,"LOW MED",9.96178284853663
23,8,8.49911792851457,"LOW MED",20.0558763503678
89,1,1.50169324448429,"LOW MED",10.7462789263449
48,2,2.50055361488833,"LOW MED",12.5502958692731
43,6,6.49976192742275,"LOW MED",19.4715183493086
12,4,4.50041474033067,"LOW MED",15.8087813058396
10,3,3.49988293966153,"LOW MED",15.2412058187089
66,1,1.50044638180927,"LOW MED",9.56160384121583
94,0,0.499334380331975,"LOW MED",6.34009442357562
20,2,2.5001280482063,"LOW MED",12.5826686976689
