"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,63.3611486376736,0,0,0.500785110418692,"M",0,0.25,0.0002050500232859,"HIGH HIGH"
1,2,163.540515925313,3,3,3.5005383653736,"M",0,0.25,0.842824790004968,"HIGH HIGH"
1,3,62.9734310847819,0,0,0.50031702478769,"M",0,0.25,0.000197136423713165,"HIGH HIGH"
1,4,63.767072367365,0,0,0.499550800823052,"M",0,0.25,0.000213675762950292,"HIGH HIGH"
1,5,61.2517882932456,0,0,0.499836641928273,"M",0,0.25,0.000165525477272609,"HIGH HIGH"
1,6,119.194946085686,2,2,2.50133578327847,"M",0,0.25,0.0560878832499432,"HIGH HIGH"
1,7,216.47790220869,14,14,14.4994158530909,"M",0,0.25,0.999137020846101,"HIGH HIGH"
1,8,63.066594234523,0,0,0.498445009869404,"M",0,0.25,0.000199009626482993,"HIGH HIGH"
1,9,150.495784259629,4,4,4.49968158893254,"M",0,0.25,0.587813860292138,"HIGH HIGH"
1,10,93.970351581839,1,1,1.50035890374905,"M",0,0.25,0.00456743165099984,"HIGH HIGH"
1,11,168.418382049505,4,4,4.49905367870358,"M",0,0.25,0.897950712637335,"HIGH HIGH"
2,1,58.755259375915,1,0,0.500042207526335,"M",0,0.25,0.000128468490921151,"HIGH HIGH"
2,2,173.793665180036,6,5,5.49974444675139,"M",0,0.25,0.93822114658,"HIGH HIGH"
2,3,211.058771103455,15,14,14.5000258280541,"M",0,0.25,0.998504860339798,"HIGH HIGH"
2,4,62.3641541705354,1,0,0.501202752777237,"M",0,0.25,0.00018531303691705,"HIGH HIGH"
2,5,156.717261126285,6,5,5.50063010137512,"M",0,0.25,0.728419126783641,"HIGH HIGH"
2,6,163.586241863403,4,3,3.49797501788713,"M",0,0.25,0.843438830585559,"HIGH HIGH"
2,7,61.6092693018118,1,0,0.500234416602273,"M",0,0.25,0.000171642684973903,"HIGH HIGH"
2,8,96.2235564011904,2,1,1.49958870929458,"M",0,0.25,0.00573478859880707,"HIGH HIGH"
2,9,172.818808450864,7,6,6.4987029141362,"M",0,0.25,0.932229057908891,"HIGH HIGH"
2,10,158.613394742315,5,4,4.50068170549039,"M",0,0.25,0.764792345259678,"HIGH HIGH"
2,11,61.0373282335668,1,0,0.499783002088239,"M",0,0.25,0.000161960754470405,"HIGH HIGH"
2,12,66.0665632850131,1,0,0.499324134291568,"M",0,0.25,0.000269852720767893,"HIGH HIGH"
2,13,131.799496177779,3,2,2.50174676348263,"M",0,0.25,0.176049781543658,"HIGH HIGH"
2,14,219.501174403462,9,8,8.49972629249623,"M",0,0.25,0.999364978633097,"HIGH HIGH"
3,1,146.223376242148,5,3,3.49978516796194,"M",0,0.25,0.480297093504075,"HIGH HIGH"
3,2,100.497785805345,3,1,1.50072988709006,"M",0,0.25,0.00882344392065712,"HIGH HIGH"
3,3,125.452268063981,4,2,2.50031078551453,"M",0,0.25,0.100852097565747,"HIGH HIGH"
3,4,62.7771192386412,2,0,0.500968680289572,"M",0,0.25,0.000193246751398984,"HIGH HIGH"
3,5,61.4569288033423,2,0,0.498557936295773,"M",0,0.25,0.000169008674895609,"HIGH HIGH"
3,6,62.0943377835685,2,0,0.500827929783144,"M",0,0.25,0.000180306178006238,"HIGH HIGH"
3,7,98.9545660245125,3,1,1.5011160475629,"M",0,0.25,0.00755346163937371,"HIGH HIGH"
3,8,61.1659860438155,2,0,0.49983893807349,"M",0,0.25,0.000164089966473265,"HIGH HIGH"
3,9,103.173443326634,3,1,1.49979107984088,"M",0,0.25,0.0115458688140718,"HIGH HIGH"
3,10,60.7541882053371,2,0,0.498108979945896,"M",0,0.25,0.000157371737079276,"HIGH HIGH"
3,11,63.7212846913282,2,0,0.50092881087831,"M",0,0.25,0.000212684915181206,"HIGH HIGH"
3,12,206.53656737039,10,8,8.50054746281453,"M",0,0.25,0.997635660169895,"HIGH HIGH"
3,13,150.476299818103,6,4,4.50019057787374,"M",0,0.25,0.587334456968542,"HIGH HIGH"
4,1,164.13446811686,8,5,5.4997870841558,"M",0,0.25,0.850649375618865,"HIGH HIGH"
4,2,61.4445221575109,3,0,0.498876409914382,"M",0,0.25,0.0001687959486271,"HIGH HIGH"
4,3,138.580085051457,6,3,3.49904575727707,"M",0,0.25,0.298407239727232,"HIGH HIGH"
4,4,61.3037301325174,3,0,0.500301883604969,"M",0,0.25,0.000166400582242268,"HIGH HIGH"
4,5,62.0223315233485,3,0,0.501160467219139,"M",0,0.25,0.000178993007584366,"HIGH HIGH"
4,6,61.625268931771,3,0,0.499656547086088,"M",0,0.25,0.000171921693790141,"HIGH HIGH"
4,7,205.661604683563,17,14,14.5011615374343,"M",0,0.25,0.997416574439041,"HIGH HIGH"
4,8,180.984297936579,8,5,5.49889888531437,"M",0,0.25,0.969246245073999,"HIGH HIGH"
4,9,131.977301253717,5,2,2.49931940588921,"M",0,0.25,0.178683811075712,"HIGH HIGH"
4,10,180.691636540229,9,6,6.50097187461584,"M",0,0.25,0.968348055400991,"HIGH HIGH"
4,11,134.057639550524,5,2,2.50067741450688,"M",0,0.25,0.211806809687797,"HIGH HIGH"
4,12,64.6679846147016,3,0,0.500058780789913,"M",0,0.25,0.000234138082185356,"HIGH HIGH"
4,13,204.996919447482,14,11,11.5026534043272,"M",0,0.25,0.99723670729194,"HIGH HIGH"
5,1,179.43045166103,9,5,5.49932681952975,"M",0,0.25,0.964178939473822,"HIGH HIGH"
5,2,98.4605053379102,5,1,1.49818131123512,"M",0,0.25,0.00718655862733924,"HIGH HIGH"
5,3,130.055856213827,6,2,2.49992659779136,"M",0,0.25,0.151822323941164,"HIGH HIGH"
5,4,131.832063299993,6,2,2.49948862738623,"M",0,0.25,0.176529940980459,"HIGH HIGH"
5,5,145.97435717481,7,3,3.49856275217945,"M",0,0.25,0.473989512300972,"HIGH HIGH"
5,6,138.52875633695,7,3,3.50013582151298,"M",0,0.25,0.297317300237547,"HIGH HIGH"
5,7,60.3154140540438,4,0,0.4983612969862,"M",0,0.25,0.000150515765449403,"HIGH HIGH"
5,8,141.911417392083,7,3,3.49999425912565,"M",0,0.25,0.373634528983222,"HIGH HIGH"
5,9,99.4932069541671,5,1,1.50034267542397,"M",0,0.25,0.00797467534401107,"HIGH HIGH"
5,10,63.9194332134096,4,0,0.499987981136002,"M",0,0.25,0.000217006209338913,"HIGH HIGH"
5,11,122.855517183854,6,2,2.4994649486123,"M",0,0.25,0.0793328140311001,"HIGH HIGH"
6,1,143.387644982001,8,3,3.50033236127782,"M",0,0.25,0.409321492271338,"HIGH HIGH"
