"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
32,5,181.257750916795,40,9,9.49950310505387,"FISHED",1.38767659442447,0.25,0.970063147861364,"HIGH HIGH"
33,7,187.774519802751,40,8,8.49973508033376,"FISHED",1.38767659442447,0.25,0.984325693392264,"HIGH HIGH"
33,14,209.471596027501,40,8,8.50129935142955,"FISHED",1.38767659442447,0.25,0.998243878166182,"HIGH HIGH"
34,6,185.373975638902,40,7,7.49895291130072,"FISHED",1.38767659442447,0.25,0.980085681896473,"HIGH HIGH"
35,12,167.002403914635,40,6,6.49921935098653,"FISHED",1.38767659442447,0.25,0.884002540552489,"HIGH HIGH"
36,7,169.588896198882,40,5,5.50334370118163,"FISHED",1.38767659442447,0.25,0.90833764226579,"HIGH HIGH"
36,9,185.159424253542,40,5,5.50076712623744,"FISHED",1.38767659442447,0.25,0.979656032857704,"HIGH HIGH"
37,1,172.453874413031,40,4,4.50003054949345,"FISHED",1.38767659442447,0.25,0.929850322052272,"HIGH HIGH"
37,10,177.476761200927,40,4,4.50055856032954,"FISHED",1.38767659442447,0.25,0.956660248818812,"HIGH HIGH"
38,4,148.75535211447,40,3,3.50079070039644,"FISHED",1.38767659442447,0.25,0.544438701189246,"HIGH HIGH"
38,5,152.546317377297,40,3,3.50049741135753,"FISHED",1.38767659442447,0.25,0.637176636076587,"HIGH HIGH"
38,7,157.159667060677,40,3,3.49871105123364,"FISHED",1.38767659442447,0.25,0.737213410814343,"HIGH HIGH"
38,11,144.658074323359,40,3,3.4991583525232,"FISHED",1.38767659442447,0.25,0.44083319053098,"HIGH HIGH"
39,1,145.881260320883,41,3,3.49960796680691,"FISHED",1.33655185192472,0.25,0.471633417799597,"HIGH HIGH"
39,3,153.533840294733,41,3,3.49986678929465,"FISHED",1.33655185192472,0.25,0.660022917385182,"HIGH HIGH"
39,5,123.834996820911,40,2,2.50041880162622,"FISHED",1.38767659442447,0.25,0.0869071018234971,"HIGH HIGH"
39,6,140.81902429379,41,3,3.49833141282436,"FISHED",1.33655185192472,0.25,0.348061926271933,"HIGH HIGH"
39,7,167.157984065529,43,5,5.50097729933792,"FISHED",1.4441345900132,0.25,0.885612538597852,"HIGH HIGH"
40,1,129.740189211581,41,2,2.49929648183295,"FISHED",1.33655185192472,0.25,0.147741010970032,"HIGH HIGH"
40,2,155.714349807654,42,3,3.4982174984429,"FISHED",1.43184271051548,0.25,0.707813566171359,"HIGH HIGH"
40,5,133.205257454563,41,2,2.49849454668113,"FISHED",1.33655185192472,0.25,0.197718852016752,"HIGH HIGH"
40,6,154.464331081115,43,4,4.50010000806159,"FISHED",1.4441345900132,0.25,0.680891389335231,"HIGH HIGH"
40,7,178.353803875494,43,4,4.49997284871908,"FISHED",1.4441345900132,0.25,0.960205793195651,"HIGH HIGH"
40,8,124.544088465044,41,2,2.50042744431386,"FISHED",1.33655185192472,0.25,0.0927927753581783,"HIGH HIGH"
40,9,159.845925850177,43,4,4.5011061420173,"FISHED",1.4441345900132,0.25,0.78655398343048,"HIGH HIGH"
40,10,135.242001527149,43,4,4.49953685851439,"FISHED",1.4441345900132,0.25,0.232576864935521,"HIGH HIGH"
41,4,137.586765364886,43,3,3.50125377390272,"FISHED",1.4441345900132,0.25,0.277730302645782,"HIGH HIGH"
41,8,133.420521644491,42,2,2.49867976850781,"FISHED",1.43184271051548,0.25,0.201208747385433,"HIGH HIGH"
41,12,145.624798495638,43,3,3.49943562442736,"FISHED",1.4441345900132,0.25,0.465149731251109,"HIGH HIGH"
41,13,131.535539727769,42,2,2.50098974954679,"FISHED",1.43184271051548,0.25,0.172195944890525,"HIGH HIGH"
42,1,164.327242474861,44,3,3.49792876287025,"FISHED",1.29865982599471,0.25,0.853118979030928,"HIGH HIGH"
42,2,165.456193008752,45,4,4.50153547760961,"FISHED",1.3072020604053,0.25,0.866909031044971,"HIGH HIGH"
42,5,158.864486159033,44,3,3.49872497962635,"FISHED",1.29865982599471,0.25,0.769347321904688,"HIGH HIGH"
42,6,145.24611090341,44,3,3.49990048496253,"FISHED",1.29865982599471,0.25,0.455598141631396,"HIGH HIGH"
42,7,151.545540630276,44,3,3.50089421930265,"FISHED",1.29865982599471,0.25,0.61337459418919,"HIGH HIGH"
42,10,138.51073957078,44,3,3.50122739167456,"FISHED",1.29865982599471,0.25,0.296935268246215,"HIGH HIGH"
