"cohort","uni_ind","ind","fish_size","Year","Age","AgeE","FMORT","M","Sel","FSIM"
2,22,10,90.5515104492557,2,1,1.50091847059694,0,0.25,0.00323221743681313,"MED LOW"
1,5,5,159.46333919244,3,3,3.49968735114306,0,0.25,0.779959860144278,"MED LOW"
1,2,2,180.925322236336,4,4,4.49951996491876,0,0.25,0.969067254298954,"MED LOW"
1,5,5,179.289516153645,4,4,4.49853944385661,0,0.25,0.963681422516559,"MED LOW"
2,21,9,134.373919584518,4,3,3.50017607192845,0,0.25,0.217217456986838,"MED LOW"
2,23,11,149.240402468617,4,3,3.50034656160257,0,0.25,0.556624393157598,"MED LOW"
3,26,3,129.603808226549,4,2,2.4996512011847,0,0.25,0.146005965342696,"MED LOW"
1,2,2,197.128376564356,5,5,5.49923158018557,0,0.25,0.993877559984269,"MED LOW"
1,5,5,195.142934371559,5,5,5.50109525101217,0,0.25,0.992520388027525,"MED LOW"
2,18,6,173.549362612752,5,4,4.49979990914564,0,0.25,0.936767691121345,"MED LOW"
2,19,7,169.24423005614,5,4,4.49947652605499,0,0.25,0.905382031375573,"MED LOW"
2,21,9,147.56669849307,5,4,4.49833666657844,0,0.25,0.514380594279461,"MED LOW"
2,22,10,142.284362583698,5,4,4.49987535746848,0,0.25,0.382537917318545,"MED LOW"
2,23,11,166.215136866801,5,4,4.50022055120245,0,0.25,0.875551124436678,"MED LOW"
3,26,3,152.335622165835,5,3,3.50088270027141,0,0.25,0.632216723407467,"MED LOW"
3,31,8,156.506085075431,5,3,3.49978931769855,0,0.25,0.724156814705791,"MED LOW"
3,32,9,155.324691458221,5,3,3.49985557965193,0,0.25,0.699564671269841,"MED LOW"
1,2,2,210.129348468445,6,6,6.5001429890601,0,0.25,0.998357140764965,"MED LOW"
1,5,5,207.819653119902,6,6,6.49937754184556,0,0.25,0.997923854749965,"MED LOW"
2,18,6,188.203388575748,6,5,5.50025103573441,0,0.25,0.984983540748079,"MED LOW"
2,19,7,183.027095932204,6,5,5.5002055106081,0,0.25,0.974862035944044,"MED LOW"
2,22,10,151.183639106936,6,5,5.50027132289,0,0.25,0.604625258220927,"MED LOW"
2,23,11,179.399807925127,6,5,5.49964703911989,0,0.25,0.964071325252224,"MED LOW"
3,26,3,170.152497339881,6,4,4.49836273575903,0,0.25,0.912992085433308,"MED LOW"
3,30,7,161.626062045077,6,4,4.49991872859353,0,0.25,0.815329454655463,"MED LOW"
3,32,9,173.972369018326,6,4,4.50090055785083,0,0.25,0.939264501774714,"MED LOW"
4,39,5,135.066072939741,6,3,3.50026806723109,0,0.25,0.229403929238041,"MED LOW"
4,43,9,157.750377578758,6,3,3.49959190272601,0,0.25,0.748666222417082,"MED LOW"
4,45,11,159.887686695202,6,3,3.50017944093783,0,0.25,0.787264971683376,"MED LOW"
1,2,2,220.561040359931,7,7,7.49953571079862,0,0.25,0.999429728408159,"MED LOW"
1,5,5,217.956217740585,7,7,7.50039677560049,0,0.25,0.999257209582821,"MED LOW"
2,19,7,193.807639466099,7,6,6.49923600814773,0,0.25,0.991443671677387,"MED LOW"
2,22,10,157.682043946876,7,6,6.50122868866674,0,0.25,0.747358467572155,"MED LOW"
3,26,3,184.11711282615,7,5,5.50170370450083,0,0.25,0.977436256960081,"MED LOW"
3,32,9,188.713311032814,7,5,5.50027084649749,0,0.25,0.985730402801193,"MED LOW"
4,43,9,177.084832734606,7,4,4.49984878241104,0,0.25,0.954980045775307,"MED LOW"
4,45,11,179.836534573098,7,4,4.50034955213101,0,0.25,0.965576021306107,"MED LOW"
5,55,9,148.26372047178,7,3,3.49842343159896,0,0.25,0.532033201293663,"MED LOW"
5,57,11,149.205483867771,7,3,3.49952589793124,0,0.25,0.555749243826989,"MED LOW"
5,58,12,161.724592730187,7,3,3.50044519934384,0,0.25,0.816830989305886,"MED LOW"
1,5,5,226.06162296011,8,8,8.49858875322259,0,0.25,0.999673682917895,"MED LOW"
2,19,7,202.239856679212,8,7,7.50049198937521,0,0.25,0.996347317360766,"MED LOW"
3,26,3,195.062381498371,8,6,6.50190630212661,0,0.25,0.992459426670879,"MED LOW"
4,38,4,148.248699223431,8,5,5.49942003865766,0,0.25,0.531653462035408,"MED LOW"
4,43,9,192.472506423048,8,5,5.50032092821399,0,0.25,0.990213645807369,"MED LOW"
4,45,11,195.806487404235,8,5,5.50080196739077,0,0.25,0.993004296089752,"MED LOW"
5,52,6,162.954286162125,8,4,4.49990201988623,0,0.25,0.834778113879713,"MED LOW"
5,55,9,164.976583867302,8,4,4.50084584014296,0,0.25,0.861189552539392,"MED LOW"
5,57,11,166.170823746364,8,4,4.50099672253452,0,0.25,0.875060054792407,"MED LOW"
5,58,12,182.208370048925,8,4,4.49810295882458,0,0.25,0.972742469992868,"MED LOW"
6,59,1,162.502075096862,8,3,3.50001263773517,0,0.25,0.828347768689759,"MED LOW"
7,78,9,133.144150060183,8,2,2.50104756695859,0,0.25,0.196736520990504,"MED LOW"
1,5,5,232.54287141372,9,9,9.50068761678348,0,0.25,0.999830987897403,"MED LOW"
2,19,7,208.835283607881,9,8,8.4986891832364,0,0.25,0.998126895915684,"MED LOW"
2,22,10,165.892352000516,9,8,8.49896980086826,0,0.25,0.871935949533607,"MED LOW"
3,26,3,203.641128720225,9,7,7.49909038318285,0,0.25,0.996830189177794,"MED LOW"
4,38,4,154.405447586774,9,6,6.49956231160351,0,0.25,0.679590970840304,"MED LOW"
4,43,9,204.719063134026,9,6,6.50008940004313,0,0.25,0.997157865575186,"MED LOW"
4,45,11,208.591155220131,9,6,6.49868170157953,0,0.25,0.998079977468516,"MED LOW"
5,52,6,175.508744360398,9,5,5.50032103019251,0,0.25,0.947576893286347,"MED LOW"
5,55,9,177.92019872929,9,5,5.50017280232816,0,0.25,0.958489067230293,"MED LOW"
5,57,11,179.346834752191,9,5,5.50053469426063,0,0.25,0.96388456037039,"MED LOW"
6,59,1,183.21417467051,9,4,4.49834334474414,0,0.25,0.975323342500093,"MED LOW"
6,60,2,157.295483638797,9,4,4.49929796368954,0,0.25,0.739876149812887,"MED LOW"
6,69,11,159.640233265502,9,4,4.49940677511037,0,0.25,0.783026777960583,"MED LOW"
7,70,1,141.346795920479,9,3,3.50130272499523,0,0.25,0.360318218074092,"MED LOW"
7,76,7,149.775560561116,9,3,3.5004164366168,0,0.25,0.569989733602263,"MED LOW"
8,90,11,128.102881445862,9,2,2.50024696764589,0,0.25,0.12801001950616,"MED LOW"
1,5,5,237.725410766129,10,10,10.5008862461016,0,0.25,0.99990013253752,"MED LOW"
2,19,7,213.994028368839,10,9,9.50009035732651,0,0.25,0.998889754274962,"MED LOW"
2,22,10,168.422599182726,10,9,9.49897604450421,0,0.25,0.897989941919018,"MED LOW"
4,38,4,158.868449367569,10,7,7.50176206676805,0,0.25,0.769418719791702,"MED LOW"
4,43,9,214.465705434342,10,7,7.50045457067293,0,0.25,0.9989416164527,"MED LOW"
4,45,11,218.825858659211,10,7,7.49742627854873,0,0.25,0.999319940704764,"MED LOW"
5,52,6,185.185196751661,10,6,6.50056982564336,0,0.25,0.979708119376883,"MED LOW"
5,55,9,187.94464287932,10,6,6.50020668836148,0,0.25,0.98458997451928,"MED LOW"
5,57,11,189.579890338935,10,6,6.49922199244817,0,0.25,0.986916551708218,"MED LOW"
6,59,1,199.9122322882,10,5,5.50049737640716,0,0.25,0.995378044847577,"MED LOW"
6,60,2,168.790484058847,10,5,5.50099836271887,0,0.25,0.901361049327278,"MED LOW"
6,61,3,179.520784659576,10,5,5.50064722653844,0,0.25,0.964494366593043,"MED LOW"
6,69,11,171.568929062314,10,5,5.4994155052145,0,0.25,0.923758293444486,"MED LOW"
7,77,8,164.566193477557,10,4,4.50005587677487,0,0.25,0.856133114590721,"MED LOW"
7,78,9,176.517926736989,10,4,4.5006421537016,0,0.25,0.952439559322409,"MED LOW"
8,80,1,144.509201794443,10,3,3.50084722417512,0,0.25,0.437110659670243,"MED LOW"
8,81,2,143.682053680223,10,3,3.49803757789727,0,0.25,0.416567808322251,"MED LOW"
8,83,4,149.80491874152,10,3,3.50073989486513,0,0.25,0.570720180478353,"MED LOW"
8,90,11,150.239073254475,10,3,3.5008994951614,0,0.25,0.581484602659037,"MED LOW"
1,5,5,241.869475652935,11,11,11.4997305831137,0,0.25,0.999934429790666,"MED LOW"
2,19,7,218.029043508349,11,10,10.4998721657637,0,0.25,0.999262677613674,"MED LOW"
2,22,10,170.270229211098,11,10,10.4985900041729,0,0.25,0.913936973815145,"MED LOW"
4,38,4,162.10366115793,11,8,8.50133098392813,0,0.25,0.822519382627,"MED LOW"
4,43,9,222.222745912923,11,8,8.50015903115858,0,0.25,0.99951822155694,"MED LOW"
4,45,11,227.019200558615,11,8,8.49968989134152,0,0.25,0.999703906685875,"MED LOW"
5,55,9,195.708276268333,11,7,7.49990340717659,0,0.25,0.992934684027059,"MED LOW"
5,57,11,197.527320452276,11,7,7.50055652324184,0,0.25,0.994119169117229,"MED LOW"
6,59,1,213.374176463018,11,6,6.49973988836951,0,0.25,0.998817720580283,"MED LOW"
6,60,2,177.528350515446,11,6,6.49842817627864,0,0.25,0.956876904402467,"MED LOW"
7,70,1,167.564300748727,11,5,5.50062082632407,0,0.25,0.889725705330272,"MED LOW"
7,77,8,177.430389908428,11,5,5.49994812075052,0,0.25,0.956464620439761,"MED LOW"
8,80,1,160.232776032222,11,4,4.50051865203724,0,0.25,0.793073989095688,"MED LOW"
8,81,2,159.191409099313,11,4,4.49873328017817,0,0.25,0.775184807509722,"MED LOW"
8,83,4,166.931860071032,11,4,4.49938218840961,0,0.25,0.883266062273794,"MED LOW"
8,86,7,165.064913992419,11,4,4.49963744227797,0,0.25,0.862258181360998,"MED LOW"
8,90,11,167.483494233973,11,4,4.49980058874315,0,0.25,0.888918154628958,"MED LOW"
8,91,12,164.492121911516,11,4,4.50175336598095,0,0.25,0.855204317325382,"MED LOW"
9,94,3,152.359181929243,11,3,3.49822664066938,0,0.25,0.632772750434157,"MED LOW"
9,95,4,144.680624790603,11,3,3.50021011334157,0,0.25,0.441397652157859,"MED LOW"
9,101,10,154.873932722299,11,3,3.49915155009106,0,0.25,0.689858769372066,"MED LOW"
10,105,3,128.178727999526,11,2,2.50110169881675,0,0.25,0.12887208369796,"MED LOW"
1,5,5,245.183155032539,12,12,12.4994904843667,0,0.25,0.999953162018197,"MED LOW"
4,38,4,164.448852991269,12,9,9.50029357205721,0,0.25,0.854659458920884,"MED LOW"
4,43,9,228.396326016954,12,9,9.50062514443143,0,0.25,0.999742533280022,"MED LOW"
4,45,11,233.578340437958,12,9,9.50117898025633,0,0.25,0.999847852026189,"MED LOW"
5,57,11,203.699635736895,12,8,8.5001491714209,0,0.25,0.996848904008382,"MED LOW"
6,59,1,224.227171770324,12,7,7.50006725119577,0,0.25,0.99960690200147,"MED LOW"
7,70,1,176.135810390466,12,6,6.49974431094377,0,0.25,0.950650935274601,"MED LOW"
8,80,1,172.272260151937,12,5,5.50089642419855,0,0.25,0.928637947238827,"MED LOW"
8,81,2,171.036506539218,12,5,5.49773167583345,0,0.25,0.919862749816209,"MED LOW"
8,83,4,180.25696473718,12,5,5.49907768151678,0,0.25,0.966967045600314,"MED LOW"
8,86,7,178.025652064082,12,5,5.50076341521494,0,0.25,0.958912986995569,"MED LOW"
8,89,10,161.505037583592,12,5,5.49963672624807,0,0.25,0.813472124787153,"MED LOW"
8,90,11,180.917153351547,12,5,5.49928392858149,0,0.25,0.969042382414565,"MED LOW"
8,91,12,177.342008220801,12,5,5.50091847727851,0,0.25,0.956089424827767,"MED LOW"
9,94,3,170.182538274571,12,4,4.50011855191198,0,0.25,0.913234075038157,"MED LOW"
9,101,10,173.395225645224,12,4,4.49924429772394,0,0.25,0.935834324761008,"MED LOW"
10,110,8,143.144828365462,12,3,3.49923855751663,0,0.25,0.403374369225436,"MED LOW"
11,118,3,127.483077005381,12,2,2.4991257344768,0,0.25,0.121148421333881,"MED LOW"
11,122,7,126.302879647078,12,2,2.50067449919547,0,0.25,0.108958118260508,"MED LOW"
11,123,8,129.922136278129,12,2,2.49966976766442,0,0.25,0.15008224719323,"MED LOW"
1,5,5,247.832841109069,13,13,13.5008221390542,0,0.25,0.999964209712094,"MED LOW"
4,38,4,166.148872987346,13,10,10.5017574714566,0,0.25,0.874816185975067,"MED LOW"
5,55,9,206.377638280487,13,9,9.49944317695276,0,0.25,0.997597291052109,"MED LOW"
5,57,11,208.493320667676,13,9,9.49970413422058,0,0.25,0.998060847292856,"MED LOW"
6,59,1,232.976837168635,13,8,8.49993935884487,0,0.25,0.999838271980018,"MED LOW"
7,70,1,182.634411143134,13,7,7.49860065018593,0,0.25,0.973866253350334,"MED LOW"
8,80,1,181.490849747209,13,6,6.49892222586929,0,0.25,0.970742861349011,"MED LOW"
8,81,2,180.083067764332,13,6,6.50141340038502,0,0.25,0.966398402421286,"MED LOW"
8,83,4,190.624164048935,13,6,6.49989442115931,0,0.25,0.988217240396469,"MED LOW"
8,86,7,188.065446750257,13,6,6.50033047892986,0,0.25,0.984774971683932,"MED LOW"
8,89,10,169.277155120712,13,6,6.50014211432453,0,0.25,0.905668019589736,"MED LOW"
8,90,11,191.382172588884,13,6,6.49928647853357,0,0.25,0.989080521687896,"MED LOW"
8,91,12,187.282484334019,13,6,6.50008152434009,0,0.25,0.983535973896849,"MED LOW"
9,101,10,188.017639202734,13,5,5.5004780439537,0,0.25,0.984702022837753,"MED LOW"
10,103,1,163.594154189024,13,4,4.49963651746082,0,0.25,0.843544884457701,"MED LOW"
11,118,3,149.375405043122,13,3,3.49780765071744,0,0.25,0.560004550345228,"MED LOW"
11,119,4,163.803929483961,13,3,3.50175419681622,0,0.25,0.84633533503552,"MED LOW"
11,125,10,155.46464154362,13,3,3.50097012935453,0,0.25,0.702542635811986,"MED LOW"
12,130,4,125.076084322729,13,2,2.50195424188061,0,0.25,0.0974409726165504,"MED LOW"
4,38,4,167.381210549663,14,11,11.4997281489671,0,0.25,0.887888552303354,"MED LOW"
5,57,11,212.216302102673,14,10,10.498040919741,0,0.25,0.99867042606017,"MED LOW"
6,59,1,240.030801757643,14,9,9.49872645944063,0,0.25,0.999920972733159,"MED LOW"
8,81,2,186.992278128783,14,7,7.49941260076169,0,0.25,0.983051982313828,"MED LOW"
8,83,4,198.690053530666,14,7,7.50125195535515,0,0.25,0.994770592069164,"MED LOW"
8,89,10,175.091891492423,14,7,7.49907426056564,0,0.25,0.945434178455368,"MED LOW"
8,91,12,194.972285082376,14,7,7.50052387804863,0,0.25,0.992390658571131,"MED LOW"
9,101,10,199.561918489102,14,6,6.49942222605303,0,0.25,0.995211493042976,"MED LOW"
10,103,1,176.271147415347,14,5,5.50034427150018,0,0.25,0.951291603746661,"MED LOW"
11,118,3,166.386482931766,14,4,4.49886051948149,0,0.25,0.877434392121174,"MED LOW"
11,119,4,184.900876985218,14,4,4.49808886310106,0,0.25,0.979126208866323,"MED LOW"
11,120,5,162.517586113485,14,4,4.49863064429001,0,0.25,0.828571580178513,"MED LOW"
11,125,10,174.151637659362,14,4,4.50114259186985,0,0.25,0.940294577115518,"MED LOW"
11,126,11,154.495158403416,14,4,4.49922427104098,0,0.25,0.681571078822817,"MED LOW"
12,129,3,162.131712994257,14,3,3.50162169311489,0,0.25,0.822934780128119,"MED LOW"
12,130,4,146.033051760463,14,3,3.4991404217976,0,0.25,0.475475556667401,"MED LOW"
12,131,5,144.535924191726,14,3,3.50050698358975,0,0.25,0.437778339478439,"MED LOW"
12,133,7,144.466884710865,14,3,3.50142341649564,0,0.25,0.436053801498029,"MED LOW"
12,135,9,167.072377158686,14,3,3.50047429702005,0,0.25,0.88472907050635,"MED LOW"
12,137,11,153.513410533268,14,3,3.49979230030144,0,0.25,0.659557309271897,"MED LOW"
12,138,12,144.675919225447,14,3,3.49918602327478,0,0.25,0.441279854417498,"MED LOW"
13,144,6,127.201438898053,14,2,2.49948789458006,0,0.25,0.118136660976728,"MED LOW"
4,38,4,168.274527022999,15,12,12.5008944180488,0,0.25,0.896604492788698,"MED LOW"
8,81,2,192.269110581729,15,8,8.50016956028739,0,0.25,0.990011483645201,"MED LOW"
8,89,10,179.442206436968,15,8,8.49993188271036,0,0.25,0.964220137310847,"MED LOW"
8,91,12,200.920997686876,15,8,8.49909993332091,0,0.25,0.995826122269464,"MED LOW"
11,118,3,179.604664681767,15,5,5.50093478620983,0,0.25,0.964784864369949,"MED LOW"
11,119,4,201.968009919731,15,5,5.49783269554776,0,0.25,0.996245478309404,"MED LOW"
11,120,5,174.98873384906,15,5,5.50060031877931,0,0.25,0.944891322155524,"MED LOW"
11,126,11,165.482090419481,15,5,5.49873867225552,0,0.25,0.867212115722678,"MED LOW"
12,129,3,182.734907428895,15,4,4.50167638215847,0,0.25,0.974124691721037,"MED LOW"
12,130,4,162.154812716909,15,4,4.50066136232913,0,0.25,0.823276272492047,"MED LOW"
12,131,5,160.266441657692,15,4,4.49986560335201,0,0.25,0.793634371863068,"MED LOW"
12,137,11,171.655598966295,15,4,4.50016997901177,0,0.25,0.924375747398113,"MED LOW"
13,139,1,162.371434929187,15,3,3.50114071325417,0,0.25,0.826453538926672,"MED LOW"
13,146,8,157.127645593052,15,3,3.49869184949535,0,0.25,0.736583067854657,"MED LOW"
