"cohort","ind","fish_size","Year","Age","AgeE","dtype","FMORT","M","Sel","FSIM"
1,1,145.406721885627,3,3,3.49953891927533,"M",0,0.25,0.459645636290173,"MED LOW"
1,2,220.561040359931,7,7,7.5003309682249,"M",0,0.25,0.999429728408159,"MED LOW"
1,3,61.252344677661,0,0,0.498557135323138,"M",0,0.25,0.000165534826694034,"MED LOW"
1,4,64.4957732619583,0,0,0.501304688878363,"M",0,0.25,0.00023008068832401,"MED LOW"
1,5,247.832841109069,13,13,13.4996565485438,"M",0,0.25,0.999964209712094,"MED LOW"
1,6,99.2111787648952,1,1,1.50027190060085,"M",0,0.25,0.00775130400073768,"MED LOW"
1,7,130.002435484941,2,2,2.49899208511594,"M",0,0.25,0.151125189737363,"MED LOW"
1,8,115.494739876038,2,2,2.5007019905614,"M",0,0.25,0.0392107552618882,"MED LOW"
1,9,62.9823801130124,0,0,0.500695243167133,"M",0,0.25,0.000197315591087473,"MED LOW"
1,10,94.7307945964928,1,1,1.49877464077158,"M",0,0.25,0.00493224411133412,"MED LOW"
1,11,62.999654986738,0,0,0.502389252754953,"M",0,0.25,0.000197661909766181,"MED LOW"
1,12,62.217174186537,0,0,0.500100029501432,"M",0,0.25,0.000182568602063496,"MED LOW"
2,1,98.1873418853351,2,1,1.50015578557184,"M",0,0.25,0.00699135291973685,"MED LOW"
2,2,61.4266658812228,1,0,0.499003635961393,"M",0,0.25,0.000168490251984249,"MED LOW"
2,3,124.438662200644,3,2,2.50076718555803,"M",0,0.25,0.0918955923970753,"MED LOW"
2,4,99.0152088210582,2,1,1.49961268698762,"M",0,0.25,0.00759975880213003,"MED LOW"
2,5,64.5124565345537,1,0,0.498132091632492,"M",0,0.25,0.000230470660612205,"MED LOW"
2,6,188.203388575748,6,5,5.50040081413348,"M",0,0.25,0.984983540748079,"MED LOW"
2,7,218.029043508349,11,10,10.4999501149406,"M",0,0.25,0.999262677613674,"MED LOW"
2,8,61.0649602428084,1,0,0.499855043316576,"M",0,0.25,0.000162415706528144,"MED LOW"
2,9,157.343358320631,6,5,5.50015642734813,"M",0,0.25,0.740810571086658,"MED LOW"
2,10,170.270229211098,11,10,10.4999548190789,"M",0,0.25,0.913936973815145,"MED LOW"
2,11,179.399807925127,6,5,5.49919777730976,"M",0,0.25,0.964071325252224,"MED LOW"
3,1,62.648144627207,2,0,0.500223210742271,"M",0,0.25,0.000190733142607414,"MED LOW"
3,2,62.6268219309939,2,0,0.499334832023409,"M",0,0.25,0.000190320741184998,"MED LOW"
3,3,203.641128720225,9,7,7.50024851971912,"M",0,0.25,0.996830189177794,"MED LOW"
3,4,61.9347291863702,2,0,0.500710060614811,"M",0,0.25,0.000177408299458372,"MED LOW"
3,5,61.986304062659,2,0,0.500667341473562,"M",0,0.25,0.000178339572050568,"MED LOW"
3,6,124.937812350686,4,2,2.49923479966978,"M",0,0.25,0.0962132469995706,"MED LOW"
3,7,161.626062045077,6,4,4.50119579062459,"M",0,0.25,0.815329454655463,"MED LOW"
3,8,156.506085075431,5,3,3.49938180178732,"M",0,0.25,0.724156814705791,"MED LOW"
3,9,188.713311032814,7,5,5.50029108595965,"M",0,0.25,0.985730402801193,"MED LOW"
3,10,121.053217875154,4,2,2.5004551268521,"M",0,0.25,0.0669546359954853,"MED LOW"
3,11,62.3822220777081,2,0,0.500315208175747,"M",0,0.25,0.000185653238367932,"MED LOW"
4,1,61.4712350444043,3,0,0.499611964949317,"M",0,0.25,0.000169254304686287,"MED LOW"
4,2,98.1645622557525,4,1,1.49813928301377,"M",0,0.25,0.00697531417585855,"MED LOW"
4,3,147.987057086477,6,3,3.50018157104255,"M",0,0.25,0.525033614449418,"MED LOW"
4,4,168.922088491493,16,13,13.4989587406309,"M",0,0.25,0.902542710510747,"MED LOW"
4,5,135.066072939741,6,3,3.49945748432995,"M",0,0.25,0.229403929238041,"MED LOW"
4,6,153.206842090788,6,3,3.50026462104616,"M",0,0.25,0.652533776530352,"MED LOW"
4,7,99.8427260653693,4,1,1.50090191254518,"M",0,0.25,0.00826037845315866,"MED LOW"
4,8,63.0555277881377,3,0,0.501088788679617,"M",0,0.25,0.000198786188745715,"MED LOW"
4,9,228.396326016954,12,9,9.5010495412109,"M",0,0.25,0.999742533280022,"MED LOW"
4,10,64.0759082002092,3,0,0.500396815905907,"M",0,0.25,0.000220480613421736,"MED LOW"
4,11,233.578340437958,12,9,9.50192690706515,"M",0,0.25,0.999847852026189,"MED LOW"
4,12,106.352568338398,4,1,1.49953630466565,"M",0,0.25,0.0158746399953045,"MED LOW"
5,1,60.9314191097539,4,0,0.499469857712454,"M",0,0.25,0.000160228765195673,"MED LOW"
5,2,136.85177517063,6,2,2.50048355076218,"M",0,0.25,0.263011718143427,"MED LOW"
5,3,94.9445329344078,5,1,1.50044171664733,"M",0,0.25,0.00503990504133525,"MED LOW"
5,4,63.281320447607,4,0,0.498906306604655,"M",0,0.25,0.000203395116630912,"MED LOW"
5,5,60.6111457445225,4,0,0.501436453545651,"M",0,0.25,0.000155103027012856,"MED LOW"
5,6,185.185196751661,10,6,6.4998407370511,"M",0,0.25,0.979708119376883,"MED LOW"
5,7,97.4920642038288,5,1,1.49993886362256,"M",0,0.25,0.00651793448808074,"MED LOW"
5,8,98.5229394356238,5,1,1.49752568765037,"M",0,0.25,0.00723192900722608,"MED LOW"
5,9,206.377638280487,13,9,9.49923929226425,"M",0,0.25,0.997597291052109,"MED LOW"
5,10,62.4680647956933,4,0,0.499580525099325,"M",0,0.25,0.000187278125494618,"MED LOW"
5,11,212.216302102673,14,10,10.499185097782,"M",0,0.25,0.99867042606017,"MED LOW"
5,12,182.208370048925,8,4,4.50060718402284,"M",0,0.25,0.972742469992868,"MED LOW"
6,1,240.030801757643,14,9,9.49851374483281,"M",0,0.25,0.999920972733159,"MED LOW"
6,2,177.528350515446,11,6,6.50030769517291,"M",0,0.25,0.956876904402467,"MED LOW"
6,3,179.520784659576,10,5,5.50088013907014,"M",0,0.25,0.964494366593043,"MED LOW"
6,4,63.4633440631878,5,0,0.500901323416327,"M",0,0.25,0.000207188285439071,"MED LOW"
6,5,101.638261048369,6,1,1.49830058858495,"M",0,0.25,0.00989594219351887,"MED LOW"
6,6,123.437552396074,7,2,2.50019476241752,"M",0,0.25,0.0837578068172335,"MED LOW"
6,7,64.4517036869744,5,0,0.49850168079025,"M",0,0.25,0.000229053729947106,"MED LOW"
6,8,61.3634916630154,5,0,0.498998246390692,"M",0,0.25,0.000167413155976501,"MED LOW"
6,9,147.271440538716,8,3,3.50020943184898,"M",0,0.25,0.506889564808127,"MED LOW"
6,10,128.720123339833,7,2,2.50040461917601,"M",0,0.25,0.13517004122507,"MED LOW"
6,11,171.568929062314,10,5,5.4985039232039,"M",0,0.25,0.923758293444486,"MED LOW"
7,1,182.634411143134,13,7,7.50038346112404,"M",0,0.25,0.973866253350334,"MED LOW"
7,2,64.7079938791219,6,0,0.50036886240709,"M",0,0.25,0.000235090916689094,"MED LOW"
7,3,62.1176399011441,6,0,0.501003370619554,"M",0,0.25,0.000180733195741626,"MED LOW"
7,4,117.092082448714,8,2,2.49998126716159,"M",0,0.25,0.0457985663325794,"MED LOW"
7,5,58.3749528332717,6,0,0.498406795598729,"M",0,0.25,0.000123603035727949,"MED LOW"
7,6,115.564928736809,8,2,2.49970242147178,"M",0,0.25,0.0394801150290437,"MED LOW"
7,7,149.775560561116,9,3,3.4999916309144,"M",0,0.25,0.569989733602263,"MED LOW"
7,8,177.430389908428,11,5,5.49959902366861,"M",0,0.25,0.956464620439761,"MED LOW"
7,9,176.517926736989,10,4,4.5008180396119,"M",0,0.25,0.952439559322409,"MED LOW"
7,10,102.678508470071,7,1,1.50055746118427,"M",0,0.25,0.0109862205085948,"MED LOW"
8,1,181.490849747209,13,6,6.49939440848501,"M",0,0.25,0.970742861349011,"MED LOW"
8,2,196.299232588106,16,9,9.49984919386772,"M",0,0.25,0.993343405065718,"MED LOW"
8,3,61.1204000187834,7,0,0.500112845783838,"M",0,0.25,0.000163332361700205,"MED LOW"
8,4,198.690053530666,14,7,7.49868308900759,"M",0,0.25,0.994770592069164,"MED LOW"
8,5,63.5409516784077,7,0,0.501403181496808,"M",0,0.25,0.000208826970781182,"MED LOW"
8,6,63.3556343741178,7,0,0.499579271670843,"M",0,0.25,0.000204935276290743,"MED LOW"
8,7,188.065446750257,13,6,6.49931868358395,"M",0,0.25,0.984774971683932,"MED LOW"
8,8,64.0068639308514,7,0,0.499089923472109,"M",0,0.25,0.000218940736006389,"MED LOW"
8,9,65.0916725397452,7,0,0.499271905736686,"M",0,0.25,0.00024442751115137,"MED LOW"
8,10,179.442206436968,15,8,8.50032921639604,"M",0,0.25,0.964220137310847,"MED LOW"
8,11,191.382172588884,13,6,6.50060039138468,"M",0,0.25,0.989080521687896,"MED LOW"
8,12,209.082739173374,17,10,10.4982420859684,"M",0,0.25,0.998173286013922,"MED LOW"
9,1,60.0948870535329,8,0,0.500124778126135,"M",0,0.25,0.000147183562801993,"MED LOW"
9,2,62.9787035390564,8,0,0.500145945028482,"M",0,0.25,0.000197241963165476,"MED LOW"
9,3,170.182538274571,12,4,4.50001216155574,"M",0,0.25,0.913234075038157,"MED LOW"
9,4,144.680624790603,11,3,3.49861324253432,"M",0,0.25,0.441397652157859,"MED LOW"
