"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
51,2,2.50069036228519,12.0429079078164,"HIGH LOW MED",0.307348212786019,"R0",10.4667660198174
61,1,1.5007794950108,9.80502964371939,"HIGH LOW MED",0.399286526162177,"R0",27.0312443724833
66,0,0.498478194900525,6.24157650355908,"HIGH LOW MED",0.390364447725005,"R0",44.7255826555192
79,0,0.500271500285199,6.33812899791944,"HIGH LOW MED",0.137173341680318,"R0",37.5629215384834
83,8,8.49997757385714,24.0821755806821,"HIGH LOW MED",0.140364233823493,"R0",46.766225178726
88,0,0.500287536278146,6.59204396245243,"HIGH LOW MED",0.26414936799556,"R0",34.1751590603963
72,2,2.49937097977975,13.0119185292027,"HIGH LOW MED",0.161112265312113,"R0",42.4396748887375
67,0,0.498866174170903,6.20558380510389,"HIGH LOW MED",0.179764875932597,"R0",23.0464326101355
99,1,1.50152820328208,9.67570115185301,"HIGH LOW MED",0.26227531391196,"R0",41.3660846301354
53,1,1.49890558304103,9.69878325059077,"HIGH LOW MED",0.322945654322393,"R0",5.61525983503088
65,0,0.498491548015026,6.3299714129868,"HIGH LOW MED",0.360245815408416,"R0",32.662834005896
65,0,0.499747318342918,6.27053819603006,"HIGH LOW MED",0.35807378271129,"R0",46.371298271697
85,1,1.50055898926959,10.172471024032,"HIGH LOW MED",0.265583792561665,"R0",32.7320934855379
56,1,1.50129307719905,9.8345811401738,"HIGH LOW MED",0.363303667819127,"R0",4.58986319135875
66,0,0.50148889166123,6.26376738189606,"HIGH LOW MED",0.324175364198163,"R0",4.54093271400779
77,0,0.499935833221877,6.23482821879431,"HIGH LOW MED",0.168993707024492,"R0",17.164355085697
58,0,0.498773798642186,6.39288644115618,"HIGH LOW MED",0.330860137217678,"R0",24.9306969926693
61,0,0.500552612227064,6.40735487316521,"HIGH LOW MED",0.302410400961526,"R0",28.6919720238075
81,1,1.49925436368744,9.61060545004408,"HIGH LOW MED",0.19922734494321,"R0",11.2532102735713
58,6,6.50043911023913,19.6670704961145,"HIGH LOW MED",0.382187884417363,"R0",36.9862409890629
72,7,7.49938702125298,19.4310009729971,"HIGH LOW MED",0.18039078253787,"R0",44.8079927940853
86,2,2.49928238139486,13.5951365008244,"HIGH LOW MED",0.277138724690303,"R0",9.91340570617467
56,0,0.499988871523028,6.30585265355414,"HIGH LOW MED",0.329790639225394,"R0",5.60650331899524
67,1,1.50045928629483,9.48897427750605,"HIGH LOW MED",0.191815440915525,"R0",26.0228237020783
55,4,4.50008777317838,15.5965134903152,"HIGH LOW MED",0.38660159194842,"R0",5.37813450209796
67,1,1.49897498454139,10.2881734695188,"HIGH LOW MED",0.179764875932597,"R0",4.80088328476995
79,0,0.499478145669527,6.49850139551025,"HIGH LOW MED",0.137468599714339,"R0",49.2914999253117
76,2,2.49919850037159,13.6722679083752,"HIGH LOW MED",0.103893909067847,"R0",30.4708777926862
73,3,3.5010901071266,14.1635204488232,"HIGH LOW MED",0.100974260247312,"R0",43.6987941269763
61,7,7.50028327031397,18.2152805871769,"HIGH LOW MED",0.304155777324922,"R0",0.0887531321495771
89,0,0.499573570076125,6.64580973115166,"HIGH LOW MED",0.21434752966743,"R0",8.81285350769758
52,3,3.49921561543568,13.6535185546635,"HIGH LOW MED",0.358254875964485,"R0",23.4384794835933
61,2,2.5000393142998,12.4988439510978,"HIGH LOW MED",0.302410400961526,"R0",43.7409136677161
81,1,1.50011296481781,9.73967151448082,"HIGH LOW MED",0.164673847192898,"R0",13.1676314398646
81,1,1.50080985389272,10.3298906565508,"HIGH LOW MED",0.164673847192898,"R0",30.0513529102318
51,0,0.500366197594383,6.30881390795564,"HIGH LOW MED",0.397559571824968,"R0",8.91172965057194
79,3,3.49946446768473,15.382462386234,"HIGH LOW MED",0.137173341680318,"R0",13.2304905098863
78,0,0.500614552942803,6.1148637988608,"HIGH LOW MED",0.1470191081753,"R0",9.6565725049004
70,0,0.500601164678243,6.67108162214021,"HIGH LOW MED",0.108210614207201,"R0",2.71065223496407
95,9,9.50029826325961,18.6120729690541,"HIGH LOW MED",0.279403794137761,"R0",1.64489313028753
92,0,0.498779579993775,6.18097986494725,"HIGH LOW MED",0.233844448672608,"R0",32.5014304486103
82,3,3.50141277736798,14.2844508103606,"HIGH LOW MED",0.175853907084093,"R0",23.8127036718652
91,2,2.49876834627668,12.7906532283555,"HIGH LOW MED",0.275990608148277,"R0",44.7739255847409
66,0,0.500270236037829,6.63549926144935,"HIGH LOW MED",0.369354494730942,"R0",15.7802613801323
71,0,0.500859685195757,6.23326893053067,"HIGH LOW MED",0.157562954653986,"R0",14.0388799947686
