"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
70,0,0.498879928236395,6.35202687311174,"LOW HIGH NA",0.197311733034439,"R0",35.2134851156734
58,1,1.49917090183938,10.1014026296823,"LOW HIGH NA",0.104553521820344,"R0",7.46782226487994
57,1,1.49970778630543,9.83346291723362,"LOW HIGH NA",0.133351323520765,"R0",9.5040543586947
50,7,7.50058679220371,19.4014970346536,"LOW HIGH NA",0.154599987366237,"R0",41.3777645560913
68,5,5.50068719532935,18.4271870158869,"LOW HIGH NA",0.180754335806705,"R0",9.50181641383097
69,1,1.5010894827946,9.59107073621803,"LOW HIGH NA",0.107778225257061,"R0",35.4441716102883
61,0,0.501867292534547,6.29668111762524,"LOW HIGH NA",0.105458795512095,"R0",16.4793262025341
55,3,3.50037456332812,13.9890625102656,"LOW HIGH NA",0.169693245785311,"R0",20.450839959085
64,1,1.49957610094868,10.4898262252713,"LOW HIGH NA",0.121023834007792,"R0",10.9466792899184
78,0,0.49972066410022,6.31874124526074,"LOW HIGH NA",0.313726830366068,"R0",34.8092030035332
68,0,0.498650859203133,6.23590297092416,"LOW HIGH NA",0.170545924757607,"R0",4.88650780171156
65,2,2.49916636330132,13.2058034410439,"LOW HIGH NA",0.129935092083178,"R0",8.40017918962985
68,0,0.500627598821059,6.58975439865479,"LOW HIGH NA",0.147429281217046,"R0",48.9642427302897
55,3,3.50021124893453,14.7213735649755,"LOW HIGH NA",0.102437198278494,"R0",31.2054873909801
87,0,0.501577291686467,6.17518829309151,"LOW HIGH NA",0.306072382512502,"R0",3.06565253995359
68,3,3.50089838670055,15.5684598678643,"LOW HIGH NA",0.190877023362555,"R0",28.4808383206837
88,1,1.50115855816417,9.63240896917181,"LOW HIGH NA",0.317487859143876,"R0",47.8037352557294
54,1,1.49776760990059,9.61446604664707,"LOW HIGH NA",0.119601982017048,"R0",22.8050569421612
85,1,1.4977875856262,9.6615642816497,"LOW HIGH NA",0.362566252658144,"R0",4.48428386589512
86,3,3.49953819487691,15.2362985393305,"LOW HIGH NA",0.365166680025868,"R0",12.9638496320695
75,0,0.500850420402455,6.13151092371142,"LOW HIGH NA",0.301886878046207,"R0",20.514287694823
51,0,0.500682292868503,6.47216912038326,"LOW HIGH NA",0.153196874144487,"R0",34.9920941283926
