"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
72,4,4.49709388761763,17.365536973328,"MED MED LOW",0.280123456381261,"R0",39.1228581778705
76,2,2.49926944931736,14.3345348690367,"MED MED LOW",0.286443528765813,"R0",9.87990484572947
80,9,9.50033490962976,21.2804926323892,"MED MED LOW",0.281458113575354,"R0",8.5328099085018
65,1,1.49900040708578,9.6954543554125,"MED MED LOW",0.276141473790631,"R0",23.7420233199373
57,2,2.50059641851297,12.3785228158463,"MED MED LOW",0.287241856753826,"R0",47.6831445703283
71,1,1.49982737167826,10.6098604521987,"MED MED LOW",0.282311871484853,"R0",29.6060639549978
73,2,2.5004959587533,12.7066340639684,"MED MED LOW",0.253391669061966,"R0",29.1095836088061
83,0,0.499413808252954,6.20642451151879,"MED MED LOW",0.26207411470823,"R0",12.3440046911128
53,1,1.49784639801828,9.50569851213842,"MED MED LOW",0.272551408410072,"R0",31.8650021101348
53,6,6.50053196115742,18.5193463147859,"MED MED LOW",0.272551408410072,"R0",42.2891528112814
55,1,1.50103237931775,9.75593956268436,"MED MED LOW",0.274009574437514,"R0",6.65912120603025
80,6,6.49985401520334,17.9418011156066,"MED MED LOW",0.281458113575354,"R0",45.6962896510959
98,1,1.49923412128606,9.5786818340246,"MED MED LOW",0.197484070947394,"R0",49.6681631193496
95,2,2.50025841641525,12.3184165421675,"MED MED LOW",0.154848642135039,"R0",38.9799239812419
54,1,1.5017850216293,10.3228293890921,"MED MED LOW",0.253315314068459,"R0",47.5267045199871
87,1,1.49935429356414,10.2417969244835,"MED MED LOW",0.115819131932221,"R0",39.5899088121951
66,2,2.5003688683315,12.9870317788013,"MED MED LOW",0.221987482905388,"R0",39.7959995432757
96,4,4.49909841825824,13.9388799280319,"MED MED LOW",0.133120344392955,"R0",43.7765153008513
59,0,0.500970004287248,6.34403020839544,"MED MED LOW",0.282468899339437,"R0",16.4948001271114
90,2,2.50197229545777,12.8724144778297,"MED MED LOW",0.165069563873112,"R0",45.9255414665677
62,1,1.50011566943068,9.59647709546143,"MED MED LOW",0.211896240711212,"R0",36.9322075159289
99,4,4.50041383137438,17.0124891265969,"MED MED LOW",0.177744725858793,"R0",23.4635687433183
57,0,0.50003941701333,6.20619964547837,"MED MED LOW",0.287241856753826,"R0",16.8173994519748
58,6,6.49998447032253,18.3980233018387,"MED MED LOW",0.211546656349674,"R0",6.42654653638601
63,6,6.50036178077866,17.9784068352071,"MED MED LOW",0.223140228982083,"R0",11.2068216898479
92,3,3.50023017624753,16.8418990795749,"MED MED LOW",0.192549708019942,"R0",39.5545030245557
89,0,0.49884865177394,6.33285918778272,"MED MED LOW",0.189569485117681,"R0",7.1101056993939
66,4,4.49944859917976,15.2089866488646,"MED MED LOW",0.257921223365702,"R0",42.8501454764046
51,2,2.50063868461343,12.3709047566292,"MED MED LOW",0.24833817249164,"R0",1.42597695812583
50,0,0.498469069791707,6.45919062730865,"MED MED LOW",0.244441173225641,"R0",42.6167349913158
92,1,1.49918941977673,9.87702949845602,"MED MED LOW",0.192549708019942,"R0",6.59632522147149
87,2,2.49994675435676,13.2522018252127,"MED MED LOW",0.115819131932221,"R0",17.4346645129845
81,6,6.50136696917707,20.4959401744646,"MED MED LOW",0.228145508770831,"R0",6.49040177231655
60,0,0.501001611936289,6.37315078128431,"MED MED LOW",0.247002759366296,"R0",4.90024982718751
94,0,0.500422424807041,6.08304562388127,"MED MED LOW",0.179428968764842,"R0",26.6378748579882
91,0,0.501225221225853,6.18499129755205,"MED MED LOW",0.135087779560126,"R0",15.6546418438666
68,4,4.50025566992169,19.5151113284344,"MED MED LOW",0.282429250399582,"R0",3.8605276378803
81,4,4.5010403972502,15.1961801751632,"MED MED LOW",0.285323312366381,"R0",32.9790836665779
79,3,3.50015573726482,13.7465232098324,"MED MED LOW",0.245894348388538,"R0",44.065095228143
88,2,2.49796177715392,11.6201446040856,"MED MED LOW",0.167035818169825,"R0",2.61460192268714
82,2,2.50134648982538,12.8238668796165,"MED MED LOW",0.292268906044774,"R0",24.4273807154968
68,3,3.49800934781626,14.2607163819019,"MED MED LOW",0.208016751543619,"R0",25.818461086601
