"Year","Age","AgeE","Length_cm","FSIM","FMORT","REG","Latitude_dd"
93,2,2.49970959041678,12.9770185237766,"HIGH MED LOW",0.168323813425377,"R0",45.7168900058605
83,0,0.500240257883723,6.17352150848114,"HIGH MED LOW",0.27964047556743,"R0",30.0503375590779
86,2,2.49902702805097,13.7313417566846,"HIGH MED LOW",0.1185793006327,"R0",17.2807552735321
52,0,0.500522049162701,6.35423748912344,"HIGH MED LOW",0.362289314344525,"R0",36.6565690841526
62,1,1.49982990131604,9.81211053796663,"HIGH MED LOW",0.3442043537274,"R0",21.4709829539061
86,1,1.49959776113115,10.2602752524379,"HIGH MED LOW",0.184853605623357,"R0",3.69445682736114
99,2,2.49972406492797,12.4769333845802,"HIGH MED LOW",0.151852765632793,"R0",39.9379604263231
74,0,0.500545587442153,6.34561905183536,"HIGH MED LOW",0.296347576170228,"R0",24.5273936307058
81,0,0.500576583247706,6.16430911787796,"HIGH MED LOW",0.23471600797493,"R0",47.1387151163071
97,0,0.500085327598712,6.19011375004567,"HIGH MED LOW",0.145719028753229,"R0",19.4864457007498
65,1,1.50084472426897,9.74840760205826,"HIGH MED LOW",0.382361876242794,"R0",2.90657217847183
72,2,2.50120703960741,13.6264023943418,"HIGH MED LOW",0.290472045750357,"R0",47.7314879652113
66,0,0.499648356122026,6.23644238502227,"HIGH MED LOW",0.318941233609803,"R0",39.5905020530336
56,4,4.50007499967426,16.1787595303436,"HIGH MED LOW",0.390753671526909,"R0",16.1583152716048
76,0,0.501017769021321,6.2724417681739,"HIGH MED LOW",0.27862466473598,"R0",28.0420713941567
73,1,1.50018614914796,9.71561792039601,"HIGH MED LOW",0.205765144317411,"R0",38.7906039482914
85,1,1.50128030076446,9.85352327703232,"HIGH MED LOW",0.199458443024196,"R0",49.99386301497
87,0,0.499264835941854,6.47235979218455,"HIGH MED LOW",0.188553512911312,"R0",40.2151677990332
90,0,0.500342403496409,6.32535383184825,"HIGH MED LOW",0.139377562445588,"R0",40.5192969483323
