"Year","Age","AgeE","Length_cm","FSIM","block","Flev","REG","Latitude_dd"
78,1,1.50047322886144,10.3065077875239,"HIGH LOW","late","low","R1",10.8320789071731
86,0,0.49909759910921,6.55093837065933,"HIGH LOW","late","low","R1",9.47172616794705
97,0,0.499368972709085,6.24704009339089,"HIGH LOW","late","low","R1",0.0253572994843125
88,2,2.49953695189132,12.9272041518109,"HIGH LOW","late","low","R1",8.78276499547064
65,2,2.50034750894968,12.4915680010667,"HIGH LOW","early","high","R1",3.31418612599373
57,2,2.50103852372778,13.0431112439755,"HIGH LOW","early","high","R1",4.57652780227363
68,1,1.50029191806074,9.43901077270505,"HIGH LOW","early","high","R1",8.85741908242926
73,1,1.5002672778917,9.72725455592707,"HIGH LOW","early","high","R1",9.21482101408765
75,4,4.49780232310686,16.6816597942856,"HIGH LOW","late","low","R1",7.5968546862714
85,2,2.50168888523383,13.0263796017227,"HIGH LOW","late","low","R1",0.127958865370601
93,0,0.500051895329101,6.23642704600574,"HIGH LOW","late","low","R1",11.6917250896804
70,2,2.50064886155794,12.3725290723125,"HIGH LOW","early","high","R1",5.27243481716141
81,3,3.501086153172,14.006916721167,"HIGH LOW","late","low","R1",10.5397231690586
59,1,1.50101032282298,9.47802635620019,"HIGH LOW","early","high","R1",0.816809262614697
72,3,3.50010542892085,15.4169881261227,"HIGH LOW","early","high","R1",4.29528168169782
64,1,1.49900220344302,10.0607074465814,"HIGH LOW","early","high","R1",7.25968015100807
81,2,2.50029961905514,11.8378981698903,"HIGH LOW","late","low","R1",0.391716942656785
97,0,0.501026617092066,6.21487339082539,"HIGH LOW","late","low","R1",3.67428801162168
65,0,0.498709583797997,6.33619894579816,"HIGH LOW","early","high","R1",12.3714994573966
50,4,4.49950498402729,16.9597633672523,"HIGH LOW","early","high","R1",1.05676461942494
54,2,2.49900355784263,12.2554579652533,"HIGH LOW","early","high","R1",1.35824443399906
89,1,1.50087957494158,9.65480588996555,"HIGH LOW","late","low","R1",12.3251614514738
97,1,1.49778426262565,9.70371893925528,"HIGH LOW","late","low","R1",7.35621915245429
67,3,3.50045168198319,14.9332381627909,"HIGH LOW","early","high","R1",5.40535686211661
67,1,1.49939871899473,9.88603795511799,"HIGH LOW","early","high","R1",5.02144078211859
67,0,0.499488300793803,6.24929756765854,"HIGH LOW","early","high","R1",12.5762970359065
59,0,0.500035433672981,6.1267619094226,"HIGH LOW","early","high","R1",0.840950596611947
83,2,2.50002872761533,12.4007933943233,"HIGH LOW","late","low","R1",7.5875186752528
78,2,2.50053754454106,12.4044398629067,"HIGH LOW","late","low","R1",12.0353658390231
91,1,1.50028814220108,9.32648440275091,"HIGH LOW","late","low","R1",9.65278707910329
98,3,3.49733278657444,14.5672756566609,"HIGH LOW","late","low","R1",6.31463410379365
74,2,2.50090553799761,12.1413186578141,"HIGH LOW","early","high","R1",2.03645511204377
70,3,3.50037562971873,15.5084388059671,"HIGH LOW","early","high","R1",10.8796219229698
73,12,12.5001491895507,20.3043298421661,"HIGH LOW","early","high","R1",8.38324464438483
67,0,0.49963535629904,6.45535312337118,"HIGH LOW","early","high","R1",7.79049948323518
80,0,0.499689530760792,6.76118403310112,"HIGH LOW","late","low","R1",10.4715992272831
88,0,0.500600293490749,6.03655678165408,"HIGH LOW","late","low","R1",1.38300027325749
97,1,1.49884522648368,10.3297242571604,"HIGH LOW","late","low","R1",1.01792238140479
94,3,3.50050748241168,14.3300266191087,"HIGH LOW","late","low","R1",0.110612022690475
67,5,5.50128312386243,16.945998164276,"HIGH LOW","early","high","R1",12.100092719309
87,1,1.50032704503513,9.61167742876329,"HIGH LOW","late","low","R1",12.5533467279747
79,2,2.49976885066587,13.3677485814998,"HIGH LOW","late","low","R1",12.4036246333271
56,3,3.49964453940931,15.1065543443346,"HIGH LOW","early","high","R1",3.33181510260329
85,1,1.49989753543774,10.3258615448063,"HIGH LOW","late","low","R1",12.6746011264622
56,0,0.50153840309562,6.33143433341137,"HIGH LOW","early","high","R1",12.1582456775941
72,0,0.500807179439579,6.32150490628103,"HIGH LOW","early","high","R1",11.6045507155359
55,1,1.49931049150855,10.6058850779893,"HIGH LOW","early","high","R1",6.982434859965
79,1,1.49983127438001,10.29552938514,"HIGH LOW","late","low","R1",11.5631019021384
55,0,0.501068021151538,6.25756798194813,"HIGH LOW","early","high","R1",12.1532220807858
69,3,3.50119187793924,14.450840168063,"HIGH LOW","early","high","R1",2.38428378710523
80,2,2.50141226803564,13.5907136890718,"HIGH LOW","late","low","R1",7.99656723160297
59,0,0.499544481980045,6.43058183678745,"HIGH LOW","early","high","R1",1.83315511466935
89,0,0.498777188426754,6.34565783251418,"HIGH LOW","late","low","R1",6.76341598620638
54,1,1.49996787035519,10.1902588961389,"HIGH LOW","early","high","R1",2.51308911293745
63,2,2.50074691138125,12.6219729022317,"HIGH LOW","early","high","R1",7.22110039787367
78,1,1.50012724966027,9.30878269060884,"HIGH LOW","late","low","R1",6.23201724840328
82,0,0.498893760095041,6.67041831664243,"HIGH LOW","late","low","R1",12.2459675781429
62,0,0.4998517400705,6.28814545599213,"HIGH LOW","early","high","R1",6.10250997776166
66,2,2.49973196876705,12.1733712055931,"HIGH LOW","early","high","R1",10.6259737545624
77,2,2.50082360836758,13.3981803827746,"HIGH LOW","late","low","R1",10.9884539991617
95,1,1.49941428109967,9.79947832097302,"HIGH LOW","late","low","R1",11.3423662111163
78,5,5.49989120642095,17.9590125629818,"HIGH LOW","late","low","R1",3.40624062763527
64,1,1.50133243167039,9.8098302457478,"HIGH LOW","early","high","R1",4.9382582702674
78,2,2.50110096636364,11.8145676489325,"HIGH LOW","late","low","R1",1.47337449481711
87,3,3.50012357925754,15.8516300432495,"HIGH LOW","late","low","R1",13.9496488529257
63,2,2.49940577637037,12.8750293537813,"HIGH LOW","early","high","R1",10.1863755704835
76,2,2.49859886287539,11.857507991845,"HIGH LOW","late","low","R1",7.57235413463786
86,0,0.499864669641463,6.25159445442885,"HIGH LOW","late","low","R1",4.9154104613699
85,0,0.501112769410474,6.16194529746088,"HIGH LOW","late","low","R1",1.96782005717978
88,3,3.50018553205734,16.5382525141595,"HIGH LOW","late","low","R1",8.34275370882824
72,1,1.50042881335531,9.74795549550542,"HIGH LOW","early","high","R1",11.2214099122211
84,0,0.500414055100673,6.29445188583784,"HIGH LOW","late","low","R1",8.67643603729084
53,1,1.50120845518021,9.80046247812993,"HIGH LOW","early","high","R1",12.0912381098606
59,0,0.500223751753417,6.3458627076931,"HIGH LOW","early","high","R1",4.81412289431319
64,1,1.50213182830097,9.7735125558507,"HIGH LOW","early","high","R1",9.27890988066792
56,0,0.500503132601537,6.24495240833893,"HIGH LOW","early","high","R1",12.7370145698078
67,0,0.500456089879254,6.28343935049251,"HIGH LOW","early","high","R1",4.28431907016784
71,0,0.499710408059334,6.29716408762565,"HIGH LOW","early","high","R1",1.77900669863448
84,3,3.50029289134677,14.0763042630155,"HIGH LOW","late","low","R1",5.23354816343635
90,3,3.49860704301343,13.470526978245,"HIGH LOW","late","low","R1",1.24279108317569
75,1,1.50061229696556,10.132246982451,"HIGH LOW","late","low","R1",11.1388849783689
59,1,1.50042590974968,9.45696558286412,"HIGH LOW","early","high","R1",0.00447233812883496
65,2,2.50012121886485,12.5756804006639,"HIGH LOW","early","high","R1",9.26260255975649
76,1,1.49917589557753,10.3248169844447,"HIGH LOW","late","low","R1",1.31258421577513
87,5,5.50162984489225,16.466200614827,"HIGH LOW","late","low","R1",6.36252558371052
74,0,0.499381742445366,6.13286969058938,"HIGH LOW","early","high","R1",1.38621478900313
100,1,1.50195110407202,9.58939905713852,"HIGH LOW","late","low","R1",8.01000406779349
73,2,2.49889982399855,13.4601862174003,"HIGH LOW","early","high","R1",11.2617328888737
68,2,2.49988058965651,13.4515160250088,"HIGH LOW","early","high","R1",12.7054495383054
53,1,1.50185120636105,10.0119875948792,"HIGH LOW","early","high","R1",5.49058564845473
52,0,0.500846643335759,6.53354997622733,"HIGH LOW","early","high","R1",3.82776773488149
97,1,1.50031387880265,9.76940473338289,"HIGH LOW","late","low","R1",7.19881974812597
92,0,0.50051283585982,6.21384263355318,"HIGH LOW","late","low","R1",0.452464167959988
83,1,1.49797217585979,9.79598079207944,"HIGH LOW","late","low","R1",8.3784981421195
78,0,0.49990864204164,6.48647387610445,"HIGH LOW","late","low","R1",11.6101058046333
97,0,0.499830456366579,6.11586478656279,"HIGH LOW","late","low","R1",2.54246958019212
94,2,2.50055370213692,12.8049389714168,"HIGH LOW","late","low","R1",0.0606843144632876
52,0,0.499827864080199,6.313652829552,"HIGH LOW","early","high","R1",9.57934153219685
92,0,0.49986157199432,6.04440325887627,"HIGH LOW","late","low","R1",10.4576856051572
55,1,1.50017368046733,9.47930339564994,"HIGH LOW","early","high","R1",0.454603570047766
58,0,0.500997854116628,6.33771119602643,"HIGH LOW","early","high","R1",1.34202083339915
66,0,0.499294612493298,5.98890294732002,"HIGH LOW","early","high","R1",1.18379256082699
56,3,3.49926045518037,14.1588929803996,"HIGH LOW","early","high","R1",0.883541189599782
63,7,7.49857285172287,16.6202025024829,"HIGH LOW","early","high","R1",10.3418304920197
60,1,1.50110766931494,9.45358602345848,"HIGH LOW","early","high","R1",5.87739458400756
71,2,2.5015581170685,12.0218321568226,"HIGH LOW","early","high","R1",12.4800353180617
61,7,7.50077964237369,18.6077117085619,"HIGH LOW","early","high","R1",0.552579640876502
55,0,0.500367262403497,6.35285212080055,"HIGH LOW","early","high","R1",1.96740691876039
88,2,2.49690966456471,12.0526997395616,"HIGH LOW","late","low","R1",8.30835951818153
89,1,1.49911867685004,9.3912803555408,"HIGH LOW","late","low","R1",12.6938131027855
73,1,1.50061153588292,9.46922788205488,"HIGH LOW","early","high","R1",12.6544158249162
89,3,3.49839206023953,14.7818259304105,"HIGH LOW","late","low","R1",2.66845008544624
97,1,1.50037410866259,10.5141834536802,"HIGH LOW","late","low","R1",8.2321590045467
76,0,0.500908969033982,6.22442700741575,"HIGH LOW","late","low","R1",5.42358830943704
67,2,2.49991585635454,13.004620957532,"HIGH LOW","early","high","R1",0.594487687107176
68,0,0.500882561586539,6.08031073590009,"HIGH LOW","early","high","R1",6.45276118628681
76,1,1.50021571475475,9.66878118173525,"HIGH LOW","late","low","R1",12.2492008204572
51,0,0.500940544069596,6.1725414602502,"HIGH LOW","early","high","R1",11.2317548794672
75,2,2.50058993797289,12.7224713239621,"HIGH LOW","late","low","R1",13.7818053592928
65,2,2.5005075158766,12.6395201411917,"HIGH LOW","early","high","R1",11.1159672439098
63,3,3.50057295599802,14.3385474343983,"HIGH LOW","early","high","R1",11.5676128081977
67,0,0.49951136953727,6.03209920986077,"HIGH LOW","early","high","R1",11.9050555587746
62,2,2.50036897090681,12.3159822768256,"HIGH LOW","early","high","R1",3.73875474091619
77,0,0.499571782420634,6.26912899486854,"HIGH LOW","late","low","R1",7.40007588313892
84,0,0.499510203445444,6.26791160368818,"HIGH LOW","late","low","R1",4.22436259174719
77,1,1.4993441055766,9.68174363402542,"HIGH LOW","late","low","R1",12.8605063841678
67,1,1.50069540364306,10.0982403146149,"HIGH LOW","early","high","R1",1.70846211723983
65,3,3.50040377416322,15.1294621216952,"HIGH LOW","early","high","R1",6.05022879131138
61,1,1.50071135498231,9.93792183505418,"HIGH LOW","early","high","R1",3.66799466218799
92,0,0.498626539836885,6.26913139690742,"HIGH LOW","late","low","R1",7.2173833809793
52,1,1.50209180904114,9.62145472634624,"HIGH LOW","early","high","R1",7.9669667459093
79,0,0.50040191462292,6.39892226449996,"HIGH LOW","late","low","R1",0.329193744342774
98,2,2.50006908223712,12.1326021755833,"HIGH LOW","late","low","R1",11.0901345601305
96,2,2.49911150615601,12.7428115818875,"HIGH LOW","late","low","R1",11.4638189221732
60,4,4.50148853188001,15.6241216626829,"HIGH LOW","early","high","R1",7.31535138422623
91,2,2.50088522977784,12.6923984601857,"HIGH LOW","late","low","R1",4.4481500191614
52,1,1.50058970925682,10.104989214563,"HIGH LOW","early","high","R1",10.2027338654734
55,5,5.49908847915377,16.6867393044037,"HIGH LOW","early","high","R1",11.878462807741
68,2,2.50120225484213,11.7262608774567,"HIGH LOW","early","high","R1",4.42721907747909
59,0,0.50162846916899,6.51185146380005,"HIGH LOW","early","high","R1",6.90513687487692
83,0,0.500241077492016,6.32987402217966,"HIGH LOW","late","low","R1",6.99489702796564
75,1,1.50107300055769,9.47457817473136,"HIGH LOW","late","low","R1",8.44529045047238
86,0,0.498830534449613,6.65143662411166,"HIGH LOW","late","low","R1",13.5497154090554
84,4,4.50184129985212,16.1341868074869,"HIGH LOW","late","low","R1",6.61576130473986
54,3,3.49946897951864,16.0625292086464,"HIGH LOW","early","high","R1",4.66441029170528
69,3,3.50061354772434,15.0038476426177,"HIGH LOW","early","high","R1",11.4424148616381
86,5,5.5002863479977,17.9992527670048,"HIGH LOW","late","low","R1",6.33685034327209
68,3,3.50028608495089,14.013653105505,"HIGH LOW","early","high","R1",0.944485827814788
90,2,2.50128934472198,13.404904038411,"HIGH LOW","late","low","R1",7.27385247685015
57,0,0.500319861857027,6.26748866240712,"HIGH LOW","early","high","R1",1.66313824709505
66,3,3.49777138715177,13.7458068729564,"HIGH LOW","early","high","R1",12.9528802740388
88,2,2.49977155473016,12.668457830923,"HIGH LOW","late","low","R1",9.29609907791018
67,1,1.50021681279886,9.29823324226889,"HIGH LOW","early","high","R1",13.3916846862994
73,1,1.50128070851453,9.69971542615437,"HIGH LOW","early","high","R1",10.4745365474373
57,0,0.499614364498621,5.95314034470046,"HIGH LOW","early","high","R1",12.2372699263506
71,1,1.50012079217387,9.75377392940537,"HIGH LOW","early","high","R1",5.08868556609377
95,1,1.50015772255593,9.59304505011896,"HIGH LOW","late","low","R1",8.14179393602535
50,2,2.50148594261165,12.5751092066547,"HIGH LOW","early","high","R1",6.71779499109834
56,2,2.50028270094825,12.2504972601543,"HIGH LOW","early","high","R1",5.91419441346079
53,1,1.50149980921983,9.37237798886555,"HIGH LOW","early","high","R1",10.4693065606989
65,2,2.4979524514899,12.6451952539887,"HIGH LOW","early","high","R1",6.87299996754155
88,3,3.49987048483439,14.4271417027632,"HIGH LOW","late","low","R1",9.56280840048566
74,4,4.50149739052661,15.5610456588693,"HIGH LOW","early","high","R1",9.2863347614184
87,0,0.499845978431992,6.01985155780373,"HIGH LOW","late","low","R1",13.8845519493334
92,2,2.50069609024391,13.6346358087942,"HIGH LOW","late","low","R1",11.8148191934451
84,2,2.49881826944248,13.1683802962829,"HIGH LOW","late","low","R1",1.0555421737954
69,6,6.49908136922688,15.1092725887754,"HIGH LOW","early","high","R1",10.6814415184781
63,4,4.49990508829932,14.9865343753181,"HIGH LOW","early","high","R1",13.3087395015173
70,9,9.49918090585022,19.5873001156946,"HIGH LOW","early","high","R1",7.86979510914534
72,3,3.49818500930847,16.093032118569,"HIGH LOW","early","high","R1",1.24837858276442
99,0,0.50101214819707,6.24370585176126,"HIGH LOW","late","low","R1",5.84705989947543
64,0,0.498989419591204,6.63324710743563,"HIGH LOW","early","high","R1",10.7900212798268
93,1,1.5012016973681,10.0114126725407,"HIGH LOW","late","low","R1",9.78730882937089
89,2,2.50136210174581,11.8943304148812,"HIGH LOW","late","low","R1",5.75619025994092
62,1,1.49996450866086,9.60249568174717,"HIGH LOW","early","high","R1",12.5534480274655
57,1,1.49955169472524,9.5729859130955,"HIGH LOW","early","high","R1",7.26944193802774
90,3,3.50096019166961,14.9144165164102,"HIGH LOW","late","low","R1",9.51817697333172
78,0,0.500096196584415,6.39623527877587,"HIGH LOW","late","low","R1",4.06045480351895
82,2,2.50026033413309,12.3008950018935,"HIGH LOW","late","low","R1",5.4271086989902
70,3,3.50085273040934,14.4970907475349,"HIGH LOW","early","high","R1",3.5767250857316
95,0,0.498706864615772,6.2747114222268,"HIGH LOW","late","low","R1",12.8836215934716
88,4,4.49954325435734,16.6272207946521,"HIGH LOW","late","low","R1",11.9637335031293
91,1,1.49872733848752,9.45304394863046,"HIGH LOW","late","low","R1",4.45550708007067
97,2,2.50030230991199,12.5415454528344,"HIGH LOW","late","low","R1",4.31262120977044
57,0,0.501440431069829,6.32477116296746,"HIGH LOW","early","high","R1",7.92383649526164
94,0,0.498669079402578,6.40303333965331,"HIGH LOW","late","low","R1",2.03758140187711
81,0,0.500260492871642,6.2730102076464,"HIGH LOW","late","low","R1",5.41386073548347
94,4,4.50002811576742,16.5755306722926,"HIGH LOW","late","low","R1",11.4512892179191
53,2,2.50005276358803,13.227828285698,"HIGH LOW","early","high","R1",10.0320252818055
86,0,0.499366898738554,6.03092568422419,"HIGH LOW","late","low","R1",13.4344726563431
61,0,0.500320678119393,6.44561079501722,"HIGH LOW","early","high","R1",8.62955664936453
72,0,0.500245500223221,6.3443369726124,"HIGH LOW","early","high","R1",3.15879865596071
96,2,2.50019922848662,12.2011442716712,"HIGH LOW","late","low","R1",13.7516202167608
54,0,0.502093040642352,6.24301040187072,"HIGH LOW","early","high","R1",4.32728837337345
56,1,1.4995137578925,10.8905617508613,"HIGH LOW","early","high","R1",9.46609390387312
74,1,1.50020003572526,9.35927105801611,"HIGH LOW","early","high","R1",7.63378529204056
82,5,5.49944787419527,16.8691373188341,"HIGH LOW","late","low","R1",3.92208594456315
91,0,0.499302623829772,6.14361804128921,"HIGH LOW","late","low","R1",12.5534021384083
78,0,0.499624212280527,6.16313855643071,"HIGH LOW","late","low","R1",10.4288549786434
68,5,5.50104270594868,17.1282081567766,"HIGH LOW","early","high","R1",1.34175369050354
83,0,0.498951398393446,6.10404091346547,"HIGH LOW","late","low","R1",2.83112831553444
59,4,4.50076984722593,15.7646639949734,"HIGH LOW","early","high","R1",7.13073038123548
64,2,2.49840390174395,12.6574533570254,"HIGH LOW","early","high","R1",2.0186665407382
92,0,0.502964186088899,6.37967235117165,"HIGH LOW","late","low","R1",13.5035161199048
80,3,3.50064080703357,13.6423331476267,"HIGH LOW","late","low","R1",1.87123818835244
72,1,1.49895157331175,9.84342063387915,"HIGH LOW","early","high","R1",5.90685550868511
82,1,1.49891291499107,10.0797299490648,"HIGH LOW","late","low","R1",12.4813493136317
78,0,0.500045280842546,6.51920977328978,"HIGH LOW","late","low","R1",10.5705845053308
50,2,2.50009042064694,12.9380481066899,"HIGH LOW","early","high","R1",6.01650872128084
65,0,0.499773805805824,6.0781568860095,"HIGH LOW","early","high","R1",11.5311329504475
60,7,7.50016180070175,20.4852529906548,"HIGH LOW","early","high","R1",3.66237675677985
68,7,7.50113029461689,18.6621791506099,"HIGH LOW","early","high","R1",11.9417814631015
85,1,1.50062738107856,10.7010602358131,"HIGH LOW","late","low","R1",3.72714657941833
54,3,3.50052101745842,15.8166097068079,"HIGH LOW","early","high","R1",4.39376970985904
53,0,0.498753339471866,6.25038403724403,"HIGH LOW","early","high","R1",7.47922993358225
80,1,1.50072548103845,9.5666719001761,"HIGH LOW","late","low","R1",9.61690401379019
73,4,4.50032753602181,17.2494549445866,"HIGH LOW","early","high","R1",4.02051272103563
67,1,1.49899070605938,10.0535258358079,"HIGH LOW","early","high","R1",9.43142133112997
83,4,4.50047360862769,17.6805868604747,"HIGH LOW","late","low","R1",12.2457352350466
63,1,1.50174516620005,10.0148225907188,"HIGH LOW","early","high","R1",10.3985748700798
86,0,0.498840629208742,6.2214976651957,"HIGH LOW","late","low","R1",9.55186750786379
75,0,0.498427346996585,6.3487114833309,"HIGH LOW","late","low","R1",2.43272039759904
82,0,0.498431701784093,6.24748732963803,"HIGH LOW","late","low","R1",6.47197473049164
66,3,3.50034748487833,13.9082689423936,"HIGH LOW","early","high","R1",6.22683245968074
87,3,3.50014649749889,15.273367261017,"HIGH LOW","late","low","R1",10.562376299873
64,0,0.499983746215873,6.11311532785703,"HIGH LOW","early","high","R1",11.0336558027193
66,2,2.49978076253671,11.3572732645912,"HIGH LOW","early","high","R1",5.63290515169501
84,3,3.50016003355509,15.27873350992,"HIGH LOW","late","low","R1",3.90156971896067
60,2,2.50208812049553,12.2802413129405,"HIGH LOW","early","high","R1",0.144410180393606
99,3,3.50080846651961,15.1589225185932,"HIGH LOW","late","low","R1",12.6040719011799
59,0,0.499019991328564,6.32581446406503,"HIGH LOW","early","high","R1",11.0033917282708
82,3,3.49879721088947,15.9092319433916,"HIGH LOW","late","low","R1",8.45609887177125
78,1,1.49766246659316,9.62571292117008,"HIGH LOW","late","low","R1",2.27249282505363
55,4,4.5009633800071,15.1100986288847,"HIGH LOW","early","high","R1",13.3801343669184
73,0,0.501577318722853,6.19096396495149,"HIGH LOW","early","high","R1",12.5920013808645
86,2,2.49952045906048,12.6534805715681,"HIGH LOW","late","low","R1",11.4977348013781
64,0,0.499632026094322,6.27608445925306,"HIGH LOW","early","high","R1",9.7498052068986
79,0,0.498996588444386,6.18081835737482,"HIGH LOW","late","low","R1",0.632237757090479
66,9,9.50085992080744,22.1740203878621,"HIGH LOW","early","high","R1",1.38287763297558
64,2,2.50021604771244,12.0659428102615,"HIGH LOW","early","high","R1",0.607810935005546
61,2,2.50183672589087,13.420570629069,"HIGH LOW","early","high","R1",5.9560996661894
86,0,0.499153883253055,6.03547716506741,"HIGH LOW","late","low","R1",7.58656933763996
82,2,2.50030043550205,13.4203046999796,"HIGH LOW","late","low","R1",2.75099823763594
82,2,2.498486914025,12.8325295248975,"HIGH LOW","late","low","R1",7.1262227576226
69,0,0.500813699366755,6.19713939632932,"HIGH LOW","early","high","R1",1.39148271130398
59,0,0.500355796443384,6.19740341399052,"HIGH LOW","early","high","R1",7.06322781275958
58,2,2.49978422113915,12.4800081942477,"HIGH LOW","early","high","R1",10.6247841757722
98,0,0.49880401953207,6.41224185796519,"HIGH LOW","late","low","R1",5.14884275617078
76,1,1.49918436503941,9.24972781560901,"HIGH LOW","late","low","R1",8.16488819569349
94,1,1.49913397174276,9.68471668311506,"HIGH LOW","late","low","R1",8.77309513650835
77,1,1.50056645822518,9.42851825485943,"HIGH LOW","late","low","R1",5.71909571764991
72,3,3.50013468067493,13.934457969473,"HIGH LOW","early","high","R1",11.4547878429294
79,0,0.501733501633139,6.28257065133108,"HIGH LOW","late","low","R1",8.31904010660946
55,0,0.502205468677487,6.11142048653076,"HIGH LOW","early","high","R1",12.5091118705459
94,2,2.49987546985919,12.8606436910522,"HIGH LOW","late","low","R1",7.28911751508713
70,3,3.49990633067099,13.5373362120491,"HIGH LOW","early","high","R1",10.1929504671134
66,3,3.50104805639515,16.8873273057426,"HIGH LOW","early","high","R1",5.25542326970026
64,2,2.50071851048134,12.6464124600825,"HIGH LOW","early","high","R1",11.8065399639308
99,0,0.500064133303046,6.27634906065118,"HIGH LOW","late","low","R1",3.05882819741964
66,7,7.49965892082238,19.3857598997759,"HIGH LOW","early","high","R1",4.26542412862182
61,5,5.49998769104145,16.2003865683674,"HIGH LOW","early","high","R1",10.2032223274
86,2,2.4992977383348,12.4715248960799,"HIGH LOW","late","low","R1",8.01826090691611
77,0,0.502222380585623,6.169570621688,"HIGH LOW","late","low","R1",5.86536076385528
69,1,1.49921994392497,9.97798671795969,"HIGH LOW","early","high","R1",6.21850829944015
83,3,3.50050028758542,14.9751964721681,"HIGH LOW","late","low","R1",10.9121011695825
81,4,4.50176198319535,15.8823672439943,"HIGH LOW","late","low","R1",0.84537191176787
59,1,1.50012437058401,9.76957381979621,"HIGH LOW","early","high","R1",13.0494268508628
59,0,0.50219064245436,6.62972008024192,"HIGH LOW","early","high","R1",12.9223847039975
68,1,1.50124774668522,10.0530538530406,"HIGH LOW","early","high","R1",9.73859461257234
64,0,0.503226008565557,6.04360265026589,"HIGH LOW","early","high","R1",2.57435161713511
73,0,0.498991783698693,6.16023636586168,"HIGH LOW","early","high","R1",1.82962697045878
53,1,1.50006830003962,9.2053177942072,"HIGH LOW","early","high","R1",0.786303379107267
87,0,0.49867480944488,6.07806631404146,"HIGH LOW","late","low","R1",3.70537844439968
59,2,2.50070156990509,12.7582395951715,"HIGH LOW","early","high","R1",2.54651472112164
57,2,2.49886636574246,12.8789042328254,"HIGH LOW","early","high","R1",11.0857980768196
80,4,4.49996403953438,16.5869136076227,"HIGH LOW","late","low","R1",4.2600677954033
85,3,3.49934766906068,14.7056044219986,"HIGH LOW","late","low","R1",3.34733810462058
87,3,3.49870854965584,14.4409500266225,"HIGH LOW","late","low","R1",10.5881598806009
77,2,2.49976135252198,12.7112874958501,"HIGH LOW","late","low","R1",10.0572523232549
70,2,2.50059035063899,12.3127113631263,"HIGH LOW","early","high","R1",12.782139794901
53,3,3.49972625155054,15.8030411797565,"HIGH LOW","early","high","R1",7.27717871638015
88,0,0.498225781695254,6.27043081690982,"HIGH LOW","late","low","R1",7.25275817560032
55,5,5.49889123268132,16.6125224576943,"HIGH LOW","early","high","R1",3.22738152416423
77,2,2.49982502696473,12.177434586228,"HIGH LOW","late","low","R1",7.28898251103237
66,3,3.49885688306708,14.6629648410247,"HIGH LOW","early","high","R1",9.1024128315039
60,3,3.49927053666506,13.9251273837933,"HIGH LOW","early","high","R1",4.13373907050118
58,0,0.499965635603852,6.26895971231282,"HIGH LOW","early","high","R1",2.6922161905095
60,0,0.500050899782617,6.39082365739738,"HIGH LOW","early","high","R1",12.7718037427403
59,2,2.49964084773576,12.4373544587952,"HIGH LOW","early","high","R1",5.68333069980145
87,1,1.4991785315971,10.7604962771738,"HIGH LOW","late","low","R1",4.30072438530624
51,0,0.500766572500989,6.23275007664542,"HIGH LOW","early","high","R1",10.2508566323668
77,0,0.499159477400235,6.24924399308245,"HIGH LOW","late","low","R1",12.1004042550921
68,1,1.49830111901807,10.1116845238677,"HIGH LOW","early","high","R1",4.49637000774965
65,7,7.49945083216186,20.5895161650964,"HIGH LOW","early","high","R1",6.10854760603979
82,1,1.50029016717837,9.71762728949612,"HIGH LOW","late","low","R1",0.770291817374527
95,3,3.49845573119406,15.0061057433577,"HIGH LOW","late","low","R1",10.0551457097754
80,0,0.498639283973074,6.28364771807756,"HIGH LOW","late","low","R1",3.71958927623928
62,0,0.498908304096268,6.43504715214775,"HIGH LOW","early","high","R1",13.4520206768066
63,0,0.499247991474797,5.83731062883654,"HIGH LOW","early","high","R1",3.97748095681891
67,1,1.50065415309796,9.19966886194724,"HIGH LOW","early","high","R1",1.39488053880632
52,8,8.50086237842109,18.094417469874,"HIGH LOW","early","high","R1",0.535337305162102
75,2,2.49992055188608,13.2613985576124,"HIGH LOW","late","low","R1",1.29158274875954
64,1,1.49859604512638,10.593657472601,"HIGH LOW","early","high","R1",6.53065440896899
72,0,0.499973059210471,6.0484386181449,"HIGH LOW","early","high","R1",10.3865082613192
63,2,2.49850735497225,13.5263963596466,"HIGH LOW","early","high","R1",8.50314616318792
97,7,7.49933286362613,17.7742425399256,"HIGH LOW","late","low","R1",1.98354022111744
90,0,0.501598186465911,5.99573080503207,"HIGH LOW","late","low","R1",13.8197074877098
73,0,0.499982254410973,6.56009507638893,"HIGH LOW","early","high","R1",8.11671522073448
84,3,3.50047076450503,14.28750613899,"HIGH LOW","late","low","R1",0.0959539990872145
89,1,1.50029175776487,9.32451686458885,"HIGH LOW","late","low","R1",8.46148439496756
69,3,3.4993050559347,14.950414195582,"HIGH LOW","early","high","R1",13.8154627727345
78,1,1.49884876551138,10.3031846248779,"HIGH LOW","late","low","R1",6.52148633729666
93,2,2.49991626627489,11.6149951665216,"HIGH LOW","late","low","R1",10.9795855851844
73,2,2.50224200295802,13.3210296955282,"HIGH LOW","early","high","R1",11.5908401813358
97,1,1.49842409183496,10.2298800679518,"HIGH LOW","late","low","R1",12.1698734783567
97,0,0.499612274916681,6.27381395177998,"HIGH LOW","late","low","R1",5.84741926705465
63,0,0.499907494206841,6.14788373464829,"HIGH LOW","early","high","R1",3.42318798322231
